Time;AccX;AccY;AccZ;Acc-old;Acc-trns
52:42.7;0.12378440149448851;-0.360586283934707;-0.8548216680910106;0.937;0.03815492869195157
52:42.7;0.10260681745593754;-0.3443885368948961;-0.8792068969574396;1.018;0.031068192756116924
52:42.7;0.08224249348034944;-0.32889298759618135;-0.9020189031507305;1.018;0.024398690719011136
52:42.7;0.06344459143590232;-0.31472701707452316;-0.9218996147987896;1.046;0.018408239840893147
52:42.8;0.04685366861142998;-0.3024462185820821;-0.9378379296636052;1.0490000000000002;0.013289833922004531
52:42.8;0.03295095696561528;-0.2924959891945904;-0.9492613271879102;1.04;0.009149002269568097
52:42.8;0.022028588667402458;-0.2851788154789842;-0.956060776917447;1.0290000000000001;0.006006056808510717
52:42.8;0.014181660479516092;-0.28063138948989624;-0.9585528562643802;1.006;0.0038148669519562427
52:42.8;0.009323623327051766;-0.2788146086512438;-0.9573911132793133;0.966;0.0024887979297811705
52:42.8;0.007218788556801663;-0.27951785096563003;-0.9534459542609761;0.9520000000000001;0.0019238444292722081
52:42.8;0.007520174774548439;-0.28237823813378626;-0.9476768055481126;0.9570000000000001;0.002012423636412484
52:42.8;0.00980325859759354;-0.28691400013788326;-0.9410187434375682;0.9570000000000001;0.002646796021962479
52:42.8;0.013594161830227042;-0.29256826290513743;-0.9342972348281263;0.953;0.0037159059401036263
52:42.8;0.018396367672896423;-0.29875819897577827;-0.9281745347590855;0.9570000000000001;0.005101308199646178
52:42.9;0.023719402525808193;-0.3049248076142216;-0.9231257022439495;0.965;0.0066766305728646865
52:42.9;0.029109153912764554;-0.3105786120481976;-0.919440371854474;0.98;0.00831236675118414
52:42.9;0.03417663824239649;-0.31533617282540416;-0.9172443291449134;0.986;0.009885261655245465
52:42.9;0.03862113324540559;-0.31894295931856437;-0.9165321290575206;0.986;0.011289786426066357
52:42.9;0.04224391083815043;-0.3212801911057798;-0.9172012628882891;0.981;0.012448376378559832
52:42.9;0.044949934866292444;-0.3223560651732837;-0.9190812056855167;0.977;0.01331738017947076
52:42.9;0.04673704901859561;-0.3222844635024511;-0.9219553525902496;0.976;0.013887067529511507
52:42.9;0.04767524649859933;-0.3212560619768423;-0.9255774685759248;0.978;0.014176109284854289
52:42.9;0.04788133882469497;-0.31950727073089186;-0.9296854002557752;0.98;0.014222732490724989
52:42.9;0.04749496623313533;-0.3172914923792355;-0.9340141381457255;0.986;0.014075358359619856
52:43.0;0.04665998094697145;-0.3148551952930648;-0.9383092300611768;0.992;0.013784829835117871
52:43.0;0.045512334707172704;-0.3124193694993511;-0.9423405195707163;0.997;0.01339907851427899
52:43.0;0.04417353967142546;-0.3101660147164035;-0.9459151990280144;0.9990000000000001;0.012960107825784228
52:43.0;0.04274798209636541;-0.3082292425403283;-0.9488886142537171;1.002;0.012502725418028555
52:43.0;0.0413223262719997;-0.30669073603878144;-0.9511714297327212;1.005;0.0120543616598383
52:43.0;0.039965671927517384;-0.30557952204766153;-0.952732174342373;1.0070000000000001;0.011635423580427328
52:43.0;0.038729911419195524;-0.3048761345442581;-0.9535943631548746;1.004;0.011259876014069919
52:43.0;0.037650366880898685;-0.30452099511276093;-0.9538277620579133;1.001;0.01093594737388057
52:43.0;0.03674681267323639;-0.30442625352261143;-0.9535345357560908;0.998;0.010666899557201674
52:43.0;0.0360246718950608;-0.30448960869370206;-0.9528326212585936;0.995;0.010451752750405332
52:43.1;0.0354762112974025;-0.3046079507922502;-0.9518396994808545;0.9940000000000001;0.010285899634691372
52:43.1;0.035082041599960846;-0.304688554217942;-0.9506610596070509;0.9940000000000001;0.010161707837355044
52:43.1;0.03481343515854391;-0.3046564044953156;-0.9493835754679637;0.995;0.010069291301945792
52:43.1;0.03463553984654955;-0.30445756768197274;-0.9480763375311659;0.998;0.009997514484999097
52:43.1;0.03451103817811612;-0.30405943263010476;-0.9467967051354188;0.9990000000000001;0.009935122877762822
52:43.1;0.034403607276898625;-0.30344890520143286;-0.945599136806324;1.0;0.009871806260844383
52:43.1;0.03428062503647895;-0.3026295914009821;-0.9445434392528981;1.001;0.009799006800070977
52:43.1;0.03411500124690199;-0.301618945926986;-0.9436991327998719;0.998;0.009710409953799931
52:43.1;0.03388667958803156;-0.3004460817645998;-0.9431435381295272;0.9890000000000001;0.009602257639117585
52:43.1;0.033584534244194976;-0.29915035725503186;-0.9429531067858508;0.9890000000000001;0.009473685240667459
52:43.2;0.03320873154937938;-0.2977803570183037;-0.9431898830433671;0.985;0.009327117920430578
52:43.2;0.032772923341369595;-0.29639264812013394;-0.9438864272595274;0.983;0.009168585731530567
52:43.2;0.03230558842821222;-0.29504959147927873;-0.9450326044009335;0.981;0.00900781515850882
52:43.2;0.03184997943223576;-0.29381568770666516;-0.9465671986017221;0.982;0.008857998193274574
52:43.2;0.03146183004082105;-0.29275255424306235;-0.9483767215771123;0.9890000000000001;0.008735053293923824
52:43.2;0.031203767175070684;-0.2919130402236989;-0.9503025420803148;0.995;0.00865610300661169
52:43.2;0.031136340449261866;-0.29133474613039045;-0.9521554816053845;0.9990000000000001;0.008637095532739584
52:43.2;0.031307516822945754;-0.29103320741874444;-0.9537351195693912;0.997;0.008689983328377341
52:43.2;0.03174362823955361;-0.29099616279996876;-0.9548503729193818;0.998;0.008820214534218036
52:43.2;0.032443996209525074;-0.29118164873246205;-0.9553387172348236;1.0070000000000001;0.00902517686824857
52:43.3;0.03337983566195992;-0.29152206849042567;-0.9550825205035401;1.002;0.009293868598447998
52:43.3;0.03449727807651963;-0.2919338200556089;-0.954021475629923;0.9990000000000001;0.009607876029958145
52:43.3;0.03572461616188199;-0.2923298424374231;-0.9521607331786404;1.004;0.009943768182163895
52:43.3;0.03698355530691074;-0.29263193774472473;-0.9495751259543687;1.005;0.010276842752574853
52:43.3;0.0382022492334708;-0.2927802377555299;-0.9464094758044436;1.0;0.010585460909275202
52:43.3;0.039325714634974626;-0.29273805805037556;-0.9428736330393326;0.9990000000000001;0.010854486980365445
52:43.3;0.040319397979044685;-0.29249156380207325;-0.9392304711332008;0.992;0.011076423622075133
