time,gFx,gFy,gFz,acc
2020-12-12 9:13:39.8670,-0.041,-0.158,-1.042,1.055
2020-12-12 9:13:39.8770,-0.032,-0.174,-1.036,1.051
2020-12-12 9:13:39.8880,-0.01,-0.183,-1.017,1.033
2020-12-12 9:13:39.9210,0.023,-0.199,-0.957,0.978
2020-12-12 9:13:39.9210,0.023,-0.199,-0.957,0.978
2020-12-12 9:13:39.9210,0.023,-0.199,-0.957,0.978
2020-12-12 9:13:39.9270,0.01,-0.199,-0.937,0.958
2020-12-12 9:13:39.9370,0.002,-0.202,-0.925,0.947
2020-12-12 9:13:39.9470,-0.0,-0.204,-0.923,0.945
2020-12-12 9:13:39.9570,-0.007,-0.2,-0.921,0.942
2020-12-12 9:13:39.9680,-0.015,-0.197,-0.927,0.948
2020-12-12 9:13:39.9770,-0.016,-0.202,-0.94,0.962
2020-12-12 9:13:39.9870,-0.012,-0.204,-0.96,0.982
2020-12-12 9:13:40.0160,-0.014,-0.204,-0.979,1.0
2020-12-12 9:13:40.0160,-0.014,-0.204,-0.979,1.0
2020-12-12 9:13:40.0170,-0.014,-0.204,-0.981,1.002
2020-12-12 9:13:40.0270,-0.012,-0.198,-0.98,1.0
2020-12-12 9:13:40.0380,-0.009,-0.192,-0.98,0.999
2020-12-12 9:13:40.0480,-0.006,-0.192,-0.986,1.005
2020-12-12 9:13:40.0570,-0.006,-0.195,-0.992,1.011
2020-12-12 9:13:40.0680,-0.007,-0.197,-0.991,1.01
2020-12-12 9:13:40.0780,-0.011,-0.196,-0.994,1.013
2020-12-12 9:13:40.0880,-0.012,-0.193,-1.001,1.02
2020-12-12 9:13:40.1030,-0.009,-0.192,-1.006,1.024
2020-12-12 9:13:40.1240,-0.004,-0.195,-1.004,1.023
2020-12-12 9:13:40.1240,-0.004,-0.195,-1.004,1.023
2020-12-12 9:13:40.1270,-0.003,-0.196,-1.0,1.019
2020-12-12 9:13:40.1380,-0.004,-0.199,-0.995,1.015
2020-12-12 9:13:40.1480,-0.004,-0.197,-0.996,1.015
2020-12-12 9:13:40.1580,-0.001,-0.2,-0.998,1.018
2020-12-12 9:13:40.1680,0.003,-0.202,-1.003,1.023
2020-12-12 9:13:40.1780,0.006,-0.201,-1.002,1.022
2020-12-12 9:13:40.1880,0.006,-0.2,-1.001,1.021
2020-12-12 9:13:40.2030,0.007,-0.201,-0.998,1.018
2020-12-12 9:13:40.2280,0.005,-0.207,-0.979,1.001
2020-12-12 9:13:40.2280,0.005,-0.207,-0.979,1.001
2020-12-12 9:13:40.2280,0.005,-0.207,-0.979,1.001
2020-12-12 9:13:40.2380,0.003,-0.212,-0.972,0.995
2020-12-12 9:13:40.2480,-0.004,-0.216,-0.962,0.986
2020-12-12 9:13:40.2580,-0.005,-0.217,-0.956,0.98
2020-12-12 9:13:40.2680,0.003,-0.214,-0.958,0.982
2020-12-12 9:13:40.2790,0.01,-0.211,-0.962,0.985
2020-12-12 9:13:40.2880,0.015,-0.214,-0.961,0.985
2020-12-12 9:13:40.3230,0.003,-0.213,-0.971,0.994
2020-12-12 9:13:40.3230,0.003,-0.213,-0.971,0.994
2020-12-12 9:13:40.3230,0.003,-0.213,-0.971,0.994
2020-12-12 9:13:40.3280,-0.006,-0.211,-0.967,0.99
2020-12-12 9:13:40.3380,-0.006,-0.211,-0.966,0.989
2020-12-12 9:13:40.3480,-0.002,-0.209,-0.967,0.989
2020-12-12 9:13:40.3580,0.002,-0.21,-0.973,0.995
2020-12-12 9:13:40.3680,0.01,-0.212,-0.98,1.003
2020-12-12 9:13:40.3780,-0.006,-0.218,-0.994,1.018
2020-12-12 9:13:40.3880,-0.009,-0.205,-1.008,1.029
2020-12-12 9:13:40.4160,0.042,-0.217,-0.975,1.0
2020-12-12 9:13:40.4160,0.042,-0.217,-0.975,1.0
2020-12-12 9:13:40.4180,0.04,-0.232,-0.982,1.01
2020-12-12 9:13:40.4280,0.024,-0.226,-0.974,1.0
2020-12-12 9:13:40.4380,0.012,-0.216,-0.973,0.997
2020-12-12 9:13:40.4490,0.013,-0.212,-0.975,0.998
2020-12-12 9:13:40.4580,0.019,-0.216,-0.972,0.996
2020-12-12 9:13:40.4690,0.024,-0.221,-0.968,0.993
2020-12-12 9:13:40.4780,0.028,-0.224,-0.964,0.99
2020-12-12 9:13:40.4890,0.031,-0.222,-0.963,0.989
2020-12-12 9:13:40.5200,0.032,-0.216,-0.967,0.991
2020-12-12 9:13:40.5200,0.032,-0.216,-0.967,0.991
2020-12-12 9:13:40.5200,0.032,-0.216,-0.967,0.991
2020-12-12 9:13:40.5280,0.034,-0.214,-0.973,0.997
2020-12-12 9:13:40.5390,0.031,-0.214,-0.981,1.005
2020-12-12 9:13:40.5490,0.024,-0.214,-0.984,1.007
2020-12-12 9:13:40.5580,0.019,-0.214,-0.985,1.008
2020-12-12 9:13:40.5690,0.017,-0.215,-0.986,1.009
2020-12-12 9:13:40.5790,0.015,-0.218,-0.976,1.0
2020-12-12 9:13:40.5890,0.012,-0.223,-0.961,0.987
2020-12-12 9:13:40.6040,0.017,-0.226,-0.952,0.979
2020-12-12 9:13:40.6240,0.028,-0.23,-0.937,0.965
2020-12-12 9:13:40.6240,0.028,-0.23,-0.937,0.965
2020-12-12 9:13:40.6280,0.03,-0.229,-0.947,0.975
2020-12-12 9:13:40.6390,0.026,-0.225,-0.953,0.98
2020-12-12 9:13:40.6490,0.028,-0.221,-0.974,0.999
2020-12-12 9:13:40.6590,0.025,-0.22,-0.984,1.009
2020-12-12 9:13:40.6690,0.019,-0.219,-0.988,1.012
2020-12-12 9:13:40.6790,0.013,-0.217,-0.996,1.019
2020-12-12 9:13:40.6890,0.01,-0.214,-1.002,1.025
2020-12-12 9:13:40.7200,0.007,-0.209,-0.99,1.012
2020-12-12 9:13:40.7200,0.007,-0.209,-0.99,1.012
2020-12-12 9:13:40.7200,0.007,-0.209,-0.99,1.012
2020-12-12 9:13:40.7290,0.009,-0.208,-0.979,1.001
2020-12-12 9:13:40.7390,0.011,-0.209,-0.966,0.988
2020-12-12 9:13:40.7490,0.011,-0.211,-0.955,0.978
2020-12-12 9:13:40.7590,0.008,-0.213,-0.946,0.97
2020-12-12 9:13:40.7690,0.007,-0.214,-0.941,0.965
2020-12-12 9:13:40.7790,0.008,-0.216,-0.941,0.966
2020-12-12 9:13:40.7890,0.007,-0.217,-0.947,0.972
2020-12-12 9:13:40.8020,0.006,-0.218,-0.957,0.982
2020-12-12 9:13:40.8210,0.012,-0.216,-0.981,1.005
2020-12-12 9:13:40.8210,0.012,-0.216,-0.981,1.005
2020-12-12 9:13:40.8290,0.01,-0.213,-0.99,1.013
2020-12-12 9:13:40.8390,0.01,-0.214,-0.995,1.018
2020-12-12 9:13:40.8490,0.012,-0.216,-0.997,1.02
2020-12-12 9:13:40.8590,0.013,-0.218,-0.996,1.02
2020-12-12 9:13:40.8700,0.013,-0.22,-0.991,1.015
2020-12-12 9:13:40.8790,0.011,-0.224,-0.986,1.011
2020-12-12 9:13:40.8890,0.007,-0.227,-0.982,1.008
2020-12-12 9:13:40.9040,0.005,-0.228,-0.979,1.005
2020-12-12 9:13:40.9230,-0.003,-0.228,-0.974,1.0
2020-12-12 9:13:40.9230,-0.003,-0.228,-0.974,1.0
2020-12-12 9:13:40.9290,-0.005,-0.227,-0.973,0.999
2020-12-12 9:13:40.9390,-0.003,-0.227,-0.973,0.999
2020-12-12 9:13:40.9490,-0.001,-0.226,-0.973,0.999
2020-12-12 9:13:40.9590,0.001,-0.224,-0.973,0.998
2020-12-12 9:13:40.9700,0.003,-0.224,-0.97,0.996
2020-12-12 9:13:40.9800,0.006,-0.221,-0.967,0.992
2020-12-12 9:13:40.9900,0.009,-0.219,-0.96,0.985
2020-12-12 9:13:41.0200,0.001,-0.218,-0.961,0.985
2020-12-12 9:13:41.0200,0.001,-0.218,-0.961,0.985
2020-12-12 9:13:41.0200,0.001,-0.218,-0.961,0.985
2020-12-12 9:13:41.0290,0.002,-0.22,-0.963,0.988
2020-12-12 9:13:41.0390,0.001,-0.222,-0.963,0.988
2020-12-12 9:13:41.0490,0.001,-0.223,-0.963,0.988
2020-12-12 9:13:41.0590,0.001,-0.221,-0.961,0.986
2020-12-12 9:13:41.0700,0.002,-0.219,-0.962,0.987
2020-12-12 9:13:41.0800,-0.001,-0.218,-0.963,0.987
2020-12-12 9:13:41.0900,0.001,-0.22,-0.964,0.989
2020-12-12 9:13:41.1050,0.005,-0.221,-0.972,0.997
2020-12-12 9:13:41.1240,0.005,-0.216,-0.978,1.002
2020-12-12 9:13:41.1240,0.005,-0.216,-0.978,1.002
2020-12-12 9:13:41.1290,0.002,-0.215,-0.977,1.0
2020-12-12 9:13:41.1390,0.0,-0.216,-0.975,0.999
2020-12-12 9:13:41.1490,0.001,-0.216,-0.968,0.992
2020-12-12 9:13:41.1600,0.003,-0.217,-0.963,0.987
2020-12-12 9:13:41.1700,0.006,-0.219,-0.96,0.985
2020-12-12 9:13:41.1800,0.009,-0.221,-0.962,0.987
2020-12-12 9:13:41.1900,0.009,-0.22,-0.966,0.991
2020-12-12 9:13:41.2150,0.006,-0.218,-0.975,0.999
2020-12-12 9:13:41.2150,0.006,-0.218,-0.975,0.999
2020-12-12 9:13:41.2190,0.005,-0.218,-0.98,1.004
2020-12-12 9:13:41.2300,0.007,-0.218,-0.983,1.007
2020-12-12 9:13:41.2400,0.008,-0.218,-0.983,1.007
2020-12-12 9:13:41.2500,0.009,-0.219,-0.984,1.008
2020-12-12 9:13:41.2590,0.006,-0.22,-0.983,1.007
2020-12-12 9:13:41.2700,0.004,-0.219,-0.981,1.005
2020-12-12 9:13:41.2800,0.005,-0.218,-0.978,1.002
2020-12-12 9:13:41.2900,0.007,-0.219,-0.978,1.002
2020-12-12 9:13:41.3190,0.008,-0.221,-0.969,0.994
2020-12-12 9:13:41.3190,0.008,-0.221,-0.969,0.994
2020-12-12 9:13:41.3200,0.008,-0.221,-0.965,0.99
2020-12-12 9:13:41.3300,0.009,-0.221,-0.963,0.988
2020-12-12 9:13:41.3400,0.008,-0.218,-0.963,0.987
2020-12-12 9:13:41.3500,0.007,-0.214,-0.966,0.989
2020-12-12 9:13:41.3600,0.004,-0.213,-0.969,0.992
2020-12-12 9:13:41.3710,-0.002,-0.217,-0.973,0.997
2020-12-12 9:13:41.3800,-0.004,-0.219,-0.976,1.0
2020-12-12 9:13:41.3910,-0.002,-0.219,-0.975,0.999
2020-12-12 9:13:41.4040,-0.003,-0.219,-0.971,0.995
2020-12-12 9:13:41.4250,-0.006,-0.222,-0.965,0.99
2020-12-12 9:13:41.4250,-0.006,-0.222,-0.965,0.99
2020-12-12 9:13:41.4300,-0.004,-0.224,-0.965,0.991
2020-12-12 9:13:41.4410,-0.004,-0.222,-0.964,0.989
2020-12-12 9:13:41.4500,-0.005,-0.22,-0.965,0.99
2020-12-12 9:13:41.4600,-0.008,-0.22,-0.97,0.995
2020-12-12 9:13:41.4710,-0.008,-0.222,-0.975,1.0
2020-12-12 9:13:41.4810,-0.001,-0.223,-0.983,1.008
2020-12-12 9:13:41.4910,0.002,-0.224,-0.983,1.008
2020-12-12 9:13:41.5060,-0.002,-0.226,-0.979,1.005
2020-12-12 9:13:41.5260,-0.007,-0.228,-0.966,0.993
2020-12-12 9:13:41.5260,-0.007,-0.228,-0.966,0.993
2020-12-12 9:13:41.5300,-0.004,-0.229,-0.966,0.993
2020-12-12 9:13:41.5410,-0.003,-0.228,-0.968,0.994
2020-12-12 9:13:41.5510,-0.005,-0.228,-0.968,0.995
2020-12-12 9:13:41.5610,-0.008,-0.229,-0.968,0.995
2020-12-12 9:13:41.5710,-0.008,-0.226,-0.969,0.995
2020-12-12 9:13:41.5810,-0.005,-0.224,-0.972,0.997
2020-12-12 9:13:41.5920,-0.004,-0.223,-0.979,1.004
2020-12-12 9:13:41.6260,-0.012,-0.217,-0.978,1.002
2020-12-12 9:13:41.6260,-0.012,-0.217,-0.978,1.002
2020-12-12 9:13:41.6270,-0.012,-0.217,-0.978,1.002
2020-12-12 9:13:41.6300,-0.014,-0.216,-0.977,1.001
2020-12-12 9:13:41.6410,-0.016,-0.217,-0.972,0.996
2020-12-12 9:13:41.6510,-0.016,-0.217,-0.968,0.992
2020-12-12 9:13:41.6610,-0.015,-0.215,-0.966,0.99
2020-12-12 9:13:41.6710,-0.012,-0.214,-0.967,0.99
2020-12-12 9:13:41.6810,-0.008,-0.213,-0.971,0.994
2020-12-12 9:13:41.6910,-0.011,-0.211,-0.968,0.991
2020-12-12 9:13:41.7040,-0.015,-0.21,-0.968,0.991
2020-12-12 9:13:41.7230,-0.013,-0.208,-0.979,1.001
2020-12-12 9:13:41.7230,-0.013,-0.208,-0.979,1.001
2020-12-12 9:13:41.7300,-0.007,-0.21,-0.979,1.001
2020-12-12 9:13:41.7410,-0.005,-0.209,-0.978,1.0
2020-12-12 9:13:41.7510,-0.005,-0.207,-0.978,1.0
2020-12-12 9:13:41.7610,-0.005,-0.206,-0.977,0.998
2020-12-12 9:13:41.7710,-0.008,-0.209,-0.975,0.997
2020-12-12 9:13:41.7820,-0.006,-0.212,-0.97,0.993
2020-12-12 9:13:41.7920,-0.002,-0.211,-0.972,0.995
2020-12-12 9:13:41.8260,-0.013,-0.21,-0.973,0.995
2020-12-12 9:13:41.8270,-0.013,-0.21,-0.973,0.995
2020-12-12 9:13:41.8270,-0.013,-0.21,-0.973,0.995
2020-12-12 9:13:41.8310,-0.011,-0.21,-0.975,0.997
2020-12-12 9:13:41.8410,-0.008,-0.211,-0.977,1.0
2020-12-12 9:13:41.8510,-0.008,-0.21,-0.976,0.998
2020-12-12 9:13:41.8610,-0.007,-0.209,-0.98,1.002
2020-12-12 9:13:41.8720,-0.003,-0.208,-0.985,1.007
2020-12-12 9:13:41.8810,-0.005,-0.206,-0.986,1.007
2020-12-12 9:13:41.8920,-0.012,-0.207,-0.982,1.004
2020-12-12 9:13:41.9250,-0.008,-0.209,-0.977,0.999
2020-12-12 9:13:41.9250,-0.008,-0.209,-0.977,0.999
2020-12-12 9:13:41.9250,-0.008,-0.209,-0.977,0.999
2020-12-12 9:13:41.9310,-0.011,-0.211,-0.973,0.996
2020-12-12 9:13:41.9410,-0.015,-0.211,-0.969,0.992
2020-12-12 9:13:41.9510,-0.017,-0.212,-0.971,0.994
2020-12-12 9:13:41.9610,-0.014,-0.214,-0.975,0.998
2020-12-12 9:13:41.9720,-0.009,-0.213,-0.975,0.998
2020-12-12 9:13:41.9810,-0.011,-0.211,-0.972,0.995
2020-12-12 9:13:41.9920,-0.016,-0.21,-0.971,0.994
2020-12-12 9:13:42.0260,-0.008,-0.216,-0.97,0.994
2020-12-12 9:13:42.0260,-0.008,-0.216,-0.97,0.994
2020-12-12 9:13:42.0260,-0.008,-0.216,-0.97,0.994
2020-12-12 9:13:42.0310,-0.008,-0.216,-0.965,0.989
2020-12-12 9:13:42.0410,-0.005,-0.216,-0.964,0.988
2020-12-12 9:13:42.0520,-0.002,-0.217,-0.965,0.989
2020-12-12 9:13:42.0610,-0.006,-0.216,-0.965,0.989
2020-12-12 9:13:42.0720,-0.012,-0.214,-0.963,0.987
