time,gFx,gFy,gFz,acc
2020-12-12 9:14:28.5830,-0.031,-0.234,-0.861,0.893
2020-12-12 9:14:28.5860,-0.026,-0.272,-0.855,0.898
2020-12-12 9:14:28.5960,-0.018,-0.301,-0.836,0.889
2020-12-12 9:14:28.6060,-0.024,-0.324,-0.82,0.882
2020-12-12 9:14:28.6160,-0.043,-0.325,-0.805,0.869
2020-12-12 9:14:28.6260,-0.059,-0.313,-0.787,0.849
2020-12-12 9:14:28.6530,-0.038,-0.316,-0.764,0.828
2020-12-12 9:14:28.6530,-0.038,-0.316,-0.764,0.828
2020-12-12 9:14:28.6560,-0.027,-0.322,-0.765,0.83
2020-12-12 9:14:28.6660,-0.026,-0.322,-0.777,0.841
2020-12-12 9:14:28.6760,-0.033,-0.322,-0.794,0.857
2020-12-12 9:14:28.6860,-0.038,-0.321,-0.813,0.875
2020-12-12 9:14:28.6960,-0.039,-0.319,-0.834,0.894
2020-12-12 9:14:28.7060,-0.039,-0.314,-0.862,0.918
2020-12-12 9:14:28.7170,-0.039,-0.303,-0.895,0.946
2020-12-12 9:14:28.7270,-0.034,-0.288,-0.925,0.969
2020-12-12 9:14:28.7550,-0.011,-0.272,-0.96,0.998
2020-12-12 9:14:28.7550,-0.011,-0.272,-0.96,0.998
2020-12-12 9:14:28.7570,0.003,-0.261,-0.985,1.019
2020-12-12 9:14:28.7660,0.008,-0.25,-1.018,1.048
2020-12-12 9:14:28.7760,-0.001,-0.239,-1.053,1.08
2020-12-12 9:14:28.7860,-0.018,-0.225,-1.092,1.115
2020-12-12 9:14:28.7970,-0.035,-0.218,-1.134,1.155
2020-12-12 9:14:28.8060,-0.032,-0.227,-1.173,1.195
2020-12-12 9:14:28.8170,-0.008,-0.257,-1.196,1.223
2020-12-12 9:14:28.8270,0.007,-0.283,-1.193,1.226
2020-12-12 9:14:28.8560,-0.011,-0.285,-1.133,1.168
2020-12-12 9:14:28.8570,-0.011,-0.285,-1.133,1.168
2020-12-12 9:14:28.8580,-0.011,-0.285,-1.133,1.168
2020-12-12 9:14:28.8660,-0.006,-0.292,-1.142,1.179
2020-12-12 9:14:28.8760,-0.016,-0.273,-1.168,1.2
