time,gFx,gFy,gFz,acc
2020-12-12 9:18:20.5300,0.157,-0.483,-0.803,0.95
2020-12-12 9:18:20.5300,0.157,-0.483,-0.803,0.95
2020-12-12 9:18:20.5320,0.188,-0.475,-0.729,0.89
2020-12-12 9:18:20.5510,0.186,-0.473,-0.659,0.832
2020-12-12 9:18:20.5530,0.142,-0.46,-0.653,0.811
2020-12-12 9:18:20.5650,0.068,-0.404,-0.666,0.782
2020-12-12 9:18:20.5730,-0.011,-0.353,-0.687,0.772
2020-12-12 9:18:20.5830,-0.078,-0.341,-0.747,0.825
2020-12-12 9:18:20.5930,-0.108,-0.326,-0.783,0.855
2020-12-12 9:18:20.6280,-0.145,-0.149,-0.631,0.664
2020-12-12 9:18:20.6280,-0.145,-0.149,-0.631,0.664
2020-12-12 9:18:20.6280,-0.145,-0.149,-0.631,0.664
2020-12-12 9:18:20.6330,-0.136,-0.12,-0.58,0.608
2020-12-12 9:18:20.6430,-0.082,-0.176,-0.526,0.561
2020-12-12 9:18:20.6530,-0.042,-0.231,-0.526,0.576
2020-12-12 9:18:20.6630,-0.013,-0.253,-0.553,0.608
2020-12-12 9:18:20.6730,0.0,-0.237,-0.591,0.637
2020-12-12 9:18:20.6830,0.009,-0.198,-0.647,0.677
2020-12-12 9:18:20.6930,0.031,-0.172,-0.714,0.735
2020-12-12 9:18:20.7070,0.025,-0.149,-0.74,0.755
2020-12-12 9:18:20.7300,0.129,-0.16,-0.797,0.823
2020-12-12 9:18:20.7300,0.129,-0.16,-0.797,0.823
2020-12-12 9:18:20.7330,0.192,-0.188,-0.862,0.903
2020-12-12 9:18:20.7510,0.236,-0.228,-0.882,0.941
2020-12-12 9:18:20.7530,0.272,-0.235,-0.901,0.97
2020-12-12 9:18:20.7630,0.2,-0.272,-1.046,1.099
2020-12-12 9:18:20.7730,0.101,-0.311,-1.202,1.246
2020-12-12 9:18:20.7840,0.091,-0.354,-1.34,1.389
2020-12-12 9:18:20.7940,0.147,-0.399,-1.427,1.489
2020-12-12 9:18:20.8080,0.253,-0.443,-1.481,1.566
2020-12-12 9:18:20.8320,0.322,-0.538,-1.51,1.635
2020-12-12 9:18:20.8320,0.322,-0.538,-1.51,1.635
2020-12-12 9:18:20.8330,0.294,-0.53,-1.443,1.565
2020-12-12 9:18:20.8530,0.34,-0.478,-1.327,1.451
2020-12-12 9:18:20.8540,0.34,-0.478,-1.327,1.451
2020-12-12 9:18:20.8640,0.416,-0.502,-1.249,1.409
2020-12-12 9:18:20.8740,0.464,-0.546,-1.162,1.365
2020-12-12 9:18:20.8840,0.46,-0.582,-1.042,1.279
2020-12-12 9:18:20.8940,0.407,-0.615,-0.91,1.171
2020-12-12 9:18:20.9070,0.316,-0.669,-0.792,1.084
2020-12-12 9:18:20.9300,0.148,-0.756,-0.56,0.952
2020-12-12 9:18:20.9300,0.148,-0.756,-0.56,0.952
