time,gFx,gFy,gFz,acc
10:08.3,0.381,0.461,0.394,0.716
10:08.3,0.381,0.461,0.394,0.716
10:08.3,0.47,0.597,0.527,0.925
10:08.4,0.452,0.722,0.435,0.956
10:08.4,0.316,0.851,0.213,0.932
10:08.4,0.117,0.991,0.002,0.998
10:08.4,-0.177,1.066,-0.161,1.093
10:08.4,-0.56,1.022,-0.149,1.175
10:08.4,-0.856,0.957,-0.261,1.31
10:08.4,-0.937,0.504,-0.443,1.152
10:08.4,-0.937,0.504,-0.443,1.152
10:08.4,-1.096,0.487,-0.306,1.238
10:08.4,-1.234,0.633,-0.235,1.407
10:08.5,-1.422,0.904,-0.127,1.69
10:08.5,-1.654,1.279,0.089,2.093
10:08.5,-1.666,1.586,0.201,2.309
10:08.5,-1.751,1.608,0.176,2.384
10:08.5,-2.027,1.756,-0.063,2.683
10:08.5,-2.187,2.058,-0.336,3.022
10:08.5,-2.64,2.037,-0.263,3.345
10:08.5,-2.64,2.037,-0.263,3.345
10:08.5,-2.691,2.085,-0.251,3.413
10:08.5,-2.707,1.972,-0.348,3.367
10:08.6,-2.592,1.823,-0.302,3.183
10:08.6,-2.39,1.631,-0.562,2.948
10:08.6,-2.126,1.318,-0.779,2.62
10:08.6,-1.928,0.995,-0.896,2.347
10:08.6,-1.714,0.815,-0.848,2.079
10:08.6,-1.408,0.677,-0.707,1.715
10:08.6,-0.582,0.524,-0.05,0.785
10:08.6,-0.582,0.524,-0.05,0.785
10:08.6,-0.486,0.845,1.075,1.451
10:08.6,-0.779,0.69,6.207,6.294
10:08.7,-1.074,-0.848,3.964,4.194
10:08.7,-1.001,-0.206,0.9,1.362
10:08.7,-1.256,0.252,0.238,1.303
10:08.7,-1,0.116,-0.337,1.062
10:08.7,-0.846,0.136,-0.229,0.887
10:08.7,-0.686,0.11,0.008,0.695
10:08.7,-0.951,0.327,0.743,1.25
10:08.7,-0.951,0.327,0.743,1.25
10:08.7,-0.951,0.327,0.743,1.25
10:08.7,-0.728,0.765,-0.312,1.101
10:08.8,-0.423,1.144,-0.821,1.47
10:08.8,-0.539,1.51,-0.327,1.636
10:08.8,-1.047,1.719,-0.066,2.014
10:08.8,-1.331,1.964,-0.417,2.409
10:08.8,-1.571,2.183,-0.508,2.737
10:08.8,-1.784,2.193,-0.442,2.861
10:08.8,-1.562,2.29,-0.31,2.789
10:08.8,-1.562,2.29,-0.31,2.789
10:08.8,-1.305,2.119,-0.188,2.496
10:08.8,-1.013,1.822,-0.048,2.085
10:08.9,-0.687,1.449,0.08,1.606
10:08.9,-0.307,1.138,0.099,1.183
10:08.9,-0.007,0.908,0.009,0.908
10:08.9,0.226,0.744,-0.107,0.785
10:08.9,0.404,0.58,-0.194,0.733
10:08.9,0.358,0.405,-0.227,0.586
10:08.9,0.28,0.298,-0.518,0.66
10:08.9,0.28,0.298,-0.518,0.66
10:08.9,0.28,0.298,-0.518,0.66
10:08.9,0.62,0.274,-0.282,0.734
10:09.0,0.913,0.29,0.149,0.969
10:09.0,0.949,0.263,0.522,1.115
10:09.0,0.793,0.256,0.576,1.013
10:09.0,0.545,0.292,0.477,0.781
10:09.0,0.322,0.289,0.409,0.595
10:09.0,0.099,0.33,0.229,0.414
10:09.0,-0.257,0.348,-0.19,0.472
10:09.0,-0.234,0.145,0.701,0.753
10:09.0,-0.234,0.145,0.701,0.753
10:09.0,-0.633,0.504,0.769,1.116
10:09.1,-1.28,1.441,-1.257,2.301
10:09.1,-0.491,2.363,-2.806,3.701
10:09.1,-0.256,2.479,-2.067,3.238
10:09.1,-0.516,2.377,2.16,3.253
10:09.1,0.032,2.191,1.008,2.412
10:09.1,-0.392,2.754,-2.145,3.513
10:09.1,-0.877,1.819,0.018,2.019
10:09.1,-0.877,1.819,0.018,2.019
10:09.1,-1.01,1.816,-0.06,2.079
10:09.1,-1.092,1.967,-1.064,2.489
10:09.2,-0.998,1.63,-0.609,2.006
10:09.2,-0.85,1.33,0.393,1.627
10:09.2,-0.751,1.174,0.957,1.691
10:09.2,-0.752,0.996,0.988,1.592
10:09.2,-0.736,0.849,0.613,1.28
10:09.2,-0.586,0.777,0.067,0.976
10:09.2,-1.013,0.212,0.762,1.285
10:09.2,-1.013,0.212,0.762,1.285
10:09.2,-1.013,0.212,0.762,1.285
10:09.2,-0.949,0.111,0.414,1.041
10:09.3,-1.045,0.092,0.088,1.053
10:09.3,-1.271,0.073,0.134,1.28
10:09.3,-1.459,0.036,0.266,1.483
10:09.3,-1.518,0.022,0.618,1.639
10:09.3,-1.438,0.032,0.826,1.659
10:09.3,-1.074,0.083,0.711,1.291
10:09.3,0.348,0.669,-0.261,0.798
10:09.3,0.348,0.669,-0.261,0.798
10:09.3,0.348,0.669,-0.261,0.798
10:09.3,0.467,0.855,-0.812,1.268
10:09.4,0.309,0.984,-0.508,1.15
10:09.4,-0.147,1.296,-0.296,1.337
10:09.4,-0.827,1.718,0.22,1.919
10:09.4,-1.387,2.285,-0.232,2.683
10:09.4,-1.639,2.726,-0.129,3.183
10:09.4,-1.712,2.721,0.249,3.224
10:09.4,-1.65,2.556,-0.074,3.043
10:09.4,-1.65,2.556,-0.074,3.043
10:09.4,-1.335,2.157,-0.228,2.547
10:09.4,-0.851,1.649,-0.339,1.886
10:09.5,-0.47,1.171,-0.322,1.302
10:09.5,-0.301,0.759,-0.255,0.855
10:09.5,-0.144,0.461,-0.227,0.534
10:09.5,-0.02,0.277,-0.363,0.457
10:09.5,-0.034,0.096,-0.506,0.516
10:09.5,-0.016,0.056,-0.536,0.539
10:09.5,1.059,0.286,0.167,1.11
10:09.5,1.059,0.286,0.167,1.11
10:09.5,1.059,0.286,0.167,1.11
10:09.5,1.382,0.396,0.624,1.567
10:09.6,1.281,0.476,0.53,1.466
10:09.6,0.849,0.553,0.239,1.041
10:09.6,0.352,0.53,0.231,0.677
10:09.6,-0.074,0.43,0.372,0.573
10:09.6,-0.358,0.315,0.43,0.642
10:09.6,-0.489,0.222,0.301,0.616
10:09.6,-1.147,0.652,0.938,1.619
10:09.6,-1.147,0.652,0.938,1.619
10:09.6,-1.147,0.652,0.938,1.619
10:09.6,-1.531,2.005,-5.053,5.648
10:09.7,-0.396,3.009,-1.758,3.507
10:09.7,0.342,1.4,3.343,3.64
10:09.7,0.539,2.27,-1.382,2.712
10:09.7,0.39,3.021,-2.014,3.652
10:09.7,-0.205,2.136,-0.733,2.268
10:09.7,-0.615,2.093,-0.728,2.3
10:09.7,-1.31,1.672,-0.857,2.29
10:09.7,-1.31,1.672,-0.857,2.29
10:09.7,-1.31,1.672,-0.857,2.29
10:09.7,-1.432,1.217,0.353,1.912
10:09.8,-1.41,0.903,0.927,1.914
10:09.8,-1.259,0.824,0.653,1.64
10:09.8,-1.015,0.709,0.284,1.27
10:09.8,-0.812,0.807,-0.066,1.147
10:09.8,-0.717,1.056,-0.342,1.321
10:09.8,-0.742,0.975,0.129,1.232
10:09.8,-0.715,0.377,0.124,0.818
10:09.8,-0.715,0.377,0.124,0.818
10:09.8,-0.715,0.377,0.124,0.818
10:09.8,-0.727,0.21,0.001,0.757
10:09.9,-0.907,0.027,0.21,0.931
10:09.9,-1.173,-0.076,0.406,1.244
10:09.9,-1.339,-0.106,0.81,1.569
10:09.9,-1.32,-0.074,0.893,1.595
10:09.9,-1.031,0.16,0.623,1.215
10:09.9,-0.431,0.529,0.449,0.817
10:09.9,0.196,1.44,-0.88,1.699
10:09.9,0.196,1.44,-0.88,1.699
10:09.9,0.196,1.44,-0.88,1.699
10:09.9,-0.257,1.899,-0.572,2
10:10.0,-0.84,2.31,-0.368,2.485
10:10.0,-1.333,2.656,-0.35,2.992
10:10.0,-1.448,2.797,-0.056,3.15
10:10.0,-1.514,2.988,-0.11,3.351
10:10.0,-1.505,2.761,-0.272,3.156
10:10.0,-1.376,2.31,-0.36,2.713
10:10.0,-0.913,1.376,-0.259,1.672
10:10.0,-0.913,1.376,-0.259,1.672
10:10.0,-0.589,1.105,-0.193,1.267
10:10.0,-0.249,0.831,-0.219,0.895
10:10.1,0.033,0.621,-0.207,0.655
10:10.1,0.262,0.46,-0.182,0.56
10:10.1,0.411,0.235,-0.273,0.547
10:10.1,0.499,0.095,-0.225,0.556
10:10.1,0.718,0.028,-0.228,0.754
10:10.1,1.029,0.11,-0.355,1.094
10:10.1,1.45,0.448,0.115,1.522
10:10.1,1.45,0.448,0.115,1.522
10:10.1,1.471,0.514,0.46,1.625
10:10.1,1.209,0.458,0.573,1.414
10:10.2,0.653,0.375,0.369,0.839
10:10.2,0.116,0.301,0.196,0.377
10:10.2,-0.136,0.274,0.139,0.336
10:10.2,-0.254,0.248,0.036,0.357
10:10.2,-0.339,0.206,0.043,0.399
10:10.2,-0.332,0.203,0.254,0.465
10:10.2,-0.381,1.098,2.918,3.141
10:10.2,-0.381,1.098,2.918,3.141
10:10.2,-1.398,1.967,-4.991,5.544
10:10.2,-1.065,2.429,-4.151,4.926
10:10.3,-0.657,2.494,2.348,3.488
10:10.3,0.695,2.179,0.697,2.391
10:10.3,0.399,3.431,-3.338,4.803
10:10.3,-0.414,2.52,-1.558,2.992
10:10.3,-0.882,2.185,-0.496,2.408
10:10.3,-1.287,2.113,-1.15,2.728
10:10.3,-1.557,1.413,-0.399,2.14
10:10.3,-1.557,1.413,-0.399,2.14
10:10.3,-1.228,1.045,0.579,1.713
10:10.3,-0.921,0.848,1.002,1.604
10:10.4,-0.848,0.947,0.967,1.597
10:10.4,-0.67,1.15,0.652,1.482
10:10.4,-0.503,1.325,0.007,1.417
10:10.4,-0.455,1.407,-0.306,1.51
10:10.4,-0.328,1.352,0.595,1.513
10:10.4,-0.335,1.135,1.659,2.038
10:10.4,-0.805,0.049,0.202,0.831
10:10.4,-0.805,0.049,0.202,0.831
10:10.4,-0.805,0.049,0.202,0.831
10:10.4,-0.855,-0.194,-0.041,0.878
10:10.5,-0.991,-0.249,0.334,1.075
10:10.5,-1.018,-0.287,1.049,1.49
10:10.5,-0.96,-0.175,1.072,1.45
10:10.5,-0.735,0.12,0.637,0.98
10:10.5,-0.296,0.367,0.254,0.536
10:10.5,0.218,0.465,-0.132,0.53
10:10.5,-0.234,0.636,-1.507,1.652
10:10.5,-0.234,0.636,-1.507,1.652
10:10.5,-0.234,0.636,-1.507,1.652
10:10.5,-0.592,1.121,-1.001,1.615
10:10.6,-0.932,2.069,-0.174,2.276
10:10.6,-1.259,2.628,0.09,2.915
10:10.6,-1.42,3.028,-0.366,3.364
10:10.6,-1.342,3.388,-0.363,3.662
10:10.6,-1.3,2.977,0.117,3.251
10:10.6,-1.356,2.421,0.317,2.793
10:10.6,-1.001,1.434,0.472,1.811
10:10.6,-1.001,1.434,0.472,1.811
10:10.6,-0.472,1.059,0.442,1.241
10:10.6,-0.102,0.855,0.167,0.877
10:10.7,0.068,0.697,-0.121,0.711
10:10.7,0.177,0.581,-0.246,0.655
10:10.7,0.236,0.501,-0.599,0.816
10:10.7,0.172,0.411,-0.942,1.042
10:10.7,0.092,0.283,-1.03,1.072
10:10.7,0.139,0.232,-0.964,1.001
10:10.7,1.04,0.17,0.269,1.088
10:10.7,1.04,0.17,0.269,1.088
10:10.7,1.04,0.17,0.269,1.088
10:10.7,1.183,0.114,0.617,1.339
10:10.8,1.037,0.025,0.688,1.245
10:10.8,0.761,0.022,0.323,0.827
10:10.8,0.462,0.017,0.066,0.467
10:10.8,0.13,-0.002,-0.022,0.132
10:10.8,-0.146,0.046,0.01,0.153
10:10.8,-0.34,0.159,0.164,0.41
10:10.8,-0.119,1.74,2.863,3.352
10:10.8,-0.119,1.74,2.863,3.352
10:10.8,-0.119,1.74,2.863,3.352
10:10.8,-0.729,1.381,-2.63,3.059
10:10.9,-0.598,2.511,-3.117,4.047
10:10.9,-0.182,2.508,-0.63,2.592
10:10.9,0.144,1.975,0.794,2.133
10:10.9,0.336,3.042,-2.521,3.965
10:10.9,-0.181,2.652,-1.706,3.159
10:10.9,-0.438,2.234,-0.593,2.352
10:10.9,-1.558,1.976,-0.66,2.601
10:10.9,-1.558,1.976,-0.66,2.601
10:10.9,-1.558,1.976,-0.66,2.601
10:10.9,-1.603,1.71,0.063,2.345
10:11.0,-1.462,1.317,0.775,2.115
10:11.0,-1.344,1.167,1.472,2.31
10:11.0,-1.1,1.185,1.371,2.12
10:11.0,-0.792,1.065,0.593,1.454
10:11.0,-0.655,0.915,0.052,1.126
10:11.0,-0.402,1.06,-0.266,1.164
10:11.0,-0.254,0.435,1.218,1.318
10:11.0,-0.254,0.435,1.218,1.318
10:11.0,-0.254,0.435,1.218,1.318
10:11.0,-0.681,0.127,0.84,1.089
10:11.1,-1.035,-0.057,0.137,1.046
10:11.1,-1.321,-0.047,-0.243,1.344
10:11.1,-1.661,-0.107,0.56,1.756
10:11.1,-1.906,-0.208,1.37,2.356
10:11.1,-1.649,0.027,0.934,1.895
10:11.1,-0.824,0.446,0.37,1.007
10:11.1,0.324,0.778,0.073,0.846
10:11.1,0.324,0.778,0.073,0.846
10:11.1,0.471,0.852,0.143,0.984
10:11.1,0.325,1.047,-0.45,1.185
10:11.2,0.08,1.4,-1.193,1.841
10:11.2,-0.387,2.063,-1.149,2.393
10:11.2,-0.835,2.794,-0.699,2.999
10:11.2,-1.073,2.747,0.188,2.955
10:11.2,-1.292,2.623,0.463,2.96
10:11.2,-1.678,2.772,0.229,3.248
10:11.2,-1.618,2.283,0.2,2.805
10:11.2,-1.618,2.283,0.2,2.805
10:11.2,-1.102,1.925,0.129,2.222
10:11.2,-0.577,1.634,-0.003,1.733
10:11.3,-0.22,1.28,-0.184,1.312
10:11.3,-0.093,0.985,-0.423,1.076
10:11.3,-0.001,0.775,-0.431,0.887
10:11.3,0.121,0.488,-0.339,0.606
10:11.3,0.226,0.229,-0.416,0.526
10:11.3,0.31,0.083,-0.618,0.696
10:11.3,0.93,-0.008,-0.215,0.955
10:11.3,0.93,-0.008,-0.215,0.955
10:11.3,0.93,-0.008,-0.215,0.955
10:11.3,1.214,-0.024,0.438,1.291
10:11.4,1.193,-0.073,0.725,1.398
10:11.4,1.001,-0.017,0.424,1.087
10:11.4,0.793,0.061,0.048,0.797
10:11.4,0.545,0.057,-0.05,0.55
10:11.4,0.243,0.02,0.18,0.303
10:11.4,-0.075,0.043,0.532,0.539
10:11.4,-0.826,0.58,2.706,2.888
10:11.4,-0.826,0.58,2.706,2.888
10:11.4,-0.826,0.58,2.706,2.888
10:11.4,-0.921,1.903,1.162,2.412
10:11.5,-0.936,2.495,-4.049,4.847
10:11.5,-0.475,2.861,-2.08,3.569
10:11.5,0.48,1.757,2.424,3.032
10:11.5,0.715,2.562,-1.243,2.936
10:11.5,0.034,2.613,-2.508,3.622
10:11.5,-0.508,2.125,-0.941,2.379
10:11.5,-1.061,2.4,-1.209,2.889
10:11.5,-1.061,2.4,-1.209,2.889
10:11.5,-1.287,2.082,-0.983,2.638
10:11.6,-1.464,1.972,-0.293,2.473
10:11.6,-1.527,1.561,0.9,2.362
10:11.6,-1.487,1.331,1.699,2.621
10:11.6,-1.531,1.237,1.556,2.509
10:11.6,-1.212,1.188,0.656,1.82
10:11.6,-0.733,0.949,-0.013,1.199
10:11.6,-0.348,0.766,-0.067,0.844
10:11.6,0.354,0.563,0.978,1.183
10:11.6,0.354,0.563,0.978,1.183
10:11.6,0.006,0.443,0.663,0.797
10:11.6,-0.485,0.212,0.449,0.694
10:11.7,-0.871,0.009,0.059,0.873
10:11.7,-1.154,-0.057,-0.154,1.166
10:11.7,-1.286,-0.146,0.252,1.319
10:11.7,-1.386,-0.255,1.086,1.779
10:11.7,-1.355,-0.169,1.292,1.88
10:11.7,-0.864,0.262,0.776,1.191
10:11.7,0.574,0.693,0.241,0.932
10:11.7,0.574,0.693,0.241,0.932
10:11.7,0.574,0.693,0.241,0.932
10:11.7,0.529,0.997,-0.783,1.374
10:11.8,0.443,1.5,-1.204,1.974
10:11.8,0.208,2.09,-1.216,2.427
10:11.8,-0.514,2.538,-0.935,2.753
10:11.8,-1.319,2.837,0.186,3.134
10:11.8,-1.636,2.967,0.22,3.395
10:11.8,-1.781,3.155,-0.096,3.624
10:11.8,-1.592,2.219,0.126,2.734
10:11.8,-1.592,2.219,0.126,2.734
10:11.8,-1.423,1.766,0.003,2.268
10:11.9,-1.081,1.381,-0.054,1.755
10:11.9,-0.817,1.054,-0.03,1.334
10:11.9,-0.622,0.861,-0.146,1.072
10:11.9,-0.466,0.675,-0.181,0.84
10:11.9,-0.338,0.479,-0.058,0.589
10:11.9,-0.177,0.297,-0.275,0.442
10:11.9,-0.097,0.178,-0.54,0.577
10:11.9,0.66,0.092,-0.731,0.989
10:11.9,0.66,0.092,-0.731,0.989
10:11.9,0.66,0.092,-0.731,0.989
10:12.0,0.997,0.149,-0.368,1.073
10:12.0,1.337,0.199,0.157,1.361
10:12.0,1.529,0.239,0.586,1.655
10:12.0,1.451,0.208,0.4,1.519
10:12.0,1.232,0.242,0.027,1.256
10:12.0,0.934,0.227,-0.095,0.966
10:12.0,0.586,0.158,-0.011,0.607
10:12.0,-0.509,0.147,0.935,1.075
10:12.0,-0.509,0.147,0.935,1.075
10:12.0,-0.509,0.147,0.935,1.075
10:12.1,-0.571,0.327,2.302,2.394
10:12.1,-0.589,1.659,2.772,3.284
10:12.1,-0.847,1.537,-3.237,3.682
10:12.1,-0.817,2.393,-3.26,4.126
10:12.1,-0.744,2.329,-1.441,2.838
10:12.1,-0.574,2.064,0.754,2.271
10:12.1,0.052,2.903,-1.882,3.46
10:12.1,-0.749,2.629,-0.845,2.861
10:12.1,-0.749,2.629,-0.845,2.861
10:12.1,-0.749,2.629,-0.845,2.861
10:12.2,-1.153,2.366,-0.835,2.761
10:12.2,-1.472,1.993,-0.456,2.519
10:12.2,-1.648,1.741,0.405,2.431
10:12.2,-1.511,1.388,1.313,2.436
10:12.2,-1.117,1.188,1.685,2.345
10:12.2,-0.718,1.17,1.325,1.908
10:12.2,-0.378,1.192,0.55,1.366
10:12.2,0.532,0.712,1.296,1.571
10:12.2,0.532,0.712,1.296,1.571
10:12.2,0.532,0.712,1.296,1.571
10:12.3,0.164,0.572,0.952,1.123
10:12.3,-0.312,0.271,0.434,0.599
10:12.3,-0.718,0.026,-0.051,0.72
10:12.3,-0.945,0.008,-0.469,1.055
10:12.3,-1.033,0.024,-0.401,1.108
10:12.3,-1.181,-0.139,0.373,1.246
10:12.3,-1.598,-0.35,1.641,2.317
10:12.3,-0.026,0.538,-0.011,0.539
10:12.3,-0.026,0.538,-0.011,0.539
10:12.3,-0.026,0.538,-0.011,0.539
10:12.4,0.212,0.653,-0.11,0.695
10:12.4,0.17,0.656,0.182,0.702
10:12.4,-0.117,0.808,-0.229,0.848
10:12.4,-0.507,1.195,-0.845,1.549
10:12.4,-0.959,2.009,-0.788,2.362
10:12.4,-1.076,2.674,-0.685,2.963
10:12.4,-1.069,2.859,-0.058,3.053
10:12.4,-1.865,3.089,0.173,3.612
10:12.4,-1.865,3.089,0.173,3.612
10:12.4,-2.006,2.755,0.25,3.417
10:12.5,-1.923,2.175,0.306,2.919
10:12.5,-1.526,1.705,0.119,2.291
10:12.5,-0.911,1.287,-0.005,1.577
10:12.5,-0.335,0.922,-0.172,0.996
10:12.5,-0.034,0.664,-0.377,0.764
10:12.5,0.111,0.465,-0.484,0.68
10:12.5,0.132,0.296,-0.589,0.672
10:12.5,0.582,0.254,-0.975,1.164
10:12.5,0.582,0.254,-0.975,1.164
10:12.5,0.582,0.254,-0.975,1.164
10:12.6,0.969,0.371,-0.822,1.324
10:12.6,1.128,0.409,-0.414,1.269
10:12.6,1.137,0.353,0.003,1.191
