Time;AccX;AccY;AccZ;Acc-old;Acc-trns
15:08.5;0.05343300522201778;-0.3119718499281365;-0.8633221395932029;0.9229999999999999;0.014391229114769633
15:08.5;0.05377204948003309;-0.3262805563301569;-0.8768841992254535;0.9229999999999999;0.01538473529193305
15:08.5;0.05437827082639442;-0.3400218617141122;-0.8915086411179433;0.927;0.01648381725990945
15:08.5;0.05508661374590701;-0.35256201545458205;-0.908125385665433;0.9420000000000001;0.01763710956180399
15:08.5;0.05570854408525115;-0.36337260106725;-0.9274382965043075;0.958;0.018774095008590872
15:08.5;0.056028757712212954;-0.37206680107289986;-0.949836969564874;0.982;0.01980072001327805
15:08.5;0.055791297700756984;-0.37841906485689686;-0.9753512190033309;1.016;0.020592093543438935
15:08.5;0.05468593004274069;-0.3823676987704306;-1.0036517832242584;1.063;0.020986492499293633
15:08.5;0.05234754974824011;-0.38400293007702546;-1.034093382619705;1.1079999999999999;0.020786944451424285
15:08.6;0.04837521451971108;-0.3835403569777632;-1.0657905407716082;1.1640000000000001;0.0197745146763005
15:08.6;0.04237025284339545;-0.3812781385908565;-1.0977118851875802;1.1640000000000001;0.017733372095152983
15:08.6;0.0339898559813171;-0.377541074102884;-1.1287769026978025;1.193;0.014485104933686526
15:08.6;0.023011895926662685;-0.37262186436383965;-1.1579435350682137;1.229;0.009929059609793933
15:08.6;0.009404702224520816;-0.36673360741868577;-1.18428166032198;1.2670000000000001;0.00408461157440943
15:08.6;-0.006608860820707778;-0.35998679336962514;-1.207028560919345;1.295;0.0028716448052678906
15:08.6;-0.024509171373641263;-0.3523980938116037;-1.2256192699500745;1.3030000000000002;0.010585655584830843
15:08.6;-0.043478625157222325;-0.34392781320494603;-1.2396854554382049;1.287;0.01853764695986701
15:08.6;-0.06245581995037565;-0.3345341695767442;-1.2490240215238766;1.2770000000000001;0.02609661561830672
15:08.6;-0.08024634965319521;-0.32423081358953093;-1.2535465045776386;1.275;0.03261519820375859
15:08.7;-0.09567561228365395;-0.3131366395073443;-1.2532266273467931;1.278;0.03754609291177505
15:08.7;-0.10775588016244521;-0.3015094906604099;-1.2480628203311332;1.278;0.040548837834373755
15:08.7;-0.11583243214711378;-0.2897573927167816;-1.2380664566016861;1.278;0.04155360027446114
15:08.7;-0.11967739329579662;-0.2784226180690943;-1.2232786465217762;1.273;0.04076073709190068
15:08.7;-0.1195151615098641;-0.26813550704551925;-1.2038111132091567;1.2670000000000001;0.03857764203610016
15:08.7;-0.11597929907086732;-0.2595399456856545;-1.179900282934277;1.252;0.035516486348765926
15:08.7;-0.1100108239210381;-0.25320140745201647;-1.1519587187234719;1.2209999999999999;0.03208768967478895
15:08.7;-0.10271502584904625;-0.24951579887575376;-1.1206064855016475;1.18;0.028720047969122114
15:08.7;-0.09519982654480744;-0.24863839900727913;-1.0866689160704466;1.13;0.025721814515022437
15:08.7;-0.0884209122040611;-0.25044791314403964;-1.0511356075139806;1.078;0.023277222425471703
15:08.8;-0.08305680343820529;-0.25455352048683655;-1.0150855509749963;0.997;0.02146134649439255
15:08.8;-0.07943202313150413;-0.2603437018932465;-0.9795930224054616;0.997;0.02025761826707482
15:08.8;-0.07749945684244636;-0.2670666597722865;-0.9456343386999582;0.966;0.019572286652669153
15:08.8;-0.07688406946632316;-0.2739274336551479;-0.9140117272054005;0.938;0.019249686418453732
15:08.8;-0.07697953683306787;-0.28018681939262724;-0.8853009772037417;0.917;0.019094748323905876
15:08.8;-0.07707844564294218;-0.28524834676961824;-0.8598242550366323;0.903;0.018904525287955238
15:08.8;-0.07650892615996215;-0.2887214702661572;-0.837649479404778;0.894;0.018503484046982266
15:08.8;-0.07474972519343187;-0.2904535333030236;-0.8186163984217557;0.883;0.017773244053504583
15:08.8;-0.07150293601650187;-0.29052865226101265;-0.8023853754652047;0.87;0.016668474265793216
15:08.8;-0.06671600903333494;-0.28923651871883216;-0.7885009702457781;0.8590000000000001;0.015215471557790902
15:08.9;-0.06055716936587991;-0.2870181845454365;-0.7764605013976931;0.846;0.01349566681743329
15:08.9;-0.05335708179618627;-0.28439877623459253;-0.7657778847615734;0.831;0.0116204410653605
15:08.9;-0.045533449425326604;-0.28191788372682014;-0.7560349336716302;0.813;0.009704988870624884
15:08.9;-0.03751466078434409;-0.28006735438782027;-0.7469158067338927;0.7979999999999999;0.007847569364434192
15:08.9;-0.029674867078231963;-0.2792441092459308;-0.7382245502577385;0.785;0.006117321229155077
15:08.9;-0.022288273359818873;-0.2797224374303829;-0.7298891057478861;0.7809999999999999;0.004550515636177638
15:08.9;-0.015506625083688313;-0.2816462942729304;-0.7219562976423088;0.779;0.0031530600159078285
15:08.9;-0.009360429063487491;-0.285038609754719;-0.7145809781526681;0.774;0.001906561850824013
15:08.9;-0.003780681413366016;-0.2898226919721727;-0.7080102392728348;0.768;0.0007757861228657312
15:08.9;0.0013655009666645606;-0.2958507447784631;-0.7025625742481765;0.762;0.00028382437480833846
15:09.0;0.0062339053743151905;-0.3029356440856301;-0.6986026292723899;0.7609999999999999;0.0013192916021279547
15:09.0;0.010965445027744464;-0.3108832807539101;-0.6965133838501841;0.7659999999999999;0.0023743956854592055
15:09.0;0.015657882284944444;-0.319522947432577;-0.6966678833848826;0.77;0.0034854661337443416
15:09.0;0.02034964236027602;-0.3287324302370368;-0.699402001709727;0.775;0.004678710809463274
15:09.0;0.025014870077460474;-0.3384539653236886;-0.7049891944409525;0.778;0.005968707804699942
15:09.0;0.029567031787463935;-0.34869830191564116;-0.713618738230504;0.7809999999999999;0.007357390477914097
15:09.0;0.03386803265170449;-0.35953666155222186;-0.7253804371454354;0.792;0.008832812066679808
15:09.0;0.03774006347780313;-0.37108303409718635;-0.7402602397509863;0.8109999999999999;0.010367120553077256
15:09.0;0.04097745951731402;-0.3834703283964487;-0.758151479895555;0.836;0.011913319312855565
15:09.0;0.04335601180723545;-0.39682272723216205;-0.7788849017708576;0.8740000000000001;0.013400442785167662
15:09.1;0.044638484719213244;-0.411224483616789;-0.8022770358753214;0.922;0.01472694852995319
15:09.1;0.044578163001719885;-0.42668451707739463;-0.8281905718022747;0.971;0.01575285712715593
15:09.1;0.04292582539626917;-0.4430974914718335;-0.8565930546086494;1.012;0.016292678764619633
15:09.1;0.03944660649360116;-0.46020490532640834;-0.8875949802369681;1.041;0.016112974829369797
15:09.1;0.033949910086507835;-0.4775626816107892;-0.9214492045961941;1.058;0.014939649551847178
15:09.1;0.026329853503330742;-0.49452344428209843;-0.9585016112694714;1.075;0.012480390533375412
15:09.1;0.016609465313113577;-0.5102414591726264;-0.9990953216348747;1.094;0.008467170815018812
15:09.1;0.004980737847221195;-0.5237063151207033;-1.0434425781357266;1.117;0.0027217613909488255
15:09.1;-0.008166507719209244;-0.5338082547348618;-1.0914863429779995;1.151;0.004758170151949076
15:09.1;-0.022233140547567243;-0.5394338324815457;-1.1427767839856682;1.198;0.013705674189772473
15:09.2;-0.03642237595881231;-0.5395852324175227;-1.1963851906029022;1.334;0.023512529673283336
15:09.2;-0.04977870085149123;-0.533509803650087;-1.2508673678124538;1.334;0.03321981620209925
15:09.2;-0.0612553708673134;-0.5208196495508305;-1.304275696091195;1.334;0.041610308560453994
15:09.2;-0.06981032233111117;-0.5015790119178251;-1.3542187170181361;1.381;0.047418499902501604
15:09.2;-0.07452834747416873;-0.4763421893162471;-1.3979800383433643;1.452;0.04962968403165419
15:09.2;-0.07475791345426626;-0.4461335339311094;-1.4327119465837792;1.5319999999999998;0.04778382620502239
15:09.2;-0.07023591826617454;-0.4123697000371682;-1.4556998956365501;1.6;0.04216167560874691
15:09.2;-0.061165956292083164;-0.3767321805930315;-1.4646656547404704;1.6369999999999998;0.03375056031537709
15:09.2;-0.04822300414166917;-0.341006109583183;-1.4580579234951225;1.6369999999999998;0.023976798826278258
15:09.2;-0.03247561413679113;-0.3069083449114055;-1.4352763671483373;1.598;0.014305452634639084
