Time;AccX;AccY;AccZ;Acc-old;Acc-trns
53:28.5;-0.10148410215057406;-0.26746774380214583;-0.8147952835695756;0.8640000000000001;0.02211657815845872
53:28.5;-0.08298229436284875;-0.2848286055736283;-0.8175399397863431;0.945;0.019323154254427006
53:28.5;-0.06447401068753246;-0.3021298049533317;-0.8193083025509771;1.002;0.0159597326898568
53:28.5;-0.04613585910269705;-0.319300167751828;-0.8193805772310532;0.966;0.01207044895872738
53:28.6;-0.02815934715431707;-0.33618835666035296;-0.81736589034839;0.912;0.007737875901591152
53:28.6;-0.01075570952692784;-0.35255316433465644;-0.8132403289174196;0.8809999999999999;0.0030837743327795553
53:28.6;0.005839322946619177;-0.3680805104914477;-0.8073015265656847;0.868;0.0017351662470921271
53:28.6;0.021364732593232034;-0.3824254928710768;-0.8000727957217761;0.8759999999999999;0.006536929485124476
53:28.6;0.03553993636598783;-0.3952700640817996;-0.7921922951827426;0.8759999999999999;0.011128616694770123
53:28.6;0.04807652412276694;-0.40637923591577035;-0.784312518159543;0.8759999999999999;0.015323349853975203
53:28.6;0.058695229120771686;-0.4156393852270398;-0.7770225844424017;0.877;0.018956281003383604
53:28.6;0.06715030250353861;-0.42307211370804493;-0.7707952789628931;0.873;0.021897847134961235
53:28.6;0.07326401065390042;-0.4288267667317543;-0.7659552269886661;0.872;0.02406445104662464
53:28.6;0.07696911186456268;-0.4331581878034493;-0.7626641765780361;0.863;0.025427071886164956
53:28.7;0.07835078932228728;-0.43639622201423084;-0.7609215706192922;0.866;0.026017421555552735
53:28.7;0.07767605150228478;-0.4389130488380653;-0.7605807558721206;0.87;0.02593050449466655
53:28.7;0.07539892703588953;-0.4410936272007865;-0.7613815163576989;0.879;0.025322015974091856
53:28.7;0.07213380250023395;-0.44331262706260277;-0.7629975075510265;0.9009999999999999;0.02439900114302005
53:28.7;0.06859801275628327;-0.4459181360591172;-0.7650933703012764;0.9009999999999999;0.023403516072310348
53:28.7;0.06553591929926925;-0.4492192577539874;-0.7673830672468323;0.9009999999999999;0.022591755215894214
53:28.7;0.06364166090933585;-0.45347374292866904;-0.7696812174467417;0.9009999999999999;0.022212863069839616
53:28.7;0.06349234551865986;-0.4588739559463152;-0.7719429462414087;0.914;0.022490545202743347
53:28.7;0.06549518065183538;-0.46553244660364396;-0.7742909735500756;0.92;0.023608233749607736
53:28.7;0.06984877661765422;-0.4734697061313185;-0.7770285238219301;0.9259999999999999;0.025697327676336316
53:28.8;0.07651973579170832;-0.48260653637543144;-0.7806351181597403;0.934;0.028828015461411543
53:28.8;0.08523690279183715;-0.4927629428684021;-0.7857422457038895;0.943;0.03300242134019681
53:28.8;0.09550592699241665;-0.5036650226013252;-0.7930872240044392;0.951;0.03814987067345517
53:28.8;0.1066454018754666;-0.5149606547601493;-0.8034451628166481;0.9790000000000001;0.04412375087384518
53:28.8;0.11784154397906711;-0.5262422587307999;-0.817541342931643;0.9790000000000001;0.050698355033023015
53:28.8;0.12821282628787656;-0.5370706064190237;-0.835950233536362;0.9790000000000001;0.057562981659387585
53:28.8;0.13687529379674993;-0.546992863532187;-0.8589919855916303;0.9790000000000001;0.06431256580847275
53:28.8;0.14300560957086672;-0.5555535835938895;-0.8866411060307203;1.0070000000000001;0.07044122320942414
53:28.8;0.145904989975443;-0.5623033970732566;-0.9184636270372809;1.041;0.07535339334250395
53:28.8;0.14506626513321003;-0.5668103409784961;-0.9535966260019749;1.092;0.07840953903034942
