Time;AccX;AccY;AccZ;Acc-old;Acc-trns
51:35.2;-0.041779239853828004;-0.3006344249895226;-0.9429934186485145;0.998;0.01184425925460487
51:35.3;-0.032483945617309246;-0.3087703736960137;-0.9607799640832151;1.074;0.009636699928455587
51:35.3;-0.023817285171340113;-0.3168427653109842;-0.9785347778435218;1.088;0.007384350749466376
51:35.3;-0.016219083838218608;-0.32455247335282067;-0.9959578693809075;1.085;0.005242666226899648
51:35.3;-0.009993583657769086;-0.3314656483704277;-1.0129544531018897;1.103;0.0033554416971410795
51:35.3;-0.005285688190105896;-0.3370213078825012;-1.0296334155035325;1.103;0.001834178203505178
51:35.3;-0.0020840283238505336;-0.340566261959948;-1.0462527444932381;1.103;0.0007425776092691335
51:35.3;-0.00024114932247508984;-0.3414139162153343;-1.0631243976890443;1.0959999999999999;8.752887573488196e-05
51:35.3;0.0004967837397864122;-0.3389215045597928;-1.0804951174226678;1.0959999999999999;0.00018192371119492943
51:35.3;0.0004533610225527132;-0.3325778719246452;-1.0984234807692437;1.101;0.00016561792433279226
51:35.3;-2.0737431720404226e-05;-0.3220897059229544;-1.116675824672509;1.103;7.458627670128364e-06
51:35.4;-0.0005930494615066211;-0.3074522620737791;-1.134662330735843;1.111;0.00020688797353203754
51:35.4;-0.000991795047189134;-0.28899190262693364;-1.1514303099859495;1.145;0.0003300238048619479
51:35.4;-0.0010420066059107322;-0.26736887822113076;-1.1657253237963046;1.175;0.0003247712352886377
51:35.4;-0.0006949624881067601;-0.24353152626014996;-1.1761198274654334;1.244;0.00019905272412888654
51:35.4;-4.946303468603117e-05;-0.21862494349943756;-1.1811922789958673;1.244;1.2773239862973545e-05
51:35.4;0.0006416316607451587;-0.1938759898559374;-1.1797238538970187;1.244;0.00014675407681344124
51:35.4;0.0009891591870321377;-0.17048344923835326;-1.1708769211101104;1.249;0.00019745114578793865
51:35.4;0.0005156808127103329;-0.149528874068614;-1.1543302945925562;1.24;8.900945242639992e-05
51:35.4;-0.0012685741237917702;-0.13190848508533506;-1.1303577069873265;1.208;0.00018914918784910614
