Time;AccX;AccY;AccZ;Acc-old;Acc-trns
23:44.8;-0.022671145822672163;-0.23118777423308454;-1.067725435206753;1.0959999999999999;0.005596260506333659
23:44.8;-0.02935966019688268;-0.24425999813639976;-1.081396929792814;1.1;0.007755119717682147
23:44.9;-0.036252418911777766;-0.25607042271302444;-1.0961870511095664;1.0859999999999999;0.010176093197345871
23:44.9;-0.0435869557075909;-0.2655266336959748;-1.1126506610554507;1.0859999999999999;0.012877259779944535
23:44.9;-0.05144378126563884;-0.27163387948428436;-1.1310660561665231;1.0859999999999999;0.015805374419415413
23:44.9;-0.05969758741586115;-0.27356035010086915;-1.1513449901501474;1.1179999999999999;0.018802491740821232
23:44.9;-0.0680009738493061;-0.27071503644930744;-1.1729947113543742;1.165;0.02159352605388545
23:44.9;-0.07581452029295077;-0.26283133234273715;-1.1951417378947011;1.208;0.02381490982896111
23:44.9;-0.08249441134392006;-0.25004037081577696;-1.2166152627226123;1.268;0.025095041757519632
23:44.9;-0.08743189260906331;-0.23291246713880204;-1.2360764017132615;1.3359999999999999;0.0251714324211348
23:44.9;-0.09021129372569293;-0.21244667092335073;-1.2521697435546937;1.376;0.023997944618041715
23:44.9;-0.09073410003620483;-0.1899954766362312;-1.2636669051723914;1.371;0.021784440445014343
23:45.0;-0.08926260633258613;-0.1671246430332363;-1.269572906489113;1.2570000000000001;0.018939464775853787
23:45.0;-0.08636876619691605;-0.14542904517115235;-1.2691814612850834;1.2570000000000001;0.015941588267004085
23:45.0;-0.0828133599151015;-0.12634568356846354;-1.26208969349669;1.2570000000000001;0.013205384008621283
23:45.0;-0.07939991684876761;-0.11100548824521353;-1.2481972097003757;1.247;0.011001393689551065
23:45.0;-0.07683948869989167;-0.10014366131467346;-1.2277081019838645;1.249;0.00944719878318714
23:45.0;-0.07564703905405347;-0.09406535150093924;-1.2011384438359476;1.237;0.00854701928151482
23:45.0;-0.07608178508535254;-0.09265558022151398;-1.1693202771590994;1.216;0.008243008631890847
23:45.0;-0.07813515598838447;-0.09542510944339365;-1.133388380213312;1.192;0.00845060701905336
23:45.0;-0.08155789056554258;-0.1015875157149567;-1.0947358979926578;1.158;0.009070175366289885
23:45.0;-0.08591067290452074;-0.11016292731406058;-1.0549275410677774;1.11;0.009984014867749715
23:45.1;-0.09062506232051906;-0.1201003536799415;-1.015565935681022;0.922;0.011053523269214096
23:45.1;-0.09506784574595392;-0.1304039231026865;-0.9781240184985149;0.922;0.012126018689793069
23:45.1;-0.09860564053816696;-0.1402421732127232;-0.9437797085510693;0.922;0.013051217500577935
23:45.1;-0.10066733400148013;-0.1490212060302802;-0.9132948413550888;0.8740000000000001;0.013700854228944315
23:45.1;-0.10080203405703543;-0.15641408901713919;-0.8869598789348294;0.851;0.013984570753879358
23:45.1;-0.09872900598038566;-0.1623519877908184;-0.8646042358110952;0.846;0.013858611928133879
23:45.1;-0.09437400533336054;-0.1669891869269924;-0.84566622268643;0.855;0.01332722475832323
23:45.1;-0.08788668048154731;-0.1706540662689842;-0.8293147495930095;0.8759999999999999;0.012438244561954387
23:45.1;-0.07963643949528602;-0.1737939392294954;-0.8146068559352246;0.893;0.011274428134968295
