Time;AccX;AccY;AccZ;Acc-old;Acc-trns
17:35.8;-0.02076307936610563;-0.09979532711230953;-0.796971222630224;0.802;0.0016513708344800704
17:35.8;-0.02063242882468999;-0.10374390265136173;-0.7897950727339619;0.7979999999999999;0.001690547418590628
17:35.8;-0.020506073645386834;-0.1082030603223449;-0.7820454826501118;0.787;0.001735218098085966
17:35.8;-0.020476962904949676;-0.1136495913240578;-0.7737204528936378;0.775;0.0018006010508589783
17:35.8;-0.020600327609716706;-0.12046420721431524;-0.7649022845913305;0.773;0.0018981831416359995
17:35.8;-0.020881796817138646;-0.12888920778505494;-0.7557811574126116;0.777;0.0020341383148502652
17:35.8;-0.021276820723821248;-0.13900194446676314;-0.7466784980607961;0.777;0.002208316182914091
17:35.8;-0.021703897468533413;-0.15070691208257214;-0.7380654357206998;0.7829999999999999;0.002414158432807554
17:35.9;-0.02206980454781769;-0.1637476026967718;-0.7305683865250209;0.78;0.002640184717608115
17:35.9;-0.022300751921965324;-0.1777368077088296;-0.7249533704496908;0.7659999999999999;0.0028734719067934154
17:35.9;-0.022370209669212097;-0.1922002876563149;-0.7220842086030523;0.752;0.0031046449094851458
17:35.9;-0.022313373380730975;-0.20662600403936557;-0.7228564551141116;0.7490000000000001;0.0033327464408865106
17:35.9;-0.02222118996881797;-0.22051116421841585;-0.7281156089263636;0.748;0.003567781388515174
17:35.9;-0.022213392360192756;-0.2334014065481589;-0.7385713880996846;0.752;0.003829224561448463
17:35.9;-0.022398142695655678;-0.24491953018673893;-0.7547193851075883;0.764;0.004140196271421434
17:35.9;-0.022832197550295148;-0.2547841040244267;-0.776779175741859;0.8170000000000001;0.004518742736945746
17:35.9;-0.02349620094482261;-0.26281929804309806;-0.8046543313217367;0.8170000000000001;0.004968945714146004
17:35.9;-0.02429418627960865;-0.2689564544127665;-0.8379156528672687;0.85;0.005475006404698915
17:36.0;-0.02507804248097727;-0.2732275390090522;-0.8758079744867187;0.894;0.00600104660220318
17:36.0;-0.025689890753269107;-0.27575129232035533;-0.917282848522325;0.951;0.006498050571827436
17:36.0;-0.026009576624055876;-0.27671295030207055;-0.9610582627879528;1.0070000000000001;0.006916915731245621
17:36.0;-0.025992661617634742;-0.2763376426136032;-1.005700535588931;1.056;0.007223696363441135
17:36.0;-0.02568757753304274;-0.27485800643169545;-1.049718030117451;1.094;0.007411467337922747
17:36.0;-0.0252273579058711;-0.27247931461579916;-1.0916556209505701;1.126;0.0075039678068226446
17:36.0;-0.024798822027554093;-0.2693487757813879;-1.1301826136781778;1.162;0.007549091333926359
17:36.0;-0.024598438497287673;-0.2655361383679443;-1.164171454954875;1.237;0.007604105269956732
17:36.0;-0.024787844434296876;-0.26102867067927116;-1.192765339828426;1.237;0.0077175950008106856
17:36.0;-0.025461467426720296;-0.25573775322898634;-1.2154298133587653;1.263;0.007914220757288308
17:36.1;-0.02663350476678187;-0.24951181799667443;-1.2319826483681553;1.287;0.008186985698900374
17:36.1;-0.028243446947277002;-0.2421535890553405;-1.2425988217390642;1.306;0.008498446533410746
17:36.1;-0.03017161857013327;-0.23344552874018246;-1.2477875241666023;1.315;0.008788703395122355
17:36.1;-0.03225305937859673;-0.22318992034599197;-1.2483353545901696;1.3030000000000002;0.008986214145907473
17:36.1;-0.0342830434482839;-0.21126463102927284;-1.245210666527927;1.265;0.009018804997579474
17:36.1;-0.036019028503715904;-0.19768400746364978;-1.2394325343536843;1.203;0.008825237941070355
17:36.1;-0.03719347054417249;-0.18264505305257892;-1.231922509135873;1.15;0.008368700178522181
17:36.1;-0.037550786905373154;-0.1665408117025202;-1.2233713391079863;1.169;0.007650644481454494
17:36.1;-0.03690814736477526;-0.14993624524775562;-1.2141551611381445;1.169;0.006718975649817054
