loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,avAudioRecorderPeakPower,avAudioRecorderAveragePower,label
1607223922.310393,90,0,0,1607223921.999933,24.59871450450156,73.67873325794359,598.9938,2.60144,219.7799283527481,3.384619165542612,4.72957610542747,-9999,1607223921.489219,29.34458923339844,28.48837852478027,9.88592529296875,342.3999938964844,341.6646118164062,14.94968223571777,34792.70385329167,2.575653076171875,0.8539886474609375,0.3428955078125,34792.179168125,-0.3209625780582428,0.6422992944717407,-0.3005763292312622,34792.413327125,-120.3625793457031,12.22738647460938,-94.70445251464844,34791.745896125,-1.135943241860398,1.744507807858604,0.2171078707315844,1.605003833770752,-3.644866704940796,0.487119048833847,-1.65759813785553,0.09477034211158752,-0.6347241401672363,2,-0.468241303727489,-0.6042689152504874,0.2739641156354147,-0.5835690768343297,0.9618279337882996,-0.2154062986373901,0.1687816828489304,29.88018035888672,26.93627548217773,15.26169586181641,2,34752.74106954167,8,2,1607223882.348002,1607223123.808484,1375,0.6408265,0.3524622,2.661485,1108.219,0,0,1607223918.251864,34789.912813,0,-0.9750366,94.88154,0,1682321854,1,1,0.33,-120,-120,2
1607223923.311715,91,0,0,1607223921.999933,24.59871450450156,73.67873325794359,598.9938,2.60144,219.7799283527481,3.384619165542612,4.72957610542747,-9999,1607223922.490361,31.18471527099609,27.82044219970703,5.249618530273438,334.8561706542969,334.1207885742188,14.94911575317383,34793.70564216667,-0.3623046875,-0.0538177490234375,-0.13763427734375,34793.18095529167,0.1419875025749207,-1.033867120742798,0.5399218201637268,34793.41468529167,-115.3090057373047,13.43092346191406,-111.7014617919922,34792.74768329167,-1.069008557497765,1.467214182250269,0.1364610959126122,-1.17717182636261,-2.195551872253418,0.4803034365177155,0.2363165616989136,0.2750455141067505,0.3420902490615845,2,-0.38386317174864,-0.5490274677075337,0.33821288689313,-0.6609312063955047,0.9853937029838562,-0.1360379755496979,-0.1024358123540878,29.73721313476562,28.61070251464844,6.880126953125,2,34752.74106954167,8,2,1607223882.348002,1607223123.808484,1375,0.6408265,0.3524622,2.661485,1108.219,0,0,1607223918.251864,34789.912813,0,-0.9750366,94.88154,0,1682321854,1,1,0.33,-120,-120,2
1607223924.315728,92,0,0,1607223923.999932,24.59868297868573,73.67870595964018,598.3163,2.424979,216.4406870598011,3.388496386463704,4.726799051336037,-9999,1607223923.492206,27.96080780029297,27.59527206420898,16.5797119140625,327.6719360351562,326.9365539550781,14.94637298583984,34794.70742925,0.1333160400390625,-0.12921142578125,0.0959625244140625,34794.18274416667,-1.550053000450134,0.5959398150444031,-2.17873477935791,34794.41607616667,-114.1132202148438,11.81748962402344,-110.3991241455078,34793.74947116667,-1.020038465525574,1.466053747821297,0.158851353382685,-1.47678816318512,0.3536046743392944,-1.127217411994934,-0.7412449717521667,0.1204339116811752,-0.06123971194028854,2,-0.3770910028302886,-0.5533398280701364,0.3153256609340205,-0.6724485822930225,0.981998085975647,-0.1581841260194778,-0.1032348200678825,30.66645050048828,28.04533386230469,9.128593444824219,2,34752.74106954167,8,2,1607223882.348002,1607223123.808484,1381,0.6403952,0.3576822,2.657781,1112.564,0,0,1607223920.816363,34790.978313,0,-0.9591675,94.88138,0,1682321854,1,1,0.33,-120,-120,2
1607223925.316037,93,0,0,1607223924.999933,24.59867028581336,73.67868577830791,597.4325,2.277439,219.8392185482993,3.387913412600255,4.72721691288988,-9999,1607223924.493959,31.51482391357422,27.03961944580078,5.705055236816406,341.6282653808594,340.8928833007812,14.94587135314941,34795.709215875,4.164688110351562,0.1781768798828125,-0.0717010498046875,34795.18453125,0.7418797016143799,0.3760181069374084,0.7884621024131775,34795.41734225,-118.9980926513672,12.45906066894531,-99.00466918945312,34794.75125825,-1.077188507431619,1.8339566709075,0.2295109106510548,1.161144495010376,0.4203653931617737,0.3332681357860565,-1.45975399017334,-0.01306872069835663,-0.5106516480445862,2,-0.4642532979825203,-0.6411902330344041,0.2319007430912267,-0.5653016055156554,0.9402530789375305,-0.2275012880563736,0.2533120810985565,27.95622253417969,26.58980178833008,18.692626953125,2,34752.74106954167,8,2,1607223882.348002,1607223123.808484,1381,0.6403952,0.3576822,2.657781,1112.564,0,0,1607223920.816363,34792.04383,0,-0.9591675,94.88138,0,1682321854,1,1,0.33,-120,-120,2
1607223926.317334,94,0,0,1607223924.999933,24.59867028581336,73.67868577830791,597.4325,2.277439,219.8392185482993,3.387913412600255,4.72721691288988,-9999,1607223925.495954,32.16043090820312,26.81170463562012,1.410835266113281,335.3713684082031,334.635986328125,14.9492712020874,34796.711001875,-0.3392333984375,-0.0548858642578125,-0.348724365234375,34796.186316875,0.8833878636360168,1.580588221549988,1.117186188697815,34796.418566875,-114.2737731933594,11.51844787597656,-109.0763092041016,34795.753044875,-1.132832275855939,1.462410040751612,0.1575713154671878,-2.130542516708374,-2.513030529022217,0.9030036330223083,1.12580418586731,0.3846880495548248,0.154944896697998,2,-0.4066556375248283,-0.5302962943673961,0.3538501240797336,-0.6543754044938496,0.9818159937858582,-0.1569200754165649,-0.1068340688943863,30.13839721679688,28.30809020996094,4.049781799316406,2,34752.74106954167,8,2,1607223882.348002,1607223123.808484,1388,0.6387577,0.3614294,2.65287,1119.65,0,0,1607223923.380835,34793.109391,0,-0.9882202,94.88171,0,1682321854,1,1,0.33,-120,-120,2
