Time;AccX;AccY;AccZ;Acc-old;Acc-trns
12:35.0;-0.10349700902852955;-0.23807581237506498;-1.2060090684309641;1.228;0.029716225657803755
12:35.0;-0.06369838102428085;-0.2723398245960843;-1.3330869271191945;1.442;0.023125866662378317
12:35.0;-0.02469992141713079;-0.3043254512235171;-1.4532080552339035;1.58;0.010923495715996242
12:35.0;0.01262011435373022;-0.33249183264782595;-1.559198502557243;1.7919999999999998;0.006542529370170382
12:35.0;0.047351352113403626;-0.3557413825214744;-1.6448332148256264;1.7919999999999998;0.027706944871241763
12:35.0;0.07855750641099202;-0.37349610575100434;-1.705282915214108;1.922;0.050034574234469734
12:35.0;0.10532232404275216;-0.3856690588353365;-1.737445404079594;2.011;0.07057427059665711
12:35.1;0.12684459983019625;-0.3925754840494207;-1.7401306955026181;1.9880000000000002;0.08665168763239338
12:35.1;0.14256127438424135;-0.3948347662608388;-1.7140693350502494;1.923;0.09648178746971645
12:35.1;0.1522557218106532;-0.39329505384360336;-1.6617250874169285;1.7690000000000001;0.09950646171860959
12:35.1;0.15610986233587817;-0.3889814409405542;-1.5869278857079572;1.5730000000000002;0.0963643537480788
12:35.1;0.15468071569739425;-0.38304579461131655;-1.4943848666738295;1.4809999999999999;0.08854200096964984
12:35.1;0.14881116540353856;-0.37669278021766334;-1.3891517220443197;1.2990000000000002;0.07787041620956676
12:35.1;0.13950665388266484;-0.3710689875898295;-1.2761452959548316;1.025;0.06606169391266382
12:35.1;0.12781654056145592;-0.3671251919735869;-1.1597660055265036;1.025;0.05442163939567161
12:35.1;0.1147527088560981;-0.36548783406509167;-1.043684240589381;1.018;0.04377286747276927
12:35.1;0.10126145949716875;-0.36638277125030094;-0.930811900144416;1.031;0.034533544224906634
12:35.2;0.08823861953183548;-0.36963109221475093;-0.823425007484991;1.063;0.026856613741146625
12:35.2;0.07655237167014642;-0.3747065917142889;-0.7233563411819104;0.935;0.020749243925827703
12:35.2;0.06703233058809296;-0.3808309004227615;-0.6321653801908397;0.8959999999999999;0.016137906961939133
12:35.2;0.06040421889322817;-0.3870804872021654;-0.5512178751515612;0.6970000000000001;0.012888187460597757
12:35.2;0.057184099752015535;-0.3924829080653275;-0.4816536461324141;0.5479999999999999;0.010810129320482748
12:35.2;0.05757550419616996;-0.39609521030320494;-0.4242704057766761;0.39899999999999997;0.00967564843866894
12:35.2;0.061423542496270085;-0.39708103962258906;-0.3793894792216604;0.518;0.009253356484897569
12:35.2;0.06826199456958676;-0.39480879459693013;-0.3467801830317303;0.518;0.009345877057012335
12:35.2;0.07744823591517344;-0.38896988472482286;-0.3256934108856049;0.518;0.009811524228420639
12:35.2;0.08834913027437329;-0.37968948483952925;-0.31500924008234876;0.632;0.010567059225108465
12:35.3;0.10053790289340352;-0.36759737794555797;-0.3134648837109996;0.687;0.011584868875233587
12:35.3;0.11396614185484062;-0.3538368040241908;-0.3199034490628066;0.6729999999999999;0.01290023947163333
12:35.3;0.129070139256114;-0.3400018649391179;-0.3334729622786328;0.597;0.014634156840607357
12:35.3;0.14677340135497496;-0.3280082723321402;-0.3537239118449156;0.547;0.017029291308549955
12:35.3;0.1683710628044118;-0.3199112087772934;-0.3805986387387022;0.611;0.020500485236895186
12:35.3;0.19531511067339513;-0.3176761326066631;-0.4143440156205608;0.618;0.025708782004987326
12:35.3;0.2289409986320444;-0.3228945907399302;-0.4553849589064152;0.547;0.03366379120496018
12:35.3;0.2701779692393169;-0.3364540017437395;-0.504179032581006;0.547;0.0458311138043595
12:35.3;0.3192762837494149;-0.35822719697955013;-0.5610567589791988;0.547;0.06416999615453252
12:35.3;0.3755811701933646;-0.3868921272884723;-0.6260513095023477;0.718;0.09097113884180145
12:35.4;0.4373960097543058;-0.41997919284052654;-0.6987264889115449;0.655;0.128354115739224
12:35.4;0.5019991574836022;-0.45418292459511883;-0.7780189527231292;0.8690000000000001;0.17738788980173031
12:35.4;0.5658748792653551;-0.48588503448715603;-0.8621344207076099;1.37;0.23704397555763482
12:35.4;0.6251464907812242;-0.5117535324069317;-0.9485591995297183;1.456;0.30346393646354364
12:35.4;0.6760863870602074;-0.5292702846446907;-1.0342191986587668;1.5190000000000001;0.3700771736872751
12:35.4;0.7155358969418077;-0.5370887647217942;-1.1157572764769952;1.8459999999999999;0.4287925405820104
12:35.4;0.7411488399200811;-0.5351696649343736;-1.1898579878118458;1.545;0.4719457200608176
