Time;AccX;AccY;AccZ;Acc-old;Acc-trns
53:02.9;0.17756155753410857;-0.3999423034271651;-0.8494491351562719;0.9520000000000001;0.06032310224784464
53:02.9;0.14489909852054003;-0.392082222228831;-0.8666110851379517;1.081;0.04923422142278686
53:02.9;0.11358075047219082;-0.3841604417691715;-0.8817817837539226;1.102;0.038474988507148415
53:02.9;0.08459973067457911;-0.37601077507086045;-0.8931095015862465;1.047;0.028410179689836137
53:02.9;0.058736066209866405;-0.3673937806029056;-0.8991926658334903;1.047;0.019403917202063022
53:02.9;0.03647268679683405;-0.35800128587548546;-0.899187866624119;0.985;0.01174093765157231
53:02.9;0.01793867728039141;-0.3474868706440632;-0.8928158987316287;0.963;0.005565327577728827
53:02.9;0.002900278735165752;-0.33552267416463;-0.8802926898863792;0.932;0.0008566209830438821
53:02.9;-0.009195369668434228;-0.3218723274687223;-0.8622194109487409;0.907;0.002551941000264971
53:02.9;-0.019131591836980804;-0.306461512445635;-0.8394629971465385;0.905;0.004921852619088978
53:03.0;-0.02780366649151043;-0.28942543275354027;-0.8130476805805881;0.8809999999999999;0.006542666401673864
53:03.0;-0.036087061437393445;-0.2711195315755305;-0.7840633058290171;0.8290000000000001;0.007671202617545174
53:03.0;-0.044708217410958914;-0.2520934297978092;-0.7535846769295046;0.78;0.00849338753184646
53:03.0;-0.054134149102077415;-0.23303989974266448;-0.7225964383683474;0.6659999999999999;0.009115855161068942
53:03.0;-0.06449719720733406;-0.21473520057819162;-0.6919300996535742;0.6659999999999999;0.009583106349584647
53:03.0;-0.07556800684423959;-0.19798494944788447;-0.6622319714779199;0.6659999999999999;0.009907869747257684
53:03.0;-0.08678488262919117;-0.18358277717832494;-0.633978909301343;0.634;0.010100684972847433
53:03.0;-0.09734199222033246;-0.17228029526752936;-0.6075433887810141;0.647;0.010188567735208638
53:03.0;-0.10632851928779914;-0.16476175521530498;-0.5832949680737993;0.669;0.010218670739798964
53:03.0;-0.11289623672550785;-0.16161636002054527;-0.5617178499691565;0.687;0.010249035832574685
53:03.1;-0.11642245841635832;-0.16330226301702241;-0.5435188322361735;0.6829999999999999;0.010333407717386167
53:03.1;-0.11663479793905873;-0.1700996597676273;-0.5296964199251794;0.6679999999999999;0.010508933017775344
53:03.1;-0.11367280664338843;-0.18205872119570268;-0.5215449861478928;0.647;0.010793439105064051
53:03.1;-0.10807708784406302;-0.1989571869607673;-0.5205782461424855;0.5489999999999999;0.01119384481469113
53:03.1;-0.10071580345326413;-0.22028340437426477;-0.5283737270895345;0.5489999999999999;0.011722510107843451
53:03.1;-0.0926738075383787;-0.2452527456248702;-0.546361409634008;0.5489999999999999;0.012417978438422121
53:03.1;-0.08513101021775066;-0.27285917358741313;-0.5755934229963553;0.555;0.013370331319944508
53:03.1;-0.07924369799300683;-0.301963674316866;-0.6165306726887182;0.628;0.014752788736084798
53:03.1;-0.07602755587808784;-0.3314172326215235;-0.6688753870110783;0.669;0.01685354755931651
53:03.1;-0.07623581408091645;-0.3602030792205989;-0.7314744610411894;0.727;0.02008656298763244
53:03.2;-0.08023446889485787;-0.3875711081346863;-0.8023165282934118;0.83;0.024949285681890046
53:03.2;-0.08789642335030871;-0.4131343887056117;-0.878642140603349;0.943;0.031906162918638195
53:03.2;-0.09855637557100887;-0.4369005478387714;-0.9571758037323248;1.0979999999999999;0.04121535308905145
53:03.2;-0.1110690033618465;-0.4592181373049629;-1.034464748884762;1.3559999999999999;0.052762771935355765
53:03.2;-0.12397919270381452;-0.4806381719459037;-1.1072707930544659;1.3559999999999999;0.0659813060455364
53:03.2;-0.13575943434342944;-0.5017246232171226;-1.1729274864331254;1.3559999999999999;0.07989260809646799
53:03.2;-0.14504232077702064;-0.5228714803866703;-1.229581063155905;1.48;0.0932495748306695
53:03.2;-0.15079681778638857;-0.5441769392667373;-1.2762790207660015;1.52;0.10473164884843084
