time,gFx,gFy,gFz,acc
57:21.4,-0.076,-0.306,-0.902,0.956
57:21.4,-0.076,-0.253,-0.895,0.933
57:21.4,-0.061,-0.242,-0.928,0.961
57:21.4,-0.054,-0.329,-0.944,1.001
57:21.4,-0.054,-0.329,-0.944,1.001
57:21.4,-0.081,-0.36,-0.944,1.014
57:21.4,-0.134,-0.394,-0.929,1.018
57:21.5,-0.153,-0.353,-0.926,1.003
57:21.5,-0.108,-0.263,-0.954,0.995
57:21.5,-0.075,-0.26,-0.938,0.976
57:21.5,-0.061,-0.294,-0.965,1.011
57:21.5,-0.049,-0.313,-1.014,1.062
57:21.5,-0.034,-0.323,-1.007,1.058
57:21.5,-0.028,-0.313,-0.947,0.998
57:21.5,-0.028,-0.313,-0.947,0.998
57:21.5,-0.041,-0.313,-0.936,0.988
57:21.5,-0.056,-0.323,-0.946,1.001
57:21.6,-0.067,-0.33,-0.941,0.999
57:21.6,-0.079,-0.323,-0.932,0.99
57:21.6,-0.091,-0.315,-0.935,0.991
57:21.6,-0.101,-0.315,-0.937,0.994
57:21.6,-0.109,-0.313,-0.945,1.001
57:21.6,-0.112,-0.311,-0.948,1.004
57:21.6,-0.101,-0.316,-0.935,0.992
57:21.6,-0.101,-0.316,-0.935,0.992
57:21.6,-0.094,-0.318,-0.931,0.988
57:21.6,-0.093,-0.321,-0.936,0.994
57:21.7,-0.098,-0.32,-0.939,0.997
57:21.7,-0.107,-0.321,-0.948,1.007
57:21.7,-0.116,-0.329,-0.951,1.013
57:21.7,-0.125,-0.331,-0.96,1.023
57:21.7,-0.132,-0.328,-0.965,1.028
57:21.7,-0.15,-0.323,-0.98,1.043
57:21.7,-0.126,-0.326,-0.961,1.023
57:21.7,-0.126,-0.326,-0.961,1.023
57:21.7,-0.13,-0.321,-0.977,1.037
57:21.7,-0.128,-0.306,-0.969,1.024
57:21.8,-0.131,-0.306,-0.956,1.012
57:21.8,-0.129,-0.295,-0.939,0.993
57:21.8,-0.121,-0.284,-0.915,0.966
57:21.8,-0.112,-0.279,-0.897,0.946
57:21.8,-0.093,-0.27,-0.872,0.918
57:21.8,-0.085,-0.269,-0.858,0.903
57:21.8,-0.055,-0.262,-0.818,0.861
57:21.8,-0.055,-0.262,-0.818,0.861
57:21.8,-0.041,-0.266,-0.802,0.846
57:21.8,-0.028,-0.272,-0.795,0.841
57:21.9,-0.018,-0.283,-0.795,0.844
57:21.9,-0.014,-0.286,-0.808,0.857
57:21.9,-0.016,-0.294,-0.817,0.868
57:21.9,-0.01,-0.323,-0.837,0.897
57:21.9,-0.007,-0.336,-0.876,0.938
57:21.9,-0.018,-0.364,-0.899,0.97
57:21.9,-0.022,-0.305,-0.913,0.963
57:21.9,-0.022,-0.305,-0.913,0.963
57:21.9,-0.02,-0.278,-0.93,0.971
57:21.9,-0.016,-0.283,-0.954,0.995
57:22.0,-0.01,-0.29,-0.976,1.018
57:22.0,-0.007,-0.288,-0.995,1.036
57:22.0,-0.019,-0.286,-1.011,1.051
57:22.0,-0.036,-0.284,-1.011,1.051
57:22.0,-0.042,-0.281,-1.012,1.051
57:22.0,-0.043,-0.282,-1.014,1.053
57:22.0,-0.054,-0.283,-1.018,1.058
57:22.0,-0.054,-0.283,-1.018,1.058
57:22.0,-0.058,-0.278,-1.021,1.06
57:22.0,-0.062,-0.274,-1.032,1.07
57:22.1,-0.064,-0.265,-1.045,1.08
57:22.1,-0.062,-0.257,-1.046,1.079
57:22.1,-0.062,-0.254,-1.037,1.069
57:22.1,-0.064,-0.252,-1.024,1.056
57:22.1,-0.07,-0.249,-1.012,1.045
57:22.1,-0.075,-0.246,-0.999,1.032
57:22.1,-0.077,-0.252,-0.975,1.01
57:22.1,-0.077,-0.252,-0.975,1.01
57:22.1,-0.074,-0.251,-0.98,1.014
57:22.1,-0.07,-0.256,-0.98,1.015
57:22.2,-0.068,-0.261,-0.98,1.016
57:22.2,-0.065,-0.262,-0.978,1.015
57:22.2,-0.062,-0.258,-0.982,1.017
57:22.2,-0.059,-0.256,-0.987,1.021
57:22.2,-0.057,-0.253,-0.985,1.019
57:22.2,-0.053,-0.249,-0.987,1.019
57:22.2,-0.048,-0.235,-0.993,1.022
57:22.2,-0.048,-0.235,-0.993,1.022
57:22.2,-0.045,-0.227,-0.991,1.018
57:22.2,-0.045,-0.219,-0.988,1.013
57:22.3,-0.043,-0.211,-0.988,1.011
57:22.3,-0.038,-0.214,-0.992,1.016
57:22.3,-0.034,-0.223,-0.994,1.019
57:22.3,-0.032,-0.23,-0.992,1.019
57:22.3,-0.03,-0.232,-0.99,1.017
57:22.3,-0.027,-0.238,-0.988,1.017
57:22.3,-0.018,-0.248,-0.978,1.009
57:22.3,-0.018,-0.248,-0.978,1.009
57:22.3,-0.015,-0.248,-0.977,1.008
57:22.3,-0.013,-0.25,-0.971,1.003
57:22.4,-0.01,-0.253,-0.965,0.998
57:22.4,-0.008,-0.256,-0.965,0.998
57:22.4,-0.005,-0.257,-0.962,0.996
57:22.4,-0.003,-0.259,-0.953,0.988
57:22.4,-0.002,-0.254,-0.943,0.977
57:22.4,-0.007,-0.245,-0.933,0.965
57:22.4,-0.006,-0.234,-0.927,0.956
57:22.4,-0.006,-0.234,-0.927,0.956
57:22.4,0,-0.237,-0.929,0.959
57:22.4,0.004,-0.241,-0.929,0.96
57:22.5,0.006,-0.24,-0.926,0.957
57:22.5,0.006,-0.241,-0.923,0.954
57:22.5,0.001,-0.242,-0.921,0.952
57:22.5,-0.002,-0.238,-0.929,0.959
57:22.5,-0.005,-0.232,-0.938,0.966
57:22.5,-0.005,-0.227,-0.94,0.967
57:22.5,-0.002,-0.219,-0.957,0.982
57:22.5,-0.002,-0.219,-0.957,0.982
57:22.5,-0.005,-0.219,-0.973,0.997
57:22.5,-0.006,-0.22,-0.974,0.999
57:22.6,-0.01,-0.219,-0.977,1.001
57:22.6,-0.011,-0.219,-0.985,1.009
57:22.6,-0.011,-0.218,-0.991,1.015
