time,gFx,gFy,gFz,acc
56:23.7,0.017,-0.277,-0.939,0.979
56:23.7,0.007,-0.277,-0.98,1.018
56:23.8,0,-0.271,-1.012,1.048
56:23.8,-0.015,-0.246,-1.029,1.058
56:23.8,-0.015,-0.246,-1.029,1.058
56:23.8,-0.022,-0.238,-1.011,1.039
56:23.8,-0.024,-0.236,-0.986,1.014
56:23.8,-0.023,-0.242,-0.961,0.991
56:23.8,-0.019,-0.25,-0.941,0.974
56:23.8,-0.012,-0.258,-0.931,0.966
56:23.8,-0.001,-0.26,-0.934,0.97
56:23.8,0.007,-0.263,-0.929,0.966
56:23.9,0.032,-0.271,-0.925,0.964
56:23.9,0.045,-0.284,-0.943,0.986
56:23.9,0.043,-0.285,-0.965,1.007
56:23.9,0.04,-0.277,-0.982,1.021
56:23.9,0.033,-0.264,-0.985,1.02
56:23.9,0.025,-0.256,-0.974,1.007
56:23.9,0.019,-0.252,-0.96,0.993
56:23.9,0.015,-0.254,-0.95,0.983
56:23.9,0.021,-0.257,-0.952,0.986
56:23.9,0.032,-0.257,-0.959,0.993
56:24.0,0.039,-0.254,-0.967,1.001
56:24.0,0.037,-0.256,-0.973,1.007
56:24.0,0.029,-0.255,-0.971,1.004
56:24.0,0.018,-0.253,-0.969,1.002
56:24.0,0.01,-0.25,-0.971,1.003
56:24.0,0.005,-0.248,-0.972,1.003
56:24.0,0.006,-0.246,-0.973,1.004
56:24.0,0.01,-0.247,-0.973,1.004
56:24.0,0.014,-0.25,-0.971,1.003
56:24.0,0.017,-0.252,-0.964,0.997
56:24.1,0.019,-0.254,-0.962,0.995
56:24.1,0.019,-0.253,-0.96,0.993
56:24.1,0.015,-0.252,-0.961,0.994
56:24.1,0.009,-0.254,-0.962,0.995
56:24.1,0.007,-0.257,-0.961,0.995
56:24.1,0.011,-0.259,-0.959,0.993
56:24.1,0.015,-0.257,-0.956,0.99
56:24.1,0.015,-0.259,-0.954,0.989
56:24.1,0.013,-0.26,-0.956,0.991
56:24.1,0.014,-0.259,-0.959,0.993
56:24.2,0.014,-0.256,-0.964,0.998
56:24.2,0.019,-0.252,-0.966,0.999
56:24.2,0.017,-0.25,-0.966,0.998
56:24.2,0.015,-0.249,-0.969,1.001
56:24.2,0.015,-0.246,-0.972,1.003
56:24.2,0.015,-0.245,-0.97,1.001
56:24.2,0.015,-0.243,-0.964,0.994
56:24.2,0.009,-0.244,-0.952,0.983
56:24.2,0.002,-0.243,-0.943,0.974
56:24.2,-0.002,-0.24,-0.939,0.969
56:24.3,-0.017,-0.234,-0.959,0.987
56:24.3,-0.017,-0.234,-0.959,0.987
56:24.3,-0.017,-0.234,-0.959,0.987
56:24.3,-0.022,-0.233,-0.97,0.998
56:24.3,-0.021,-0.23,-0.98,1.007
56:24.3,-0.019,-0.227,-0.986,1.012
56:24.3,-0.015,-0.228,-0.989,1.015
56:24.3,-0.011,-0.232,-0.99,1.017
56:24.3,-0.004,-0.235,-0.996,1.023
56:24.3,0.005,-0.234,-1.002,1.029
56:24.4,0.011,-0.233,-1.005,1.032
56:24.4,0.012,-0.238,-1.002,1.03
56:24.4,0.012,-0.238,-1.002,1.03
56:24.4,0.016,-0.241,-1.001,1.03
56:24.4,0.019,-0.242,-0.997,1.026
56:24.4,0.018,-0.247,-0.995,1.025
56:24.4,0.017,-0.253,-0.996,1.028
56:24.4,0.021,-0.253,-0.99,1.022
56:24.4,0.024,-0.249,-0.978,1.009
56:24.4,0.016,-0.254,-0.97,1.003
56:24.5,0.015,-0.262,-0.959,0.994
56:24.5,0.015,-0.262,-0.959,0.994
56:24.5,0.015,-0.262,-0.959,0.994
56:24.5,0.012,-0.262,-0.951,0.987
56:24.5,0.001,-0.264,-0.945,0.981
56:24.5,-0.006,-0.259,-0.941,0.976
56:24.5,-0.013,-0.254,-0.938,0.972
56:24.5,-0.019,-0.25,-0.935,0.968
56:24.5,-0.028,-0.246,-0.934,0.966
56:24.5,-0.033,-0.243,-0.936,0.968
56:24.6,-0.035,-0.24,-0.942,0.973
56:24.6,-0.032,-0.235,-0.948,0.977
56:24.6,-0.032,-0.235,-0.948,0.977
56:24.6,-0.029,-0.236,-0.947,0.976
56:24.6,-0.029,-0.238,-0.951,0.981
56:24.6,-0.028,-0.238,-0.957,0.987
56:24.6,-0.025,-0.235,-0.964,0.993
56:24.6,-0.022,-0.231,-0.969,0.996
56:24.6,-0.022,-0.228,-0.971,0.998
56:24.6,-0.026,-0.226,-0.971,0.997
56:24.7,-0.024,-0.218,-0.972,0.996
56:24.7,-0.024,-0.218,-0.972,0.996
56:24.7,-0.024,-0.218,-0.972,0.996
56:24.7,-0.016,-0.219,-0.977,1.001
56:24.7,-0.013,-0.221,-0.983,1.008
56:24.7,-0.009,-0.224,-0.987,1.012
56:24.7,-0.006,-0.225,-0.99,1.015
56:24.7,-0.004,-0.221,-0.99,1.014
56:24.7,-0.002,-0.221,-0.985,1.009
56:24.7,-0.001,-0.222,-0.978,1.003
56:24.8,-0.002,-0.229,-0.957,0.984
56:24.8,-0.002,-0.229,-0.957,0.984
56:24.8,-0.002,-0.229,-0.957,0.984
56:24.8,-0.002,-0.231,-0.957,0.984
56:24.8,-0.004,-0.235,-0.963,0.991
56:24.8,-0.004,-0.237,-0.966,0.995
56:24.8,-0.006,-0.234,-0.968,0.996
56:24.8,-0.012,-0.236,-0.969,0.997
56:24.8,-0.017,-0.239,-0.973,1.002
56:24.8,-0.017,-0.239,-0.975,1.004
56:24.9,0.008,-0.246,-0.972,1.003
56:24.9,0.008,-0.246,-0.972,1.003
56:24.9,0.008,-0.246,-0.972,1.003
56:24.9,0.019,-0.25,-0.966,0.998
56:24.9,0.025,-0.254,-0.963,0.996
56:24.9,0.03,-0.254,-0.959,0.993
56:24.9,0.03,-0.252,-0.955,0.988
56:24.9,0.029,-0.25,-0.953,0.986
56:24.9,0.028,-0.247,-0.951,0.983
56:24.9,0.028,-0.247,-0.953,0.985
56:25.0,0.03,-0.245,-0.958,0.989
56:25.0,0.031,-0.242,-0.97,1
56:25.0,0.031,-0.242,-0.97,1
56:25.0,0.027,-0.235,-0.966,0.995
56:25.0,0.028,-0.232,-0.971,0.999
56:25.0,0.025,-0.234,-0.976,1.004
56:25.0,0.028,-0.227,-0.985,1.011
56:25.0,0.032,-0.223,-0.996,1.021
56:25.0,0.031,-0.22,-1.003,1.027
56:25.0,0.026,-0.217,-1.006,1.029
56:25.1,0.018,-0.214,-1.004,1.027
56:25.1,0.012,-0.209,-0.99,1.012
56:25.1,0.012,-0.209,-0.99,1.012
56:25.1,0.015,-0.209,-0.987,1.009
56:25.1,0.021,-0.211,-0.98,1.003
56:25.1,0.021,-0.211,-0.98,1.003
56:25.1,0.021,-0.212,-0.979,1.002
56:25.1,0.021,-0.214,-0.98,1.003
56:25.1,0.023,-0.215,-0.98,1.004
56:25.1,0.024,-0.213,-0.976,0.999
56:25.2,0.02,-0.213,-0.97,0.993
56:25.2,0.018,-0.219,-0.953,0.978
56:25.2,0.018,-0.219,-0.953,0.978
56:25.2,0.023,-0.22,-0.943,0.969
56:25.2,0.023,-0.228,-0.927,0.955
56:25.2,0.023,-0.228,-0.927,0.955
56:25.2,0.023,-0.229,-0.923,0.951
56:25.2,0.024,-0.227,-0.921,0.949
56:25.2,0.021,-0.223,-0.927,0.954
56:25.2,0.021,-0.223,-0.937,0.963
56:25.3,0.02,-0.228,-0.959,0.986
56:25.3,0.02,-0.228,-0.959,0.986
56:25.3,0.02,-0.228,-0.959,0.986
56:25.3,0.019,-0.231,-0.961,0.989
56:25.3,0.023,-0.232,-0.963,0.991
56:25.3,0.029,-0.232,-0.965,0.993
56:25.3,0.032,-0.234,-0.969,0.997
56:25.3,0.032,-0.236,-0.976,1.005
56:25.3,0.029,-0.238,-0.985,1.014
56:25.3,0.027,-0.236,-0.993,1.021
56:25.4,0.022,-0.229,-0.992,1.018
56:25.4,0.022,-0.229,-0.992,1.018
56:25.4,0.022,-0.229,-0.992,1.018
56:25.4,0.018,-0.23,-0.986,1.013
56:25.4,0.014,-0.232,-0.982,1.009
56:25.4,0.011,-0.231,-0.978,1.005
56:25.4,0.005,-0.229,-0.975,1.002
56:25.4,0.004,-0.227,-0.975,1.001
56:25.4,0.006,-0.22,-0.978,1.002
56:25.4,0.009,-0.215,-0.984,1.007
56:25.5,0.005,-0.211,-1.001,1.023
56:25.5,0.005,-0.211,-1.001,1.023
56:25.5,0.005,-0.211,-1.001,1.023
56:25.5,0.002,-0.209,-1.004,1.026
56:25.5,-0.004,-0.209,-1.008,1.029
56:25.5,-0.007,-0.21,-1.01,1.032
56:25.5,-0.008,-0.209,-1.004,1.026
56:25.5,-0.01,-0.209,-0.994,1.016
56:25.5,-0.01,-0.211,-0.985,1.007
56:25.5,-0.011,-0.219,-0.975,0.999
56:25.6,-0.006,-0.223,-0.969,0.994
56:25.6,0.008,-0.229,-0.966,0.993
56:25.6,0.008,-0.229,-0.966,0.993
56:25.6,0.01,-0.235,-0.966,0.994
56:25.6,0.012,-0.239,-0.963,0.992
56:25.6,0.013,-0.238,-0.961,0.99
56:25.6,0.011,-0.236,-0.961,0.99
56:25.6,0.013,-0.232,-0.961,0.989
56:25.6,0.014,-0.229,-0.964,0.991
56:25.6,0.013,-0.229,-0.963,0.99
56:25.7,0.012,-0.23,-0.963,0.99
56:25.7,0.013,-0.23,-0.962,0.989
56:25.7,0.013,-0.23,-0.962,0.989
56:25.7,0.011,-0.229,-0.962,0.989
56:25.7,0.012,-0.226,-0.963,0.989
56:25.7,0.013,-0.225,-0.964,0.99
56:25.7,0.014,-0.225,-0.967,0.993
56:25.7,0.016,-0.225,-0.97,0.996
56:25.7,0.018,-0.227,-0.97,0.996
56:25.7,0.015,-0.228,-0.97,0.997
56:25.8,0.011,-0.231,-0.969,0.996
56:25.8,0.01,-0.231,-0.967,0.994
56:25.8,0.01,-0.231,-0.967,0.994
56:25.8,0.01,-0.229,-0.964,0.991
56:25.8,0.01,-0.228,-0.966,0.993
56:25.8,0.01,-0.227,-0.97,0.996
56:25.8,0.014,-0.227,-0.974,1
56:25.8,0.013,-0.229,-0.977,1.004
56:25.8,0.01,-0.233,-0.977,1.004
56:25.8,0.009,-0.236,-0.976,1.004
56:25.9,0.014,-0.237,-0.975,1.003
56:25.9,0.014,-0.237,-0.975,1.003
56:25.9,0.013,-0.237,-0.975,1.003
56:25.9,0.011,-0.237,-0.973,1.002
56:25.9,0.009,-0.234,-0.971,0.999
56:25.9,0.005,-0.229,-0.971,0.998
56:25.9,0.001,-0.229,-0.972,0.999
56:25.9,0.002,-0.228,-0.97,0.996
56:25.9,0.003,-0.227,-0.968,0.994
56:25.9,0.006,-0.228,-0.967,0.994
56:26.0,0.008,-0.228,-0.967,0.994
56:26.0,0.015,-0.224,-0.967,0.993
56:26.0,0.015,-0.224,-0.967,0.993
56:26.0,0.012,-0.225,-0.967,0.993
56:26.0,0.006,-0.228,-0.969,0.995
56:26.0,0.005,-0.228,-0.972,0.998
56:26.0,0.008,-0.225,-0.974,1
