time,gFx,gFy,gFz,acc
58:02.2,0.016,-0.177,-1.018,1.033
58:02.2,0.026,-0.139,-1.025,1.035
58:02.3,0.051,-0.131,-1.015,1.025
58:02.3,0.084,-0.168,-0.995,1.013
58:02.3,0.089,-0.168,-0.968,0.986
58:02.3,0.089,-0.168,-0.968,0.986
58:02.3,0.089,-0.168,-0.968,0.986
58:02.3,0.088,-0.161,-0.969,0.986
58:02.3,0.091,-0.161,-0.97,0.987
58:02.3,0.088,-0.159,-0.967,0.984
58:02.3,0.083,-0.157,-0.951,0.967
58:02.3,0.089,-0.157,-0.937,0.954
58:02.4,0.099,-0.157,-0.929,0.947
58:02.4,0.107,-0.158,-0.929,0.948
58:02.4,0.094,-0.154,-0.919,0.937
58:02.4,0.094,-0.154,-0.919,0.937
58:02.4,0.094,-0.154,-0.919,0.937
58:02.4,0.096,-0.156,-0.927,0.945
58:02.4,0.096,-0.166,-0.94,0.959
58:02.4,0.092,-0.175,-0.944,0.964
58:02.4,0.08,-0.179,-0.952,0.972
58:02.4,0.068,-0.179,-0.97,0.989
58:02.5,0.057,-0.182,-0.997,1.015
58:02.5,0.048,-0.181,-1.025,1.042
58:02.5,0.049,-0.187,-1.05,1.068
58:02.5,0.049,-0.187,-1.05,1.068
58:02.5,0.049,-0.187,-1.05,1.068
58:02.5,0.049,-0.19,-1.036,1.054
58:02.5,0.05,-0.195,-1.017,1.037
58:02.5,0.054,-0.201,-1.006,1.027
58:02.5,0.051,-0.202,-1.009,1.03
58:02.5,0.048,-0.203,-1.007,1.028
58:02.6,0.045,-0.206,-1.003,1.025
58:02.6,0.042,-0.213,-0.997,1.02
58:02.6,0.021,-0.208,-0.951,0.974
58:02.6,0.021,-0.208,-0.951,0.974
58:02.6,0.021,-0.208,-0.951,0.974
58:02.6,0.021,-0.208,-0.951,0.974
58:02.6,0.023,-0.204,-0.95,0.972
58:02.6,0.026,-0.204,-0.948,0.97
58:02.6,0.024,-0.205,-0.944,0.966
58:02.6,0.017,-0.208,-0.934,0.957
58:02.7,0.018,-0.214,-0.932,0.956
58:02.7,0.028,-0.222,-0.946,0.972
58:02.7,0.03,-0.207,-0.962,0.984
58:02.7,0.03,-0.207,-0.962,0.984
58:02.7,0.03,-0.207,-0.962,0.984
58:02.7,0.032,-0.203,-0.971,0.993
58:02.7,0.036,-0.203,-0.973,0.995
58:02.7,0.041,-0.202,-0.973,0.995
58:02.7,0.045,-0.203,-0.979,1.001
58:02.7,0.045,-0.205,-0.988,1.01
58:02.8,0.038,-0.208,-1.007,1.029
58:02.8,0.032,-0.212,-1.023,1.045
58:02.8,0.019,-0.23,-1.046,1.071
58:02.8,0.019,-0.23,-1.046,1.071
58:02.8,0.019,-0.23,-1.046,1.071
58:02.8,0.016,-0.248,-1.062,1.091
58:02.8,-0.016,-0.27,-1.074,1.108
58:02.8,-0.058,-0.308,-1.057,1.102
58:02.8,-0.097,-0.338,-1.038,1.096
58:02.8,-0.123,-0.342,-1.008,1.072
58:02.9,-0.124,-0.293,-1.008,1.057
58:02.9,-0.051,-0.075,-1.014,1.018
58:02.9,-0.065,-0.133,-0.891,0.903
58:02.9,-0.065,-0.133,-0.891,0.903
58:02.9,-0.065,-0.133,-0.891,0.903
58:02.9,-0.165,-0.138,-0.899,0.924
58:02.9,-0.233,-0.174,-0.895,0.941
58:02.9,-0.229,-0.255,-0.999,1.056
58:02.9,-0.179,-0.295,-1.079,1.133
58:02.9,-0.125,-0.294,-1.084,1.13
58:03.0,-0.112,-0.28,-1.055,1.097
58:03.0,-0.139,-0.265,-1.028,1.071
58:03.0,-0.145,-0.129,-1.062,1.08
58:03.0,-0.145,-0.129,-1.062,1.08
58:03.0,-0.145,-0.129,-1.062,1.08
58:03.0,-0.185,-0.102,-1.037,1.058
58:03.0,-0.267,-0.097,-0.958,0.999
58:03.0,-0.318,-0.113,-0.858,0.922
58:03.0,-0.347,-0.126,-0.803,0.884
58:03.0,-0.369,-0.125,-0.845,0.93
58:03.1,-0.394,-0.133,-0.889,0.981
58:03.1,-0.376,-0.12,-0.953,1.031
58:03.1,-0.216,-0.034,-1.076,1.098
58:03.1,-0.216,-0.034,-1.076,1.098
58:03.1,-0.216,-0.034,-1.076,1.098
58:03.1,-0.101,-0.017,-1.109,1.114
58:03.1,-0.003,-0.026,-1.154,1.154
58:03.1,0.011,-0.076,-1.242,1.244
58:03.1,-0.026,-0.121,-1.266,1.272
58:03.1,-0.08,-0.138,-1.203,1.214
58:03.2,-0.091,-0.155,-1.127,1.141
58:03.2,-0.028,-0.198,-1.036,1.055
58:03.2,0.002,-0.228,-0.8,0.832
58:03.2,0.002,-0.228,-0.8,0.832
58:03.2,0.002,-0.228,-0.8,0.832
58:03.2,-0.036,-0.196,-0.821,0.845
58:03.2,-0.123,-0.182,-0.787,0.817
58:03.2,-0.254,-0.188,-0.742,0.806
58:03.2,-0.36,-0.175,-0.733,0.835
58:03.2,-0.42,-0.183,-0.757,0.885
58:03.3,-0.387,-0.249,-0.853,0.969
58:03.3,-0.285,-0.335,-0.923,1.022
58:03.3,-0.217,-0.417,-0.959,1.068
58:03.3,-0.179,-0.369,-0.9,0.989
58:03.3,-0.179,-0.369,-0.9,0.989
58:03.3,-0.179,-0.369,-0.9,0.989
58:03.3,-0.162,-0.368,-0.841,0.932
58:03.3,-0.185,-0.346,-0.794,0.886
58:03.3,-0.203,-0.325,-0.732,0.826
58:03.4,-0.211,-0.352,-0.684,0.798
58:03.4,-0.223,-0.418,-0.664,0.816
58:03.4,-0.218,-0.474,-0.639,0.825
58:03.4,-0.018,-0.681,-0.473,0.829
58:03.4,-0.018,-0.681,-0.473,0.829
58:03.4,-0.018,-0.681,-0.473,0.829
58:03.4,-0.087,-0.662,-0.544,0.861
58:03.4,-0.114,-0.581,-0.6,0.843
58:03.4,-0.093,-0.548,-0.69,0.886
58:03.4,-0.093,-0.532,-0.758,0.931
58:03.5,-0.114,-0.517,-0.802,0.961
58:03.5,-0.187,-0.483,-0.835,0.983
58:03.5,-0.223,-0.48,-0.848,1
