time,gFx,gFy,gFz,acc
52:42.7,0.125,-0.362,-0.855,0.937
52:42.7,0.078,-0.334,-0.958,1.018
52:42.7,0.078,-0.334,-0.958,1.018
52:42.7,0.05,-0.311,-0.997,1.046
52:42.8,0.021,-0.29,-1.008,1.049
52:42.8,0.003,-0.275,-1.003,1.04
52:42.8,-0.005,-0.275,-0.992,1.029
52:42.8,0.011,-0.266,-0.97,1.006
52:42.8,0.028,-0.257,-0.931,0.966
52:42.8,0.017,-0.27,-0.913,0.952
52:42.8,0.005,-0.28,-0.915,0.957
52:42.8,0.004,-0.285,-0.914,0.957
52:42.8,0.009,-0.295,-0.906,0.953
52:42.8,0.021,-0.309,-0.905,0.957
52:42.9,0.029,-0.32,-0.91,0.965
52:42.9,0.039,-0.329,-0.922,0.98
52:42.9,0.048,-0.333,-0.927,0.986
52:42.9,0.053,-0.333,-0.927,0.986
52:42.9,0.056,-0.329,-0.923,0.981
52:42.9,0.05,-0.324,-0.92,0.977
52:42.9,0.043,-0.318,-0.922,0.976
52:42.9,0.039,-0.314,-0.925,0.978
52:42.9,0.04,-0.314,-0.928,0.98
52:42.9,0.042,-0.313,-0.934,0.986
52:43.0,0.043,-0.31,-0.941,0.992
52:43.0,0.043,-0.308,-0.947,0.997
52:43.0,0.045,-0.307,-0.95,0.999
52:43.0,0.043,-0.303,-0.954,1.002
52:43.0,0.041,-0.302,-0.958,1.005
52:43.0,0.039,-0.302,-0.96,1.007
52:43.0,0.038,-0.302,-0.957,1.004
52:43.0,0.039,-0.304,-0.953,1.001
52:43.0,0.037,-0.308,-0.949,0.998
52:43.0,0.034,-0.31,-0.945,0.995
52:43.1,0.034,-0.309,-0.944,0.994
52:43.1,0.035,-0.308,-0.944,0.994
52:43.1,0.035,-0.306,-0.946,0.995
52:43.1,0.035,-0.306,-0.949,0.998
52:43.1,0.037,-0.304,-0.951,0.999
52:43.1,0.035,-0.302,-0.953,1
52:43.1,0.033,-0.301,-0.954,1.001
52:43.1,0.032,-0.302,-0.951,0.998
52:43.1,0.035,-0.3,-0.942,0.989
52:43.1,0.035,-0.3,-0.942,0.989
52:43.2,0.034,-0.3,-0.938,0.985
52:43.2,0.034,-0.299,-0.936,0.983
52:43.2,0.036,-0.295,-0.935,0.981
52:43.2,0.038,-0.293,-0.937,0.982
52:43.2,0.035,-0.295,-0.943,0.989
52:43.2,0.028,-0.293,-0.95,0.995
52:43.2,0.025,-0.288,-0.956,0.999
52:43.2,0.027,-0.281,-0.956,0.997
52:43.2,0.028,-0.282,-0.957,0.998
52:43.2,0.03,-0.291,-0.964,1.007
52:43.3,0.027,-0.291,-0.958,1.002
52:43.3,0.028,-0.295,-0.954,0.999
52:43.3,0.04,-0.299,-0.958,1.004
52:43.3,0.046,-0.298,-0.959,1.005
52:43.3,0.051,-0.298,-0.953,1
52:43.3,0.046,-0.297,-0.953,0.999
52:43.3,0.043,-0.292,-0.947,0.992
52:43.3,0.034,-0.288,-0.937,0.981
52:43.3,0.03,-0.286,-0.926,0.97
52:43.3,0.029,-0.284,-0.913,0.957
52:43.4,0.037,-0.288,-0.909,0.954
52:43.4,0.049,-0.291,-0.917,0.963
52:43.4,0.054,-0.292,-0.925,0.971
52:43.4,0.051,-0.292,-0.933,0.979
52:43.4,0.045,-0.288,-0.937,0.981
52:43.4,0.042,-0.281,-0.944,0.986
52:43.4,0.038,-0.28,-0.948,0.989
52:43.4,0.032,-0.281,-0.952,0.993
52:43.4,0.029,-0.28,-0.955,0.996
52:43.5,0.029,-0.28,-0.955,0.996
52:43.5,0.031,-0.276,-0.958,0.997
52:43.5,0.031,-0.276,-0.964,1.003
52:43.5,0.032,-0.276,-0.971,1.01
52:43.5,0.033,-0.278,-0.977,1.016
52:43.5,0.034,-0.279,-0.981,1.02
52:43.5,0.031,-0.28,-0.981,1.021
52:43.5,0.028,-0.28,-0.977,1.017
52:43.5,0.025,-0.281,-0.97,1.01
52:43.5,0.026,-0.284,-0.962,1.003
52:43.5,0.025,-0.288,-0.954,0.997
52:43.6,0.03,-0.289,-0.951,0.994
52:43.6,0.036,-0.288,-0.948,0.991
52:43.6,0.04,-0.289,-0.948,0.992
52:43.6,0.044,-0.289,-0.953,0.997
52:43.6,0.047,-0.287,-0.959,1.002
52:43.6,0.053,-0.285,-0.968,1.01
52:43.6,0.057,-0.283,-0.972,1.014
52:43.6,0.058,-0.281,-0.973,1.014
52:43.6,0.058,-0.281,-0.973,1.014
52:43.6,0.058,-0.28,-0.971,1.012
52:43.7,0.058,-0.279,-0.968,1.009
52:43.7,0.057,-0.28,-0.96,1.002
52:43.7,0.056,-0.281,-0.952,0.994
52:43.7,0.055,-0.282,-0.942,0.985
52:43.7,0.05,-0.283,-0.934,0.977
52:43.7,0.046,-0.282,-0.93,0.973
52:43.7,0.046,-0.279,-0.934,0.976
52:43.7,0.059,-0.264,-0.941,0.979
52:43.7,0.059,-0.264,-0.941,0.979
52:43.7,0.057,-0.257,-0.945,0.981
52:43.8,0.048,-0.257,-0.95,0.985
52:43.8,0.037,-0.261,-0.952,0.988
52:43.8,0.027,-0.269,-0.951,0.989
52:43.8,0.024,-0.278,-0.949,0.989
52:43.8,0.025,-0.284,-0.945,0.987
52:43.8,0.03,-0.285,-0.94,0.983
52:43.8,0.031,-0.289,-0.939,0.983
52:43.8,0.032,-0.3,-0.945,0.992
52:43.8,0.032,-0.3,-0.945,0.992
52:43.9,0.04,-0.298,-0.943,0.99
52:43.9,0.049,-0.296,-0.94,0.987
52:43.9,0.053,-0.294,-0.935,0.982
52:43.9,0.056,-0.293,-0.929,0.976
52:43.9,0.057,-0.288,-0.928,0.973
52:43.9,0.062,-0.285,-0.936,0.98
52:43.9,0.067,-0.283,-0.955,0.998
52:43.9,0.063,-0.277,-0.973,1.014
52:43.9,0.06,-0.272,-0.989,1.027
52:43.9,0.061,-0.27,-1.009,1.046
52:44.0,0.064,-0.265,-1.019,1.055
52:44.0,0.06,-0.26,-1.021,1.055
52:44.0,0.06,-0.255,-1.021,1.054
52:44.0,0.061,-0.252,-1.014,1.047
52:44.0,0.057,-0.252,-0.999,1.032
52:44.0,0.048,-0.256,-0.987,1.021
52:44.0,0.039,-0.258,-0.973,1.007
52:44.0,0.037,-0.26,-0.96,0.995
52:44.0,0.042,-0.259,-0.952,0.987
52:44.0,0.048,-0.261,-0.945,0.982
52:44.0,0.051,-0.266,-0.94,0.978
52:44.1,0.049,-0.272,-0.935,0.975
52:44.1,0.05,-0.27,-0.931,0.971
52:44.1,0.052,-0.266,-0.93,0.969
