time,gFx,gFy,gFz,acc
56:09.9,0.052,-0.331,-0.925,0.984
56:09.9,0.048,-0.308,-0.966,1.015
56:09.9,0.064,-0.328,-0.979,1.034
56:09.9,0.069,-0.328,-0.979,1.035
56:09.9,0.065,-0.313,-0.985,1.036
56:09.9,0.066,-0.321,-0.988,1.041
56:09.9,0.068,-0.327,-0.993,1.048
56:09.9,0.065,-0.321,-0.986,1.039
56:10.0,0.063,-0.313,-0.975,1.026
56:10.0,0.067,-0.311,-0.968,1.019
56:10.0,0.07,-0.316,-0.965,1.018
56:10.0,0.07,-0.317,-0.962,1.015
56:10.0,0.088,-0.313,-0.966,1.019
56:10.0,0.088,-0.313,-0.966,1.019
56:10.0,0.088,-0.313,-0.966,1.019
56:10.0,0.094,-0.312,-0.966,1.019
56:10.0,0.099,-0.307,-0.957,1.01
56:10.0,0.103,-0.305,-0.951,1.004
56:10.1,0.1,-0.305,-0.947,1
56:10.1,0.096,-0.308,-0.938,0.992
56:10.1,0.092,-0.308,-0.934,0.988
56:10.1,0.091,-0.309,-0.939,0.993
56:10.1,0.083,-0.317,-0.944,0.999
56:10.1,0.083,-0.317,-0.944,0.999
56:10.1,0.083,-0.317,-0.944,0.999
56:10.1,0.079,-0.318,-0.943,0.998
56:10.1,0.079,-0.319,-0.941,0.997
56:10.1,0.084,-0.318,-0.948,1.003
56:10.2,0.089,-0.318,-0.958,1.013
56:10.2,0.093,-0.319,-0.961,1.017
56:10.2,0.091,-0.318,-0.958,1.013
56:10.2,0.087,-0.32,-0.955,1.011
56:10.2,0.085,-0.322,-0.955,1.011
56:10.2,0.085,-0.322,-0.955,1.011
56:10.2,0.085,-0.322,-0.955,1.011
56:10.2,0.084,-0.324,-0.955,1.012
56:10.2,0.083,-0.326,-0.95,1.008
56:10.2,0.082,-0.324,-0.943,1
56:10.3,0.08,-0.322,-0.944,1.001
56:10.3,0.077,-0.325,-0.941,0.999
56:10.3,0.073,-0.327,-0.935,0.993
56:10.3,0.071,-0.325,-0.932,0.99
56:10.3,0.07,-0.328,-0.941,0.999
56:10.3,0.07,-0.328,-0.945,1.003
56:10.3,0.07,-0.328,-0.945,1.003
56:10.3,0.07,-0.328,-0.945,1.003
56:10.3,0.07,-0.326,-0.949,1.006
56:10.4,0.069,-0.325,-0.95,1.006
56:10.4,0.068,-0.323,-0.948,1.004
56:10.4,0.066,-0.323,-0.945,1.001
56:10.4,0.064,-0.323,-0.942,0.998
56:10.4,0.064,-0.323,-0.943,0.999
56:10.4,0.066,-0.327,-0.932,0.99
56:10.4,0.066,-0.327,-0.932,0.99
56:10.4,0.066,-0.327,-0.932,0.99
56:10.4,0.066,-0.326,-0.932,0.99
56:10.4,0.07,-0.329,-0.931,0.99
56:10.4,0.073,-0.329,-0.926,0.985
56:10.5,0.075,-0.331,-0.925,0.985
56:10.5,0.076,-0.336,-0.934,0.996
56:10.5,0.076,-0.339,-0.934,0.997
56:10.5,0.073,-0.332,-0.929,0.989
56:10.5,0.08,-0.341,-0.923,0.987
56:10.5,0.08,-0.341,-0.923,0.987
56:10.5,0.08,-0.341,-0.923,0.987
56:10.5,0.085,-0.345,-0.924,0.99
56:10.5,0.086,-0.346,-0.923,0.989
56:10.6,0.087,-0.349,-0.92,0.988
56:10.6,0.093,-0.357,-0.932,1.002
56:10.6,0.097,-0.378,-0.954,1.031
56:10.6,0.086,-0.389,-0.979,1.057
56:10.6,0.065,-0.373,-0.97,1.041
56:10.6,0.038,-0.353,-0.886,0.954
56:10.6,0.038,-0.353,-0.886,0.954
56:10.6,0.038,-0.353,-0.886,0.954
56:10.6,0.046,-0.37,-0.857,0.935
56:10.6,0.047,-0.39,-0.814,0.904
56:10.7,0.05,-0.411,-0.767,0.872
56:10.7,0.049,-0.425,-0.723,0.84
56:10.7,0.045,-0.417,-0.678,0.797
56:10.7,0.039,-0.413,-0.671,0.789
56:10.7,0.037,-0.458,-0.691,0.83
56:10.7,0.145,-0.57,-0.634,0.865
56:10.7,0.145,-0.57,-0.634,0.865
56:10.7,0.145,-0.57,-0.634,0.865
56:10.7,0.178,-0.6,-0.649,0.902
56:10.7,0.193,-0.597,-0.72,0.955
56:10.8,0.173,-0.566,-0.818,1.01
56:10.8,0.137,-0.518,-0.894,1.042
56:10.8,0.098,-0.473,-0.932,1.05
