time,gFx,gFy,gFz,acc
59:02.4,-0.05,-0.276,-0.912,0.954
59:02.4,-0.046,-0.262,-0.922,0.96
59:02.4,-0.035,-0.291,-0.97,1.013
59:02.4,-0.035,-0.291,-0.97,1.013
59:02.4,-0.037,-0.301,-0.959,1.006
59:02.4,-0.046,-0.293,-0.948,0.993
59:02.4,-0.054,-0.288,-0.933,0.978
59:02.4,-0.053,-0.284,-0.93,0.974
59:02.4,-0.047,-0.281,-0.946,0.988
59:02.5,-0.042,-0.287,-0.962,1.005
59:02.5,-0.04,-0.292,-0.963,1.007
59:02.5,-0.039,-0.289,-0.956,0.999
59:02.5,-0.039,-0.283,-0.946,0.988
59:02.5,-0.039,-0.283,-0.946,0.988
59:02.5,-0.037,-0.285,-0.953,0.995
59:02.5,-0.038,-0.287,-0.965,1.007
59:02.5,-0.039,-0.286,-0.972,1.014
59:02.5,-0.039,-0.278,-0.971,1.011
59:02.5,-0.042,-0.271,-0.967,1.005
59:02.6,-0.047,-0.273,-0.968,1.007
59:02.6,-0.046,-0.283,-0.968,1.01
59:02.6,-0.043,-0.291,-0.966,1.01
59:02.6,-0.043,-0.298,-0.95,0.997
59:02.6,-0.043,-0.298,-0.95,0.997
59:02.6,-0.04,-0.299,-0.939,0.986
59:02.6,-0.036,-0.298,-0.937,0.984
59:02.6,-0.035,-0.296,-0.942,0.988
59:02.6,-0.035,-0.296,-0.944,0.99
59:02.6,-0.032,-0.298,-0.945,0.991
59:02.6,-0.027,-0.303,-0.952,0.999
59:02.7,-0.02,-0.302,-0.965,1.011
59:02.7,-0.014,-0.301,-0.967,1.013
59:02.7,-0.019,-0.296,-0.958,1.003
59:02.7,-0.019,-0.296,-0.958,1.003
59:02.7,-0.026,-0.295,-0.96,1.005
59:02.7,-0.036,-0.292,-0.958,1.002
59:02.7,-0.042,-0.296,-0.948,0.994
59:02.7,-0.041,-0.295,-0.948,0.994
59:02.7,-0.04,-0.296,-0.953,0.999
59:02.7,-0.04,-0.3,-0.953,1
