time,gFx,gFy,gFz,acc
57:28.5,0.069,-0.346,-0.841,0.912
57:28.5,0.045,-0.352,-0.927,0.993
57:28.5,-0.016,-0.274,-1.044,1.079
57:28.5,-0.016,-0.274,-1.044,1.079
57:28.5,-0.016,-0.274,-1.044,1.079
57:28.5,-0.023,-0.261,-1.038,1.071
57:28.5,-0.017,-0.266,-1.011,1.046
57:28.5,-0.01,-0.272,-0.973,1.01
57:28.5,-0.012,-0.281,-0.939,0.98
57:28.6,-0.005,-0.286,-0.918,0.962
57:28.6,0.002,-0.293,-0.915,0.961
57:28.6,0.006,-0.298,-0.913,0.96
57:28.6,0.01,-0.298,-0.925,0.972
57:28.6,0.01,-0.298,-0.925,0.972
57:28.6,0.01,-0.298,-0.925,0.972
57:28.6,0.017,-0.295,-0.937,0.982
57:28.6,0.023,-0.295,-0.949,0.994
57:28.6,0.025,-0.295,-0.954,0.999
57:28.6,0.029,-0.297,-0.956,1.001
57:28.7,0.03,-0.298,-0.953,0.999
57:28.7,0.027,-0.298,-0.943,0.989
57:28.7,0.024,-0.299,-0.933,0.98
57:28.7,0.026,-0.299,-0.928,0.975
57:28.7,0.041,-0.301,-0.93,0.978
57:28.7,0.041,-0.301,-0.93,0.978
57:28.7,0.04,-0.306,-0.938,0.987
57:28.7,0.034,-0.31,-0.95,1
57:28.7,0.029,-0.309,-0.958,1.007
57:28.7,0.025,-0.304,-0.961,1.008
57:28.8,0.023,-0.299,-0.961,1.007
57:28.8,0.022,-0.298,-0.958,1.004
57:28.8,0.023,-0.298,-0.958,1.004
57:28.8,0.034,-0.3,-0.956,1.003
57:28.8,0.034,-0.3,-0.956,1.003
57:28.8,0.034,-0.3,-0.956,1.003
57:28.8,0.032,-0.301,-0.955,1.002
57:28.8,0.034,-0.302,-0.955,1.002
57:28.8,0.034,-0.3,-0.957,1.003
57:28.8,0.033,-0.297,-0.96,1.005
57:28.9,0.026,-0.293,-0.962,1.006
57:28.9,0.014,-0.285,-0.954,0.996
