time,gFx,gFy,gFz
2020-12-10 13:55:33.6480,-0.05,-0.203,-0.977,0.999
2020-12-10 13:55:33.6820,-0.054,-0.203,-0.988,1.01
2020-12-10 13:55:33.6820,-0.054,-0.203,-0.988,1.01
2020-12-10 13:55:33.6820,-0.054,-0.203,-0.988,1.01
2020-12-10 13:55:33.6880,-0.053,-0.201,-0.991,1.013
2020-12-10 13:55:33.6980,-0.051,-0.201,-0.996,1.017
2020-12-10 13:55:33.7080,-0.047,-0.199,-1.0,1.021
2020-12-10 13:55:33.7180,-0.048,-0.2,-1.004,1.025
2020-12-10 13:55:33.7280,-0.048,-0.202,-1.005,1.026
2020-12-10 13:55:33.7380,-0.048,-0.204,-1.001,1.023
2020-12-10 13:55:33.7480,-0.045,-0.203,-0.997,1.018
2020-12-10 13:55:33.7580,-0.037,-0.205,-0.992,1.014
2020-12-10 13:55:33.7830,-0.024,-0.218,-0.981,1.005
2020-12-10 13:55:33.7830,-0.024,-0.218,-0.981,1.005
2020-12-10 13:55:33.7880,-0.019,-0.224,-0.975,1.001
2020-12-10 13:55:33.7980,-0.015,-0.229,-0.968,0.995
2020-12-10 13:55:33.8080,-0.014,-0.232,-0.957,0.985
2020-12-10 13:55:33.8180,-0.015,-0.234,-0.948,0.977
2020-12-10 13:55:33.8280,-0.016,-0.235,-0.945,0.974
2020-12-10 13:55:33.8380,-0.016,-0.237,-0.945,0.974
2020-12-10 13:55:33.8480,-0.013,-0.238,-0.947,0.977
2020-12-10 13:55:33.8830,-0.008,-0.248,-0.956,0.988
2020-12-10 13:55:33.8830,-0.008,-0.248,-0.956,0.988
2020-12-10 13:55:33.8830,-0.008,-0.248,-0.956,0.988
2020-12-10 13:55:33.8880,-0.008,-0.25,-0.955,0.987
2020-12-10 13:55:33.8980,-0.005,-0.25,-0.957,0.989
2020-12-10 13:55:33.9080,-0.002,-0.253,-0.956,0.989
2020-12-10 13:55:33.9180,-0.002,-0.256,-0.955,0.989
2020-12-10 13:55:33.9280,-0.004,-0.259,-0.955,0.99
2020-12-10 13:55:33.9390,-0.006,-0.26,-0.956,0.991
2020-12-10 13:55:33.9490,-0.011,-0.261,-0.96,0.995
2020-12-10 13:55:33.9810,-0.024,-0.257,-0.978,1.011
2020-12-10 13:55:33.9810,-0.024,-0.257,-0.978,1.011
2020-12-10 13:55:33.9810,-0.024,-0.257,-0.978,1.011
2020-12-10 13:55:33.9880,-0.025,-0.254,-0.981,1.014
2020-12-10 13:55:33.9980,-0.025,-0.251,-0.984,1.016
2020-12-10 13:55:34.0080,-0.027,-0.251,-0.989,1.021
2020-12-10 13:55:34.0190,-0.026,-0.248,-0.996,1.027
2020-12-10 13:55:34.0290,-0.025,-0.244,-1.002,1.032
2020-12-10 13:55:34.0390,-0.027,-0.24,-1.003,1.032
2020-12-10 13:55:34.0490,-0.031,-0.234,-1.0,1.027
2020-12-10 13:55:34.0830,-0.036,-0.22,-0.993,1.018
2020-12-10 13:55:34.0830,-0.036,-0.22,-0.993,1.018
2020-12-10 13:55:34.0830,-0.036,-0.22,-0.993,1.018
2020-12-10 13:55:34.0880,-0.035,-0.222,-0.99,1.015
2020-12-10 13:55:34.0980,-0.035,-0.223,-0.983,1.009
2020-12-10 13:55:34.1090,-0.033,-0.223,-0.975,1.001
2020-12-10 13:55:34.1190,-0.032,-0.224,-0.967,0.993
2020-12-10 13:55:34.1290,-0.031,-0.225,-0.962,0.988
2020-12-10 13:55:34.1390,-0.029,-0.224,-0.957,0.983
2020-12-10 13:55:34.1490,-0.026,-0.223,-0.956,0.982
2020-12-10 13:55:34.1630,-0.027,-0.222,-0.957,0.983
2020-12-10 13:55:34.1840,-0.035,-0.215,-0.961,0.985
2020-12-10 13:55:34.1840,-0.035,-0.215,-0.961,0.985
2020-12-10 13:55:34.1890,-0.037,-0.213,-0.962,0.986
2020-12-10 13:55:34.1990,-0.038,-0.212,-0.96,0.984
2020-12-10 13:55:34.2090,-0.037,-0.212,-0.959,0.983
2020-12-10 13:55:34.2190,-0.037,-0.213,-0.958,0.982
2020-12-10 13:55:34.2290,-0.034,-0.212,-0.957,0.981
2020-12-10 13:55:34.2390,-0.036,-0.212,-0.957,0.981
2020-12-10 13:55:34.2490,-0.038,-0.211,-0.957,0.981
2020-12-10 13:55:34.2630,-0.037,-0.209,-0.958,0.981
2020-12-10 13:55:34.2840,-0.036,-0.206,-0.958,0.981
2020-12-10 13:55:34.2840,-0.036,-0.206,-0.958,0.981
2020-12-10 13:55:34.2890,-0.033,-0.207,-0.961,0.984
2020-12-10 13:55:34.2990,-0.031,-0.208,-0.965,0.988
2020-12-10 13:55:34.3090,-0.028,-0.207,-0.969,0.991
2020-12-10 13:55:34.3190,-0.024,-0.207,-0.971,0.993
2020-12-10 13:55:34.3290,-0.022,-0.209,-0.972,0.994
2020-12-10 13:55:34.3400,-0.021,-0.21,-0.974,0.997
2020-12-10 13:55:34.3490,-0.018,-0.211,-0.976,0.999
2020-12-10 13:55:34.3640,-0.015,-0.21,-0.979,1.001
2020-12-10 13:55:34.3840,-0.012,-0.212,-0.979,1.002
2020-12-10 13:55:34.3850,-0.012,-0.212,-0.979,1.002
2020-12-10 13:55:34.3890,-0.014,-0.215,-0.979,1.002
2020-12-10 13:55:34.3990,-0.013,-0.217,-0.98,1.004
2020-12-10 13:55:34.4100,-0.01,-0.218,-0.98,1.004
2020-12-10 13:55:34.4190,-0.005,-0.221,-0.978,1.003
2020-12-10 13:55:34.4290,-0.002,-0.225,-0.975,1.001
2020-12-10 13:55:34.4400,-0.003,-0.228,-0.97,0.996
2020-12-10 13:55:34.4500,-0.007,-0.231,-0.966,0.993
2020-12-10 13:55:34.4820,-0.013,-0.234,-0.965,0.993
2020-12-10 13:55:34.4820,-0.013,-0.234,-0.965,0.993
2020-12-10 13:55:34.4820,-0.013,-0.234,-0.965,0.993
2020-12-10 13:55:34.4890,-0.018,-0.234,-0.969,0.997
2020-12-10 13:55:34.4990,-0.022,-0.232,-0.971,0.999
2020-12-10 13:55:34.5100,-0.024,-0.228,-0.973,1.0
2020-12-10 13:55:34.5190,-0.026,-0.225,-0.973,0.999
2020-12-10 13:55:34.5290,-0.029,-0.224,-0.973,0.999
2020-12-10 13:55:34.5400,-0.033,-0.223,-0.973,0.999
2020-12-10 13:55:34.5500,-0.033,-0.222,-0.975,1.0
2020-12-10 13:55:34.5760,-0.041,-0.219,-0.983,1.008
2020-12-10 13:55:34.5760,-0.041,-0.219,-0.983,1.008
2020-12-10 13:55:34.5790,-0.04,-0.218,-0.986,1.011
2020-12-10 13:55:34.5900,-0.039,-0.218,-0.987,1.012
2020-12-10 13:55:34.6000,-0.04,-0.22,-0.99,1.015
2020-12-10 13:55:34.6100,-0.039,-0.224,-0.992,1.018
2020-12-10 13:55:34.6200,-0.036,-0.224,-0.993,1.019
2020-12-10 13:55:34.6300,-0.034,-0.222,-0.995,1.02
2020-12-10 13:55:34.6400,-0.034,-0.225,-0.993,1.019
2020-12-10 13:55:34.6500,-0.033,-0.226,-0.991,1.017
2020-12-10 13:55:34.6840,-0.03,-0.223,-0.975,1.001
2020-12-10 13:55:34.6840,-0.03,-0.223,-0.975,1.001
2020-12-10 13:55:34.6850,-0.03,-0.223,-0.975,1.001
2020-12-10 13:55:34.6890,-0.03,-0.221,-0.977,1.002
2020-12-10 13:55:34.7000,-0.031,-0.221,-0.98,1.005
2020-12-10 13:55:34.7100,-0.031,-0.219,-0.982,1.007
2020-12-10 13:55:34.7200,-0.032,-0.22,-0.98,1.005
2020-12-10 13:55:34.7300,-0.031,-0.221,-0.977,1.002
2020-12-10 13:55:34.7400,-0.03,-0.224,-0.972,0.998
2020-12-10 13:55:34.7500,-0.028,-0.227,-0.97,0.997
2020-12-10 13:55:34.7640,-0.022,-0.227,-0.969,0.995
2020-12-10 13:55:34.7850,-0.011,-0.225,-0.974,1.0
2020-12-10 13:55:34.7860,-0.011,-0.225,-0.974,1.0
2020-12-10 13:55:34.7900,-0.013,-0.224,-0.976,1.001
2020-12-10 13:55:34.8000,-0.016,-0.222,-0.975,1.0
2020-12-10 13:55:34.8100,-0.022,-0.22,-0.974,0.999
2020-12-10 13:55:34.8200,-0.026,-0.219,-0.972,0.997
2020-12-10 13:55:34.8300,-0.027,-0.22,-0.969,0.994
2020-12-10 13:55:34.8400,-0.028,-0.221,-0.967,0.992
2020-12-10 13:55:34.8500,-0.026,-0.22,-0.967,0.992
2020-12-10 13:55:34.8830,-0.031,-0.221,-0.964,0.989
2020-12-10 13:55:34.8830,-0.031,-0.221,-0.964,0.989
2020-12-10 13:55:34.8830,-0.031,-0.221,-0.964,0.989
2020-12-10 13:55:34.8900,-0.03,-0.222,-0.962,0.988
2020-12-10 13:55:34.9000,-0.03,-0.223,-0.964,0.99
2020-12-10 13:55:34.9100,-0.028,-0.224,-0.966,0.992
2020-12-10 13:55:34.9200,-0.026,-0.223,-0.97,0.996
2020-12-10 13:55:34.9300,-0.022,-0.224,-0.971,0.997
2020-12-10 13:55:34.9400,-0.02,-0.227,-0.97,0.996
2020-12-10 13:55:34.9510,-0.017,-0.229,-0.966,0.993
2020-12-10 13:55:34.9840,-0.013,-0.237,-0.957,0.986
2020-12-10 13:55:34.9840,-0.013,-0.237,-0.957,0.986
2020-12-10 13:55:34.9840,-0.013,-0.237,-0.957,0.986
2020-12-10 13:55:34.9900,-0.017,-0.239,-0.957,0.987
2020-12-10 13:55:35.0000,-0.023,-0.235,-0.958,0.987
2020-12-10 13:55:35.0110,-0.029,-0.231,-0.964,0.992
2020-12-10 13:55:35.0200,-0.031,-0.229,-0.969,0.996
2020-12-10 13:55:35.0300,-0.031,-0.226,-0.974,1.0
2020-12-10 13:55:35.0410,-0.028,-0.225,-0.978,1.004
2020-12-10 13:55:35.0510,-0.027,-0.225,-0.982,1.008
2020-12-10 13:55:35.0770,-0.031,-0.225,-0.99,1.016
2020-12-10 13:55:35.0780,-0.031,-0.225,-0.99,1.016
2020-12-10 13:55:35.0800,-0.029,-0.22,-0.991,1.016
2020-12-10 13:55:35.0900,-0.029,-0.219,-0.989,1.013
2020-12-10 13:55:35.1010,-0.031,-0.22,-0.982,1.007
2020-12-10 13:55:35.1110,-0.034,-0.222,-0.974,1.0
2020-12-10 13:55:35.1210,-0.035,-0.223,-0.964,0.99
2020-12-10 13:55:35.1310,-0.038,-0.221,-0.953,0.979
2020-12-10 13:55:35.1410,-0.038,-0.219,-0.945,0.971
2020-12-10 13:55:35.1510,-0.039,-0.219,-0.937,0.963
2020-12-10 13:55:35.1830,-0.034,-0.222,-0.96,0.986
2020-12-10 13:55:35.1840,-0.034,-0.222,-0.96,0.986
2020-12-10 13:55:35.1840,-0.034,-0.222,-0.96,0.986
2020-12-10 13:55:35.1910,-0.029,-0.223,-0.971,0.997
2020-12-10 13:55:35.2010,-0.024,-0.224,-0.979,1.005
2020-12-10 13:55:35.2110,-0.02,-0.224,-0.981,1.006
2020-12-10 13:55:35.2210,-0.018,-0.225,-0.978,1.004
2020-12-10 13:55:35.2310,-0.018,-0.228,-0.975,1.001
2020-12-10 13:55:35.2410,-0.017,-0.233,-0.974,1.002
2020-12-10 13:55:35.2510,-0.014,-0.235,-0.973,1.001
2020-12-10 13:55:35.2840,-0.018,-0.253,-0.947,0.98
2020-12-10 13:55:35.2850,-0.018,-0.253,-0.947,0.98
2020-12-10 13:55:35.2850,-0.018,-0.253,-0.947,0.98
2020-12-10 13:55:35.2910,-0.022,-0.253,-0.941,0.975
2020-12-10 13:55:35.3010,-0.026,-0.25,-0.94,0.973
2020-12-10 13:55:35.3110,-0.03,-0.247,-0.949,0.981
2020-12-10 13:55:35.3210,-0.032,-0.245,-0.96,0.991
2020-12-10 13:55:35.3310,-0.035,-0.245,-0.969,1.0
2020-12-10 13:55:35.3410,-0.034,-0.248,-0.973,1.005
2020-12-10 13:55:35.3510,-0.031,-0.251,-0.971,1.003
2020-12-10 13:55:35.3850,-0.019,-0.258,-0.97,1.004
2020-12-10 13:55:35.3850,-0.019,-0.258,-0.97,1.004
2020-12-10 13:55:35.3860,-0.019,-0.258,-0.97,1.004
2020-12-10 13:55:35.3910,-0.017,-0.256,-0.973,1.006
2020-12-10 13:55:35.4010,-0.017,-0.253,-0.978,1.01
2020-12-10 13:55:35.4110,-0.018,-0.251,-0.979,1.011
2020-12-10 13:55:35.4210,-0.022,-0.251,-0.977,1.009
2020-12-10 13:55:35.4310,-0.029,-0.252,-0.974,1.006
2020-12-10 13:55:35.4420,-0.032,-0.251,-0.975,1.007
2020-12-10 13:55:35.4520,-0.031,-0.247,-0.977,1.008
2020-12-10 13:55:35.4660,-0.033,-0.243,-0.98,1.01
2020-12-10 13:55:35.4860,-0.035,-0.241,-0.988,1.018
2020-12-10 13:55:35.4860,-0.035,-0.241,-0.988,1.018
2020-12-10 13:55:35.4910,-0.027,-0.241,-0.986,1.015
2020-12-10 13:55:35.5010,-0.023,-0.237,-0.973,1.002
2020-12-10 13:55:35.5110,-0.024,-0.239,-0.963,0.993
2020-12-10 13:55:35.5210,-0.023,-0.249,-0.963,0.995
2020-12-10 13:55:35.5320,-0.021,-0.248,-0.96,0.992
2020-12-10 13:55:35.5420,-0.019,-0.24,-0.953,0.983
2020-12-10 13:55:35.5520,-0.022,-0.237,-0.946,0.975
2020-12-10 13:55:35.5870,-0.032,-0.235,-0.941,0.97
2020-12-10 13:55:35.5870,-0.032,-0.235,-0.941,0.97
2020-12-10 13:55:35.5870,-0.032,-0.235,-0.941,0.97
2020-12-10 13:55:35.5910,-0.034,-0.234,-0.946,0.975
2020-12-10 13:55:35.6020,-0.037,-0.231,-0.951,0.979
2020-12-10 13:55:35.6120,-0.038,-0.228,-0.953,0.981
2020-12-10 13:55:35.6210,-0.038,-0.227,-0.959,0.986
2020-12-10 13:55:35.6320,-0.035,-0.225,-0.966,0.992
2020-12-10 13:55:35.6420,-0.028,-0.224,-0.973,0.999
2020-12-10 13:55:35.6520,-0.022,-0.225,-0.979,1.005
2020-12-10 13:55:35.6670,-0.016,-0.226,-0.982,1.008
2020-12-10 13:55:35.6870,-0.009,-0.232,-0.981,1.008
2020-12-10 13:55:35.6880,-0.009,-0.232,-0.981,1.008
2020-12-10 13:55:35.6910,-0.005,-0.235,-0.977,1.005
2020-12-10 13:55:35.7020,0.002,-0.24,-0.97,0.999
2020-12-10 13:55:35.7120,0.011,-0.244,-0.97,1.0
2020-12-10 13:55:35.7220,0.021,-0.251,-0.974,1.006
2020-12-10 13:55:35.7320,0.033,-0.253,-0.983,1.016
2020-12-10 13:55:35.7420,0.04,-0.25,-0.988,1.02
2020-12-10 13:55:35.7520,0.038,-0.249,-0.989,1.021
2020-12-10 13:55:35.7670,0.035,-0.245,-0.988,1.019
2020-12-10 13:55:35.7880,0.028,-0.241,-0.979,1.009
2020-12-10 13:55:35.7890,0.028,-0.241,-0.979,1.009
2020-12-10 13:55:35.7920,0.025,-0.238,-0.972,1.001
2020-12-10 13:55:35.8020,0.018,-0.238,-0.967,0.996
2020-12-10 13:55:35.8120,0.014,-0.239,-0.967,0.996
2020-12-10 13:55:35.8220,0.01,-0.242,-0.972,1.002
2020-12-10 13:55:35.8320,0.014,-0.235,-0.973,1.001
2020-12-10 13:55:35.8430,0.016,-0.228,-0.968,0.995
2020-12-10 13:55:35.8520,0.012,-0.226,-0.96,0.986
2020-12-10 13:55:35.8870,0.013,-0.229,-0.945,0.972
2020-12-10 13:55:35.8880,0.013,-0.229,-0.945,0.972
2020-12-10 13:55:35.8880,0.013,-0.229,-0.945,0.972
2020-12-10 13:55:35.8920,0.011,-0.226,-0.947,0.974
2020-12-10 13:55:35.9020,0.005,-0.223,-0.948,0.974
2020-12-10 13:55:35.9120,0.002,-0.219,-0.951,0.976
2020-12-10 13:55:35.9220,0.001,-0.216,-0.954,0.978
2020-12-10 13:55:35.9320,0.001,-0.219,-0.954,0.979
2020-12-10 13:55:35.9430,0.006,-0.221,-0.956,0.981
2020-12-10 13:55:35.9530,0.008,-0.224,-0.958,0.984
2020-12-10 13:55:35.9860,0.001,-0.238,-0.954,0.983
2020-12-10 13:55:35.9860,0.001,-0.238,-0.954,0.983
2020-12-10 13:55:35.9870,0.001,-0.238,-0.954,0.983
2020-12-10 13:55:35.9920,0.002,-0.238,-0.953,0.982
2020-12-10 13:55:36.0020,0.002,-0.239,-0.953,0.983
2020-12-10 13:55:36.0120,0.001,-0.242,-0.957,0.987
2020-12-10 13:55:36.0220,-0.002,-0.244,-0.963,0.993
2020-12-10 13:55:36.0330,-0.003,-0.243,-0.971,1.001
2020-12-10 13:55:36.0430,-0.007,-0.24,-0.978,1.007
2020-12-10 13:55:36.0530,-0.011,-0.241,-0.979,1.008
2020-12-10 13:55:36.0870,-0.011,-0.239,-0.983,1.012
2020-12-10 13:55:36.0870,-0.011,-0.239,-0.983,1.012
2020-12-10 13:55:36.0870,-0.011,-0.239,-0.983,1.012
2020-12-10 13:55:36.0920,-0.008,-0.238,-0.986,1.014
2020-12-10 13:55:36.1030,-0.003,-0.237,-0.987,1.015
2020-12-10 13:55:36.1120,0.0,-0.237,-0.985,1.013
2020-12-10 13:55:36.1230,-0.001,-0.237,-0.984,1.012
2020-12-10 13:55:36.1330,-0.003,-0.239,-0.982,1.011
2020-12-10 13:55:36.1430,-0.004,-0.24,-0.98,1.009
2020-12-10 13:55:36.1530,-0.003,-0.24,-0.979,1.008
2020-12-10 13:55:36.1840,-0.005,-0.242,-0.974,1.004
2020-12-10 13:55:36.1840,-0.005,-0.242,-0.974,1.004
2020-12-10 13:55:36.1840,-0.005,-0.242,-0.974,1.004
2020-12-10 13:55:36.1930,-0.007,-0.244,-0.97,1.0
2020-12-10 13:55:36.2030,-0.008,-0.245,-0.966,0.997
2020-12-10 13:55:36.2130,-0.007,-0.243,-0.965,0.995
2020-12-10 13:55:36.2230,-0.006,-0.243,-0.964,0.994
2020-12-10 13:55:36.2330,-0.004,-0.243,-0.966,0.996
2020-12-10 13:55:36.2430,-0.004,-0.242,-0.966,0.996
2020-12-10 13:55:36.2540,-0.008,-0.241,-0.969,0.999
2020-12-10 13:55:36.2680,-0.01,-0.242,-0.972,1.002
2020-12-10 13:55:36.2870,-0.012,-0.238,-0.978,1.007
2020-12-10 13:55:36.2870,-0.012,-0.238,-0.978,1.007
2020-12-10 13:55:36.2920,-0.011,-0.235,-0.979,1.007
2020-12-10 13:55:36.3030,-0.011,-0.232,-0.98,1.007
2020-12-10 13:55:36.3130,-0.011,-0.229,-0.981,1.007
2020-12-10 13:55:36.3230,-0.011,-0.228,-0.979,1.005
2020-12-10 13:55:36.3330,-0.014,-0.229,-0.976,1.003
2020-12-10 13:55:36.3430,-0.016,-0.227,-0.974,1.0
2020-12-10 13:55:36.3530,-0.015,-0.224,-0.973,0.999
2020-12-10 13:55:36.3880,-0.02,-0.215,-0.98,1.004
2020-12-10 13:55:36.3880,-0.02,-0.215,-0.98,1.004
2020-12-10 13:55:36.3880,-0.02,-0.215,-0.98,1.004
2020-12-10 13:55:36.3930,-0.02,-0.211,-0.978,1.001
2020-12-10 13:55:36.4030,-0.021,-0.205,-0.974,0.996
2020-12-10 13:55:36.4130,-0.024,-0.204,-0.971,0.992
2020-12-10 13:55:36.4230,-0.024,-0.204,-0.968,0.99
2020-12-10 13:55:36.4330,-0.021,-0.204,-0.967,0.989
2020-12-10 13:55:36.4430,-0.018,-0.206,-0.966,0.988
2020-12-10 13:55:36.4540,-0.014,-0.21,-0.967,0.99
2020-12-10 13:55:36.4860,0.006,-0.214,-0.971,0.994
2020-12-10 13:55:36.4860,0.006,-0.214,-0.971,0.994
2020-12-10 13:55:36.4860,0.006,-0.214,-0.971,0.994
2020-12-10 13:55:36.4930,0.006,-0.216,-0.968,0.992
2020-12-10 13:55:36.5030,0.004,-0.218,-0.968,0.992
2020-12-10 13:55:36.5130,0.003,-0.219,-0.97,0.994
2020-12-10 13:55:36.5230,0.002,-0.219,-0.97,0.994
2020-12-10 13:55:36.5330,0.001,-0.223,-0.971,0.996
2020-12-10 13:55:36.5440,0.003,-0.227,-0.967,0.993
2020-12-10 13:55:36.5540,0.006,-0.23,-0.963,0.99
2020-12-10 13:55:36.5860,0.004,-0.24,-0.957,0.987
2020-12-10 13:55:36.5860,0.004,-0.24,-0.957,0.987
2020-12-10 13:55:36.5870,0.004,-0.24,-0.957,0.987
2020-12-10 13:55:36.5930,0.006,-0.239,-0.964,0.993
2020-12-10 13:55:36.6040,0.003,-0.236,-0.971,0.999
2020-12-10 13:55:36.6140,-0.003,-0.235,-0.975,1.003
2020-12-10 13:55:36.6230,-0.006,-0.233,-0.978,1.005
2020-12-10 13:55:36.6340,-0.007,-0.23,-0.976,1.003
2020-12-10 13:55:36.6440,-0.009,-0.231,-0.973,1.0
2020-12-10 13:55:36.6540,-0.01,-0.234,-0.97,0.998
2020-12-10 13:55:36.6860,-0.002,-0.233,-0.98,1.007
2020-12-10 13:55:36.6860,-0.002,-0.233,-0.98,1.007
2020-12-10 13:55:36.6860,-0.002,-0.233,-0.98,1.007
2020-12-10 13:55:36.6940,-0.007,-0.235,-0.98,1.008
2020-12-10 13:55:36.7040,-0.012,-0.236,-0.982,1.01
2020-12-10 13:55:36.7140,-0.011,-0.235,-0.98,1.008
2020-12-10 13:55:36.7240,-0.008,-0.233,-0.977,1.004
2020-12-10 13:55:36.7340,-0.009,-0.234,-0.974,1.002
2020-12-10 13:55:36.7440,-0.007,-0.236,-0.97,0.998
2020-12-10 13:55:36.7540,-0.007,-0.238,-0.966,0.995
2020-12-10 13:55:36.7860,-0.001,-0.24,-0.963,0.992
2020-12-10 13:55:36.7860,-0.001,-0.24,-0.963,0.992
2020-12-10 13:55:36.7860,-0.001,-0.24,-0.963,0.992
2020-12-10 13:55:36.7940,0.002,-0.24,-0.962,0.991
2020-12-10 13:55:36.8040,0.004,-0.242,-0.959,0.989
2020-12-10 13:55:36.8140,0.005,-0.244,-0.955,0.986
2020-12-10 13:55:36.8240,0.005,-0.244,-0.954,0.985
2020-12-10 13:55:36.8340,0.006,-0.244,-0.956,0.987
2020-12-10 13:55:36.8440,0.009,-0.243,-0.96,0.99
2020-12-10 13:55:36.8540,0.011,-0.242,-0.965,0.995
2020-12-10 13:55:36.8690,0.011,-0.241,-0.968,0.998
2020-12-10 13:55:36.8880,0.013,-0.237,-0.973,1.002
2020-12-10 13:55:36.8880,0.013,-0.237,-0.973,1.002
2020-12-10 13:55:36.8940,0.013,-0.238,-0.976,1.005
2020-12-10 13:55:36.9040,0.018,-0.239,-0.984,1.013
2020-12-10 13:55:36.9140,0.026,-0.237,-0.989,1.017
2020-12-10 13:55:36.9240,0.031,-0.236,-0.992,1.02
2020-12-10 13:55:36.9340,0.034,-0.237,-0.99,1.019
2020-12-10 13:55:36.9450,0.035,-0.238,-0.987,1.016
2020-12-10 13:55:36.9540,0.037,-0.237,-0.984,1.013
2020-12-10 13:55:36.9880,0.041,-0.24,-0.976,1.006
2020-12-10 13:55:36.9880,0.041,-0.24,-0.976,1.006
2020-12-10 13:55:36.9880,0.041,-0.24,-0.976,1.006
2020-12-10 13:55:36.9940,0.042,-0.238,-0.974,1.004
2020-12-10 13:55:37.0040,0.041,-0.236,-0.971,1.0
2020-12-10 13:55:37.0140,0.036,-0.236,-0.968,0.997
2020-12-10 13:55:37.0240,0.035,-0.233,-0.967,0.995
2020-12-10 13:55:37.0340,0.037,-0.228,-0.966,0.993
2020-12-10 13:55:37.0440,0.037,-0.225,-0.964,0.991
2020-12-10 13:55:37.0550,0.035,-0.224,-0.963,0.989
2020-12-10 13:55:37.0880,0.027,-0.224,-0.951,0.977
2020-12-10 13:55:37.0890,0.027,-0.224,-0.951,0.977
2020-12-10 13:55:37.0890,0.027,-0.224,-0.951,0.977
2020-12-10 13:55:37.0950,0.028,-0.221,-0.949,0.975
2020-12-10 13:55:37.1040,0.028,-0.215,-0.946,0.971
2020-12-10 13:55:37.1140,0.027,-0.213,-0.946,0.97
2020-12-10 13:55:37.1250,0.03,-0.212,-0.948,0.972
2020-12-10 13:55:37.1350,0.031,-0.214,-0.952,0.976
2020-12-10 13:55:37.1440,0.031,-0.217,-0.957,0.982
2020-12-10 13:55:37.1550,0.034,-0.22,-0.963,0.988
2020-12-10 13:55:37.1870,0.04,-0.222,-0.965,0.991
2020-12-10 13:55:37.1870,0.04,-0.222,-0.965,0.991
2020-12-10 13:55:37.1870,0.04,-0.222,-0.965,0.991
2020-12-10 13:55:37.1950,0.043,-0.223,-0.964,0.99
2020-12-10 13:55:37.2050,0.046,-0.223,-0.965,0.991
2020-12-10 13:55:37.2140,0.045,-0.223,-0.967,0.993
2020-12-10 13:55:37.2250,0.046,-0.224,-0.97,0.997
2020-12-10 13:55:37.2350,0.045,-0.224,-0.972,0.998
2020-12-10 13:55:37.2450,0.041,-0.225,-0.975,1.001
2020-12-10 13:55:37.2550,0.04,-0.223,-0.98,1.006
2020-12-10 13:55:37.2890,0.037,-0.22,-0.984,1.009
2020-12-10 13:55:37.2890,0.037,-0.22,-0.984,1.009
2020-12-10 13:55:37.2900,0.037,-0.22,-0.984,1.009
2020-12-10 13:55:37.2950,0.033,-0.222,-0.979,1.004
2020-12-10 13:55:37.3050,0.033,-0.222,-0.974,1.0
2020-12-10 13:55:37.3150,0.034,-0.221,-0.973,0.998
2020-12-10 13:55:37.3250,0.032,-0.22,-0.972,0.997
2020-12-10 13:55:37.3350,0.029,-0.221,-0.969,0.994
2020-12-10 13:55:37.3450,0.026,-0.222,-0.967,0.992
2020-12-10 13:55:37.3550,0.023,-0.223,-0.964,0.99
2020-12-10 13:55:37.3890,0.028,-0.236,-0.966,0.995
2020-12-10 13:55:37.3900,0.028,-0.236,-0.966,0.995
2020-12-10 13:55:37.3900,0.028,-0.236,-0.966,0.995
2020-12-10 13:55:37.3950,0.033,-0.24,-0.966,0.996
2020-12-10 13:55:37.4050,0.034,-0.243,-0.962,0.993
2020-12-10 13:55:37.4150,0.034,-0.247,-0.956,0.988
2020-12-10 13:55:37.4260,0.031,-0.249,-0.951,0.984
2020-12-10 13:55:37.4350,0.03,-0.251,-0.95,0.983
2020-12-10 13:55:37.4450,0.033,-0.252,-0.952,0.985
2020-12-10 13:55:37.4550,0.033,-0.253,-0.953,0.987
2020-12-10 13:55:37.4900,0.025,-0.253,-0.961,0.994
2020-12-10 13:55:37.4900,0.025,-0.253,-0.961,0.994
2020-12-10 13:55:37.4910,0.025,-0.253,-0.961,0.994
2020-12-10 13:55:37.4950,0.022,-0.251,-0.965,0.997
2020-12-10 13:55:37.5050,0.022,-0.248,-0.971,1.002
2020-12-10 13:55:37.5150,0.023,-0.246,-0.974,1.005
2020-12-10 13:55:37.5250,0.024,-0.244,-0.978,1.008
2020-12-10 13:55:37.5360,0.027,-0.246,-0.978,1.009
2020-12-10 13:55:37.5460,0.031,-0.246,-0.979,1.01
2020-12-10 13:55:37.5560,0.038,-0.246,-0.98,1.011
2020-12-10 13:55:37.5910,0.042,-0.247,-0.995,1.026
2020-12-10 13:55:37.5910,0.042,-0.247,-0.995,1.026
2020-12-10 13:55:37.5910,0.042,-0.247,-0.995,1.026
2020-12-10 13:55:37.5950,0.036,-0.241,-1.004,1.033
2020-12-10 13:55:37.6060,0.028,-0.234,-1.011,1.038
2020-12-10 13:55:37.6150,0.022,-0.229,-1.01,1.036
2020-12-10 13:55:37.6250,0.022,-0.226,-1.004,1.029
2020-12-10 13:55:37.6360,0.026,-0.227,-0.993,1.019
2020-12-10 13:55:37.6460,0.028,-0.232,-0.985,1.012
2020-12-10 13:55:37.6560,0.03,-0.236,-0.977,1.006
2020-12-10 13:55:37.6700,0.034,-0.235,-0.974,1.003
2020-12-10 13:55:37.6910,0.031,-0.23,-0.965,0.993
