time,gFx,gFy,gFz,acc
53:05.8,0.016,-0.249,-0.929,0.962
53:05.8,0.012,-0.246,-0.941,0.973
53:05.8,0.013,-0.243,-0.959,0.989
53:05.8,0.013,-0.242,-0.98,1.01
53:05.8,0.023,-0.243,-0.996,1.025
53:05.9,0.035,-0.242,-1.009,1.038
53:05.9,0.026,-0.24,-1,1.029
53:05.9,0.019,-0.235,-0.985,1.013
53:05.9,0.015,-0.231,-0.968,0.995
53:05.9,0.009,-0.23,-0.955,0.982
53:05.9,0.008,-0.231,-0.948,0.976
53:05.9,0.012,-0.231,-0.949,0.977
53:05.9,0.017,-0.235,-0.955,0.984
53:05.9,0.021,-0.24,-0.965,0.995
53:05.9,0.024,-0.245,-0.973,1.004
53:06.0,0.025,-0.248,-0.976,1.007
53:06.0,0.026,-0.248,-0.976,1.007
53:06.0,0.024,-0.245,-0.967,0.998
53:06.0,0.024,-0.245,-0.967,0.998
53:06.0,0.021,-0.243,-0.961,0.991
53:06.0,0.018,-0.24,-0.955,0.985
53:06.0,0.018,-0.237,-0.955,0.984
53:06.0,0.016,-0.235,-0.957,0.986
53:06.0,0.018,-0.233,-0.965,0.993
53:06.0,0.02,-0.234,-0.972,1
53:06.1,0.021,-0.234,-0.977,1.005
53:06.1,0.019,-0.234,-0.98,1.008
53:06.1,0.018,-0.233,-0.982,1.009
53:06.1,0.017,-0.232,-0.979,1.006
53:06.1,0.013,-0.232,-0.976,1.003
53:06.1,0.011,-0.232,-0.972,0.999
53:06.1,0.01,-0.231,-0.968,0.995
53:06.1,0.016,-0.23,-0.966,0.993
53:06.1,0.02,-0.231,-0.967,0.994
53:06.1,0.02,-0.233,-0.966,0.994
53:06.2,0.022,-0.234,-0.968,0.996
53:06.2,0.025,-0.234,-0.968,0.996
53:06.2,0.028,-0.234,-0.965,0.993
53:06.2,0.028,-0.234,-0.965,0.993
53:06.2,0.025,-0.237,-0.963,0.992
53:06.2,0.022,-0.237,-0.963,0.992
53:06.2,0.022,-0.234,-0.965,0.993
53:06.2,0.02,-0.232,-0.969,0.997
53:06.2,0.015,-0.231,-0.971,0.998
53:06.2,0.012,-0.231,-0.972,0.999
53:06.3,0.012,-0.232,-0.974,1.001
53:06.3,0.01,-0.235,-0.978,1.006
53:06.3,0.009,-0.235,-0.978,1.006
53:06.3,0.006,-0.236,-0.978,1.006
53:06.3,0.003,-0.238,-0.977,1.006
53:06.3,0.001,-0.238,-0.974,1.003
53:06.3,0.001,-0.237,-0.969,0.998
53:06.3,0.002,-0.236,-0.966,0.994
53:06.3,0.004,-0.234,-0.964,0.992
53:06.3,0.008,-0.233,-0.964,0.992
53:06.4,0.012,-0.233,-0.966,0.994
53:06.4,0.016,-0.233,-0.968,0.996
53:06.4,0.018,-0.234,-0.97,0.998
53:06.4,0.022,-0.235,-0.974,1.002
53:06.4,0.024,-0.236,-0.975,1.003
53:06.4,0.025,-0.236,-0.976,1.004
53:06.4,0.025,-0.233,-0.974,1.002
