time,gFx,gFy,gFz,acc
53:58.4,0.01,-0.177,-0.958,0.974
53:58.4,0.01,-0.177,-0.958,0.974
53:58.5,-0.003,-0.173,-0.971,0.986
53:58.5,-0.008,-0.167,-0.984,0.998
53:58.5,-0.008,-0.162,-0.994,1.007
53:58.5,-0.003,-0.162,-0.995,1.008
53:58.5,0.006,-0.166,-0.991,1.005
53:58.5,0.015,-0.172,-0.984,0.999
53:58.5,0.02,-0.176,-0.977,0.993
53:58.5,0.02,-0.178,-0.974,0.99
53:58.5,0.015,-0.18,-0.974,0.991
53:58.5,0.009,-0.179,-0.975,0.991
53:58.6,0.008,-0.174,-0.977,0.992
53:58.6,0.008,-0.174,-0.977,0.992
53:58.6,0.012,-0.174,-0.982,0.997
53:58.6,0.014,-0.174,-0.982,0.997
53:58.6,0.015,-0.174,-0.981,0.996
53:58.6,0.016,-0.174,-0.981,0.996
53:58.6,0.015,-0.174,-0.979,0.994
53:58.6,0.013,-0.173,-0.978,0.993
53:58.6,0.011,-0.172,-0.98,0.995
53:58.6,0.012,-0.173,-0.988,1.003
53:58.7,0.014,-0.173,-0.991,1.006
53:58.7,0.014,-0.173,-0.991,1.006
53:58.7,0.014,-0.174,-0.989,1.004
53:58.7,0.012,-0.176,-0.987,1.003
53:58.7,0.011,-0.176,-0.986,1.002
53:58.7,0.011,-0.175,-0.985,1
53:58.7,0.012,-0.173,-0.983,0.998
53:58.7,0.012,-0.172,-0.984,0.999
53:58.7,0.012,-0.175,-0.987,1.002
53:58.7,0.011,-0.177,-0.986,1.002
53:58.8,0.016,-0.175,-0.981,0.997
53:58.8,0.016,-0.175,-0.981,0.997
53:58.8,0.017,-0.171,-0.983,0.998
53:58.8,0.017,-0.168,-0.988,1.002
53:58.8,0.016,-0.167,-0.993,1.007
53:58.8,0.012,-0.17,-0.999,1.013
53:58.8,0.008,-0.172,-1.003,1.018
53:58.8,0.009,-0.173,-1.002,1.017
53:58.8,0.011,-0.172,-0.995,1.01
53:58.8,0.01,-0.173,-0.988,1.003
53:58.9,0.01,-0.177,-0.965,0.981
53:58.9,0.01,-0.177,-0.965,0.981
53:58.9,0.008,-0.179,-0.966,0.982
53:58.9,0.001,-0.176,-0.968,0.984
53:58.9,-0.001,-0.176,-0.97,0.986
53:58.9,0.002,-0.177,-0.978,0.994
53:58.9,0.006,-0.173,-0.988,1.003
53:58.9,0.001,-0.166,-1.015,1.028
53:58.9,0.026,-0.176,-1.029,1.044
53:58.9,0.044,-0.201,-1.032,1.052
53:59.0,0.042,-0.198,-1.025,1.045
53:59.0,0.042,-0.198,-1.025,1.045
53:59.0,0.034,-0.201,-1.016,1.036
53:59.0,0.029,-0.2,-1.01,1.03
53:59.0,0.021,-0.196,-1.001,1.02
53:59.0,0.014,-0.193,-0.993,1.012
53:59.0,0.007,-0.193,-0.985,1.004
53:59.0,0.003,-0.192,-0.973,0.992
53:59.0,-0.001,-0.191,-0.961,0.98
53:59.0,-0.005,-0.191,-0.948,0.967
53:59.1,-0.004,-0.178,-0.94,0.957
53:59.1,-0.004,-0.178,-0.94,0.957
53:59.1,-0.003,-0.173,-0.94,0.956
53:59.1,-0.008,-0.174,-0.937,0.953
53:59.1,-0.016,-0.174,-0.935,0.951
53:59.1,-0.022,-0.172,-0.934,0.95
53:59.1,-0.024,-0.168,-0.933,0.948
53:59.1,-0.022,-0.164,-0.934,0.949
53:59.1,-0.021,-0.161,-0.933,0.947
53:59.1,-0.018,-0.163,-0.932,0.946
53:59.2,-0.02,-0.168,-0.928,0.943
53:59.2,-0.02,-0.168,-0.928,0.943
53:59.2,-0.02,-0.169,-0.927,0.942
53:59.2,-0.02,-0.17,-0.93,0.946
53:59.2,-0.021,-0.174,-0.939,0.955
53:59.2,-0.022,-0.177,-0.947,0.964
53:59.2,-0.015,-0.177,-0.954,0.97
53:59.2,-0.008,-0.178,-0.964,0.98
53:59.2,-0.003,-0.18,-0.976,0.992
53:59.2,0.003,-0.185,-0.989,1.006
53:59.3,0.017,-0.188,-1.001,1.019
53:59.3,0.017,-0.188,-1.001,1.019
53:59.3,0.025,-0.19,-1.003,1.021
