time,gFx,gFy,gFz,acc
12:42.1,-0.077,0.06,-0.725,0.732
12:42.1,-0.058,0.004,-0.584,0.587
12:42.1,-0.033,-0.101,-0.557,0.567
12:42.1,-0.03,-0.227,-0.677,0.715
12:42.1,-0.083,-0.368,-0.845,0.925
12:42.2,-0.286,-0.506,-1.091,1.236
12:42.2,-0.286,-0.506,-1.091,1.236
12:42.2,-0.286,-0.506,-1.091,1.236
12:42.2,-0.343,-0.447,-1.152,1.282
12:42.2,-0.355,-0.349,-1.165,1.267
12:42.2,-0.331,-0.266,-1.124,1.202
12:42.2,-0.25,-0.243,-1.114,1.167
12:42.2,-0.127,-0.283,-1.148,1.189
12:42.2,0.006,-0.349,-1.142,1.194
12:42.2,0.12,-0.402,-1.079,1.158
12:42.3,0.231,-0.635,-0.751,1.01
12:42.3,0.231,-0.635,-0.751,1.01
12:42.3,0.231,-0.635,-0.751,1.01
12:42.3,0.231,-0.635,-0.751,1.01
12:42.3,0.219,-0.639,-0.655,0.941
12:42.3,0.206,-0.631,-0.583,0.883
12:42.3,0.216,-0.63,-0.588,0.888
12:42.3,0.25,-0.602,-0.64,0.914
12:42.3,0.274,-0.538,-0.71,0.932
12:42.3,0.289,-0.424,-0.751,0.91
12:42.4,0.402,0.027,-0.845,0.936
12:42.4,0.402,0.027,-0.845,0.936
12:42.4,0.402,0.027,-0.845,0.936
12:42.4,0.402,0.027,-0.845,0.936
12:42.4,0.42,0.111,-0.921,1.018
12:42.4,0.414,0.206,-0.993,1.095
12:42.4,0.421,0.185,-1.034,1.132
12:42.4,0.464,0.067,-1.077,1.175
12:42.4,0.463,-0.038,-1.091,1.186
12:42.4,0.435,-0.134,-1.098,1.189
12:42.5,0.374,-0.621,-1.146,1.356
12:42.5,0.374,-0.621,-1.146,1.356
12:42.5,0.374,-0.621,-1.146,1.356
12:42.5,0.306,-0.741,-1.094,1.356
12:42.5,0.226,-0.784,-0.998,1.289
12:42.5,0.178,-0.749,-0.917,1.197
12:42.5,0.183,-0.723,-0.915,1.18
12:42.5,0.212,-0.746,-0.905,1.192
12:42.5,0.234,-0.788,-0.85,1.182
12:42.5,0.26,-0.838,-0.808,1.193
12:42.6,0.352,-0.779,-1.016,1.328
12:42.6,0.352,-0.779,-1.016,1.328
12:42.6,0.352,-0.779,-1.016,1.328
12:42.6,0.196,-0.588,-0.973,1.154
12:42.6,0.054,-0.531,-0.864,1.016
12:42.6,-0.012,-0.504,-0.831,0.972
12:42.6,-0.071,-0.46,-0.76,0.891
12:42.6,-0.116,-0.392,-0.768,0.87
12:42.6,-0.142,-0.314,-0.77,0.844
12:42.6,-0.14,-0.234,-0.764,0.811
12:42.7,-0.088,-0.032,-0.843,0.848
12:42.7,-0.088,-0.032,-0.843,0.848
12:42.7,-0.088,-0.032,-0.843,0.848
12:42.7,-0.067,0.017,-0.821,0.824
12:42.7,-0.056,0.032,-0.805,0.808
12:42.7,-0.056,0.023,-0.822,0.824
12:42.7,-0.05,0.018,-0.879,0.881
12:42.7,-0.041,0.021,-0.916,0.917
12:42.7,-0.033,0.015,-0.926,0.927
12:42.7,-0.042,-0.018,-0.9,0.901
12:42.8,-0.035,-0.189,-0.673,0.7
12:42.8,-0.035,-0.189,-0.673,0.7
12:42.8,-0.035,-0.189,-0.673,0.7
12:42.8,0.017,-0.348,-0.676,0.761
12:42.8,0.006,-0.396,-0.652,0.763
12:42.8,-0.054,-0.498,-0.78,0.927
12:42.8,0.004,-0.683,-1.11,1.303
12:42.8,0.137,-0.747,-1.198,1.418
12:42.8,0.096,-0.538,-1.19,1.309
12:42.8,-0.03,-0.226,-1.417,1.435
12:42.9,0.123,-0.269,-1.417,1.448
12:42.9,0.123,-0.269,-1.417,1.448
12:42.9,0.123,-0.269,-1.417,1.448
12:42.9,0.193,-0.422,-1.242,1.326
12:42.9,0.213,-0.495,-0.975,1.114
12:42.9,0.198,-0.517,-0.711,0.901
12:42.9,0.147,-0.325,-0.585,0.685
12:42.9,0.105,-0.262,-0.398,0.488
12:42.9,0.175,-0.412,-0.593,0.743
12:42.9,0.381,-0.496,-0.951,1.138
12:43.0,0.674,-0.66,-0.918,1.316
12:43.0,0.674,-0.66,-0.918,1.316
12:43.0,0.674,-0.66,-0.918,1.316
12:43.0,0.512,-0.401,-0.951,1.152
12:43.0,0.263,-0.136,-0.82,0.872
