time,gFx,gFy,gFz,acc
59:21.3,0.06,-0.728,-0.587,0.937
59:21.3,0.06,-0.728,-0.587,0.937
59:21.3,0.078,-0.703,-0.674,0.977
59:21.3,0.095,-0.703,-0.677,0.981
59:21.3,0.103,-0.68,-0.699,0.981
59:21.3,0.101,-0.681,-0.704,0.985
59:21.3,0.099,-0.695,-0.684,0.98
59:21.3,0.093,-0.715,-0.678,0.99
59:21.3,0.08,-0.732,-0.708,1.022
59:21.4,0.048,-0.685,-0.87,1.108
59:21.4,0.048,-0.685,-0.87,1.108
59:21.4,0.048,-0.685,-0.87,1.108
59:21.4,0.05,-0.649,-0.912,1.12
59:21.4,0.048,-0.612,-0.907,1.095
59:21.4,0.043,-0.576,-0.879,1.052
59:21.4,0.046,-0.556,-0.832,1.002
59:21.4,0.066,-0.536,-0.781,0.95
59:21.4,0.097,-0.52,-0.735,0.906
59:21.4,0.128,-0.508,-0.69,0.866
59:21.5,0.191,-0.497,-0.635,0.829
59:21.5,0.191,-0.497,-0.635,0.829
59:21.5,0.191,-0.497,-0.635,0.829
59:21.5,0.189,-0.492,-0.643,0.831
59:21.5,0.178,-0.478,-0.672,0.844
59:21.5,0.162,-0.459,-0.7,0.853
59:21.5,0.155,-0.443,-0.716,0.856
59:21.5,0.15,-0.427,-0.721,0.851
59:21.5,0.146,-0.4,-0.712,0.83
59:21.5,0.146,-0.378,-0.699,0.808
59:21.6,0.105,-0.392,-0.658,0.773
59:21.6,0.105,-0.392,-0.658,0.773
59:21.6,0.105,-0.392,-0.658,0.773
59:21.6,0.087,-0.415,-0.677,0.799
59:21.6,0.082,-0.433,-0.695,0.823
59:21.6,0.083,-0.453,-0.718,0.853
59:21.6,0.074,-0.466,-0.749,0.885
59:21.6,0.075,-0.46,-0.787,0.915
59:21.6,0.079,-0.449,-0.829,0.946
59:21.6,0.061,-0.441,-0.866,0.974
59:21.7,-0.158,-0.466,-0.792,0.932
59:21.7,-0.158,-0.466,-0.792,0.932
59:21.7,-0.158,-0.466,-0.792,0.932
59:21.7,-0.158,-0.466,-0.792,0.932
59:21.7,-0.176,-0.463,-0.773,0.918
59:21.7,-0.184,-0.445,-0.755,0.895
