time,gFx,gFy,gFz,acc
28:34.1,-0.193,-0.262,-0.915,0.971
28:34.1,-0.167,-0.231,-0.97,1.011
28:34.1,-0.164,-0.164,-1.076,1.101
28:34.1,-0.151,-0.166,-1.042,1.066
28:34.2,-0.16,-0.149,-0.947,0.972
28:34.2,-0.193,-0.067,-0.753,0.78
28:34.2,-0.193,-0.067,-0.753,0.78
28:34.2,-0.193,-0.067,-0.753,0.78
28:34.2,-0.128,-0.093,-0.756,0.772
28:34.2,-0.082,-0.1,-0.724,0.735
28:34.2,-0.051,-0.081,-0.646,0.653
28:34.2,-0.027,-0.06,-0.545,0.549
28:34.2,-0.013,-0.059,-0.438,0.442
28:34.2,-0.008,-0.082,-0.345,0.355
28:34.3,-0.016,-0.11,-0.293,0.313
28:34.3,-0.058,-0.227,-0.33,0.405
28:34.3,-0.058,-0.227,-0.33,0.405
28:34.3,-0.058,-0.227,-0.33,0.405
28:34.3,0.025,-0.3,-0.347,0.459
28:34.3,0.075,-0.385,-0.372,0.541
28:34.3,0.094,-0.471,-0.376,0.61
28:34.3,0.078,-0.559,-0.394,0.688
28:34.3,0.047,-0.59,-0.518,0.787
28:34.3,0.01,-0.541,-0.758,0.931
28:34.4,-0.012,-0.42,-1.054,1.135
28:34.4,0.494,-0.337,-1.08,1.235
28:34.4,0.494,-0.337,-1.08,1.235
28:34.4,0.494,-0.337,-1.08,1.235
28:34.4,0.507,-0.417,-1.073,1.258
28:34.4,0.452,-0.418,-0.869,1.065
28:34.4,0.387,-0.431,-0.693,0.903
28:34.4,0.314,-0.55,-0.586,0.863
28:34.4,0.224,-0.636,-0.596,0.9
28:34.4,0.128,-0.704,-0.675,0.984
28:34.5,0.036,-0.764,-0.786,1.097
28:34.5,-0.116,-0.508,-0.806,0.96
28:34.5,-0.116,-0.508,-0.806,0.96
28:34.5,-0.116,-0.508,-0.806,0.96
28:34.5,-0.051,-0.355,-0.853,0.925
28:34.5,0.07,-0.215,-0.983,1.009
28:34.5,0.187,-0.103,-1.162,1.181
28:34.5,0.258,-0.035,-1.25,1.277
28:34.5,0.261,0.002,-1.249,1.276
28:34.5,0.217,0.01,-1.181,1.201
28:34.6,0.156,0.011,-1.072,1.083
28:34.6,-0.079,-0.122,-0.856,0.868
28:34.6,-0.079,-0.122,-0.856,0.868
28:34.6,-0.079,-0.122,-0.856,0.868
28:34.6,-0.079,-0.122,-0.856,0.868
28:34.6,-0.132,-0.145,-0.801,0.825
28:34.6,-0.136,-0.177,-0.783,0.814
28:34.6,-0.085,-0.241,-0.803,0.843
28:34.6,-0.014,-0.321,-0.885,0.942
28:34.6,0.047,-0.393,-0.971,1.049
28:34.7,0.086,-0.461,-1.032,1.134
28:34.7,-0.033,-0.502,-1.428,1.514
28:34.7,-0.033,-0.502,-1.428,1.514
28:34.7,-0.033,-0.502,-1.428,1.514
28:34.7,-0.033,-0.502,-1.428,1.514
28:34.7,-0.1,-0.434,-1.483,1.548
28:34.7,-0.07,-0.459,-1.469,1.541
28:34.7,-0.018,-0.462,-1.471,1.542
28:34.7,-0.011,-0.397,-1.463,1.516
28:34.7,-0.037,-0.335,-1.443,1.482
28:34.8,-0.085,-0.311,-1.427,1.463
28:34.8,-0.324,-0.163,-0.911,0.981
28:34.8,-0.324,-0.163,-0.911,0.981
28:34.8,-0.324,-0.163,-0.911,0.981
28:34.8,-0.324,-0.163,-0.911,0.981
28:34.8,-0.301,-0.1,-0.764,0.827
28:34.8,-0.24,-0.061,-0.704,0.746
