time,gFx,gFy,gFz,acc
12:04.4,-0.551,-0.077,-0.903,1.061
12:04.4,-0.551,-0.077,-0.903,1.061
12:04.4,-0.509,-0.276,-0.911,1.079
12:04.4,-0.511,-0.457,-1.155,1.343
12:04.5,-0.585,-0.463,-1.684,1.842
12:04.5,-0.599,-0.442,-2.258,2.378
12:04.5,-0.564,-0.469,-2.592,2.694
12:04.5,-0.52,-0.505,-2.652,2.749
12:04.5,-0.428,-0.642,-2.302,2.428
12:04.5,-0.428,-0.642,-2.302,2.428
12:04.5,-0.428,-0.642,-2.302,2.428
12:04.5,-0.288,-0.652,-1.945,2.071
12:04.5,-0.064,-0.658,-1.491,1.631
12:04.5,0.191,-0.665,-1.028,1.239
12:04.6,0.414,-0.695,-0.614,1.016
12:04.6,0.588,-0.746,-0.289,0.993
12:04.6,0.751,-0.804,-0.106,1.105
12:04.6,0.915,-0.845,-0.03,1.246
12:04.6,1.253,-0.849,0.025,1.514
12:04.6,1.253,-0.849,0.025,1.514
12:04.6,1.253,-0.849,0.025,1.514
12:04.6,1.255,-0.848,-0.035,1.515
12:04.6,1.23,-0.881,-0.092,1.516
12:04.6,1.182,-0.893,-0.084,1.484
12:04.7,1.09,-0.867,-0.04,1.393
12:04.7,0.967,-0.811,-0.002,1.262
12:04.7,0.859,-0.74,-0.077,1.136
12:04.7,0.794,-0.672,-0.315,1.087
12:04.7,0.768,-0.463,-1.395,1.658
12:04.7,0.768,-0.463,-1.395,1.658
12:04.7,0.768,-0.463,-1.395,1.658
12:04.7,0.735,-0.409,-1.674,1.873
12:04.7,0.751,-0.44,-1.992,2.174
12:04.7,0.705,-0.45,-2.329,2.475
12:04.8,0.535,-0.377,-2.587,2.669
12:04.8,0.273,-0.253,-2.753,2.778
12:04.8,0.007,-0.238,-2.703,2.713
12:04.8,-0.223,-0.308,-2.557,2.585
12:04.8,-0.801,-0.11,-2.313,2.45
12:04.8,-0.801,-0.11,-2.313,2.45
12:04.8,-0.942,-0.006,-2.199,2.392
12:04.8,-0.943,0.045,-2.004,2.215
12:04.8,-0.76,-0.034,-1.68,1.844
12:04.8,-0.544,-0.188,-1.332,1.451
12:04.9,-0.435,-0.324,-1.089,1.217
12:04.9,-0.441,-0.349,-0.928,1.085
12:04.9,-0.454,-0.327,-0.755,0.94
12:04.9,-0.477,-0.298,-0.564,0.797
12:04.9,-0.557,-0.194,-0.121,0.602
12:04.9,-0.557,-0.194,-0.121,0.602
12:04.9,-0.557,-0.194,-0.121,0.602
12:04.9,-0.531,-0.169,-0.015,0.557
12:04.9,-0.528,-0.105,0.022,0.539
12:04.9,-0.536,-0.041,0.008,0.538
12:05.0,-0.546,0.026,-0.018,0.547
12:05.0,-0.546,0.103,-0.04,0.557
12:05.0,-0.544,0.189,-0.131,0.591
12:05.0,-0.543,0.238,-0.241,0.64
12:05.0,-0.513,0.27,-0.335,0.67
12:05.0,-0.513,0.27,-0.335,0.67
12:05.0,-0.513,0.27,-0.335,0.67
12:05.0,-0.49,0.282,-0.295,0.638
12:05.0,-0.46,0.295,-0.276,0.612
12:05.0,-0.45,0.307,-0.295,0.619
12:05.1,-0.493,0.32,-0.408,0.715
12:05.1,-0.563,0.305,-0.625,0.895
12:05.1,-0.654,0.288,-0.958,1.195
12:05.1,-0.742,0.275,-1.337,1.554
12:05.1,-0.886,0.197,-1.378,1.65
12:05.1,-0.886,0.197,-1.378,1.65
12:05.1,-0.886,0.197,-1.378,1.65
12:05.1,-0.822,0.047,-1.229,1.479
12:05.1,-0.733,-0.213,-1.15,1.38
12:05.1,-0.68,-0.422,-1.182,1.427
12:05.2,-0.562,-0.629,-1.356,1.597
12:05.2,-0.396,-0.758,-1.603,1.817
12:05.2,-0.234,-0.788,-1.926,2.094
12:05.2,-0.105,-0.781,-2.192,2.329
12:05.2,0.122,-0.612,-2.228,2.314
12:05.2,0.122,-0.612,-2.228,2.314
12:05.2,0.122,-0.612,-2.228,2.314
12:05.2,0.194,-0.527,-2.047,2.123
12:05.2,0.285,-0.503,-1.716,1.811
12:05.2,0.369,-0.546,-1.288,1.447
12:05.3,0.412,-0.602,-0.845,1.116
12:05.3,0.439,-0.703,-0.481,0.958
12:05.3,0.437,-0.814,-0.172,0.94
12:05.3,0.448,-0.914,0.078,1.021
12:05.3,0.74,-1.078,0.156,1.317
12:05.3,0.74,-1.078,0.156,1.317
12:05.3,0.74,-1.078,0.156,1.317
12:05.3,0.862,-1.094,-0.01,1.393
12:05.3,0.93,-1.068,-0.19,1.429
12:05.3,0.939,-0.987,-0.335,1.403
12:05.4,0.909,-0.881,-0.41,1.331
12:05.4,0.851,-0.779,-0.478,1.249
12:05.4,0.778,-0.682,-0.587,1.19
12:05.4,0.715,-0.591,-0.741,1.187
12:05.4,0.586,-0.433,-1.37,1.552
12:05.4,0.586,-0.433,-1.37,1.552
12:05.4,0.586,-0.433,-1.37,1.552
12:05.4,0.463,-0.374,-1.658,1.762
12:05.4,0.332,-0.331,-1.982,2.037
12:05.4,0.194,-0.313,-2.234,2.264
12:05.5,0.038,-0.248,-2.429,2.442
12:05.5,-0.087,-0.325,-2.551,2.573
12:05.5,-0.322,-0.339,-2.744,2.784
12:05.5,-0.655,-0.171,-2.832,2.912
12:05.5,-0.884,-0.006,-2.502,2.654
12:05.5,-0.884,-0.006,-2.502,2.654
12:05.5,-0.794,0.007,-2.235,2.372
12:05.5,-0.659,-0.031,-1.956,2.064
12:05.5,-0.517,-0.124,-1.72,1.8
12:05.5,-0.408,-0.27,-1.556,1.631
12:05.6,-0.4,-0.362,-1.403,1.503
12:05.6,-0.436,-0.381,-1.193,1.326
12:05.6,-0.455,-0.367,-0.941,1.108
12:05.6,-0.471,-0.336,-0.675,0.889
12:05.6,-0.546,-0.192,-0.086,0.585
12:05.6,-0.546,-0.192,-0.086,0.585
12:05.6,-0.546,-0.192,-0.086,0.585
12:05.6,-0.568,-0.082,-0.021,0.574
12:05.6,-0.58,0.009,0.052,0.582
12:05.6,-0.56,0.073,0.094,0.573
12:05.7,-0.494,0.115,0.086,0.514
12:05.7,-0.422,0.197,0.092,0.475
12:05.7,-0.324,0.267,0.136,0.441
12:05.7,-0.185,0.27,0.18,0.374
12:05.7,0.103,0.312,0.273,0.427
12:05.7,0.103,0.312,0.273,0.427
12:05.7,0.103,0.312,0.273,0.427
12:05.7,0.139,0.312,0.236,0.415
12:05.7,0.127,0.286,0.119,0.335
12:05.7,0.061,0.242,-0.079,0.262
12:05.8,-0.073,0.25,-0.385,0.465
12:05.8,-0.243,0.272,-0.777,0.858
12:05.8,-0.398,0.276,-1.183,1.278
12:05.8,-0.503,0.242,-1.451,1.555
12:05.8,-0.477,0.052,-1.488,1.563
12:05.8,-0.477,0.052,-1.488,1.563
12:05.8,-0.477,0.052,-1.488,1.563
12:05.8,-0.471,-0.134,-1.536,1.612
12:05.8,-0.571,-0.249,-1.72,1.829
12:05.8,-0.62,-0.35,-2.001,2.124
12:05.9,-0.61,-0.413,-2.258,2.375
12:05.9,-0.573,-0.409,-2.379,2.481
12:05.9,-0.45,-0.48,-2.377,2.466
12:05.9,-0.326,-0.581,-2.339,2.432
12:05.9,-0.254,-0.593,-2.199,2.292
12:05.9,-0.254,-0.593,-2.199,2.292
12:05.9,-0.247,-0.524,-2.042,2.123
12:05.9,-0.182,-0.494,-1.79,1.866
12:05.9,-0.046,-0.504,-1.435,1.522
12:05.9,0.129,-0.564,-1.015,1.168
12:06.0,0.341,-0.732,-0.594,1.002
12:06.0,0.527,-0.919,-0.22,1.082
12:06.0,0.657,-1.055,0.042,1.244
12:06.0,0.758,-1.133,0.201,1.378
12:06.0,0.859,-1.132,-0.001,1.421
12:06.0,0.859,-1.132,-0.001,1.421
12:06.0,0.859,-1.132,-0.001,1.421
12:06.0,0.863,-1.052,-0.174,1.372
12:06.0,0.862,-0.932,-0.289,1.302
12:06.0,0.851,-0.801,-0.375,1.227
12:06.1,0.823,-0.681,-0.418,1.147
12:06.1,0.75,-0.563,-0.496,1.061
12:06.1,0.641,-0.458,-0.655,1.025
12:06.1,0.533,-0.363,-0.88,1.091
12:06.1,0.348,-0.218,-1.629,1.68
12:06.1,0.348,-0.218,-1.629,1.68
12:06.1,0.348,-0.218,-1.629,1.68
12:06.1,0.382,-0.272,-1.771,1.832
12:06.1,0.365,-0.293,-1.846,1.904
12:06.1,0.307,-0.209,-1.899,1.935
12:06.2,0.23,-0.179,-2.008,2.029
12:06.2,0.077,-0.242,-2.215,2.23
12:06.2,-0.253,-0.109,-2.439,2.455
12:06.2,-0.568,-0.014,-2.537,2.6
12:06.2,-0.864,0.093,-2.264,2.425
12:06.2,-0.864,0.093,-2.264,2.425
12:06.2,-0.746,0.01,-1.907,2.048
12:06.2,-0.56,-0.111,-1.595,1.694
12:06.2,-0.417,-0.204,-1.42,1.494
12:06.2,-0.35,-0.269,-1.351,1.421
12:06.3,-0.37,-0.275,-1.296,1.376
12:06.3,-0.418,-0.243,-1.19,1.284
12:06.3,-0.447,-0.218,-1.017,1.132
12:06.3,-0.461,-0.195,-0.79,0.935
12:06.3,-0.468,-0.146,-0.399,0.632
12:06.3,-0.468,-0.146,-0.399,0.632
12:06.3,-0.496,-0.114,-0.252,0.568
12:06.3,-0.552,-0.111,-0.147,0.582
12:06.3,-0.624,-0.093,-0.076,0.635
12:06.3,-0.717,-0.042,-0.034,0.719
12:06.4,-0.816,0.003,0.002,0.816
12:06.4,-0.863,0.071,0.051,0.867
12:06.4,-0.835,0.173,0.105,0.859
12:06.4,-0.734,0.252,0.193,0.8
12:06.4,-0.435,0.536,0.249,0.734
12:06.4,-0.435,0.536,0.249,0.734
12:06.4,-0.435,0.536,0.249,0.734
12:06.4,-0.375,0.571,0.162,0.702
12:06.4,-0.339,0.583,-0.003,0.674
12:06.4,-0.349,0.564,-0.21,0.696
12:06.5,-0.399,0.524,-0.462,0.805
12:06.5,-0.458,0.461,-0.76,1
12:06.5,-0.481,0.37,-1.014,1.182
12:06.5,-0.446,0.283,-1.077,1.2
12:06.5,-0.098,-0.094,-1.125,1.133
12:06.5,-0.098,-0.094,-1.125,1.133
12:06.5,-0.098,-0.094,-1.125,1.133
12:06.5,-0.081,-0.133,-1.421,1.43
12:06.5,-0.02,-0.113,-1.857,1.861
12:06.5,0.114,-0.144,-2.268,2.275
12:06.6,0.27,-0.22,-2.565,2.589
12:06.6,0.4,-0.375,-2.747,2.801
12:06.6,0.39,-0.489,-2.888,2.955
12:06.6,0.259,-0.532,-2.979,3.037
12:06.6,0.015,-0.534,-2.767,2.818
12:06.6,0.015,-0.534,-2.767,2.818
12:06.6,0.003,-0.601,-2.421,2.494
12:06.6,0.033,-0.66,-1.978,2.085
12:06.6,0.092,-0.683,-1.447,1.603
12:06.6,0.2,-0.758,-0.889,1.185
12:06.7,0.317,-0.874,-0.407,1.015
12:06.7,0.399,-0.974,-0.083,1.056
12:06.7,0.457,-1.033,0.072,1.132
12:06.7,0.509,-1.027,0.111,1.152
12:06.7,0.71,-0.907,-0.099,1.156
12:06.7,0.71,-0.907,-0.099,1.156
12:06.7,0.71,-0.907,-0.099,1.156
12:06.7,0.754,-0.878,-0.196,1.174
12:06.7,0.756,-0.835,-0.249,1.154
12:06.7,0.737,-0.778,-0.26,1.103
12:06.8,0.702,-0.702,-0.295,1.036
12:06.8,0.644,-0.638,-0.324,0.963
12:06.8,0.614,-0.608,-0.388,0.947
12:06.8,0.589,-0.576,-0.5,0.964
12:06.8,0.481,-0.537,-1.495,1.66
12:06.8,0.481,-0.537,-1.495,1.66
12:06.8,0.481,-0.537,-1.495,1.66
12:06.8,0.478,-0.52,-1.829,1.961
12:06.8,0.498,-0.571,-2.048,2.184
12:06.8,0.477,-0.664,-2.231,2.376
12:06.9,0.313,-0.648,-2.346,2.454
12:06.9,0.11,-0.672,-2.505,2.596
12:06.9,-0.225,-0.638,-2.667,2.751
12:06.9,-0.666,-0.437,-2.836,2.946
12:06.9,-1.269,-0.146,-2.448,2.761
12:06.9,-1.269,-0.146,-2.448,2.761
12:06.9,-1.269,-0.146,-2.448,2.761
12:06.9,-1.115,-0.091,-2.168,2.44
12:06.9,-0.859,-0.12,-1.897,2.086
12:06.9,-0.646,-0.173,-1.655,1.785
12:07.0,-0.537,-0.207,-1.418,1.53
12:07.0,-0.51,-0.214,-1.136,1.263
12:07.0,-0.514,-0.198,-0.813,0.982
12:07.0,-0.537,-0.14,-0.47,0.727
12:07.0,-0.587,0.202,0.087,0.627
12:07.0,-0.587,0.202,0.087,0.627
12:07.0,-0.587,0.202,0.087,0.627
12:07.0,-0.626,0.344,0.096,0.721
12:07.0,-0.66,0.479,0.118,0.824
12:07.0,-0.621,0.56,0.215,0.863
12:07.1,-0.54,0.609,0.332,0.879
12:07.1,-0.466,0.655,0.492,0.942
12:07.1,-0.421,0.692,0.665,1.048
12:07.1,-0.405,0.788,0.807,1.198
12:07.1,-0.093,0.842,0.868,1.213
12:07.1,-0.093,0.842,0.868,1.213
12:07.1,-0.093,0.842,0.868,1.213
12:07.1,-0.049,0.789,0.623,1.007
12:07.1,-0.067,0.71,0.27,0.763
12:07.1,-0.14,0.575,-0.126,0.605
12:07.2,-0.317,0.458,-0.572,0.798
12:07.2,-0.486,0.327,-1.008,1.166
12:07.2,-0.58,0.157,-1.331,1.46
12:07.2,-0.635,-0.012,-1.535,1.661
12:07.2,-0.499,-0.24,-1.876,1.956
12:07.2,-0.499,-0.24,-1.876,1.956
12:07.2,-0.499,-0.24,-1.876,1.956
12:07.2,-0.414,-0.297,-2.073,2.135
12:07.2,-0.306,-0.326,-2.311,2.354
12:07.3,-0.187,-0.356,-2.594,2.625
12:07.3,-0.07,-0.444,-2.852,2.887
12:07.3,-0.028,-0.536,-3.001,3.049
12:07.3,-0.044,-0.624,-3.011,3.075
12:07.3,-0.054,-0.725,-2.861,2.952
12:07.3,-0.092,-0.78,-2.202,2.338
12:07.3,-0.092,-0.78,-2.202,2.338
12:07.3,-0.017,-0.785,-1.77,1.936
12:07.3,0.094,-0.793,-1.347,1.566
12:07.3,0.207,-0.775,-0.99,1.274
12:07.3,0.357,-0.753,-0.703,1.09
12:07.4,0.511,-0.749,-0.446,1.01
12:07.4,0.662,-0.753,-0.245,1.032
12:07.4,0.782,-0.776,-0.119,1.108
12:07.4,0.849,-0.799,-0.055,1.167
12:07.4,0.833,-0.822,-0.075,1.173
12:07.4,0.833,-0.822,-0.075,1.173
12:07.4,0.833,-0.822,-0.075,1.173
12:07.4,0.807,-0.829,-0.093,1.161
12:07.4,0.783,-0.83,-0.115,1.147
12:07.4,0.741,-0.79,-0.152,1.094
12:07.5,0.67,-0.72,-0.213,1.006
12:07.5,0.581,-0.618,-0.333,0.911
12:07.5,0.473,-0.476,-0.54,0.861
12:07.5,0.364,-0.304,-0.834,0.959
12:07.5,0.696,-0.592,-1.634,1.872
12:07.5,0.696,-0.592,-1.634,1.872
12:07.5,0.696,-0.592,-1.634,1.872
12:07.5,0.81,-0.727,-2.021,2.295
12:07.5,0.709,-0.807,-2.583,2.797
12:07.6,0.303,-0.69,-3.374,3.457
12:07.6,-0.349,-0.354,-4.12,4.15
12:07.6,-1.01,0,-4.432,4.546
12:07.6,-1.455,0.242,-4.274,4.521
12:07.6,-1.539,0.316,-3.882,4.188
12:07.6,-0.672,0.386,-1.93,2.08
12:07.6,-0.672,0.386,-1.93,2.08
12:07.6,-0.672,0.386,-1.93,2.08
12:07.6,-0.498,0.346,-1.394,1.52
12:07.6,-0.449,0.304,-0.945,1.09
12:07.7,-0.426,0.252,-0.536,0.73
12:07.7,-0.407,0.206,-0.169,0.486
12:07.7,-0.403,0.18,0.13,0.46
12:07.7,-0.414,0.159,0.317,0.545
12:07.7,-0.454,0.162,0.386,0.618
12:07.7,-0.591,0.106,0.471,0.763
12:07.7,-0.591,0.106,0.471,0.763
12:07.7,-0.591,0.106,0.471,0.763
12:07.7,-0.661,0.16,0.408,0.793
12:07.7,-0.773,0.31,0.331,0.896
12:07.7,-0.836,0.464,0.257,0.99
12:07.8,-0.848,0.621,0.141,1.06
12:07.8,-0.81,0.749,0.035,1.104
12:07.8,-0.747,0.861,-0.072,1.142
12:07.8,-0.676,0.979,-0.225,1.211
12:07.8,-0.197,0.757,-0.326,0.847
12:07.8,-0.197,0.757,-0.326,0.847
12:07.8,-0.197,0.757,-0.326,0.847
12:07.8,-0.209,0.591,-0.439,0.765
12:07.8,-0.293,0.422,-0.569,0.767
12:07.8,-0.417,0.271,-0.714,0.87
12:07.9,-0.516,0.088,-0.809,0.964
12:07.9,-0.581,-0.07,-0.769,0.966
12:07.9,-0.517,-0.332,-0.815,1.021
12:07.9,-0.457,-0.496,-1.126,1.313
12:07.9,-0.338,-0.681,-3.009,3.104
12:07.9,-0.338,-0.681,-3.009,3.104
12:07.9,-0.338,-0.681,-3.009,3.104
12:07.9,-0.403,-0.673,-3.343,3.434
12:07.9,-0.506,-0.679,-3.36,3.465
12:08.0,-0.601,-0.666,-3.114,3.241
12:08.0,-0.594,-0.689,-2.687,2.837
12:08.0,-0.541,-0.71,-2.188,2.363
12:08.0,-0.441,-0.687,-1.666,1.855
12:08.0,-0.291,-0.608,-1.166,1.347
12:08.0,0.377,-0.695,-0.086,0.795
12:08.0,0.377,-0.695,-0.086,0.795
12:08.0,0.377,-0.695,-0.086,0.795
12:08.0,0.517,-0.755,0.057,0.917
12:08.0,0.64,-0.833,0.11,1.056
12:08.0,0.764,-0.895,0.083,1.18
12:08.1,0.861,-0.927,-0.036,1.266
12:08.1,0.938,-0.954,-0.165,1.348
12:08.1,0.999,-0.97,-0.25,1.415
12:08.1,1.007,-0.956,-0.245,1.41
12:08.1,0.786,-0.823,-0.143,1.147
12:08.1,0.786,-0.823,-0.143,1.147
12:08.1,0.786,-0.823,-0.143,1.147
12:08.1,0.651,-0.733,-0.223,1.005
12:08.1,0.497,-0.63,-0.507,0.949
12:08.2,0.385,-0.539,-0.938,1.148
12:08.2,0.345,-0.437,-1.367,1.476
12:08.2,0.392,-0.379,-1.75,1.833
12:08.2,0.447,-0.318,-2.062,2.134
12:08.2,0.505,-0.263,-2.306,2.375
12:08.2,0.314,-0.391,-2.936,2.979
12:08.2,0.314,-0.391,-2.936,2.979
12:08.2,0.314,-0.391,-2.936,2.979
12:08.2,-0.013,-0.312,-3.41,3.424
12:08.2,-0.446,0.015,-3.701,3.728
12:08.3,-0.718,0.279,-3.594,3.676
12:08.3,-0.877,0.432,-3.168,3.315
12:08.3,-0.897,0.44,-2.581,2.768
12:08.3,-0.841,0.388,-2.107,2.302
12:08.3,-0.778,0.279,-1.79,1.972
12:08.3,-0.729,0.062,-1.121,1.339
12:08.3,-0.729,0.062,-1.121,1.339
12:08.3,-0.692,0.005,-0.73,1.006
12:08.3,-0.674,0.01,-0.383,0.775
12:08.3,-0.692,0.017,-0.156,0.71
12:08.4,-0.736,0.037,-0.062,0.74
12:08.4,-0.782,0.082,-0.016,0.786
12:08.4,-0.805,0.129,0.025,0.816
12:08.4,-0.819,0.183,0.025,0.84
12:08.4,-0.824,0.246,0.012,0.86
12:08.4,-1.008,0.556,-0.01,1.151
12:08.4,-1.008,0.556,-0.01,1.151
12:08.4,-1.008,0.556,-0.01,1.151
12:08.4,-1.01,0.622,0.079,1.189
12:08.4,-0.912,0.621,0.225,1.126
12:08.5,-0.765,0.61,0.401,1.057
12:08.5,-0.624,0.65,0.526,1.043
12:08.5,-0.498,0.74,0.572,1.06
12:08.5,-0.369,0.777,0.547,1.019
12:08.5,-0.271,0.758,0.44,0.917
12:08.5,-0.339,0.497,-0.486,0.773
12:08.5,-0.339,0.497,-0.486,0.773
12:08.5,-0.339,0.497,-0.486,0.773
12:08.5,-0.492,0.393,-1.003,1.184
12:08.5,-0.625,0.309,-1.379,1.545
12:08.6,-0.698,0.181,-1.494,1.659
12:08.6,-0.676,0.021,-1.477,1.624
12:08.6,-0.589,-0.166,-1.607,1.72
12:08.6,-0.524,-0.307,-2.005,2.095
12:08.6,-0.46,-0.338,-2.635,2.696
12:08.6,-0.064,-0.711,-3.628,3.698
12:08.6,-0.064,-0.711,-3.628,3.698
12:08.6,-0.064,-0.711,-3.628,3.698
