time,gFx,gFy,gFz,acc
05:44.6,0.014,-0.495,-0.902,1.029
05:44.6,0.016,-0.487,-0.959,1.076
05:44.6,0.032,-0.488,-0.938,1.058
05:44.6,0.038,-0.477,-0.876,0.998
05:44.7,0.033,-0.47,-0.837,0.96
05:44.7,0.03,-0.491,-0.833,0.967
05:44.7,-0.008,-0.518,-0.821,0.971
05:44.7,-0.008,-0.518,-0.821,0.971
05:44.7,-0.008,-0.518,-0.821,0.971
05:44.7,-0.015,-0.511,-0.83,0.975
05:44.7,-0.015,-0.503,-0.834,0.974
05:44.7,-0.012,-0.497,-0.844,0.98
05:44.7,-0.007,-0.494,-0.859,0.991
05:44.7,0.001,-0.489,-0.869,0.997
05:44.8,0.002,-0.481,-0.871,0.995
05:44.8,0.001,-0.476,-0.87,0.992
05:44.8,0.002,-0.474,-0.884,1.003
05:44.8,0.002,-0.474,-0.884,1.003
05:44.8,0.002,-0.474,-0.884,1.003
05:44.8,0.007,-0.47,-0.885,1.002
05:44.8,0.013,-0.464,-0.897,1.01
05:44.8,0.02,-0.457,-0.902,1.011
05:44.8,0.02,-0.451,-0.905,1.011
05:44.8,0.02,-0.448,-0.911,1.015
05:44.9,0.018,-0.449,-0.907,1.012
05:44.9,0.018,-0.448,-0.904,1.009
05:44.9,0.035,-0.43,-0.897,0.995
05:44.9,0.035,-0.43,-0.897,0.995
05:44.9,0.035,-0.43,-0.897,0.995
05:44.9,0.044,-0.425,-0.895,0.992
05:44.9,0.046,-0.424,-0.896,0.992
05:44.9,0.043,-0.425,-0.897,0.994
05:44.9,0.041,-0.423,-0.895,0.991
05:44.9,0.041,-0.419,-0.893,0.987
05:45.0,0.042,-0.42,-0.888,0.983
05:45.0,0.045,-0.422,-0.887,0.983
05:45.0,0.051,-0.435,-0.876,0.979
05:45.0,0.051,-0.435,-0.876,0.979
05:45.0,0.051,-0.435,-0.876,0.979
05:45.0,0.054,-0.432,-0.878,0.98
05:45.0,0.054,-0.434,-0.879,0.982
05:45.0,0.052,-0.436,-0.878,0.982
05:45.0,0.057,-0.443,-0.885,0.991
05:45.0,0.057,-0.439,-0.89,0.994
05:45.1,0.06,-0.435,-0.891,0.993
05:45.1,0.07,-0.439,-0.896,1
05:45.1,0.068,-0.445,-0.884,0.992
05:45.1,0.068,-0.445,-0.884,0.992
05:45.1,0.068,-0.445,-0.884,0.992
05:45.1,0.068,-0.451,-0.885,0.996
05:45.1,0.068,-0.459,-0.886,1
05:45.1,0.072,-0.467,-0.887,1.005
05:45.1,0.072,-0.467,-0.889,1.007
05:45.1,0.071,-0.469,-0.89,1.009
05:45.2,0.07,-0.467,-0.884,1.002
05:45.2,0.069,-0.464,-0.884,1.001
05:45.2,0.074,-0.457,-0.9,1.012
05:45.2,0.074,-0.457,-0.9,1.012
05:45.2,0.074,-0.457,-0.9,1.012
05:45.2,0.073,-0.455,-0.905,1.016
05:45.2,0.069,-0.453,-0.901,1.011
05:45.2,0.065,-0.448,-0.898,1.006
05:45.2,0.063,-0.445,-0.898,1.004
05:45.2,0.059,-0.441,-0.899,1.003
05:45.3,0.057,-0.44,-0.896,1
05:45.3,0.056,-0.439,-0.893,0.997
05:45.3,0.049,-0.45,-0.87,0.981
05:45.3,0.049,-0.45,-0.87,0.981
05:45.3,0.049,-0.45,-0.87,0.981
05:45.3,0.049,-0.448,-0.859,0.97
05:45.3,0.057,-0.454,-0.855,0.97
05:45.3,0.06,-0.451,-0.858,0.971
05:45.3,0.064,-0.45,-0.857,0.97
05:45.3,0.064,-0.448,-0.852,0.965
05:45.4,0.062,-0.438,-0.856,0.964
05:45.4,0.058,-0.432,-0.868,0.971
05:45.4,0.059,-0.418,-0.904,0.998
05:45.4,0.059,-0.418,-0.904,0.998
05:45.4,0.059,-0.418,-0.904,0.998
05:45.4,0.06,-0.42,-0.908,1.002
05:45.4,0.057,-0.418,-0.911,1.004
05:45.4,0.054,-0.416,-0.912,1.004
05:45.4,0.051,-0.418,-0.91,1.003
05:45.4,0.043,-0.418,-0.907,1
05:45.5,0.032,-0.419,-0.901,0.994
05:45.5,0.017,-0.423,-0.891,0.986
05:45.5,-0.012,-0.431,-0.84,0.944
05:45.5,-0.012,-0.431,-0.84,0.944
05:45.5,-0.012,-0.431,-0.84,0.944
05:45.5,-0.008,-0.43,-0.826,0.931
05:45.5,-0.004,-0.433,-0.817,0.925
05:45.5,0,-0.431,-0.805,0.913
05:45.5,-0.002,-0.426,-0.791,0.898
05:45.6,0.003,-0.434,-0.793,0.904
05:45.6,0.003,-0.446,-0.803,0.919
05:45.6,-0.001,-0.455,-0.801,0.921
05:45.6,-0.015,-0.484,-0.848,0.977
05:45.6,-0.015,-0.484,-0.848,0.977
05:45.6,-0.015,-0.484,-0.848,0.977
05:45.6,-0.027,-0.488,-0.872,1
05:45.6,-0.04,-0.492,-0.886,1.014
05:45.6,-0.055,-0.488,-0.885,1.012
05:45.6,-0.066,-0.478,-0.878,1.002
05:45.7,-0.066,-0.47,-0.875,0.995
05:45.7,-0.055,-0.479,-0.864,0.989
05:45.7,-0.034,-0.508,-0.86,0.999
05:45.7,-0.059,-0.532,-0.876,1.027
05:45.7,-0.059,-0.532,-0.876,1.027
05:45.7,-0.059,-0.532,-0.876,1.027
05:45.7,-0.069,-0.526,-0.898,1.043
05:45.7,-0.078,-0.523,-0.878,1.025
05:45.7,-0.09,-0.512,-0.849,0.996
05:45.7,-0.089,-0.483,-0.826,0.961
05:45.8,-0.085,-0.506,-0.817,0.965
05:45.8,-0.123,-0.524,-0.793,0.958
05:45.8,-0.142,-0.509,-0.767,0.931
05:45.8,-0.127,-0.471,-0.762,0.905
05:45.8,-0.127,-0.471,-0.762,0.905
05:45.8,-0.127,-0.471,-0.762,0.905
05:45.8,-0.114,-0.468,-0.741,0.884
05:45.8,-0.097,-0.459,-0.732,0.869
05:45.8,-0.069,-0.449,-0.718,0.85
05:45.8,-0.041,-0.437,-0.718,0.842
05:45.9,-0.018,-0.43,-0.731,0.848
05:45.9,-0.02,-0.416,-0.733,0.843
05:45.9,-0.039,-0.418,-0.8,0.903
05:45.9,-0.089,-0.403,-0.815,0.914
05:45.9,-0.089,-0.403,-0.815,0.914
05:45.9,-0.089,-0.403,-0.815,0.914
05:45.9,-0.103,-0.384,-0.843,0.932
05:45.9,-0.126,-0.386,-0.802,0.899
05:45.9,-0.154,-0.322,-0.875,0.945
05:45.9,-0.149,-0.29,-0.882,0.94
05:46.0,-0.121,-0.356,-0.848,0.928
05:46.0,-0.136,-0.44,-0.756,0.885
05:46.0,-0.16,-0.48,-0.689,0.855
05:46.0,-0.107,-0.552,-0.631,0.845
05:46.0,-0.107,-0.552,-0.631,0.845
05:46.0,-0.107,-0.552,-0.631,0.845
