time,gFx,gFy,gFz,acc
09:19.0,-0.07,-0.402,-0.931,1.016
09:19.0,-0.067,-0.387,-0.943,1.022
09:19.0,-0.066,-0.363,-0.971,1.039
09:19.0,-0.068,-0.34,-0.983,1.042
09:19.0,-0.065,-0.309,-0.989,1.038
09:19.0,-0.043,-0.278,-0.974,1.014
09:19.0,-0.003,-0.262,-0.943,0.979
09:19.0,0.03,-0.26,-0.91,0.947
09:19.0,0.062,-0.247,-0.889,0.925
09:19.1,0.087,-0.236,-0.867,0.903
09:19.1,0.096,-0.242,-0.818,0.858
09:19.1,0.088,-0.251,-0.777,0.821
09:19.1,0.078,-0.291,-0.84,0.892
09:19.1,0.078,-0.291,-0.84,0.892
09:19.1,0.078,-0.291,-0.84,0.892
09:19.1,0.081,-0.309,-0.887,0.943
09:19.1,0.077,-0.331,-0.932,0.992
09:19.1,0.055,-0.335,-0.981,1.038
09:19.1,0.026,-0.322,-1.058,1.106
09:19.2,-0.008,-0.313,-1.165,1.206
09:19.2,-0.018,-0.29,-1.251,1.284
09:19.2,-0.025,-0.273,-1.313,1.341
09:19.2,-0.093,-0.279,-1.341,1.373
09:19.2,-0.093,-0.279,-1.341,1.373
09:19.2,-0.125,-0.266,-1.326,1.358
09:19.2,-0.151,-0.27,-1.308,1.344
09:19.2,-0.138,-0.242,-1.294,1.324
09:19.2,-0.074,-0.266,-1.259,1.289
09:19.2,-0.061,-0.39,-1.173,1.238
09:19.3,-0.072,-0.343,-1.146,1.198
09:19.3,-0.096,-0.248,-1.185,1.214
09:19.3,-0.114,-0.263,-1.24,1.273
09:19.3,-0.092,-0.274,-1.298,1.33
09:19.3,-0.092,-0.274,-1.298,1.33
09:19.3,-0.092,-0.274,-1.298,1.33
09:19.3,-0.064,-0.272,-1.298,1.328
09:19.3,-0.041,-0.246,-1.271,1.295
09:19.3,-0.026,-0.233,-1.244,1.266
09:19.3,-0.026,-0.239,-1.218,1.241
09:19.4,-0.037,-0.237,-1.21,1.234
09:19.4,-0.052,-0.237,-1.199,1.223
09:19.4,-0.08,-0.243,-1.148,1.176
09:19.4,-0.123,-0.235,-1.021,1.055
09:19.4,-0.123,-0.235,-1.021,1.055
09:19.4,-0.124,-0.245,-0.973,1.011
09:19.4,-0.12,-0.255,-0.948,0.989
09:19.4,-0.109,-0.266,-0.979,1.02
09:19.4,-0.108,-0.278,-1.055,1.096
09:19.4,-0.175,-0.261,-1.093,1.137
09:19.5,-0.26,-0.211,-0.97,1.026
09:19.5,-0.351,-0.157,-0.787,0.876
09:19.5,-0.339,-0.162,-0.601,0.709
09:19.5,-0.082,-0.345,-0.758,0.837
09:19.5,-0.082,-0.345,-0.758,0.837
09:19.5,-0.082,-0.345,-0.758,0.837
09:19.5,-0.022,-0.45,-0.837,0.951
09:19.5,-0.003,-0.531,-0.881,1.029
09:19.5,-0.04,-0.552,-0.944,1.094
09:19.5,-0.132,-0.516,-1.056,1.183
09:19.6,-0.268,-0.455,-1.105,1.225
09:19.6,-0.347,-0.412,-1.145,1.265
09:19.6,-0.359,-0.399,-1.119,1.241
09:19.6,-0.154,-0.374,-1.031,1.107
09:19.6,-0.154,-0.374,-1.031,1.107
09:19.6,-0.154,-0.374,-1.031,1.107
09:19.6,-0.074,-0.396,-1.049,1.124
09:19.6,-0.003,-0.441,-1.07,1.157
09:19.6,0.044,-0.492,-1.066,1.175
09:19.6,0.059,-0.551,-1.04,1.178
09:19.7,0.057,-0.592,-0.961,1.13
09:19.7,0.038,-0.631,-0.846,1.056
09:19.7,0.007,-0.672,-0.731,0.993
09:19.7,0.052,-0.632,-0.389,0.744
09:19.7,0.052,-0.632,-0.389,0.744
09:19.7,0.052,-0.632,-0.389,0.744
09:19.7,0.111,-0.616,-0.366,0.725
09:19.7,0.177,-0.663,-0.443,0.817
09:19.7,0.332,-0.625,-0.584,0.918
09:19.8,0.411,-0.609,-0.696,1.012
09:19.8,0.421,-0.619,-0.776,1.078
09:19.8,0.443,-0.601,-0.794,1.09
09:19.8,0.426,-0.583,-0.699,1.005
09:19.8,0.316,-0.639,-0.784,1.06
09:19.8,0.316,-0.639,-0.784,1.06
