time,gFx,gFy,gFz,acc
09:20.4,0.21,-0.452,-0.708,0.866
09:20.4,0.275,-0.433,-0.793,0.944
09:20.4,0.309,-0.395,-0.829,0.969
09:20.5,0.309,-0.384,-0.664,0.827
09:20.5,0.309,-0.384,-0.664,0.827
09:20.5,0.309,-0.384,-0.664,0.827
09:20.5,0.318,-0.391,-0.612,0.793
09:20.5,0.317,-0.38,-0.559,0.747
09:20.5,0.296,-0.344,-0.572,0.73
09:20.5,0.284,-0.297,-0.653,0.772
09:20.5,0.276,-0.244,-0.71,0.8
09:20.5,0.276,-0.184,-0.76,0.829
09:20.5,0.286,-0.123,-0.83,0.886
09:20.6,0.326,0.012,-1.09,1.138
09:20.6,0.326,0.012,-1.09,1.138
09:20.6,0.326,0.012,-1.09,1.138
09:20.6,0.326,0.012,-1.09,1.138
09:20.6,0.267,0.019,-1.101,1.133
09:20.6,0.19,0.004,-1.16,1.175
09:20.6,0.084,-0.009,-1.27,1.273
09:20.6,-0.048,-0.035,-1.331,1.332
09:20.6,-0.173,-0.033,-1.307,1.319
09:20.6,-0.206,-0.002,-1.232,1.249
09:20.7,0.168,-0.047,-1.109,1.123
09:20.7,0.168,-0.047,-1.109,1.123
09:20.7,0.168,-0.047,-1.109,1.123
09:20.7,0.26,-0.062,-1.13,1.161
09:20.7,0.278,-0.087,-1.138,1.175
09:20.7,0.238,-0.105,-1.103,1.133
09:20.7,0.171,-0.107,-1.035,1.054
09:20.7,0.105,-0.106,-0.942,0.954
09:20.7,0.064,-0.115,-0.84,0.85
09:20.7,0.049,-0.13,-0.75,0.763
09:20.8,-0.102,-0.056,-0.522,0.535
09:20.8,-0.102,-0.056,-0.522,0.535
09:20.8,-0.102,-0.056,-0.522,0.535
09:20.8,-0.102,-0.056,-0.522,0.535
09:20.8,-0.094,-0.074,-0.447,0.463
09:20.8,-0.096,-0.083,-0.391,0.411
09:20.8,-0.133,-0.087,-0.366,0.399
09:20.8,-0.181,-0.111,-0.357,0.415
09:20.8,-0.209,-0.163,-0.383,0.466
09:20.8,-0.211,-0.236,-0.525,0.613
09:20.9,-0.012,-0.351,-1.095,1.15
09:20.9,-0.012,-0.351,-1.095,1.15
09:20.9,-0.012,-0.351,-1.095,1.15
09:20.9,-0.012,-0.351,-1.095,1.15
09:20.9,-0.07,-0.302,-1.186,1.226
09:20.9,-0.086,-0.274,-1.304,1.335
09:20.9,-0.074,-0.274,-1.395,1.424
09:20.9,-0.056,-0.286,-1.386,1.416
09:20.9,-0.083,-0.286,-1.309,1.342
09:20.9,-0.104,-0.252,-1.257,1.286
09:21.0,0.254,-0.648,-1.111,1.311
09:21.0,0.254,-0.648,-1.111,1.311
09:21.0,0.254,-0.648,-1.111,1.311
09:21.0,0.254,-0.648,-1.111,1.311
09:21.0,0.339,-0.584,-1.078,1.272
09:21.0,0.431,-0.556,-1.077,1.286
09:21.0,0.504,-0.541,-1.216,1.423
09:21.0,0.498,-0.459,-1.407,1.562
09:21.0,0.445,-0.347,-1.504,1.606
09:21.0,0.367,-0.258,-1.446,1.514
09:21.1,0.003,-0.443,-1.104,1.19
09:21.1,0.003,-0.443,-1.104,1.19
09:21.1,0.003,-0.443,-1.104,1.19
09:21.1,0.003,-0.443,-1.104,1.19
09:21.1,0.065,-0.5,-0.941,1.068
09:21.1,0.15,-0.514,-0.772,0.94
09:21.1,0.23,-0.491,-0.617,0.821
09:21.1,0.295,-0.456,-0.396,0.672
09:21.1,0.313,-0.458,-0.24,0.604
09:21.1,0.311,-0.515,-0.167,0.624
09:21.2,0.287,-0.666,-0.739,1.035
09:21.2,0.287,-0.666,-0.739,1.035
09:21.2,0.287,-0.666,-0.739,1.035
09:21.2,0.204,-0.644,-0.853,1.088
09:21.2,0.136,-0.631,-0.938,1.139
09:21.2,0.066,-0.566,-0.991,1.143
09:21.2,0.038,-0.496,-0.972,1.092
09:21.2,0.043,-0.475,-0.991,1.1
09:21.2,0.061,-0.45,-0.995,1.094
09:21.3,0.096,-0.422,-1.001,1.091
09:21.3,0.026,-0.361,-1.118,1.175
09:21.3,0.026,-0.361,-1.118,1.175
09:21.3,0.026,-0.361,-1.118,1.175
09:21.3,-0.094,-0.334,-1.073,1.128
09:21.3,-0.16,-0.376,-0.978,1.06
09:21.3,-0.134,-0.479,-0.886,1.016
09:21.3,-0.072,-0.612,-0.822,1.027
09:21.3,-0.051,-0.673,-0.891,1.118
09:21.3,-0.063,-0.585,-1.022,1.179
09:21.4,-0.057,-0.495,-1.09,1.198
09:21.4,-0.01,-0.316,-1.275,1.314
09:21.4,-0.01,-0.316,-1.275,1.314
09:21.4,-0.01,-0.316,-1.275,1.314
09:21.4,0.001,-0.314,-1.294,1.332
09:21.4,-0.049,-0.286,-1.198,1.233
09:21.4,-0.117,-0.245,-1.032,1.067
09:21.4,-0.183,-0.204,-0.845,0.888
09:21.4,-0.251,-0.161,-0.649,0.714
09:21.4,-0.316,-0.121,-0.482,0.589
09:21.5,-0.349,-0.077,-0.376,0.519
09:21.5,-0.332,0.081,-0.372,0.505
09:21.5,-0.332,0.081,-0.372,0.505
09:21.5,-0.332,0.081,-0.372,0.505
09:21.5,-0.332,0.081,-0.372,0.505
09:21.5,-0.279,0.064,-0.382,0.477
09:21.5,-0.242,0.067,-0.408,0.479
09:21.5,-0.188,0.075,-0.429,0.474
09:21.5,-0.101,0.08,-0.504,0.52
09:21.5,-0.024,0.073,-0.57,0.575
09:21.6,0.014,0.078,-0.645,0.65
09:21.6,0.055,0.033,-1.258,1.26
09:21.6,0.055,0.033,-1.258,1.26
09:21.6,0.055,0.033,-1.258,1.26
09:21.6,-0.008,-0.002,-1.484,1.484
09:21.6,-0.08,-0.084,-1.597,1.601
09:21.6,-0.191,-0.18,-1.566,1.588
09:21.6,-0.388,-0.144,-1.487,1.544
09:21.6,-0.384,-0.152,-1.342,1.404
09:21.6,-0.165,-0.289,-1.146,1.193
09:21.7,0.017,-0.329,-1.052,1.102
09:21.7,0.208,-0.273,-1.697,1.731
09:21.7,0.208,-0.273,-1.697,1.731
09:21.7,0.208,-0.273,-1.697,1.731
09:21.7,0.263,-0.344,-1.928,1.976
09:21.7,0.311,-0.418,-2.029,2.095
09:21.7,0.318,-0.43,-2.052,2.121
09:21.7,0.251,-0.366,-2.022,2.07
09:21.7,0.258,-0.338,-1.872,1.92
09:21.7,0.376,-0.317,-1.608,1.682
09:21.8,0.491,-0.314,-1.238,1.368
09:21.8,0.55,-0.433,-0.124,0.711
09:21.8,0.55,-0.433,-0.124,0.711
09:21.8,0.55,-0.433,-0.124,0.711
09:21.8,0.483,-0.471,0.004,0.675
09:21.8,0.424,-0.511,-0.015,0.664
09:21.8,0.448,-0.542,-0.107,0.711
