time,gFx,gFy,gFz,acc
17:47.0,0.378,-0.551,-0.68,0.953
17:47.0,0.378,-0.551,-0.68,0.953
17:47.0,0.378,-0.551,-0.68,0.953
17:47.0,0.538,-0.613,-0.37,0.896
17:47.0,0.623,-0.647,-0.131,0.908
17:47.0,0.651,-0.641,0.026,0.914
17:47.0,0.677,-0.673,0.196,0.975
17:47.0,0.672,-0.675,0.311,1.002
17:47.0,0.668,-0.7,0.377,1.038
17:47.0,0.666,-0.717,0.423,1.066
17:47.1,0.598,-0.626,0.354,0.935
17:47.1,0.598,-0.626,0.354,0.935
17:47.1,0.598,-0.626,0.354,0.935
17:47.1,0.568,-0.569,0.26,0.845
17:47.1,0.547,-0.517,0.154,0.768
17:47.1,0.531,-0.46,0.035,0.703
17:47.1,0.482,-0.395,-0.142,0.639
17:47.1,0.407,-0.363,-0.372,0.66
17:47.1,0.358,-0.376,-0.624,0.812
17:47.1,0.346,-0.423,-0.932,1.08
17:47.2,0.647,-0.733,-2.234,2.439
17:47.2,0.647,-0.733,-2.234,2.439
17:47.2,0.647,-0.733,-2.234,2.439
17:47.2,0.758,-0.801,-2.823,3.031
17:47.2,0.605,-0.71,-3.348,3.476
17:47.2,0.145,-0.345,-3.785,3.803
17:47.2,-0.386,-0.003,-3.977,3.996
17:47.2,-0.803,0.16,-3.935,4.019
17:47.2,-1.025,0.201,-3.756,3.899
17:47.2,-1.049,0.156,-3.275,3.442
17:47.3,-0.725,-0.161,-2.199,2.321
17:47.3,-0.725,-0.161,-2.199,2.321
17:47.3,-0.66,-0.272,-1.792,1.929
17:47.3,-0.682,-0.311,-1.432,1.616
17:47.3,-0.718,-0.309,-1.064,1.32
17:47.3,-0.735,-0.3,-0.683,1.047
17:47.3,-0.724,-0.314,-0.304,0.846
17:47.3,-0.702,-0.312,0.018,0.768
17:47.3,-0.687,-0.28,0.235,0.778
17:47.3,-0.682,-0.217,0.314,0.782
17:47.4,-0.624,0.033,0.281,0.685
17:47.4,-0.624,0.033,0.281,0.685
17:47.4,-0.624,0.033,0.281,0.685
17:47.4,-0.632,0.151,0.272,0.704
17:47.4,-0.657,0.281,0.26,0.76
17:47.4,-0.675,0.422,0.271,0.841
17:47.4,-0.673,0.536,0.295,0.91
17:47.4,-0.618,0.591,0.323,0.914
17:47.4,-0.517,0.606,0.378,0.882
17:47.4,-0.405,0.633,0.433,0.867
17:47.5,-0.099,0.629,0.296,0.702
17:47.5,-0.099,0.629,0.296,0.702
17:47.5,-0.099,0.629,0.296,0.702
17:47.5,-0.053,0.544,0.097,0.555
17:47.5,-0.072,0.429,-0.182,0.472
17:47.5,-0.207,0.378,-0.545,0.695
17:47.5,-0.381,0.3,-0.925,1.044
17:47.5,-0.456,0.093,-1.16,1.25
17:47.5,-0.405,-0.158,-1.202,1.278
17:47.5,-0.165,-0.533,-1.125,1.256
17:47.6,-0.121,-0.829,-2.19,2.345
17:47.6,-0.121,-0.829,-2.19,2.345
17:47.6,-0.121,-0.829,-2.19,2.345
17:47.6,-0.326,-0.715,-2.829,2.936
17:47.6,-0.449,-0.672,-3.308,3.405
17:47.6,-0.489,-0.702,-3.583,3.684
17:47.6,-0.486,-0.795,-3.586,3.705
17:47.6,-0.503,-0.845,-3.308,3.451
17:47.6,-0.53,-0.809,-2.838,2.998
17:47.6,-0.479,-0.794,-2.276,2.458
17:47.7,-0.123,-0.85,-1.053,1.359
17:47.7,-0.123,-0.85,-1.053,1.359
17:47.7,0.022,-0.848,-0.576,1.025
17:47.7,0.122,-0.837,-0.205,0.87
17:47.7,0.193,-0.801,0.013,0.824
17:47.7,0.28,-0.799,0.125,0.856
17:47.7,0.368,-0.781,0.182,0.882
17:47.7,0.46,-0.777,0.2,0.925
17:47.7,0.539,-0.778,0.19,0.965
17:47.7,0.606,-0.766,0.193,0.996
17:47.8,0.659,-0.639,0.128,0.927
17:47.8,0.659,-0.639,0.128,0.927
17:47.8,0.659,-0.639,0.128,0.927
17:47.8,0.663,-0.613,0.07,0.906
17:47.8,0.635,-0.555,0.015,0.843
17:47.8,0.563,-0.483,-0.04,0.743
17:47.8,0.49,-0.42,-0.095,0.652
17:47.8,0.434,-0.374,-0.178,0.6
17:47.8,0.396,-0.325,-0.311,0.599
17:47.8,0.385,-0.276,-0.508,0.695
17:47.9,0.403,-0.197,-1.117,1.204
17:47.9,0.403,-0.197,-1.117,1.204
17:47.9,0.386,-0.213,-1.444,1.51
17:47.9,0.37,-0.213,-1.72,1.772
17:47.9,0.35,-0.234,-1.913,1.959
17:47.9,0.359,-0.424,-2.079,2.152
17:47.9,0.288,-0.611,-2.297,2.394
17:47.9,0.047,-0.674,-2.529,2.618
17:47.9,-0.448,-0.535,-2.669,2.759
17:47.9,-1.029,-0.307,-2.76,2.962
17:48.0,-1.647,-0.15,-2.709,3.174
17:48.0,-1.647,-0.15,-2.709,3.174
17:48.0,-1.513,-0.182,-2.592,3.007
17:48.0,-1.143,-0.358,-2.492,2.765
17:48.0,-0.824,-0.52,-2.363,2.556
17:48.0,-0.715,-0.601,-2.178,2.37
17:48.0,-0.766,-0.614,-1.927,2.163
17:48.0,-0.892,-0.564,-1.559,1.883
17:48.0,-1.02,-0.49,-1.138,1.605
17:48.0,-1.089,-0.438,-0.748,1.392
17:48.1,-1.004,-0.331,-0.143,1.067
17:48.1,-1.004,-0.331,-0.143,1.067
17:48.1,-0.885,-0.277,0.045,0.928
17:48.1,-0.764,-0.202,0.162,0.807
17:48.1,-0.672,-0.109,0.23,0.719
17:48.1,-0.628,0.031,0.275,0.686
17:48.1,-0.602,0.201,0.309,0.706
17:48.1,-0.563,0.356,0.324,0.741
17:48.1,-0.509,0.491,0.338,0.784
17:48.1,-0.426,0.592,0.387,0.826
17:48.2,-0.198,0.744,0.46,0.897
17:48.2,-0.087,0.762,0.435,0.882
17:48.2,-0.087,0.762,0.435,0.882
17:48.2,0.012,0.753,0.364,0.836
17:48.2,0.096,0.695,0.282,0.756
17:48.2,0.109,0.586,0.11,0.606
17:48.2,0.029,0.456,-0.118,0.472
17:48.2,-0.155,0.347,-0.315,0.494
17:48.2,-0.394,0.239,-0.498,0.678
17:48.2,-0.599,0.079,-0.609,0.858
17:48.3,-0.605,-0.283,-0.667,0.944
17:48.3,-0.605,-0.283,-0.667,0.944
17:48.3,-0.417,-0.489,-0.702,0.952
17:48.3,-0.282,-0.682,-0.798,1.087
17:48.3,-0.381,-0.781,-1.035,1.351
17:48.3,-0.651,-0.792,-1.334,1.682
17:48.3,-0.917,-0.82,-1.693,2.093
17:48.3,-1.073,-0.968,-1.985,2.455
17:48.3,-1.108,-1.192,-2.146,2.693
17:48.3,-1.087,-1.359,-2.189,2.796
17:48.4,-0.966,-1.528,-1.854,2.589
17:48.4,-0.966,-1.528,-1.854,2.589
17:48.4,-0.837,-1.49,-1.582,2.329
17:48.4,-0.626,-1.347,-1.302,1.975
17:48.4,-0.347,-1.163,-1.009,1.578
17:48.4,-0.047,-1.044,-0.774,1.3
17:48.4,0.139,-0.977,-0.662,1.188
17:48.4,0.222,-0.937,-0.691,1.185
17:48.4,0.228,-0.926,-0.727,1.199
17:48.4,0.181,-0.95,-0.737,1.216
17:48.5,0.043,-0.885,-0.655,1.102
17:48.5,0.043,-0.885,-0.655,1.102
17:48.5,0.043,-0.885,-0.655,1.102
17:48.5,0.045,-0.843,-0.657,1.07
17:48.5,0.048,-0.801,-0.647,1.031
17:48.5,0.054,-0.733,-0.648,0.98
17:48.5,0.044,-0.654,-0.639,0.915
17:48.5,0.013,-0.574,-0.623,0.847
17:48.5,-0.018,-0.483,-0.614,0.781
17:48.5,-0.061,-0.365,-0.619,0.721
17:48.6,-0.102,-0.249,-0.778,0.823
17:48.6,-0.102,-0.249,-0.778,0.823
17:48.6,-0.102,-0.249,-0.778,0.823
17:48.6,-0.051,-0.294,-0.869,0.919
17:48.6,0.085,-0.436,-0.975,1.071
17:48.6,0.235,-0.565,-1.203,1.35
17:48.6,0.31,-0.639,-1.427,1.594
17:48.6,0.29,-0.693,-1.569,1.74
17:48.6,0.044,-0.688,-1.691,1.826
17:48.6,-0.507,-0.471,-1.79,1.919
17:48.7,-1.434,-0.349,-1.65,2.214
17:48.7,-1.434,-0.349,-1.65,2.214
17:48.7,-1.434,-0.349,-1.65,2.214
17:48.7,-1.352,-0.339,-1.514,2.058
17:48.7,-1.148,-0.336,-1.385,1.83
17:48.7,-0.923,-0.34,-1.328,1.653
17:48.7,-0.783,-0.306,-1.303,1.551
17:48.7,-0.724,-0.248,-1.254,1.469
17:48.7,-0.71,-0.186,-1.155,1.368
17:48.7,-0.712,-0.19,-1.001,1.243
17:48.8,-0.737,-0.263,-0.665,1.027
17:48.8,-0.737,-0.263,-0.665,1.027
17:48.8,-0.79,-0.206,-0.536,0.977
17:48.8,-0.877,-0.111,-0.377,0.961
17:48.8,-0.858,-0.133,-0.203,0.892
17:48.8,-0.665,-0.312,-0.055,0.737
17:48.8,-0.407,-0.608,0.121,0.742
17:48.8,-0.167,-0.839,0.161,0.87
17:48.8,-0.139,-0.7,0.069,0.717
17:48.8,-0.323,-0.215,0.026,0.389
17:48.9,-0.555,0.169,-0.157,0.601
17:48.9,-0.555,0.169,-0.157,0.601
17:48.9,-0.555,0.169,-0.157,0.601
17:48.9,-0.565,0.242,-0.216,0.651
17:48.9,-0.533,0.264,-0.234,0.639
17:48.9,-0.531,0.286,-0.194,0.634
17:48.9,-0.532,0.296,-0.119,0.62
17:48.9,-0.523,0.267,-0.034,0.588
17:48.9,-0.545,0.242,0.064,0.6
17:48.9,-0.623,0.213,0.145,0.674
17:49.0,-0.915,0.104,0.161,0.935
17:49.0,-0.915,0.104,0.161,0.935
17:49.0,-0.977,0.007,0.132,0.986
17:49.0,-0.878,-0.24,-0.032,0.911
17:49.0,-0.687,-0.61,-0.424,1.012
17:49.0,-0.664,-0.836,-1.144,1.565
17:49.0,-0.81,-0.908,-2.074,2.405
17:49.0,-1.141,-0.847,-2.931,3.257
17:49.0,-1.458,-0.82,-3.522,3.899
17:49.0,-1.652,-0.896,-3.748,4.193
17:49.1,-1.459,-1.102,-2.973,3.49
17:49.1,-1.459,-1.102,-2.973,3.49
17:49.1,-1.083,-1.172,-2.269,2.774
17:49.1,-0.757,-1.093,-1.656,2.124
17:49.1,-0.459,-0.974,-1.122,1.555
17:49.1,-0.167,-0.875,-0.76,1.171
17:49.1,0.086,-0.721,-0.636,0.965
17:49.1,0.33,-0.621,-0.519,0.874
17:49.1,0.566,-0.594,-0.442,0.932
17:49.1,0.735,-0.596,-0.354,1.01
17:49.2,0.861,-0.629,-0.047,1.067
17:49.2,0.861,-0.629,-0.047,1.067
17:49.2,0.861,-0.629,-0.047,1.067
17:49.2,0.821,-0.626,0.031,1.033
17:49.2,0.764,-0.605,0.06,0.976
17:49.2,0.681,-0.55,0.097,0.881
17:49.2,0.618,-0.511,0.134,0.813
17:49.2,0.575,-0.476,0.143,0.76
17:49.2,0.514,-0.45,0.178,0.706
17:49.2,0.443,-0.415,0.193,0.637
17:49.3,0.313,-0.374,0.215,0.533
17:49.3,0.313,-0.374,0.215,0.533
17:49.3,0.281,-0.369,0.215,0.511
17:49.3,0.229,-0.365,0.149,0.456
17:49.3,0.162,-0.359,-0.008,0.394
17:49.3,0.128,-0.393,-0.283,0.501
17:49.3,0.105,-0.445,-0.75,0.878
17:49.3,0.161,-0.528,-1.277,1.391
17:49.3,0.371,-0.741,-1.804,1.985
17:49.3,0.577,-1.066,-2.473,2.754
17:49.4,-1.327,-0.74,-4.18,4.448
17:49.4,-1.327,-0.74,-4.18,4.448
17:49.4,-1.327,-0.74,-4.18,4.448
17:49.4,-2.325,-0.582,-3.984,4.649
17:49.4,-2.88,-0.549,-3.451,4.528
17:49.4,-2.915,-0.615,-2.701,4.021
17:49.4,-2.478,-0.642,-1.955,3.221
17:49.4,-1.736,-0.629,-1.545,2.408
17:49.4,-1.084,-0.592,-1.443,1.899
17:49.4,-0.719,-0.495,-1.436,1.681
17:49.5,-0.547,-0.4,-1.269,1.439
17:49.5,-0.547,-0.4,-1.269,1.439
17:49.5,-0.503,-0.354,-1.026,1.196
17:49.5,-0.443,-0.323,-0.708,0.895
17:49.5,-0.414,-0.297,-0.386,0.639
17:49.5,-0.449,-0.261,-0.102,0.529
17:49.5,-0.51,-0.233,0.096,0.569
17:49.5,-0.554,-0.185,0.232,0.628
17:49.5,-0.599,-0.107,0.316,0.686
17:49.5,-0.651,-0.006,0.373,0.75
17:49.6,-0.702,0.285,0.379,0.847
