time,gFx,gFy,gFz,acc
54:19.4,0.18,-0.253,-0.908,0.96
54:19.4,0.18,-0.253,-0.908,0.96
54:19.4,0.192,-0.278,-0.911,0.972
54:19.4,0.204,-0.32,-0.842,0.924
54:19.4,0.22,-0.318,-0.792,0.881
54:19.4,0.239,-0.331,-0.706,0.816
54:19.4,0.237,-0.357,-0.631,0.763
54:19.5,0.224,-0.386,-0.598,0.746
54:19.5,0.205,-0.41,-0.57,0.731
54:19.5,0.084,-0.438,-0.599,0.747
54:19.5,0.084,-0.438,-0.599,0.747
54:19.5,0.084,-0.438,-0.599,0.747
54:19.5,0.043,-0.442,-0.657,0.793
54:19.5,0.036,-0.373,-0.743,0.832
54:19.5,0.08,-0.326,-0.838,0.903
54:19.5,0.124,-0.331,-0.862,0.932
54:19.6,0.13,-0.329,-0.869,0.938
54:19.6,0.119,-0.323,-0.872,0.937
54:19.6,0.12,-0.323,-0.85,0.917
54:19.6,0.156,-0.341,-0.778,0.864
54:19.6,0.156,-0.341,-0.778,0.864
54:19.6,0.156,-0.341,-0.778,0.864
54:19.6,0.158,-0.371,-0.748,0.85
54:19.6,0.121,-0.401,-0.721,0.834
54:19.6,0.09,-0.393,-0.735,0.838
54:19.6,0.071,-0.41,-0.785,0.888
54:19.7,0.016,-0.425,-0.838,0.94
54:19.7,-0.047,-0.408,-0.909,0.997
54:19.7,-0.082,-0.4,-0.965,1.048
54:19.7,-0.133,-0.369,-0.892,0.974
54:19.7,-0.133,-0.369,-0.892,0.974
54:19.7,-0.133,-0.369,-0.892,0.974
54:19.7,-0.12,-0.342,-0.843,0.918
54:19.7,-0.1,-0.332,-0.794,0.866
54:19.7,-0.085,-0.342,-0.785,0.86
54:19.7,-0.065,-0.351,-0.815,0.89
54:19.8,-0.039,-0.354,-0.843,0.915
54:19.8,-0.015,-0.357,-0.835,0.908
54:19.8,0.005,-0.351,-0.849,0.919
54:19.8,-0.06,-0.298,-0.942,0.99
54:19.8,-0.06,-0.298,-0.942,0.99
54:19.8,-0.06,-0.298,-0.942,0.99
54:19.8,-0.087,-0.246,-1.023,1.056
54:19.8,-0.099,-0.175,-1.085,1.103
54:19.8,-0.096,-0.087,-1.16,1.167
54:19.8,-0.065,-0.019,-1.234,1.236
54:19.9,-0.037,0.009,-1.279,1.28
54:19.9,-0.036,0.012,-1.285,1.286
54:19.9,-0.067,0.005,-1.242,1.244
54:19.9,-0.318,0.017,-1.057,1.104
54:19.9,-0.318,0.017,-1.057,1.104
54:19.9,-0.318,0.017,-1.057,1.104
54:19.9,-0.372,-0.01,-0.957,1.027
54:19.9,-0.351,-0.027,-0.911,0.977
54:19.9,-0.273,-0.045,-0.91,0.951
54:19.9,-0.192,-0.057,-0.966,0.987
54:20.0,-0.13,-0.045,-1.066,1.075
54:20.0,-0.092,-0.018,-1.152,1.156
54:20.0,-0.081,0.012,-1.22,1.223
54:20.0,-0.075,-0.001,-1.398,1.4
54:20.0,-0.075,-0.001,-1.398,1.4
54:20.0,-0.075,-0.001,-1.398,1.4
54:20.0,-0.02,-0.062,-1.407,1.409
54:20.0,0.053,-0.156,-1.449,1.458
54:20.0,0.11,-0.218,-1.485,1.505
54:20.0,0.165,-0.265,-1.509,1.541
54:20.1,0.225,-0.316,-1.553,1.601
54:20.1,0.252,-0.377,-1.644,1.705
54:20.1,0.233,-0.42,-1.734,1.799
54:20.1,0.105,-0.43,-1.845,1.897
54:20.1,0.105,-0.43,-1.845,1.897
54:20.1,0.105,-0.43,-1.845,1.897
54:20.1,0.115,-0.426,-1.864,1.916
54:20.1,0.155,-0.434,-1.863,1.919
54:20.1,0.192,-0.439,-1.832,1.894
54:20.1,0.229,-0.435,-1.733,1.801
54:20.2,0.264,-0.421,-1.593,1.669
54:20.2,0.316,-0.41,-1.441,1.531
54:20.2,0.39,-0.407,-1.275,1.394
54:20.2,0.492,-0.371,-0.757,0.976
54:20.2,0.492,-0.371,-0.757,0.976
54:20.2,0.492,-0.371,-0.757,0.976
54:20.2,0.477,-0.283,-0.656,0.859
54:20.2,0.453,-0.196,-0.56,0.746
