time,gFx,gFy,gFz,acc
11:46.2,-0.25,-0.111,-0.537,0.603
11:46.2,-0.25,-0.111,-0.537,0.603
11:46.2,-0.214,-0.19,-0.568,0.636
11:46.2,-0.233,-0.415,-0.892,1.011
11:46.2,-0.31,-0.345,-0.931,1.04
11:46.2,-0.31,-0.345,-0.931,1.04
11:46.2,-0.38,-0.235,-1.195,1.276
11:46.2,-0.4,-0.165,-1.336,1.404
11:46.2,-0.376,-0.093,-1.322,1.378
11:46.3,-0.332,-0.051,-1.322,1.364
11:46.3,-0.227,-0.083,-1.326,1.348
11:46.3,-0.086,-0.161,-1.29,1.303
11:46.3,0.03,-0.228,-1.226,1.247
11:46.3,0.217,-0.343,-0.896,0.984
11:46.3,0.217,-0.343,-0.896,0.984
11:46.3,0.217,-0.343,-0.896,0.984
11:46.3,0.243,-0.395,-0.789,0.915
11:46.3,0.253,-0.448,-0.711,0.878
11:46.4,0.246,-0.479,-0.662,0.853
11:46.4,0.22,-0.493,-0.617,0.82
11:46.4,0.194,-0.484,-0.594,0.79
11:46.4,0.165,-0.453,-0.614,0.781
11:46.4,0.144,-0.405,-0.656,0.784
11:46.4,0.275,-0.256,-0.839,0.919
11:46.4,0.275,-0.256,-0.839,0.919
11:46.4,0.275,-0.256,-0.839,0.919
11:46.4,0.354,-0.187,-0.824,0.916
11:46.4,0.439,-0.12,-0.768,0.893
11:46.5,0.488,-0.057,-0.708,0.862
11:46.5,0.468,-0.007,-0.655,0.805
11:46.5,0.435,0.024,-0.625,0.762
11:46.5,0.386,0.013,-0.642,0.749
11:46.5,0.354,-0.031,-0.693,0.779
11:46.5,0.091,-0.339,-0.615,0.708
11:46.5,0.091,-0.339,-0.615,0.708
11:46.5,0.091,-0.339,-0.615,0.708
11:46.5,-0.107,-0.345,-0.6,0.7
11:46.5,-0.197,-0.414,-0.831,0.949
11:46.6,-0.229,-0.5,-1.012,1.152
11:46.6,-0.241,-0.527,-1,1.156
11:46.6,-0.163,-0.473,-1.046,1.159
11:46.6,-0.04,-0.36,-1.11,1.168
11:46.6,0.052,-0.271,-1.131,1.164
11:46.6,0.137,-0.29,-1.187,1.23
11:46.6,0.137,-0.29,-1.187,1.23
11:46.6,0.137,-0.29,-1.187,1.23
11:46.6,0.142,-0.347,-1.316,1.368
11:46.6,0.073,-0.419,-1.553,1.61
11:46.7,-0.073,-0.393,-1.746,1.791
11:46.7,-0.193,-0.319,-1.862,1.899
11:46.7,-0.24,-0.286,-1.883,1.92
11:46.7,-0.271,-0.305,-1.84,1.885
11:46.7,-0.3,-0.342,-1.751,1.809
11:46.7,-0.456,-0.465,-1.229,1.391
11:46.7,-0.456,-0.465,-1.229,1.391
11:46.7,-0.456,-0.465,-1.229,1.391
11:46.7,-0.478,-0.482,-1.144,1.33
11:46.7,-0.481,-0.5,-1.141,1.335
11:46.8,-0.467,-0.444,-1.075,1.253
11:46.8,-0.433,-0.259,-0.964,1.088
11:46.8,-0.489,-0.021,-0.888,1.014
11:46.8,-0.625,0.156,-0.792,1.021
11:46.8,-0.697,0.242,-0.7,1.017
11:46.8,-0.428,0.291,-0.456,0.69
11:46.8,-0.428,0.291,-0.456,0.69
11:46.8,-0.428,0.291,-0.456,0.69
11:46.8,-0.34,0.259,-0.362,0.56
11:46.8,-0.365,0.307,-0.224,0.527
11:46.9,-0.369,0.43,-0.066,0.57
11:46.9,-0.227,0.392,0.07,0.458
11:46.9,-0.139,0.131,0,0.191
11:46.9,-0.039,-0.224,-0.104,0.25
11:46.9,0.103,-0.549,-0.213,0.598
11:46.9,0.001,-0.999,-0.277,1.037
11:46.9,0.001,-0.999,-0.277,1.037
11:46.9,0.001,-0.999,-0.277,1.037
11:46.9,-0.04,-0.904,-0.219,0.931
11:46.9,-0.035,-0.792,-0.094,0.798
11:47.0,0.07,-0.775,-0.043,0.779
11:47.0,0.216,-0.852,-0.125,0.888
11:47.0,0.348,-0.927,-0.229,1.016
11:47.0,0.402,-0.985,-0.251,1.093
11:47.0,0.343,-1.025,-0.203,1.1
11:47.0,-0.283,-1.07,-0.209,1.126
11:47.0,-0.283,-1.07,-0.209,1.126
11:47.0,-0.283,-1.07,-0.209,1.126
11:47.0,-0.381,-1.052,-0.287,1.155
11:47.0,-0.366,-1.131,-0.528,1.301
11:47.1,-0.375,-1.159,-0.69,1.4
11:47.1,-0.303,-1.063,-0.777,1.351
11:47.1,-0.239,-0.94,-0.859,1.296
11:47.1,-0.199,-0.814,-0.875,1.212
11:47.1,-0.161,-0.678,-0.873,1.117
11:47.1,0.021,-0.31,-0.836,0.892
11:47.1,0.021,-0.31,-0.836,0.892
11:47.1,0.021,-0.31,-0.836,0.892
11:47.1,-0.008,-0.162,-0.656,0.676
11:47.1,-0.042,0.021,-0.353,0.356
11:47.2,-0.078,0.258,-0.056,0.275
11:47.2,-0.102,0.539,0.172,0.575
11:47.2,-0.191,0.673,0.343,0.779
11:47.2,-0.308,0.755,0.396,0.906
11:47.2,-0.495,0.792,0.301,0.981
11:47.2,-2.063,0.697,0.089,2.179
11:47.2,-2.063,0.697,0.089,2.179
11:47.2,-2.063,0.697,0.089,2.179
11:47.2,-2.535,1.013,0.297,2.746
11:47.2,-2.659,1.21,0.497,2.963
11:47.3,-2.435,1.145,0.464,2.73
11:47.3,-2.01,0.887,0.457,2.244
11:47.3,-1.635,0.651,0.47,1.822
11:47.3,-1.428,0.492,0.345,1.549
11:47.3,-1.388,0.382,0.137,1.446
11:47.3,-1.887,0.593,-0.208,1.989
11:47.3,-1.887,0.593,-0.208,1.989
11:47.3,-1.887,0.593,-0.208,1.989
11:47.3,-1.835,0.481,-0.392,1.937
11:47.3,-1.604,0.142,-0.508,1.689
11:47.4,-1.333,-0.122,-0.552,1.448
11:47.4,-1.196,-0.265,-0.522,1.332
11:47.4,-1.177,-0.311,-0.53,1.328
11:47.4,-1.354,-0.312,-0.532,1.488
11:47.4,-1.646,-0.122,-0.52,1.73
11:47.4,-2.06,0.394,-0.206,2.107
11:47.4,-2.06,0.394,-0.206,2.107
11:47.4,-2.06,0.394,-0.206,2.107
11:47.4,-1.777,0.384,0.084,1.82
11:47.4,-1.519,0.357,0.331,1.595
11:47.5,-1.415,0.52,0.516,1.593
11:47.5,-1.43,0.96,0.751,1.879
11:47.5,-1.386,1.391,1.003,2.205
11:47.5,-1.286,1.566,0.812,2.183
11:47.5,-1.248,1.512,0.416,2.004
11:47.5,-1.952,1.565,0.028,2.502
11:47.5,-1.952,1.565,0.028,2.502
11:47.5,-1.952,1.565,0.028,2.502
11:47.5,-2.069,1.575,0.034,2.6
11:47.5,-1.937,1.338,0.142,2.358
11:47.6,-2.158,0.985,1.445,2.778
11:47.6,-1.757,0.219,1.156,2.115
11:47.6,-1.338,0.069,0.326,1.379
11:47.6,-0.88,0.539,-0.484,1.14
11:47.6,-0.573,0.392,-0.732,1.009
11:47.6,-0.284,0.113,-1.003,1.049
11:47.6,-0.284,0.113,-1.003,1.049
11:47.6,-0.284,0.113,-1.003,1.049
