time,gFx,gFy,gFz,acc
11:45.0,0.143,-0.253,-0.371,0.471
11:45.0,0.143,-0.253,-0.371,0.471
11:45.0,0.153,-0.298,-0.447,0.559
11:45.0,0.164,-0.334,-0.394,0.542
11:45.0,0.165,-0.252,-0.309,0.432
11:45.0,0.185,-0.234,-0.264,0.398
11:45.0,0.197,-0.261,-0.249,0.411
11:45.0,0.193,-0.281,-0.228,0.41
11:45.1,0.173,-0.281,-0.203,0.387
11:45.1,0.16,-0.309,-0.221,0.412
11:45.1,0.166,-0.505,-0.714,0.89
11:45.1,0.166,-0.505,-0.714,0.89
11:45.1,0.203,-0.514,-0.966,1.113
11:45.1,0.197,-0.436,-0.907,1.025
11:45.1,0.208,-0.362,-0.849,0.946
11:45.1,0.225,-0.362,-0.885,0.982
11:45.1,0.172,-0.442,-0.912,1.028
11:45.1,0.053,-0.582,-0.866,1.045
11:45.2,0.017,-0.781,-1.061,1.318
11:45.2,0.064,-0.95,-1.428,1.716
11:45.2,0.243,-0.955,-1.594,1.874
11:45.2,0.243,-0.955,-1.594,1.874
11:45.2,0.28,-0.828,-1.471,1.711
11:45.2,0.274,-0.758,-1.347,1.57
11:45.2,0.115,-0.605,-1.419,1.547
11:45.2,0.021,-0.48,-1.398,1.478
11:45.2,0.016,-0.385,-1.321,1.376
11:45.2,0.209,-0.532,-1.237,1.363
11:45.3,0.384,-0.826,-1.404,1.674
11:45.3,0.274,-1.051,-1.475,1.832
11:45.3,-0.157,-0.272,-1.298,1.335
11:45.3,-0.157,-0.272,-1.298,1.335
11:45.3,-0.239,-0.241,-1.257,1.302
11:45.3,-0.224,-0.226,-1.144,1.187
11:45.3,-0.145,-0.145,-1.023,1.043
11:45.3,-0.193,-0.111,-0.863,0.891
11:45.3,-0.231,-0.088,-0.797,0.834
11:45.3,-0.293,-0.14,-0.57,0.656
11:45.4,-0.452,-0.118,-0.78,0.909
11:45.4,-0.463,-0.114,-0.447,0.654
11:45.4,-0.528,-0.116,-0.363,0.651
11:45.4,-0.528,-0.116,-0.363,0.651
11:45.4,-0.58,0.033,-0.508,0.772
11:45.4,-0.529,0.042,-0.4,0.665
11:45.4,-0.611,0.079,-0.687,0.923
