time,gFx,gFy,gFz,acc
53:02.9,0.175,-0.397,-0.847,0.952
53:02.9,0.195,-0.397,-0.986,1.081
53:02.9,0.146,-0.367,-1.029,1.102
53:02.9,0.015,-0.336,-0.992,1.047
53:02.9,0.015,-0.336,-0.992,1.047
53:02.9,-0.031,-0.335,-0.926,0.985
53:02.9,-0.034,-0.343,-0.899,0.963
53:02.9,-0.024,-0.366,-0.857,0.932
53:02.9,-0.019,-0.373,-0.826,0.907
53:02.9,-0.018,-0.356,-0.832,0.905
53:03.0,-0.014,-0.315,-0.823,0.881
53:03.0,0.003,-0.273,-0.783,0.829
53:03.0,0.013,-0.251,-0.738,0.78
53:03.0,-0.002,-0.201,-0.635,0.666
53:03.0,-0.002,-0.201,-0.635,0.666
53:03.0,-0.002,-0.201,-0.635,0.666
53:03.0,-0.051,-0.182,-0.605,0.634
53:03.0,-0.105,-0.18,-0.612,0.647
53:03.0,-0.149,-0.184,-0.626,0.669
53:03.0,-0.188,-0.18,-0.636,0.687
53:03.1,-0.206,-0.156,-0.632,0.683
53:03.1,-0.192,-0.135,-0.625,0.668
53:03.1,-0.164,-0.128,-0.613,0.647
53:03.1,-0.088,-0.185,-0.509,0.549
53:03.1,-0.088,-0.185,-0.509,0.549
53:03.1,-0.088,-0.185,-0.509,0.549
53:03.1,-0.091,-0.245,-0.49,0.555
53:03.1,-0.105,-0.312,-0.535,0.628
53:03.1,-0.08,-0.373,-0.549,0.669
53:03.1,-0.024,-0.426,-0.589,0.727
53:03.2,0.043,-0.479,-0.676,0.83
53:03.2,0.084,-0.524,-0.78,0.943
53:03.2,0.045,-0.554,-0.947,1.098
53:03.2,-0.206,-0.404,-1.278,1.356
53:03.2,-0.206,-0.404,-1.278,1.356
53:03.2,-0.206,-0.404,-1.278,1.356
53:03.2,-0.213,-0.434,-1.399,1.48
53:03.2,-0.22,-0.472,-1.428,1.52
53:03.2,-0.238,-0.492,-1.377,1.481
53:03.2,-0.263,-0.538,-1.306,1.437
53:03.3,-0.214,-0.642,-1.167,1.349
53:03.3,-0.034,-0.827,-1.042,1.331
53:03.3,0.096,-0.942,-1.12,1.467
53:03.3,-0.037,-0.566,-1.388,1.499
53:03.3,-0.037,-0.566,-1.388,1.499
53:03.3,-0.037,-0.566,-1.388,1.499
53:03.3,-0.02,-0.561,-1.414,1.521
53:03.3,-0.042,-0.569,-1.438,1.547
53:03.3,-0.072,-0.606,-1.407,1.534
53:03.3,-0.07,-0.645,-1.32,1.471
53:03.4,-0.043,-0.674,-1.238,1.41
53:03.4,-0.018,-0.722,-1.106,1.321
53:03.4,0.007,-0.721,-0.974,1.212
53:03.4,0.237,-0.61,-0.659,0.929
53:03.4,0.237,-0.61,-0.659,0.929
53:03.4,0.237,-0.61,-0.659,0.929
53:03.4,0.354,-0.491,-0.631,0.874
53:03.4,0.396,-0.429,-0.721,0.928
53:03.4,0.379,-0.419,-0.925,1.084
53:03.4,0.343,-0.388,-1.119,1.233
53:03.5,0.292,-0.319,-1.212,1.287
53:03.5,0.234,-0.265,-1.152,1.205
53:03.5,0.212,-0.261,-1.041,1.094
53:03.5,0.179,-0.45,-0.777,0.916
53:03.5,0.179,-0.45,-0.777,0.916
53:03.5,0.179,-0.45,-0.777,0.916
53:03.5,0.223,-0.587,-0.775,0.997
53:03.5,0.262,-0.756,-0.831,1.154
53:03.5,0.288,-0.875,-0.907,1.293
53:03.5,0.235,-0.897,-0.988,1.355
53:03.6,0.179,-0.891,-1.051,1.389
53:03.6,0.171,-0.905,-1.079,1.419
53:03.6,0.188,-0.941,-1.078,1.443
53:03.6,0.149,-0.988,-1.13,1.508
53:03.6,0.149,-0.988,-1.13,1.508
53:03.6,0.149,-0.988,-1.13,1.508
53:03.6,0.179,-0.993,-1.117,1.505
53:03.6,0.166,-0.986,-1.052,1.451
53:03.6,0.088,-0.935,-0.96,1.343
53:03.6,-0.015,-0.879,-0.898,1.257
53:03.7,-0.09,-0.819,-0.798,1.147
53:03.7,-0.169,-0.737,-0.642,0.992
53:03.7,-0.21,-0.683,-0.483,0.862
53:03.7,-0.202,-0.496,0.118,0.548
53:03.7,-0.202,-0.496,0.118,0.548
53:03.7,-0.202,-0.496,0.118,0.548
53:03.7,-0.215,-0.425,0.158,0.502
53:03.7,-0.178,-0.317,0.279,0.458
53:03.7,-0.156,-0.28,0.245,0.403
53:03.7,-0.222,-0.169,0.089,0.293
53:03.8,-0.215,-0.061,-0.127,0.257
53:03.8,-0.269,-0.023,-0.311,0.412
53:03.8,-0.323,0.053,-0.497,0.595
53:03.8,-0.422,-0.149,-1.164,1.247
53:03.8,-0.422,-0.149,-1.164,1.247
53:03.8,-0.422,-0.149,-1.164,1.247
53:03.8,-0.295,-0.309,-1.188,1.262
53:03.8,-0.131,-0.511,-1.115,1.233
53:03.8,0.012,-0.728,-1.049,1.277
53:03.8,0.024,-0.895,-1.128,1.44
53:03.9,-0.081,-0.99,-1.427,1.739
53:03.9,-0.288,-0.921,-1.733,1.984
53:03.9,-0.465,-0.781,-1.935,2.138
53:03.9,-0.172,-0.799,-1.576,1.775
53:03.9,-0.172,-0.799,-1.576,1.775
53:03.9,-0.172,-0.799,-1.576,1.775
53:03.9,0.099,-0.928,-1.355,1.645
53:03.9,0.297,-1.023,-1.124,1.549
53:03.9,0.381,-1.072,-0.92,1.463
53:03.9,0.359,-1.072,-0.693,1.326
53:04.0,0.195,-1.043,-0.413,1.139
53:04.0,0.035,-0.913,-0.2,0.935
53:04.0,0.016,-0.727,-0.186,0.751
53:04.0,0.665,-0.357,-0.365,0.838
53:04.0,0.665,-0.357,-0.365,0.838
53:04.0,0.665,-0.357,-0.365,0.838
53:04.0,0.751,-0.32,-0.359,0.892
53:04.0,0.721,-0.298,-0.389,0.872
53:04.0,0.721,-0.32,-0.426,0.897
53:04.0,0.691,-0.307,-0.488,0.9
53:04.1,0.632,-0.252,-0.542,0.87
53:04.1,0.622,-0.198,-0.544,0.85
53:04.1,0.621,-0.155,-0.48,0.8
53:04.1,0.64,-0.182,-0.278,0.721
53:04.1,0.64,-0.182,-0.278,0.721
53:04.1,0.64,-0.182,-0.278,0.721
53:04.1,0.737,-0.388,-0.354,0.905
53:04.1,0.806,-0.626,-0.509,1.14
53:04.1,0.77,-0.793,-0.714,1.316
53:04.1,0.567,-0.916,-0.954,1.439
53:04.2,0.14,-0.871,-1.267,1.544
53:04.2,-0.245,-0.875,-1.55,1.797
53:04.2,-0.489,-0.757,-1.659,1.888
53:04.2,-0.242,-0.85,-1.507,1.747
53:04.2,-0.242,-0.85,-1.507,1.747
53:04.2,-0.242,-0.85,-1.507,1.747
53:04.2,-0.17,-0.82,-1.495,1.714
53:04.2,-0.098,-0.79,-1.42,1.628
53:04.2,-0.127,-0.699,-1.333,1.511
53:04.2,-0.229,-0.552,-1.247,1.383
53:04.3,-0.324,-0.431,-1.157,1.276
53:04.3,-0.442,-0.326,-1.024,1.162
53:04.3,-0.515,-0.237,-0.881,1.048
53:04.3,-0.405,-0.13,-0.573,0.714
53:04.3,-0.405,-0.13,-0.573,0.714
53:04.3,-0.405,-0.13,-0.573,0.714
53:04.3,-0.287,-0.056,-0.529,0.604
53:04.3,-0.146,0.008,-0.586,0.604
53:04.3,-0.059,0.069,-0.671,0.677
53:04.3,-0.034,0.105,-0.779,0.787
53:04.4,-0.071,0.128,-0.863,0.875
53:04.4,-0.182,0.174,-0.889,0.924
53:04.4,-0.276,0.205,-0.892,0.956
53:04.4,-0.187,-0.148,-0.715,0.754
53:04.4,-0.187,-0.148,-0.715,0.754
53:04.4,-0.187,-0.148,-0.715,0.754
53:04.4,-0.158,-0.452,-0.536,0.719
53:04.4,-0.192,-0.767,-0.259,0.832
53:04.4,-0.086,-1.046,-0.073,1.052
53:04.4,0.018,-1.188,-0.1,1.192
53:04.5,0.018,-1.183,-0.472,1.274
53:04.5,-0.137,-1.015,-1.192,1.572
53:04.5,-0.391,-0.67,-1.905,2.057
53:04.5,-0.206,-0.781,-2.431,2.562
53:04.5,-0.206,-0.781,-2.431,2.562
53:04.5,-0.206,-0.781,-2.431,2.562
53:04.5,0.04,-1.03,-2.073,2.315
53:04.5,0.198,-1.147,-1.571,1.955
53:04.5,0.338,-1.239,-1.094,1.687
53:04.5,0.427,-1.179,-0.709,1.441
53:04.6,0.516,-0.974,-0.39,1.169
53:04.6,0.613,-0.794,-0.088,1.007
53:04.6,0.657,-0.655,0.106,0.934
53:04.6,0.558,-0.67,0.266,0.912
53:04.6,0.558,-0.67,0.266,0.912
53:04.6,0.558,-0.67,0.266,0.912
53:04.6,0.447,-0.768,0.341,0.952
53:04.6,0.317,-0.766,0.346,0.898
53:04.6,0.208,-0.687,0.234,0.755
53:04.6,0.201,-0.563,0.071,0.602
53:04.7,0.28,-0.397,-0.132,0.503
53:04.7,0.367,-0.248,-0.376,0.581
53:04.7,0.498,-0.11,-0.631,0.811
53:04.7,0.653,-0.379,-1.119,1.35
53:04.7,0.653,-0.379,-1.119,1.35
53:04.7,0.653,-0.379,-1.119,1.35
53:04.7,0.625,-0.559,-1.19,1.456
53:04.7,0.511,-0.726,-1.102,1.415
53:04.7,0.388,-0.912,-0.953,1.375
53:04.7,0.188,-1.019,-0.878,1.358
53:04.8,-0.234,-0.898,-0.957,1.333
53:04.8,-0.644,-0.827,-1.041,1.477
53:04.8,-0.947,-0.911,-1.204,1.782
53:04.8,-1.127,-0.886,-1.188,1.862
53:04.8,-1.127,-0.886,-1.188,1.862
53:04.8,-1.127,-0.886,-1.188,1.862
53:04.8,-0.951,-0.734,-0.879,1.489
53:04.8,-0.797,-0.6,-0.643,1.187
53:04.8,-0.649,-0.523,-0.468,0.956
53:04.8,-0.484,-0.52,-0.295,0.769
53:04.9,-0.296,-0.554,-0.102,0.636
53:04.9,-0.113,-0.548,0.147,0.579
53:04.9,-0.017,-0.546,0.232,0.593
53:04.9,-0.684,-0.115,-0.502,0.856
53:04.9,-0.684,-0.115,-0.502,0.856
53:04.9,-0.684,-0.115,-0.502,0.856
53:04.9,-0.949,0.113,-0.848,1.278
53:04.9,-1.099,0.244,-1.126,1.592
53:04.9,-1.11,0.256,-1.304,1.731
53:05.0,-0.949,0.088,-1.315,1.624
53:05.0,-0.562,-0.252,-1.011,1.184
53:05.0,-0.102,-0.503,-0.526,0.735
53:05.0,0.418,-0.873,-0.11,0.974
53:05.0,0.365,-1.349,-1.149,1.809
53:05.0,0.365,-1.349,-1.149,1.809
53:05.0,0.365,-1.349,-1.149,1.809
53:05.0,-0.358,-1.15,-1.795,2.162
53:05.0,-1.009,-0.952,-2.054,2.479
53:05.0,-1.339,-0.978,-1.88,2.507
53:05.0,-1.298,-1.187,-1.359,2.223
53:05.1,-0.93,-1.517,-0.776,1.941
53:05.1,-0.476,-1.738,-0.254,1.82
53:05.1,-0.122,-1.753,0.053,1.758
53:05.1,-0.085,-1.034,-0.642,1.22
53:05.1,-0.085,-1.034,-0.642,1.22
53:05.1,-0.085,-1.034,-0.642,1.22
53:05.1,0.058,-0.795,-0.474,0.927
53:05.1,0.305,-0.663,-0.244,0.769
53:05.1,0.559,-0.564,-0.194,0.817
53:05.2,0.762,-0.494,-0.277,0.949
53:05.2,0.902,-0.479,-0.331,1.074
53:05.2,0.974,-0.506,-0.309,1.14
53:05.2,0.998,-0.546,-0.258,1.166
53:05.2,0.883,-0.434,-0.219,1.008
53:05.2,0.883,-0.434,-0.219,1.008
53:05.2,0.883,-0.434,-0.219,1.008
53:05.2,0.836,-0.307,-0.428,0.988
53:05.2,0.793,-0.247,-0.77,1.133
