Time;AccX;AccY;AccZ;Acc-old;Acc-trns
50:58.7;-0.03405944429055476;-0.19310885194218794;-0.7926655105876954;0.8340000000000001;0.00521350388936257
50:58.7;-0.054152416936064776;-0.21767972288889334;-0.7937315608741363;0.885;0.0093564148622122
50:58.7;-0.07224362761308101;-0.24060635272600997;-0.7943025590578261;0.94;0.0138067861086306
50:58.8;-0.0868903947049437;-0.2603124340398516;-0.793581679781549;0.97;0.01794974637275213
50:58.8;-0.09681479039773745;-0.2758053808662101;-0.7913498559899677;1.136;0.021130655618739082
50:58.8;-0.10101704514828737;-0.28683658701813913;-0.7880768911955949;1.1740000000000002;0.022834830907215737
50:58.8;-0.09889691872708703;-0.2939319157075705;-0.7848951983638479;0.9309999999999999;0.02281608773688656
50:58.8;-0.09036249392539142;-0.29826275760046195;-0.7834019784604329;0.782;0.021114067294555068
50:58.8;-0.07590450416734203;-0.3013702025870582;-0.7853115056300026;0.649;0.017964280103692373
50:58.8;-0.0566102231820688;-0.3048097964422313;-0.7920463940649777;0.584;0.013667038224760298
50:58.8;-0.03409221927410359;-0.3098180553003207;-0.8043818842814764;0.6729999999999999;0.008496191210240974
50:58.8;-0.010325565291493958;-0.3170894342405845;-0.8222312244705202;0.6729999999999999;0.002692089992071885
50:58.8;0.012584542949577303;-0.3267042389979633;-0.8446126494930161;0.736;0.0034725603187318226
50:58.9;0.03266456988471288;-0.33819925606493506;-0.869800197776887;0.8490000000000001;0.009608798672401834
50:58.9;0.04832140961432775;-0.3507461355147171;-0.8956377024504225;1.186;0.015179758308329726
50:58.9;0.058537720579391835;-0.3633925867925567;-0.9199619252650395;1.3719999999999999;0.019569589877406375
50:58.9;0.062976411779151;-0.3753151104589357;-0.9410255377962069;1.3869999999999998;0.022242078616874862
50:58.9;0.06197326035107028;-0.3860239458529909;-0.957782258794145;1.09;0.022913180614924675
50:58.9;0.05643141950691594;-0.3954622719738321;-0.9699519370711147;0.99;0.021645929851619995
50:58.9;0.04766632716007672;-0.40397496734988275;-0.977893910607573;1.054;0.018830328035446438
50:58.9;0.037256903506107976;-0.4121804632747702;-0.9823855616398424;0.9620000000000001;0.01508607043132205
50:58.9;0.026935299781931713;-0.42081422008260677;-0.984390168765734;0.9620000000000001;0.011157823523913086
50:58.9;0.018516879438867068;-0.4305964837364038;-0.9848605123967147;0.972;0.00785259145155456
50:59.0;0.013850510923327971;-0.44213837048711224;-0.9846086751213117;1.077;0.00602958828324645
50:59.0;0.014753146938748718;-0.45587543445849044;-0.9842593303967218;1.107;0.006619731865815014
50:59.0;0.02288821683629385;-0.47201365167789366;-0.9842745301680393;1.141;0.010633659896964891
50:59.0;0.039569458500712834;-0.49048142611761286;-0.9850097545810893;1.177;0.01911715248732278
50:59.0;0.06551300511169168;-0.510892266561016;-0.9867529411034972;1.18;0.03302670744809025
50:59.0;0.10059624252986563;-0.5325247323819327;-0.9897111395717452;1.0859999999999999;0.05301881301110173
50:59.0;0.143697571308912;-0.554319571599804;-0.9939390897934334;0.993;0.07917159814637474
50:59.0;0.1926808435675866;-0.5748919615750759;-0.9992427095924874;1.075;0.11068678255211183
50:59.0;0.24454759074325208;-0.5925663158286326;-1.0051136105483562;1.075;0.1456516815960556
50:59.0;0.29572702883527846;-0.6054537027534761;-1.0107369091978828;1.138;0.18097145773183837
50:59.1;0.3424467810796632;-0.6115946264729443;-1.0150788554035066;1.275;0.21259670569489092
50:59.1;0.3811338731094208;-0.6091761870655318;-1.017033450548076;1.311;0.23613246660584758
50:59.1;0.4088058436094434;-0.5968049187352213;-1.0155967674770185;1.396;0.24778259608853612
50:59.1;0.42341299796926485;-0.5737877933155231;-1.010037018838937;1.489;0.24538769556121964
50:59.1;0.4240928114111357;-0.5403595335092984;-1.0000298895216846;1.4480000000000002;0.229169443299083
50:59.1;0.4112955582014816;-0.4977987845919418;-0.9857311526616316;1.389;0.2018209905179486
50:59.1;0.38674016921005094;-0.44839345080300597;-0.9677689592338684;1.341;0.16782251756140976
50:59.1;0.3531783525445887;-0.39524368107361635;-0.9471547424056406;0.9420000000000001;0.1322147627184658
50:59.1;0.313993177151686;-0.3419296497943389;-0.9251290907346397;0.866;0.09932516846173277
50:59.1;0.272717456015364;-0.2921079391739891;-0.9029820421971239;0.866;0.07193419887897289
50:59.2;0.23258174914521293;-0.24910865768359775;-0.8819029420865603;0.914;0.05109580495243034
50:59.2;0.19616820762277906;-0.21558325183079363;-0.8628955495037542;0.862;0.03649235335865472
50:59.2;0.16519190601541756;-0.19323414242735923;-0.8467516147038112;0.87;0.027028918065149676
50:59.2;0.14040316918677057;-0.1826567962193677;-0.8340520302555874;0.86;0.021389758961054675
50:59.2;0.12160536330347267;-0.1833194941320288;-0.8251699907128531;0.789;0.018395212330432113
50:59.2;0.10778997824242066;-0.19368409542467807;-0.8202679630825769;0.7879999999999999;0.017124901954072874
50:59.2;0.097387212858068;-0.21144654894729825;-0.8192968680678159;0.872;0.016871116831364108
50:59.2;0.08860638721384871;-0.23385720361574894;-0.822011969298408;0.973;0.0170331088903872
50:59.2;0.07980249250414688;-0.2580664801730274;-0.8280079664530814;0.973;0.017052284497361767
50:59.2;0.06978110129186539;-0.2814379361282662;-0.8367576720459405;0.938;0.016433125029825708
50:59.3;0.057968890194055496;-0.3017878412934655;-0.8476360666735708;0.9159999999999999;0.014828804925236718
50:59.3;0.04442483674569489;-0.31753913556499963;-0.8599266500809193;0.912;0.012130662141998184
