Time;AccX;AccY;AccZ;Acc-old;Acc-trns
56:47.1;0.008456643112805438;-0.16852879034657345;-1.0245224147364997;1.0390000000000001;0.0014601368813412959
56:47.1;0.003961227942818875;-0.17425988824091268;-1.0159321610061065;1.05;0.0007012808407165709
56:47.1;-0.0003644266827172265;-0.17975367042034812;-1.0075559467231465;1.052;6.600200147504975e-05
56:47.2;-0.004393196323495353;-0.18484047098820613;-0.9995518070024194;1.016;0.0008116765267227339
56:47.2;-0.007998199007677816;-0.18937426143590882;-0.9920900691090734;1.016;0.0015026722291061922
56:47.2;-0.011064289373908562;-0.19324423380883501;-0.9853413026095369;0.998;0.0021067682134240464
56:47.2;-0.013503404125632374;-0.19638367916872929;-0.9794557978342171;0.9890000000000001;0.002597368078299221
56:47.2;-0.015268697333693737;-0.19877541861002518;-0.9745415721628654;0.99;0.0029577743139273392
56:47.2;-0.016363584864275377;-0.20045426896715612;-0.9706461456604951;0.983;0.0031838653833744747
56:47.2;-0.016844008212101885;-0.20150651368453523;-0.9677451690422244;0.975;0.0032846987539425264
56:47.2;-0.016814520302494383;-0.2020652064940145;-0.9657397767666926;0.975;0.003281225971304102
56:47.2;-0.016419656831661484;-0.20230010074344282;-0.9644643937407079;0.981;0.0032036596707611317
56:47.2;-0.015831203478824128;-0.20240241921906965;-0.9637058904947723;0.987;0.003087977616059454
56:47.3;-0.015231452093278003;-0.2025662597138449;-0.9632321283289804;0.996;0.0029719354878702743
56:47.3;-0.014793957771521368;-0.2029690514774313;-0.9628246137002323;0.996;0.002891088464978785
56:47.3;-0.014665457019041385;-0.20375350360117866;-0.9623085322051645;0.991;0.002875510932943045
56:47.3;-0.014953015608025378;-0.20501342569627307;-0.9615747245784709;0.992;0.002947773622898797
56:47.3;-0.015718598690178717;-0.20678538561237852;-0.9605911071735379;0.993;0.0031222827526382266
56:47.3;-0.01698076085511244;-0.20904723990323704;-0.9594032822627971;0.991;0.003405671723291261
56:47.3;-0.01872152070090941;-0.21172335348550575;-0.9581246618352821;0.986;0.0037977983855303063
56:47.3;-0.02089584627378473;-0.21469517304681693;-0.9569167540087533;0.981;0.004292955665172725
56:47.3;-0.02344114708713365;-0.21781526386677566;-0.9559615251485489;0.975;0.004880986247624853
56:47.3;-0.02628459990147631;-0.22092318009606893;-0.9554294778540503;0.968;0.005548061840130088
56:47.4;-0.02934700179268534;-0.22386197362471782;-0.9554484498020539;0.971;0.0062769884136037665
56:47.4;-0.032542999748359204;-0.22649389207585327;-0.9560785746109239;0.971;0.007047055040234216
56:47.4;-0.03577877313770777;-0.22871317520355233;-0.9572977899343798;0.977;0.007833641344322602
56:47.4;-0.038949171853841;-0.23045411254516981;-0.9589998649227459;0.983;0.008607979751301434
56:47.4;-0.041936504529067914;-0.23169386447349632;-0.961004224751989;0.988;0.00933753104528321
56:47.4;-0.044612555897061965;-0.23245075567517515;-0.9630749208795599;0.992;0.009987301050809003
56:47.4;-0.04684427974862416;-0.23277918245971135;-0.9649454238858658;0.993;0.010522124964487586
