Time;AccX;AccY;AccZ;Acc-old;Acc-trns
05:47.3;-0.005599449002184242;-0.3880313029472267;-0.4486004161129945;0.58;0.00097470170947219
05:47.3;-0.0022112134191291334;-0.43268693515088047;-0.5017016575685018;0.58;0.00048000966191160397
05:47.3;-0.0003969161312366152;-0.4745616672144528;-0.5575265442639616;0.6629999999999999;0.00010501635830746512
05:47.3;-0.0019905750308060457;-0.5117507143431822;-0.6180578919334793;0.6759999999999999;0.000629602097122896
05:47.4;-0.008282669777737672;-0.5423836806124555;-0.6844813481896802;0.667;0.003074953686181559
05:47.4;-0.01985122579999552;-0.5647537133354319;-0.7569365838718721;0.797;0.008486056526395112
05:47.4;-0.0364819392288175;-0.5774905800721386;-0.8344076249503845;0.986;0.017579280023109427
05:47.4;-0.057201345622333546;-0.579760534680318;-0.9147846316007089;1.129;0.030337078410989062
05:47.4;-0.08044155775305632;-0.571452248488123;-0.9950911589356265;1.188;0.04574285694497921
05:47.4;-0.10433437209701821;-0.5532974278481173;-1.0718348224601042;1.307;0.06187481601801763
05:47.4;-0.12708704258771247;-0.5268882526105733;-1.1414267390377721;1.5390000000000001;0.07643069897187015
05:47.4;-0.1473432229304791;-0.4945809892097997;-1.200609976480215;1.5390000000000001;0.08749223925215838
05:47.4;-0.16442108962788635;-0.4592953347846638;-1.246824638719834;1.58;0.09415750283466154
05:47.4;-0.1783627838279477;-0.42422067705783373;-1.2784398097746186;1.516;0.09673337949861831
05:47.5;-0.18979950158244047;-0.39244121954762384;-1.2948148265784307;1.354;0.09644447382266734
05:47.5;-0.19969622073792465;-0.3665205479493629;-1.2961954562556226;1.222;0.09487213363419272
05:47.5;-0.20906534424638348;-0.34813159880048816;-1.2834914429831792;1.151;0.09341539834417559
05:47.5;-0.2187261999605964;-0.337831748533267;-1.258013632084785;1.1909999999999998;0.09295796677600066
05:47.5;-0.2291537004622746;-0.33504193253562775;-1.2212506430485413;1.205;0.09376285984776789
05:47.5;-0.2404287310037489;-0.338220363619691;-1.1747313326118678;1.1840000000000002;0.09552667660315924
05:47.5;-0.2522861215689095;-0.3451660958228273;-1.11997927126515;1.169;0.09752848441469891
05:47.5;-0.2642436718666576;-0.35336881460517927;-1.05854695150685;1.169;0.09884232238963014
05:47.5;-0.27577709548775436;-0.3603386292254241;-0.9921141673321602;1.219;0.09858950060169379
05:47.5;-0.28649085352164894;-0.36388198960159945;-0.9226242107085636;1.2309999999999999;0.09618252381899278
05:47.6;-0.29623815265804665;-0.362314015420018;-0.8524080727018694;1.225;0.091490010834746
05:47.6;-0.30516073872617566;-0.3546098631689807;-0.78422701673736;1.113;0.08486356428249126
05:47.6;-0.3136389051199782;-0.34050630337443416;-0.7211709948836618;0.769;0.0770181950052087
05:47.6;-0.3221658927486194;-0.3205604173489348;-0.6664039324382465;0.875;0.06882195517176812
05:47.6;-0.3311958211667152;-0.2961351352765448;-0.6228300399697255;0.772;0.061086372664434015
05:47.6;-0.34103821730544825;-0.26924629071479184;-0.5927951189344222;0.679;0.054432389225448755
05:47.6;-0.35184229001367895;-0.24225504283684743;-0.5778904379359544;0.647;0.04925682031971323
05:47.6;-0.3636469959372547;-0.21749828262329998;-0.5788572776221975;0.647;0.04578332543591372
05:47.6;-0.37644249183545153;-0.19698045676338868;-0.5955678174499367;0.789;0.044162434016129015
05:47.6;-0.39020846542989546;-0.18217906262760963;-0.6270647065266194;0.757;0.044576658258712334
05:47.7;-0.4049124926702232;-0.17395627548486434;-0.6716450037315503;0.648;0.04730870555342248
05:47.7;-0.4204589798648137;-0.17256162754931917;-0.7269835701236883;0.9009999999999999;0.05274635536599858
05:47.7;-0.43660565869474294;-0.17770788649649932;-0.7902991267981906;0.9890000000000001;0.06131794111328819
05:47.7;-0.4528940218053177;-0.188694727353426;-0.8585446900915967;0.9890000000000001;0.07337012509632183
05:47.7;-0.46863822457932014;-0.2045575197038617;-0.9285751427035476;1.127;0.08901643798951585
05:47.7;-0.4829854491465015;-0.22422231073908053;-0.9972551577520433;1.19;0.10799885771346401
05:47.7;-0.4950168092441157;-0.24665107122559063;-1.061508265798549;1.284;0.12960636571509435
05:47.7;-0.5038246544504341;-0.2709693808591763;-1.1183293558444545;1.284;0.15267550313727857
05:47.7;-0.508511764184224;-0.29656915320446603;-1.1647839109699625;1.123;0.1756597841932626
05:47.7;-0.5081138274602411;-0.32316846220054785;-1.198023056208964;1.153;0.19672301033955364
05:47.8;-0.501513037727324;-0.3508039998244568;-1.2153609390597302;1.252;0.21382182822465778
05:47.8;-0.4874431827325191;-0.3797373753970495;-1.214458506682984;1.462;0.22479674913543093
05:47.8;-0.46465218384185675;-0.41028199718894276;-1.1936083690940167;1.52;0.22754762072641624
05:47.8;-0.43219705904798167;-0.44259627183983513;-1.1520497376542007;1.5430000000000001;0.22037421996060075
05:47.8;-0.38976200443490744;-0.4765084344581398;-1.0902144910584939;1.607;0.20247995830019888
05:47.8;-0.33786499850695595;-0.5114303984515562;-1.0098227064026104;1.287;0.17449173977109234
05:47.8;-0.2778580248405241;-0.546399788438467;-0.9137865180411494;1.044;0.13873250014845345
05:47.8;-0.21171840337737396;-0.58024843007528;-0.8059421943248689;1.044;0.0990094111842197
05:47.8;-0.14172973696064947;-0.6118322543780673;-0.6906925922081156;0.9490000000000001;0.05989328690092174
05:47.8;-0.07018685663757276;-0.6402281782435175;-0.5726573999883158;0.785;0.0257327057880243
05:47.9;0.0007856918948595905;-0.6648382218076495;-0.4563982302566036;0.7759999999999999;0.00023840326779509436
05:47.9;0.06928332906298218;-0.6853986889582956;-0.3462527637556918;0.7559999999999999;0.016442402122998273
05:47.9;0.1335752564510696;-0.7019260744294517;-0.24628351222746633;0.778;0.02309153112259827
05:47.9;0.19201824669253575;-0.7146336497696001;-0.16031374788409247;0.759;0.021998685404917003
05:47.9;0.24297365866941734;-0.723842954886531;-0.09199538074683167;0.737;0.01617966652658594
05:47.9;0.28475479602480147;-0.7299116003269382;-0.04483999163328205;0.7140000000000001;0.009319805227419332
05:47.9;0.31562645833197406;-0.7331981212343015;-0.022154668086832967;0.8320000000000001;0.005126960760050391
05:47.9;0.33387080075867864;-0.7340705785963438;-0.026860375176429245;0.8320000000000001;0.006583067848562456
