Time;AccX;AccY;AccZ;Acc-old;Acc-trns
10:06.7;0.05992828312361354;-0.3256977778598772;-0.93288806314219;0.992;0.018208583724622387
10:06.7;0.07199738458808502;-0.32544738561137015;-0.9269029916353432;1.032;0.021718598224368033
10:06.7;0.0832398249315003;-0.32521339268990074;-0.9210221551310722;1.03;0.024932719863965388
10:06.7;0.09294698820172505;-0.32503334987706134;-0.915346027402406;1.012;0.02765340069580868
10:06.7;0.10057903756018072;-0.32495574499770685;-0.9100670783662748;0.996;0.02974439220580409
10:06.7;0.1058072345039341;-0.32503601065978527;-0.9054613639708986;0.973;0.03113986791169162
10:06.7;0.10852126817759371;-0.32532901376359863;-0.9018494623445815;0.9440000000000001;0.03183990091846976
10:06.7;0.10880983145972604;-0.32588021483167673;-0.8995388474380014;0.9440000000000001;0.03189672213126601
10:06.7;0.10692497453361459;-0.32671787560336996;-0.8987629013255938;0.937;0.03139765329883509
10:06.7;0.10323930564150145;-0.32784819095746925;-0.899630091946545;0.937;0.03044961742009407
10:06.7;0.09820224389551396;-0.32925384361733534;-0.9020921836896575;0.9420000000000001;0.029167767179728122
10:06.8;0.0922988402310553;-0.33089517480252756;-0.9059358720254145;0.9490000000000001;0.027668405682408533
10:06.8;0.08601266928751063;-0.3327128108927393;-0.9107989801370439;0.965;0.02606480527127345
10:06.8;0.07979313107352808;-0.33463108449255685;-0.9162091263256676;0.981;0.024463939916161217
10:06.8;0.07402757288377552;-0.3365620168322244;-0.9216391329347157;0.998;0.022962518475201938
10:06.8;0.0690196510036656;-0.3384094470251247;-0.9265702137654245;1.012;0.021641809614194433
10:06.8;0.06497606782102144;-0.34007267035124583;-0.9305522795045877;1.012;0.020562027441278816
10:06.8;0.06200326962056551;-0.34144928574591654;-0.9332516421726286;1.012;0.019757844502843798
10:06.8;0.06011414255521742;-0.342437590888213;-0.934480144360754;1.012;0.019236593508644467
10:06.8;0.05924321341185239;-0.34293929147114227;-0.9342043427603571;1.0090000000000001;0.01898006673645799
10:06.8;0.05926786948098035;-0.3428633337705072;-0.9325363378471652;1.002;0.01894986512528589
10:06.9;0.060032569829929806;-0.34213146954055695;-0.9297090582523789;0.99;0.019095323481003887
10:06.9;0.06137293278904159;-0.3406859290312583;-0.9260400479628309;0.977;0.01936247378102141
10:06.9;0.06313684865160236;-0.33849908333275586;-0.9218897866394821;0.975;0.019702412238341436
10:06.9;0.06519993870345119;-0.33558382530346087;-0.9176218647048189;0.9740000000000001;0.020077607545589567
10:06.9;0.0674728926610348;-0.332001958308254;-0.9135711857986981;0.966;0.020465029177774555
10:06.9;0.06989934281146583;-0.32786730543771375;-0.9100233136828405;0.966;0.020855649649513957
10:06.9;0.07244521770047596;-0.32334155687372096;-0.9072051164143438;0.966;0.0212508711373469
10:06.9;0.07508285317888275;-0.31862336331469876;-0.9052846926808072;0.966;0.021657262588493518
10:06.9;0.07777420942365043;-0.3139323963702812;-0.9043771992533713;0.96;0.022081132560018965
10:06.9;0.0804572890208081;-0.30948952353126913;-0.9045531187782525;0.9640000000000001;0.02252399502962379
10:07.0;0.08303900525485067;-0.305494366021627;-0.905846248227048;0.9620000000000001;0.022979460761427865
10:07.0;0.08539646103888365;-0.302102988102369;-0.9082591568624908;0.963;0.02343174752138741
10:07.0;0.08738678473473545;-0.29940926928785655;-0.9117643448045905;0.96;0.023855779206968436
10:07.0;0.0888638092350918;-0.29743299957135866;-0.916300769065733;0.9570000000000001;0.024218772506062594
10:07.0;0.08969847207360862;-0.2961168653663194;-0.9217676797945101;0.9590000000000001;0.024483283698556055
10:07.0;0.08979892066349983;-0.2953334235637839;-0.9280195132729959;0.9840000000000001;0.02461165534365859
10:07.0;0.08912605365193729;-0.2949013036145559;-0.9348651005064935;0.9840000000000001;0.024571423480539877
10:07.0;0.08770096534014576;-0.29460747791080377;-0.9420717894834622;0.9840000000000001;0.024340648167812822
10:07.0;0.08560232999633205;-0.2942311869358762;-0.9493734864182362;0.996;0.023911751481962982
10:07.0;0.08295370897507585;-0.29356595787630524;-0.956482569355972;1.0070000000000001;0.023292631807897902
10:07.1;0.0799031078427634;-0.2924377728100184;-0.9631060782477872;1.013;0.02250459818010814
10:07.1;0.07659936744063713;-0.2907184901955739;-0.9689648506592573;1.02;0.02157773529077461
10:07.1;0.07317074534212398;-0.2883342549810471;-0.9738127323450203;1.024;0.020545142999534072
10:07.1;0.06970983397340448;-0.2852690985499539;-0.9774532221890725;1.026;0.019437694887537868
10:07.1;0.06626670243521196;-0.2815641936345541;-0.9797518994016368;1.028;0.01828053488027632
10:07.1;0.06284996098513392;-0.2773135319425505;-0.9806437960036029;1.021;0.017091782583654614
10:07.1;0.05943407352826753;-0.2726572993152099;-0.9801356297882565;1.021;0.015883229194898422
10:07.1;0.05597089968237014;-0.26777446893030366;-0.978303624306485;1.021;0.014662401816319325
10:07.1;0.052403465359620066;-0.26287530079860916;-0.9752878690190611;1.022;0.013435152863074316
10:07.1;0.048679581877559004;-0.25819280829438834;-0.9712832522687355;1.01;0.012207785248843106
10:07.2;0.04476265810567491;-0.25397151029805143;-0.9665259941137452;1.001;0.010987892660457226
10:07.2;0.04063795823819621;-0.25045282964941035;-0.961275403065826;0.9890000000000001;0.009783756880844582
10:07.2;0.03631452604702353;-0.24785868311443762;-0.9557923852337459;0.9790000000000001;0.008602963583720308
10:07.2;0.03182461681955686;-0.24637708676820672;-0.9503176062114138;0.9740000000000001;0.007451303865229985
10:07.2;0.027222396315627617;-0.24615445403463293;-0.9450521823576516;0.972;0.006332713496441689
10:07.2;0.022582046184134744;-0.24729723702251652;-0.9401429127617369;0.9620000000000001;0.005250207063112927
10:07.2;0.017994347965121036;-0.24988100456643303;-0.9356735056684747;0.9620000000000001;0.004207205154247587
