Time;AccX;AccY;AccZ;Acc-old;Acc-trns
54:06.7;-0.003298069835843637;-0.3014189725605027;-0.9699465008819652;1.012;0.0009642246131950117
54:06.8;-0.022098238839118323;-0.313523433397369;-0.958727453727517;1.054;0.006642366482025442
54:06.8;-0.0399078730607032;-0.3248922639070883;-0.9469178528609229;1.0659999999999998;0.012277508887382499
54:06.8;-0.05586979335751111;-0.33502870604226237;-0.9343845115132878;1.037;0.0174897948740129
54:06.8;-0.06922560755122902;-0.3435902027257337;-0.9211082934343302;0.9670000000000001;0.021908782315667705
54:06.8;-0.07937149813725954;-0.3504260542289519;-0.9071953445228507;0.9670000000000001;0.02523258698728708
54:06.8;-0.08590500274905076;-0.3555929190616814;-0.8928680461550729;0.9670000000000001;0.027274628323854015
54:06.8;-0.08865725189514573;-0.35934624745902405;-0.8784563594230721;0.983;0.027986434379056114
54:06.8;-0.08770834977819936;-0.3621074597865875;-0.8643983713079697;0.9840000000000001;0.027453160659667488
54:06.8;-0.08338531762312477;-0.36440801511829957;-0.8512423374286259;0.948;0.02586608638287578
54:06.8;-0.07624152547794612;-0.3668142024412319;-0.8396362457780642;0.9159999999999999;0.02348166554019885
54:06.9;-0.06701588736151765;-0.36984154733931207;-0.83029695269752;0.9109999999999999;0.020579125416484365
54:06.9;-0.056571226160212366;-0.37387298489380566;-0.8239601973600797;0.9079999999999999;0.017427131579431602
54:06.9;-0.04581543164610332;-0.37909607619499736;-0.8213158678914687;0.898;0.014264983886460133
54:06.9;-0.03561474180487502;-0.3854706090301902;-0.8229309474473753;0.865;0.011297555020539897
54:06.9;-0.026710941141981612;-0.3927324493712973;-0.8291643179117997;0.865;0.008698143755136813
54:06.9;-0.019651509157049177;-0.40043469177949037;-0.8400854497225155;0.878;0.0066107550666792345
54:06.9;-0.014737579973719864;-0.40802147993747195;-0.8554153155046955;0.922;0.005143825454418652
54:06.9;-0.011993704094401052;-0.41492149238417336;-0.874505954184965;0.955;0.004351931309681725
54:06.9;-0.011165115700478184;-0.42063967743010316;-0.8963669783789215;0.9790000000000001;0.004209779147911648
54:06.9;-0.011746651850598823;-0.42482433490796173;-0.9197389670746234;1.011;0.004589739851944519
54:07.0;-0.01303951133287642;-0.42729462101936116;-0.9432088678848382;1.014;0.005255289161143685
54:07.0;-0.014223151524806974;-0.4280276776820102;-0.9653595952234556;1.104;0.005877015109071376
54:07.0;-0.014428045109912087;-0.427120098996482;-0.9849385712473546;1.16;0.006069691879653262
54:07.0;-0.012801375531017033;-0.4247445339702126;-1.0010173320561822;1.166;0.005442845838220264
54:07.0;-0.008566031172369997;-0.421112381726347;-1.013107791805874;1.166;0.003654545025457557
54:07.0;-0.0010783743359247594;-0.4164425437485191;-1.0212086418136286;1.166;0.00045860534861270566
54:07.0;0.010110364076989843;-0.4109383443662764;-1.0257704422185265;1.155;0.004261805665839846
54:07.0;0.025190077977126142;-0.40477951452926647;-1.0275812738455863;1.081;0.010477657994612186
54:07.0;0.04403332886853833;-0.3981288093824698;-1.0275896950067713;1.036;0.01801460999495088
54:07.0;0.0661558799676613;-0.3911408584755153;-1.026701038104116;0.987;0.02656719089317041
54:07.1;0.09071163721308736;-0.38396292043421915;-1.0255954624719865;0.993;0.03572139267166381
54:07.1;0.11653310545744862;-0.3767322430529778;-1.0246099574178105;1.054;0.04498219910120136
54:07.1;0.14221724485720075;-0.36958164453442666;-1.0237041445588924;1.11;0.05380679400983635
54:07.1;0.16624508595241302;-0.3626556564696597;-1.0225022705614828;1.091;0.06164637639001603
54:07.1;0.18711855402048294;-0.3561282430531469;-1.0203853979402382;1.091;0.06799664814942717
54:07.1;0.2034994190959064;-0.3502115593254624;-1.0166084267898492;1.1179999999999999;0.0724514957340532
54:07.1;0.2143380826339659;-0.34515055776536624;-1.0104267732122125;1.196;0.07475027007571958
54:07.1;0.21897987502526264;-0.3412037015633418;-1.0012176486029267;1.149;0.07480772266535493
54:07.1;0.21723559189974256;-0.3386130343328338;-0.9885725284575528;1.068;0.07271821181098755
54:07.1;0.20940642006045665;-0.33756828127806604;-0.9723429656400429;1.04;0.0687339181659968
54:07.2;0.19626092127594832;-0.3381723633379634;-0.9526448243210008;1.044;0.063227055641802
54:07.2;0.17896888161367977;-0.3404194203835747;-0.9298400935040314;1.04;0.05665002691884515
54:07.2;0.1590009776554674;-0.34419525433839715;-0.9045060621760727;1.015;0.0495012487355338
54:07.2;0.13800407292856418;-0.3493015401442318;-0.8773869990066535;0.922;0.042294471188794945
54:07.2;0.11766252259074081;-0.3554948950786139;-0.8493248261403707;0.922;0.035525920744710636
54:07.2;0.09955878541681648;-0.3625262924875453;-0.8211792931401174;0.877;0.029638559283432835
54:07.2;0.08504828289292345;-0.3701676634706376;-0.7937568288900979;0.831;0.024989151040492416
54:07.2;0.075160717699248;-0.3782198572585561;-0.7677647171489865;0.8;0.021825459455774115
54:07.2;0.07053620630389573;-0.38650571992465904;-0.7438011385867364;0.8640000000000001;0.020277988026940523
54:07.2;0.07140181383581412;-0.39485833795497527;-0.7223820232094591;0.857;0.020366550920711875
54:07.2;0.07759030098224887;-0.403112587637087;-0.7039895825759409;0.862;0.02201912357886024
54:07.3;0.08859608108787817;-0.4111001194311821;-0.6891155378371085;0.861;0.025098869309645003
54:07.3;0.10365596426896728;-0.41864341368080094;-0.6782744301646261;0.8170000000000001;0.029433642068805558
54:07.3;0.12183965620351558;-0.4255482623149246;-0.6719748051278905;0.782;0.03484098915331497
