Time;AccX;AccY;AccZ;Acc-old;Acc-trns
05:44.6;0.013869110914489004;-0.49525475968915017;-0.901572052850435;1.0290000000000001;0.006192666901067231
05:44.6;0.013238135000564267;-0.4961322426944848;-0.8900431132165936;1.0759999999999998;0.00584568355197332
05:44.6;0.012404735090802253;-0.49707858790674836;-0.8788031517799441;1.058;0.005418812898454529
05:44.6;0.011220192398523423;-0.49810551620695476;-0.8682151021865152;0.998;0.004852315054340898
05:44.7;0.009611864600018373;-0.49917368337062534;-0.8586762873657342;0.96;0.004119920116755706
05:44.7;0.007599868978172774;-0.5001866138140296;-0.8505827578093035;0.9670000000000001;0.0032333650881682546
05:44.7;0.005292956995535355;-0.501001826424856;-0.844277782155023;0.971;0.002238839884401713
05:44.7;0.0028648902984519417;-0.5014574769982323;-0.8400053108316955;0.971;0.0012067689848388162
05:44.7;0.0005196718012590643;-0.5014050976872872;-0.8378800304599209;0.971;0.00021832312365696707
05:44.7;-0.0015433764090253322;-0.5007365905104147;-0.8378770846937849;0.975;0.0006475323922724081
05:44.7;-0.003156969184701933;-0.4993983451504341;-0.8398401503429143;0.9740000000000001;0.0013240795400846573
05:44.7;-0.004202615173158642;-0.4973919700165335;-0.8435042361108348;0.98;0.0017632165833493926
05:44.7;-0.0046162882988934765;-0.4947652145630622;-0.848528303572801;0.991;0.0019380207165401488
05:44.7;-0.004384208116238846;-0.49159769754225413;-0.8545321584584737;0.997;0.0018417446329873732
05:44.8;-0.003531977825057663;-0.48798520959504116;-0.8611315751311546;0.995;0.001484205857394668
05:44.8;-0.0021116372068756754;-0.4840252505124758;-0.8679662823631318;0.992;0.0008871359496315077
05:44.8;-0.00019056476475476207;-0.47980605393325;-0.8747182710090717;1.003;7.997910217667762e-05
05:44.8;0.002156005671046496;-0.4754009835642369;-0.8811211543175391;1.003;0.0009031202970155185
05:44.8;0.004849244701306809;-0.47086883340718727;-0.8869625899969461;1.003;0.002025253298891891
05:44.8;0.007809269317427053;-0.4662585401251937;-0.8920818378861892;1.002;0.003248193535237195
05:44.8;0.010957552442080841;-0.4616154494944671;-0.8963652247270479;1.01;0.0045339726151005216
05:44.8;0.014219919306249298;-0.45698649061976243;-0.8997425325261077;1.011;0.00584680681487011
05:44.8;0.017529384097873777;-0.45242310834958144;-0.9021854965701385;1.011;0.007154961111154038
05:44.8;0.020827216101705685;-0.44798241374752806;-0.9037070988533366;1.015;0.008431791958906225
05:44.9;0.02406140795082926;-0.44372761393334287;-0.9043593171021671;1.012;0.009655583193566747
05:44.9;0.027183729466127377;-0.4397279689819451;-0.9042275288977581;1.0090000000000001;0.010808635071761693
