Time;AccX;AccY;AccZ;Acc-old;Acc-trns
50:59.0;0.03473890254891995;-0.25927879164974876;-0.7676017284131291;0.8109999999999999;0.006913835342913438
50:59.0;0.043186793165551365;-0.2713861295026505;-0.7660016167721405;0.8109999999999999;0.008977766177457259
50:59.0;0.05131605400579056;-0.28361375411401374;-0.7635488199540988;0.8109999999999999;0.011112642737554357
50:59.0;0.05874047903654337;-0.2959986869757624;-0.7598754900361939;0.8590000000000001;0.013212034679256746
50:59.0;0.065184623403449;-0.3084775646813997;-0.7548464509809956;0.902;0.015178447818303683
50:59.0;0.0705194920582522;-0.3208703130594536;-0.7486241694446825;0.8959999999999999;0.01693957686085713
50:59.1;0.07478455889346937;-0.3328868855669929;-0.741685096168475;0.8370000000000001;0.018464101315164703
50:59.1;0.07818218488739795;-0.3441561832564943;-0.7347713569470082;0.7759999999999999;0.01977040645515595
50:59.1;0.08103675139755197;-0.35427345537341903;-0.7287871870654191;0.769;0.02092287519615666
50:59.1;0.08372236342909241;-0.36285987893407334;-0.7246733280994083;0.8220000000000001;0.022015203702371793
50:59.1;0.08657391707620966;-0.36962442747743646;-0.7232938237035047;0.812;0.02314528267781217
50:59.1;0.08980256775436989;-0.3744153851340192;-0.7253502873641169;0.812;0.024388788543261656
50:59.1;0.09343679935161807;-0.3772510109254712;-0.7313208977906419;0.812;0.02577842321351156
50:59.1;0.09730495844752825;-0.37832588056011895;-0.7414188123154434;0.8009999999999999;0.027293838939961516
50:59.1;0.10106512282997979;-0.37799651407261;-0.7555708991861411;0.821;0.028864519055156815
50:59.1;0.10427454862815139;-0.37675364018122437;-0.7734221260452722;0.855;0.030384519159280463
50:59.2;0.10647792095095869;-0.37518757879603704;-0.794369990187498;0.897;0.031734440334860343
50:59.2;0.10728860456329792;-0.37394776874015895;-0.8176279187822728;0.912;0.03280350542449344
50:59.2;0.10644342249312846;-0.3736920884761325;-0.8423106191716342;0.9259999999999999;0.03350464412769141
50:59.2;0.10382408152778891;-0.37502316518553847;-0.8675321431505377;0.958;0.03377860948953932
50:59.2;0.09944915185511184;-0.37841747315206337;-0.8925069911942497;1.048;0.03358798045296143
50:59.2;0.09344596427533652;-0.38415970390659715;-0.9166399759866817;1.048;0.03290570132333302
50:59.2;0.08601289001793264;-0.3922924367672884;-0.9395840949019781;1.048;0.03170364028983489
50:59.2;0.07738017518830463;-0.40258441381109245;-0.9612491808785207;1.035;0.02994488491830261
50:59.2;0.06777354239965296;-0.41451822699962365;-0.9817610942381799;1.035;0.02758097632995882
50:59.2;0.057383336383177524;-0.4272994577950406;-1.0013891615227477;1.058;0.02455393058089717
50:59.3;0.046343901662088544;-0.4398896839570441;-1.0204658050857294;1.09;0.020803424338202824
50:59.3;0.03472849752513602;-0.45106497995842326;-1.0393158977525474;1.121;0.016280685070697805
50:59.3;0.022561603844308307;-0.4595007296445449;-1.058201483091127;1.15;0.010970452477258964
50:59.3;0.009845257457214542;-0.4638815520650527;-1.0772784962053783;1.172;0.004919966776028732
50:59.3;-0.0034073989315995677;-0.4630301988975507;-1.0965600776663234;1.2009999999999998;0.0017300742016591395
50:59.3;-0.01713817789178108;-0.4560424675436046;-1.1158840608813176;1.2009999999999998;0.008721456269773418
50:59.3;-0.0312143460460782;-0.44241056731627043;-1.1348866404435667;1.2009999999999998;0.01567228123070562
50:59.3;-0.04540818625290781;-0.4221175988585177;-1.1529889136342657;1.213;0.022100024016722834
50:59.3;-0.059392808406964585;-0.39568891610128293;-1.1694069210447164;1.213;0.027482320906240792
50:59.3;-0.07276184778277199;-0.3641897049225732;-1.1831958657618238;1.236;0.03135364434802125
50:59.4;-0.08507410784037682;-0.32916338648691135;-1.1933329541252198;1.278;0.03341723856491055
50:59.4;-0.09591298180533357;-0.2925139860251888;-1.1988309395607168;1.307;0.033634267313853515
50:59.4;-0.10494302209471801;-0.25634498126581773;-1.1988593965648682;1.319;0.03225125636262027
50:59.4;-0.111948165905086;-0.22277344430393167;-1.1928405236218713;1.3090000000000002;0.02974834345919209
50:59.4;-0.1168454294229863;-0.19374090175882838;-1.1804896255804516;1.12;0.02672361587414296
50:59.4;-0.11967657620392452;-0.17084385921919426;-1.1617931648820634;1.12;0.023754032502478734
