Time;AccX;AccY;AccZ;Acc-old;Acc-trns
58:02.2;0.01565934969859057;-0.17727964573806965;-1.0194457439500724;1.033;0.0028300669850619305
58:02.2;0.029215919667290414;-0.17386441898130436;-1.0111583161255076;1.035;0.005136288779835267
58:02.3;0.0423509278096636;-0.17056468811326048;-1.0027499291193298;1.025;0.007243437106331998
58:02.3;0.0546266850895176;-0.1675061240293551;-0.9942612911907894;1.013;0.009097793356093231
58:02.3;0.06568567796309542;-0.16476761576994942;-0.9857490171682652;0.986;0.010668635977337318
58:02.3;0.07527844549327191;-0.1623849673860081;-0.9772852323143063;0.986;0.011946420599106227
58:02.3;0.08327352315791575;-0.16036569636508494;-0.9689578514399543;0.986;0.012939672956566119
58:02.3;0.08964853649251148;-0.15870490346548544;-0.9608770692255274;0.986;0.013671034481452161
58:02.3;0.09446737811876618;-0.15739710015397745;-0.9531879136018037;0.987;0.014172847547349186
58:02.3;0.09785052998303881;-0.15644305709643638;-0.9460831236549412;0.9840000000000001;0.014482674562310602
58:02.3;0.099944903939818;-0.15585242399522836;-0.9398087106025653;0.9670000000000001;0.014639076563238184
58:02.3;0.10089853373947591;-0.15564312113932338;-0.934656474743765;0.9540000000000001;0.01467799735695102
58:02.4;0.10084443235500981;-0.15583831404060022;-0.9309423419575982;0.9470000000000001;0.014630155781886605
58:02.4;0.09989536617323404;-0.15646158719292486;-0.9289741219446429;0.948;0.014519668160502847
58:02.4;0.09814721526131555;-0.15753075358329816;-0.9290142455533095;0.937;0.014363679496096751
58:02.4;0.09568623101233233;-0.1590508769482737;-0.9312423058683441;0.937;0.01417255705444474
58:02.4;0.09259700152204488;-0.16100781168817083;-0.9357214472279134;0.937;0.013950521887704568
58:02.4;0.08897056197626117;-0.1633643378004341;-0.9423727821607595;0.945;0.013697027404316366
58:02.4;0.08491220257755817;-0.16606092036616926;-0.9509616615903623;0.9590000000000001;0.013409128588819047
58:02.4;0.08054661794003028;-0.16902184291106712;-0.9610980196627738;0.9640000000000001;0.013084520883299464
58:02.4;0.0760169568984911;-0.1721651996807165;-0.9722513840249485;0.972;0.01272431525780196
58:02.4;0.07147556641399354;-0.1754132748861336;-0.9837809485054221;0.9890000000000001;0.012334412552392598
58:02.5;0.06706735090940805;-0.17869984684680973;-0.9949814284517369;1.015;0.011924778130633494
58:02.5;0.06291001274035359;-0.18197289415488976;-1.0051433980374551;1.042;0.011506798283975155
58:02.5;0.05907714213882981;-0.18519326791724985;-1.013621633382982;1.068;0.011089719066579105
58:02.5;0.05558933962232778;-0.18833081127224593;-1.0198996469546815;1.068;0.010677518523104805
58:02.5;0.05241576023087067;-0.19135932405230244;-1.0236372185264337;1.068;0.010267331527345294
58:02.5;0.04948526980924779;-0.1942516133364032;-1.0246919621464523;1.054;0.009849947291586636
58:02.5;0.046704441786059814;-0.19697604254691867;-1.0231136460115824;1.037;0.009412293707190869
58:02.5;0.043979027100127174;-0.19949578640215945;-1.0191174109080607;1.0270000000000001;0.008941359697811376
58:02.5;0.041235285699374374;-0.20177087979702849;-1.0130465046665438;1.03;0.008428627835149943
58:02.5;0.038437371295917656;-0.20376196536125407;-1.005334760097012;1.028;0.007873856556128007
58:02.6;0.03559750543034821;-0.2054345145199603;-0.9964738722464388;1.025;0.007287169828224913
58:02.6;0.03277709071592404;-0.2067629027179176;-0.9869842893180285;1.02;0.006688877822975591
58:02.6;0.030078534888868597;-0.20773383081837962;-0.9773857975057086;0.9740000000000001;0.006107028294328219
58:02.6;0.02762953949437517;-0.208348206339203;-0.9681666399471556;0.9740000000000001;0.005573314189457707
58:02.6;0.025564040073925876;-0.2086209699077346;-0.9597558464384498;0.9740000000000001;0.005118564923069905
58:02.6;0.024004836754880878;-0.20857946967144672;-0.9525057956846937;0.9740000000000001;0.004769116622695396
58:02.6;0.02305081179853146;-0.2082615521338428;-0.9466875573431867;0.972;0.004544666245878181
58:02.6;0.02276853755152513;-0.2077144073160813;-0.9424953603828728;0.97;0.004457393526809774
58:02.6;0.0231863781744623;-0.20699516510164856;-0.9400542846365163;0.966;0.004511760625017692
58:02.6;0.024289128698502874;-0.20617407826582387;-0.9394267719100784;0.9570000000000001;0.004704450792852734
58:02.7;0.02601262675716885;-0.20534011480119832;-0.9406166113573585;0.956;0.00502424320867896
58:02.7;0.02823988322449901;-0.20460694532217075;-0.9435721485038123;0.972;0.0054520318146560835
58:02.7;0.030800948950470097;-0.20411550197819187;-0.9481912920363159;0.9840000000000001;0.005961232339984445
58:02.7;0.03347709674461211;-0.2040291798602308;-0.9543280615210095;0.9840000000000001;0.006518351341744897
58:02.7;0.03600826782109232;-0.20452035144150413;-0.9617968610006566;0.9840000000000001;0.0070830794915272355
58:02.7;0.03810319069567587;-0.20575010781310404;-0.9703708739631068;0.993;0.007607451079658147
58:02.7;0.03945299203697694;-0.20784434461740187;-0.9797746716424056;0.995;0.008034231936813215
58:02.7;0.039749359956070415;-0.2108690639080554;-0.9896743502182401;0.995;0.008295361654364073
58:02.7;0.03870699874024545;-0.21480780374643127;-0.9996699864614469;1.001;0.00831182146986245
58:02.7;0.036088210054621254;-0.21954441482127324;-1.0092961852934288;1.01;0.007996618308715541
58:02.8;0.03172613658472551;-0.2248544453191977;-1.0180365190044893;1.0290000000000001;0.007262431092986714
58:02.8;0.025543339697298446;-0.23040818714026018;-1.0253551978144242;1.045;0.006034619937287953
58:02.8;0.017563889552097794;-0.23578785253929496;-1.0307446404840623;1.071;0.004268676171927113
58:02.8;0.007918908549923371;-0.24051984766673212;-1.0337827130651027;1.071;0.001968999080593195
58:02.8;-0.003154092115124321;-0.2441210028067942;-1.0341907120508045;1.071;0.0007963062990018709
58:02.8;-0.015319809809256332;-0.24615661427609511;-1.0318839833863924;1.091;0.0038913093273855144
58:02.8;-0.028166701486866844;-0.24630798294554687;-1.0270090785372439;1.1079999999999999;0.007125063866072316
58:02.8;-0.0412466953038;-0.24444405705960806;-1.0199607146450658;1.102;0.010283763636203681
58:02.8;-0.054131726159928104;-0.24068375844329498;-1.0113699763677475;1.0959999999999999;0.01317676248773624
58:02.8;-0.06647488240335364;-0.2354259463040009;-1.0020578523204209;1.072;0.015682117303176316
58:02.9;-0.07805623036076041;-0.22931960998364337;-0.9929558053488389;1.057;0.017773734456510218
58:02.9;-0.08879564449955794;-0.22315708555880442;-0.9850009485149681;1.018;0.019518165373466387
58:02.9;-0.09872947899076939;-0.2177044782808585;-0.9790138695713633;0.903;0.021042776981101765
58:02.9;-0.10796784705231874;-0.21352089948557396;-0.9755699962635822;0.903;0.022490197369877903
