loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,avAudioRecorderPeakPower,avAudioRecorderAveragePower,label
1607223259.121822,118,0,0,1607223258.00007,24.60532290356727,73.67863058128759,591.1738,1.6475,166.7086942837637,3.369666620962684,4.740240911215248,-9999,1607223258.220353,-61.85122680664062,-86.96005249023438,293.4354248046875,11.28864002227783,10.55325603485107,14.0190544128418,34129.50937,0.4735107421875,0.6342620849609375,-0.089080810546875,34128.994702,0.8367979526519775,2.716158866882324,0.69150310754776,34129.487349,-217.7936553955078,-112.6666564941406,171.4318084716797,34128.546402,-1.916898226289675,2.642431304792007,-1.332820221540933,-1.846184015274048,-1.018875360488892,-2.609378814697266,-0.2901822328567505,-0.5937653183937073,-0.2921931743621826,2,-0.5355302757141519,-0.5627555219594712,0.5031820385971677,0.3785781561691739,0.1128445342183113,0.9718170762062073,0.2069729119539261,-57.85334777832031,-91.64633178710938,281.6672973632812,2,34019.569682875,4,2,1607223149.176615,1607223123.808484,258,0.695228,0.6374171,1.998757,201.8791,0,0,1607223254.010469,34125.8668,0,-0.8746338,94.8804,0,1682321854,1,1,0.35,-120,-120,1
1607223260.123623,119,0,0,1607223260.000062,24.6052916076055,73.67863592857034,591.5828,1.689322,169.7246514655389,3.36928455945529,4.740512481810907,-9999,1607223259.222458,-60.41238403320312,-84.37469482421875,291.50634765625,11.22226238250732,10.48687839508057,14.02036571502686,34130.51115766667,0.605224609375,0.659881591796875,0.0475006103515625,34129.99648966667,2.130047559738159,3.086503028869629,1.254153609275818,34130.48874166667,-217.9299468994141,-113.8488006591797,169.0351409912109,34129.548189,-2.106430783680918,2.420450292835437,-1.306762751980972,-1.748136878013611,-0.6233805418014526,-1.954892754554749,-0.4920558333396912,-0.5159128308296204,-0.3320236206054688,2,-0.5395452112994978,-0.553980486390929,0.5248718016491281,0.3556770460462666,0.1723078489303589,0.9653451442718506,0.1960068345069885,-57.06938171386719,-97.63526153564453,282.5844116210938,2,34019.569682875,4,2,1607223149.176615,1607223123.808484,263,0.6941577,0.6371197,2.00265,205.7406,0,0,1607223256.57493,34126.93251,0,-0.8746338,94.8804,0,1682321854,1,1,0.35,-120,-120,1
1607223261.125457,120,0,0,1607223260.000062,24.6052916076055,73.67863592857034,591.5828,1.689322,169.7246514655389,3.36928455945529,4.740512481810907,-9999,1607223260.223899,-59.00115966796875,-76.92087554931641,288.97314453125,14.67077445983887,13.93539047241211,14.02398490905762,34131.51294475,0.5095977783203125,0.607452392578125,0.1381378173828125,34130.99827775,2.008459568023682,2.890296220779419,1.54185676574707,34131.48997675,-216.6810607910156,-109.8458099365234,170.3201599121094,34130.54997666667,-2.253437947518421,2.329229482209959,-1.332438680632414,-2.473855018615723,-1.31850266456604,-2.219198703765869,-0.3113623261451721,-0.5003220438957214,-0.3747777938842773,2,-0.547244067963603,-0.5307723717945844,0.5244018934606981,0.3792192618030047,0.1713934391736984,0.9717270731925964,0.1623907685279846,-58.31756591796875,-98.66126251220703,280.2964477539062,2,34019.569682875,4,2,1607223149.176615,1607223123.808484,263,0.6941577,0.6371197,2.00265,205.7406,0,0,1607223256.57493,34127.998212,0,-0.8878174,94.88057,0,1682321854,1,1,0.35,-120,-120,1
1607223262.127096,121,0,0,1607223262.000057,24.60526801453731,73.67865375950798,591.535,1.585179,159.8938067510108,3.367901942888869,4.741494863001986,-9999,1607223261.225687,-57.1258544921875,-70.19288635253906,291.9698486328125,11.05676174163818,10.32137775421143,14.02865123748779,34132.5147325,0.6594085693359375,0.538604736328125,-0.009735107421875,34132.0000645,3.764796495437622,-0.1139896884560585,2.33736515045166,34132.4913035,-216.0888061523438,-100.8933258056641,173.8223266601562,34131.55176475,-2.188081513820722,2.367824035643338,-1.346892255707821,-2.602003574371338,-1.632246375083923,-2.529579639434814,-0.4144302606582642,-0.5364851951599121,-0.3068453073501587,2,-0.5351915417340191,-0.5412762273287457,0.5270962407304345,0.3778354753010155,0.1551681756973267,0.9750380516052246,0.1588198840618134,-55.75802612304688,-91.2373046875,280.9689636230469,2,34019.569682875,4,2,1607223149.176615,1607223123.808484,268,0.6918637,0.6367677,1.99488,210.1875,0,0,1607223259.139644,34129.063962,0,-0.8878174,94.88057,0,1682321854,1,1,0.35,-120,-120,1
1607223263.129091,122,0,0,1607223262.000057,24.60526801453731,73.67865375950798,591.535,1.585179,159.8938067510108,3.367901942888869,4.741494863001986,-9999,1607223262.2275,-56.754150390625,-73.68504333496094,291.613037109375,11.04742527008057,10.31204128265381,14.03576850891113,34133.516520625,0.725860595703125,0.5142974853515625,0.1940155029296875,34133.001852625,2.472173690795898,3.516589164733887,0.7178094983100891,34133.492666625,-209.9708862304688,-103.9105072021484,162.8726959228516,34132.5535525,-2.093222051670533,2.429349509164168,-1.361050487148127,-2.21098256111145,-1.192799806594849,-1.894578337669373,-0.2695418894290924,-0.6138565540313721,-0.3455221652984619,2,-0.5208698295015616,-0.5545196889261046,0.5297562923200785,0.3749144742189994,0.1360732167959213,0.9780838489532471,0.1575949341058731,-56.1461181640625,-86.76377105712891,283.9434204101562,2,34019.569682875,4,2,1607223149.176615,1607223123.808484,268,0.6918637,0.6367677,1.99488,210.1875,0,0,1607223259.139644,34130.129713,0,-0.8878174,94.88057,0,1682321854,1,1,0.35,-120,-120,1
1607223264.13073,123,0,0,1607223264.00005,24.60523388388088,73.67865651128604,590.249,1.830808,165.9362803215782,3.376572413672794,4.735324251623401,-9999,1607223263.229268,-59.53515625,-167.4984588623047,269.765625,11.9945011138916,11.25911712646484,14.04281234741211,34134.518309125,0.6801300048828125,0.4256439208984375,-0.1072845458984375,34134.003641125,1.381731271743774,4.681690216064453,0.9328781366348267,34134.494171125,-212.9276885986328,-167.0990600585938,150.3977355957031,34133.555339625,-2.359926451580398,2.223591272929824,-1.382141293953322,-2.297787427902222,-1.497853398323059,-1.723912477493286,-0.01453272998332977,-0.5243411660194397,-0.2445424944162369,2,-0.5311379005566575,-0.5242600026942627,0.5333329812779077,0.3982459687151401,0.1489778608083725,0.9822573661804199,0.1139120385050774,-57.11869812011719,-173.1275024414062,257.251708984375,2,34019.569682875,4,2,1607223149.176615,1607223123.808484,268,0.6918637,0.6367677,1.99488,210.1875,0,0,1607223259.139644,34131.19552,0,-0.8613892,94.88026,0,1682321854,1,1,0.35,-120,-120,1
1607223265.132543,124,0,0,1607223264.00005,24.60523388388088,73.67865651128604,590.249,1.830808,165.9362803215782,3.376572413672794,4.735324251623401,-9999,1607223264.231061,-55.28804016113281,-159.8853454589844,272.1991577148438,8.857522964477539,8.122138977050781,14.04926776885986,34135.520096875,0.7195587158203125,0.528594970703125,-0.285064697265625,34135.005428875,0.5218014121055603,4.411385059356689,1.035562753677368,34135.495457875,-206.2599945068359,-161.0420379638672,145.8235168457031,34134.557128125,-1.95195677655616,2.555238781150849,-1.347387481995426,-2.757886409759521,-1.920748233795166,-1.591145515441895,-0.3073003590106964,-0.8502241373062134,-0.2802050113677979,2,-0.5186456388327693,-0.5685776253054081,0.521743011473951,0.3681174931697354,0.1225927323102951,0.9751478433609009,0.184547632932663,-54.72651672363281,-160.5606079101562,263.0657653808594,2,34019.569682875,4,2,1607223149.176615,1607223123.808484,273,0.6900587,0.6363903,1.995645,214.3086,0,0,1607223261.704192,34132.261287,0,-0.8613892,94.88025,0,1682321854,1,1,0.35,-120,-120,1
1607223266.134326,125,0,0,1607223266.000043,24.60520806431568,73.67866913539127,591.1252,1.625896,164.2317059873108,3.367448631576662,4.741816819161333,-9999,1607223265.232796,-50.51011657714844,-159.7613372802734,265.2986145019531,6.181173324584961,5.445789337158203,14.05076122283936,34136.52188425,0.9740142822265625,0.821380615234375,0.11602783203125,34136.00721725,3.282628774642944,-0.2677392959594727,1.273603558540344,34136.49659825,-202.0841674804688,-164.2358856201172,142.3929595947266,34135.558915875,-2.051140533672017,2.389514356454812,-1.354499235025644,-1.687084794044495,-0.8453540802001953,-1.622562170028687,-0.2986698746681213,-0.5770710110664368,-0.241779550909996,2,-0.5004026344669789,-0.5726785924724027,0.546975644256945,0.3499345656616539,0.1466160416603088,0.9766988158226013,0.156727135181427,-48.04536437988281,-158.8246612548828,257.1920776367188,2,34019.569682875,4,2,1607223149.176615,1607223123.808484,273,0.6900587,0.6363903,1.995645,214.3086,0,0,1607223261.704192,34133.32699,0,-0.8508301,94.88013,0,1682321854,1,1,0.35,-120,-120,1
1607223267.136029,126,0,0,1607223266.000043,24.60520806431568,73.67866913539127,591.1252,1.625896,164.2317059873108,3.367448631576662,4.741816819161333,-9999,1607223266.234899,-49.60325622558594,-144.9884948730469,260.22119140625,12.45114135742188,11.71575736999512,14.04833602905273,34137.52367225,1.445480346679688,1.423385620117188,-0.1687469482421875,34137.00900425,4.701210975646973,-1.253523230552673,2.263832092285156,34137.49766525,-197.6172332763672,-148.5248260498047,142.5642242431641,34136.56070425001,-2.38362260679611,2.139978602334904,-1.345513963941167,-2.026321172714233,-0.7689782977104187,-2.170180559158325,-0.004585593938827515,-0.4321284294128418,-0.3067611455917358,2,-0.5266832812933386,-0.5317893099386573,0.5511065617288033,0.3688990411638237,0.188164085149765,0.9747310876846313,0.1203902959823608,-46.30342102050781,-160.4903259277344,250.9777221679688,2,34019.569682875,4,2,1607223149.176615,1607223123.808484,278,0.6871808,0.6359264,1.994864,218.9381,0,0,1607223264.268883,34134.39273,0,-0.8508301,94.88013,0,1682321854,1,1,0.35,-120,-120,1
1607223268.137934,127,0,0,1607223268.000044,24.60517816225486,73.67867587894385,591.0195,1.561327,162.4470316264224,3.368829803660092,4.740835663336195,-9999,1607223267.236762,-45.56175231933594,-146.1776275634766,256.2546997070312,11.82101726531982,11.08563327789307,14.0508279800415,34138.525459375,1.598052978515625,1.633636474609375,-0.351409912109375,34138.010791375,3.972892045974731,-0.378858357667923,2.773684978485107,34138.498658375,-189.4779357910156,-144.2339324951172,135.9151458740234,34137.56249225,-2.604197812096363,1.934378234062023,-1.331778458665182,-1.863004565238953,-0.4482152163982391,-2.833606004714966,0.3492234647274017,-0.3728618621826172,-0.00939488410949707,2,-0.5310917066956773,-0.5099395724220332,0.5653587014078062,0.3718504805949893,0.2212720811367035,0.9715709686279297,0.08419353514909744,-43.61688232421875,-155.9402160644531,247.4779052734375,2,34019.569682875,4,2,1607223149.176615,1607223123.808484,278,0.6871808,0.6359264,1.994864,218.9381,0,0,1607223264.268883,34135.458409,0,-0.8587646,94.88023,0,1682321854,1,1,0.35,-120,-120,1
1607223269.139951,128,0,0,1607223268.000044,24.60517816225486,73.67867587894385,591.0195,1.561327,162.4470316264224,3.368829803660092,4.740835663336195,-9999,1607223268.23819,-42.54122924804688,-148.3227081298828,247.7838745117188,14.46841526031494,13.73303127288818,14.05607223510742,34139.527247375,1.635955810546875,1.847274780273438,-0.3970947265625,34139.012579375,3.464395523071289,0.3263192474842072,2.260271787643433,34139.499680375,-187.3113250732422,-139.2182006835938,137.0102386474609,34138.564279375,-2.77049635020062,1.77702626413602,-1.306827496799376,-0.8345995545387268,0.4081394374370575,-2.615530729293823,0.4272162616252899,-0.2997278571128845,0.2536096572875977,2,-0.5349662504393143,-0.4904334714821257,0.5791270915325404,0.3713462676684118,0.2553856074810028,0.9653620719909668,0.05342775955796242,-38.81243896484375,-155.3728942871094,241.1840515136719,2,34019.569682875,4,2,1607223149.176615,1607223123.808484,278,0.6871808,0.6359264,1.994864,218.9381,0,0,1607223264.268883,34136.52412,0,-0.8719482,94.88039,0,1682321854,1,1,0.35,-120,-120,1
1607223270.141415,129,0,0,1607223270.000047,24.60515039069788,73.67868568502061,591.3118,1.552286,158.2421768986483,3.369695028374282,4.74022071728084,-9999,1607223269.240038,-40.07261657714844,-148.9058990478516,244.7998809814453,11.94727611541748,11.21189212799072,14.05344772338867,34140.52903604167,1.68017578125,1.893295288085938,-0.46514892578125,34140.01436804167,3.389507055282593,1.080496072769165,2.29173469543457,34140.50077704167,-186.9751129150391,-134.7420196533203,136.226318359375,34139.566067375,-2.710393002570457,1.832990924219234,-1.252826235150632,0.4081650376319885,0.9778803586959839,-2.157697439193726,0.6698324680328369,-0.09389978647232056,-0.1738859415054321,2,-0.5516094095522033,-0.4860506022537012,0.5811521527005754,0.3489183550449976,0.3019540309906006,0.9498720169067383,0.08103625476360321,-35.75393676757812,-151.4808197021484,240.3763885498047,2,34019.569682875,4,2,1607223149.176615,1607223123.808484,283,0.6847376,0.6354071,1.993302,223.2892,0,0,1607223266.833124,34137.589843,0,-0.8931274,94.88062,0,1682321854,1,1,0.35,-120,-120,1
1607223271.143228,130,0,0,1607223271.000047,24.60513600745643,73.67868696292,591.4091,1.196462,161.4683300447471,3.383690232841907,4.730240738161126,-9999,1607223270.242043,-40.32615661621094,-143.9346618652344,244.6337127685547,12.86229991912842,12.12691593170166,14.05686378479004,34141.530823625,1.453460693359375,1.507583618164062,-0.12921142578125,34141.016155625,2.660709381103516,-0.1479681581258774,1.850749373435974,34141.501966625,-196.4526062011719,-133.7664642333984,144.6225128173828,34140.56785604167,-2.775910789650392,1.756923867135257,-1.272952401336797,0.1972090005874634,1.763438940048218,-2.204643964767456,0.6369775533676147,-0.144875168800354,0.03640735149383545,2,-0.5397321713366402,-0.4856359576961358,0.5879775291107979,0.3565521857357038,0.288391649723053,0.9559714198112488,0.05430620163679123,-36.94305419921875,-143.3585510253906,242.90673828125,2,34019.569682875,4,2,1607223149.176615,1607223123.808484,283,0.6847376,0.6354071,1.993302,223.2892,0,0,1607223266.833124,34138.655587,0,-0.8931274,94.88062,0,1682321854,1,1,0.35,-120,-120,1
