time,gFx,gFy,gFz,acc
21:04.3,0.103,-0.076,-1.124,1.131
21:04.3,0.109,-0.152,-0.83,0.851
21:04.3,0.109,-0.152,-0.83,0.851
21:04.3,0.109,-0.152,-0.83,0.851
21:04.4,0.087,-0.165,-0.794,0.816
21:04.4,0.066,-0.164,-0.779,0.799
21:04.4,0.054,-0.164,-0.78,0.799
21:04.4,0.05,-0.162,-0.802,0.82
21:04.4,0.036,-0.155,-0.837,0.852
21:04.4,0.005,-0.137,-0.882,0.893
21:04.4,-0.035,-0.126,-0.926,0.935
21:04.4,-0.091,-0.142,-1.024,1.038
21:04.5,-0.091,-0.142,-1.024,1.038
21:04.5,-0.091,-0.142,-1.024,1.038
21:04.5,-0.093,-0.148,-1.023,1.038
21:04.5,-0.085,-0.148,-1.001,1.015
21:04.5,-0.068,-0.149,-0.958,0.972
21:04.5,-0.047,-0.156,-0.905,0.92
21:04.5,-0.03,-0.167,-0.846,0.863
21:04.5,-0.019,-0.177,-0.79,0.81
21:04.5,-0.014,-0.191,-0.738,0.762
21:04.6,-0.031,-0.284,-0.626,0.688
21:04.6,-0.031,-0.284,-0.626,0.688
21:04.6,-0.031,-0.284,-0.626,0.688
21:04.6,-0.049,-0.314,-0.618,0.695
21:04.6,-0.073,-0.346,-0.625,0.718
21:04.6,-0.097,-0.368,-0.642,0.746
21:04.6,-0.106,-0.38,-0.649,0.759
21:04.6,-0.093,-0.384,-0.654,0.764
21:04.6,-0.069,-0.386,-0.668,0.775
21:04.6,-0.041,-0.393,-0.702,0.806
21:04.7,-0.057,-0.399,-0.91,0.995
21:04.7,-0.057,-0.399,-0.91,0.995
21:04.7,-0.057,-0.399,-0.91,0.995
21:04.7,-0.098,-0.387,-1.004,1.08
21:04.7,-0.134,-0.375,-1.114,1.183
21:04.7,-0.148,-0.363,-1.216,1.278
21:04.7,-0.152,-0.348,-1.28,1.335
21:04.7,-0.155,-0.33,-1.305,1.355
21:04.7,-0.153,-0.313,-1.292,1.338
21:04.7,-0.138,-0.31,-1.257,1.302
21:04.7,-0.039,-0.396,-1.108,1.177
21:04.7,-0.039,-0.396,-1.108,1.177
21:04.7,-0.039,-0.396,-1.108,1.177
21:04.8,-0.055,-0.399,-1.071,1.144
21:04.8,-0.089,-0.404,-1.076,1.153
21:04.8,-0.134,-0.391,-1.127,1.2
21:04.8,-0.181,-0.335,-1.211,1.269
21:04.8,-0.206,-0.259,-1.301,1.342
21:04.8,-0.203,-0.183,-1.38,1.407
21:04.8,-0.172,-0.117,-1.44,1.455
21:04.8,-0.062,-0.035,-1.419,1.421
21:04.8,-0.062,-0.035,-1.419,1.421
21:04.8,0.007,-0.025,-1.339,1.339
21:04.9,0.061,-0.035,-1.228,1.23
21:04.9,0.089,-0.055,-1.109,1.114
21:04.9,0.083,-0.084,-0.996,1.003
21:04.9,0.05,-0.117,-0.898,0.907
21:04.9,0,-0.154,-0.822,0.836
21:04.9,-0.06,-0.186,-0.764,0.789
21:04.9,-0.119,-0.21,-0.725,0.764
21:04.9,-0.173,-0.229,-0.709,0.765
21:04.9,-0.207,-0.243,-0.721,0.789
21:04.9,-0.211,-0.246,-0.756,0.823
21:05.0,-0.196,-0.236,-0.801,0.858
21:05.0,-0.163,-0.216,-0.834,0.877
21:05.0,-0.111,-0.198,-0.848,0.878
21:05.0,-0.057,-0.184,-0.844,0.866
21:05.0,-0.015,-0.177,-0.824,0.843
21:05.0,0.008,-0.183,-0.79,0.811
21:05.0,0.012,-0.198,-0.745,0.771
21:05.0,0.004,-0.217,-0.697,0.73
21:05.0,-0.008,-0.236,-0.653,0.694
21:05.0,-0.022,-0.259,-0.622,0.674
21:05.1,-0.03,-0.28,-0.608,0.67
21:05.1,-0.04,-0.297,-0.605,0.675
21:05.1,-0.053,-0.306,-0.625,0.698
21:05.1,-0.061,-0.315,-0.653,0.728
21:05.1,-0.067,-0.328,-0.68,0.758
21:05.1,-0.07,-0.341,-0.707,0.788
21:05.1,-0.071,-0.348,-0.732,0.814
21:05.1,-0.078,-0.348,-0.786,0.863
21:05.1,-0.078,-0.348,-0.786,0.863
21:05.1,-0.079,-0.342,-0.824,0.896
21:05.2,-0.089,-0.339,-0.874,0.942
21:05.2,-0.104,-0.338,-0.931,0.996
21:05.2,-0.119,-0.334,-0.992,1.053
21:05.2,-0.121,-0.332,-1.053,1.111
21:05.2,-0.106,-0.334,-1.106,1.16
21:05.2,-0.094,-0.338,-1.145,1.198
21:05.2,-0.088,-0.342,-1.167,1.219
21:05.2,-0.087,-0.361,-1.17,1.228
21:05.2,-0.087,-0.361,-1.17,1.228
21:05.2,-0.087,-0.361,-1.17,1.228
21:05.3,-0.071,-0.354,-1.184,1.238
21:05.3,-0.041,-0.341,-1.22,1.267
21:05.3,-0.002,-0.342,-1.267,1.312
21:05.3,0.02,-0.357,-1.279,1.328
21:05.3,0.006,-0.368,-1.254,1.307
21:05.3,-0.038,-0.375,-1.23,1.286
21:05.3,-0.087,-0.391,-1.236,1.299
21:05.4,-0.168,-0.33,-1.368,1.417
21:05.4,-0.168,-0.33,-1.368,1.417
21:05.4,-0.168,-0.33,-1.368,1.417
21:05.4,-0.155,-0.278,-1.385,1.421
21:05.4,-0.123,-0.227,-1.364,1.388
21:05.4,-0.077,-0.183,-1.296,1.311
21:05.4,-0.025,-0.16,-1.199,1.21
21:05.4,0.022,-0.159,-1.091,1.103
21:05.4,0.053,-0.168,-0.975,0.991
21:05.4,0.064,-0.179,-0.865,0.886
21:05.5,0.067,-0.234,-0.673,0.716
21:05.5,0.067,-0.234,-0.673,0.716
21:05.5,0.067,-0.234,-0.673,0.716
21:05.5,0.067,-0.248,-0.669,0.717
21:05.5,0.051,-0.249,-0.685,0.731
21:05.5,0.015,-0.243,-0.716,0.756
21:05.5,-0.029,-0.232,-0.772,0.807
21:05.5,-0.064,-0.212,-0.844,0.873
21:05.5,-0.083,-0.186,-0.912,0.934
21:05.5,-0.079,-0.156,-0.971,0.987
21:05.6,0.054,-0.11,-1.017,1.024
21:05.6,0.054,-0.11,-1.017,1.024
21:05.6,0.054,-0.11,-1.017,1.024
21:05.6,0.096,-0.111,-0.971,0.982
21:05.6,0.118,-0.121,-0.904,0.92
21:05.6,0.125,-0.142,-0.834,0.855
21:05.6,0.117,-0.169,-0.777,0.804
21:05.6,0.097,-0.192,-0.728,0.759
21:05.6,0.073,-0.21,-0.686,0.721
21:05.6,0.054,-0.229,-0.653,0.694
21:05.7,0.011,-0.303,-0.611,0.682
21:05.7,0.011,-0.303,-0.611,0.682
21:05.7,0.011,-0.303,-0.611,0.682
21:05.7,-0.008,-0.321,-0.611,0.69
21:05.7,-0.023,-0.339,-0.618,0.705
21:05.7,-0.036,-0.355,-0.633,0.727
21:05.7,-0.049,-0.37,-0.662,0.76
21:05.7,-0.059,-0.387,-0.704,0.806
21:05.7,-0.062,-0.397,-0.748,0.849
21:05.7,-0.071,-0.398,-0.791,0.888
21:05.8,-0.101,-0.418,-0.879,0.979
21:05.8,-0.101,-0.418,-0.879,0.979
21:05.8,-0.101,-0.418,-0.879,0.979
21:05.8,-0.107,-0.424,-0.904,1.004
21:05.8,-0.115,-0.426,-0.956,1.053
21:05.8,-0.122,-0.422,-1.028,1.118
21:05.8,-0.13,-0.404,-1.099,1.178
21:05.8,-0.137,-0.382,-1.159,1.228
21:05.8,-0.138,-0.36,-1.213,1.273
21:05.8,-0.132,-0.336,-1.259,1.31
21:05.9,-0.065,-0.303,-1.332,1.368
21:05.9,-0.065,-0.303,-1.332,1.368
21:05.9,-0.065,-0.303,-1.332,1.368
21:05.9,-0.035,-0.343,-1.311,1.356
21:05.9,-0.046,-0.357,-1.264,1.314
21:05.9,-0.097,-0.339,-1.225,1.275
21:05.9,-0.155,-0.327,-1.209,1.262
21:05.9,-0.186,-0.329,-1.22,1.277
21:05.9,-0.189,-0.319,-1.24,1.294
21:05.9,-0.174,-0.294,-1.251,1.297
21:05.9,-0.116,-0.254,-1.208,1.24
21:05.9,-0.116,-0.254,-1.208,1.24
21:05.9,-0.085,-0.238,-1.156,1.183
21:06.0,-0.051,-0.226,-1.095,1.119
21:06.0,-0.018,-0.22,-1.033,1.056
21:06.0,0.007,-0.223,-0.978,1.003
21:06.0,0.024,-0.229,-0.934,0.962
21:06.0,0.035,-0.233,-0.902,0.932
21:06.0,0.037,-0.236,-0.881,0.913
21:06.0,0.02,-0.249,-0.866,0.901
21:06.0,-0.014,-0.274,-0.853,0.896
21:06.0,-0.062,-0.297,-0.842,0.895
21:06.0,-0.115,-0.314,-0.817,0.883
21:06.1,-0.155,-0.324,-0.769,0.849
21:06.1,-0.165,-0.33,-0.712,0.802
21:06.1,-0.143,-0.337,-0.658,0.753
21:06.1,-0.108,-0.339,-0.62,0.715
21:06.1,-0.079,-0.33,-0.612,0.7
21:06.1,-0.048,-0.309,-0.637,0.71
21:06.1,-0.019,-0.283,-0.687,0.743
21:06.1,-0.011,-0.262,-0.76,0.804
21:06.1,-0.016,-0.243,-0.841,0.876
21:06.1,-0.02,-0.227,-0.913,0.941
21:06.2,-0.016,-0.227,-0.964,0.99
21:06.2,-0.007,-0.237,-0.984,1.012
21:06.2,0.006,-0.247,-0.963,0.994
21:06.2,0.016,-0.26,-0.912,0.948
21:06.2,0.029,-0.278,-0.848,0.893
21:06.2,0.047,-0.298,-0.792,0.848
21:06.2,0.065,-0.316,-0.744,0.811
21:06.2,0.086,-0.342,-0.679,0.765
21:06.2,0.086,-0.342,-0.679,0.765
21:06.3,0.085,-0.35,-0.667,0.758
21:06.3,0.078,-0.359,-0.666,0.761
21:06.3,0.069,-0.371,-0.678,0.776
21:06.3,0.065,-0.381,-0.696,0.796
21:06.3,0.059,-0.394,-0.719,0.822
21:06.3,0.045,-0.41,-0.748,0.854
21:06.3,0.036,-0.426,-0.78,0.889
21:06.3,0.021,-0.439,-0.813,0.924
21:06.4,-0.035,-0.469,-0.931,1.043
21:06.4,-0.035,-0.469,-0.931,1.043
21:06.4,-0.035,-0.469,-0.931,1.043
21:06.4,-0.044,-0.491,-0.995,1.11
21:06.4,-0.047,-0.5,-1.074,1.186
21:06.4,-0.047,-0.485,-1.163,1.261
21:06.4,-0.042,-0.451,-1.245,1.325
21:06.4,-0.028,-0.411,-1.308,1.371
21:06.4,0.002,-0.391,-1.349,1.405
21:06.4,0.032,-0.4,-1.35,1.408
21:06.5,0.032,-0.374,-1.301,1.354
21:06.5,0.032,-0.374,-1.301,1.354
21:06.5,0.032,-0.374,-1.301,1.354
21:06.5,0.05,-0.361,-1.317,1.366
21:06.5,0.073,-0.328,-1.325,1.367
21:06.5,0.099,-0.279,-1.318,1.351
21:06.5,0.135,-0.234,-1.295,1.323
21:06.5,0.161,-0.199,-1.256,1.282
21:06.5,0.17,-0.169,-1.209,1.233
21:06.5,0.167,-0.142,-1.16,1.181
21:06.6,0.127,-0.113,-1.026,1.04
21:06.6,0.127,-0.113,-1.026,1.04
21:06.6,0.127,-0.113,-1.026,1.04
21:06.6,0.115,-0.113,-0.997,1.01
21:06.6,0.105,-0.115,-0.977,0.989
21:06.6,0.092,-0.117,-0.958,0.969
21:06.6,0.073,-0.121,-0.929,0.94
21:06.6,0.053,-0.129,-0.893,0.904
21:06.6,0.032,-0.14,-0.855,0.867
21:06.6,0.015,-0.153,-0.823,0.837
21:06.7,-0.011,-0.175,-0.771,0.791
21:06.7,-0.011,-0.175,-0.771,0.791
21:06.7,-0.011,-0.175,-0.771,0.791
21:06.7,-0.013,-0.178,-0.76,0.781
21:06.7,-0.015,-0.177,-0.75,0.771
21:06.7,-0.019,-0.178,-0.737,0.758
21:06.7,-0.019,-0.179,-0.723,0.745
21:06.7,-0.009,-0.175,-0.711,0.732
21:06.7,0.006,-0.171,-0.693,0.714
21:06.7,0.027,-0.172,-0.671,0.693
21:06.8,0.101,-0.193,-0.607,0.645
21:06.8,0.101,-0.193,-0.607,0.645
21:06.8,0.101,-0.193,-0.607,0.645
21:06.8,0.108,-0.209,-0.598,0.643
21:06.8,0.101,-0.229,-0.597,0.647
21:06.8,0.078,-0.247,-0.608,0.661
21:06.8,0.048,-0.266,-0.636,0.691
21:06.8,0.024,-0.289,-0.675,0.735
21:06.8,0.011,-0.316,-0.725,0.791
21:06.8,-0.002,-0.337,-0.782,0.852
21:06.9,-0.012,-0.328,-0.977,1.031
21:06.9,-0.012,-0.328,-0.977,1.031
21:06.9,-0.012,-0.328,-0.977,1.031
21:06.9,-0.001,-0.314,-1.067,1.112
21:06.9,0.011,-0.296,-1.157,1.194
21:06.9,0.026,-0.279,-1.242,1.273
21:06.9,0.038,-0.265,-1.316,1.343
21:06.9,0.047,-0.251,-1.381,1.404
