time,gFx,gFy,gFz,acc
54:09.8,-0.031,-0.363,-0.73,0.816
54:09.8,0,-0.369,-0.827,0.906
54:09.8,0.013,-0.36,-0.899,0.968
54:09.8,0.013,-0.36,-0.899,0.968
54:09.8,0.013,-0.36,-0.899,0.968
54:09.8,0.018,-0.355,-0.921,0.987
54:09.8,0.02,-0.345,-0.934,0.996
54:09.8,0.021,-0.34,-0.959,1.018
54:09.8,0.015,-0.333,-0.992,1.047
54:09.9,0.002,-0.332,-1.011,1.064
54:09.9,-0.001,-0.339,-1.029,1.083
54:09.9,0.017,-0.353,-1.055,1.113
54:09.9,0.059,-0.384,-1.115,1.181
54:09.9,0.059,-0.384,-1.115,1.181
54:09.9,0.059,-0.384,-1.115,1.181
54:09.9,0.04,-0.37,-1.143,1.202
54:09.9,0.042,-0.371,-1.163,1.221
54:09.9,0.043,-0.37,-1.174,1.232
54:09.9,0.022,-0.347,-1.191,1.241
54:10.0,-0.015,-0.294,-1.225,1.26
54:10.0,-0.057,-0.229,-1.263,1.285
54:10.0,-0.078,-0.172,-1.295,1.309
54:10.0,-0.078,-0.135,-1.298,1.307
54:10.0,-0.031,-0.114,-1.249,1.255
54:10.0,-0.031,-0.114,-1.249,1.255
54:10.0,-0.013,-0.093,-1.165,1.169
54:10.0,0.007,-0.078,-1.098,1.101
54:10.0,0.028,-0.08,-1.044,1.047
54:10.0,0.034,-0.093,-0.999,1.004
54:10.1,0.023,-0.113,-0.967,0.974
54:10.1,0.002,-0.139,-0.949,0.959
54:10.1,-0.019,-0.164,-0.932,0.947
54:10.1,-0.043,-0.195,-0.86,0.883
54:10.1,-0.043,-0.195,-0.86,0.883
54:10.1,-0.043,-0.195,-0.86,0.883
54:10.1,-0.041,-0.208,-0.836,0.862
54:10.1,-0.033,-0.232,-0.798,0.832
54:10.1,-0.023,-0.257,-0.747,0.79
54:10.1,-0.011,-0.286,-0.702,0.758
54:10.2,0.01,-0.317,-0.674,0.745
54:10.2,0.029,-0.341,-0.653,0.737
54:10.2,0.04,-0.356,-0.648,0.74
54:10.2,0.072,-0.406,-0.694,0.807
54:10.2,0.072,-0.406,-0.694,0.807
54:10.2,0.072,-0.406,-0.694,0.807
54:10.2,0.08,-0.412,-0.719,0.833
54:10.2,0.096,-0.413,-0.744,0.856
54:10.2,0.111,-0.411,-0.773,0.882
54:10.2,0.128,-0.406,-0.797,0.904
54:10.3,0.133,-0.399,-0.81,0.913
54:10.3,0.136,-0.392,-0.825,0.923
54:10.3,0.142,-0.396,-0.842,0.941
54:10.3,0.152,-0.41,-0.881,0.984
54:10.3,0.152,-0.41,-0.881,0.984
54:10.3,0.152,-0.41,-0.881,0.984
54:10.3,0.141,-0.413,-0.889,0.99
54:10.3,0.13,-0.414,-0.893,0.993
54:10.3,0.119,-0.412,-0.899,0.996
54:10.3,0.112,-0.41,-0.911,1.005
54:10.4,0.112,-0.412,-0.918,1.012
54:10.4,0.119,-0.418,-0.929,1.026
54:10.4,0.126,-0.426,-0.948,1.047
54:10.4,0.115,-0.434,-0.997,1.093
54:10.4,0.115,-0.434,-0.997,1.093
54:10.4,0.115,-0.434,-0.997,1.093
54:10.4,0.115,-0.434,-0.997,1.093
54:10.4,0.1,-0.425,-1.012,1.102
54:10.4,0.096,-0.416,-1.026,1.111
54:10.4,0.1,-0.41,-1.016,1.1
54:10.5,0.107,-0.397,-1.013,1.093
54:10.5,0.117,-0.381,-1.038,1.112
54:10.5,0.123,-0.372,-1.064,1.134
54:10.5,0.063,-0.247,-1.253,1.279
54:10.5,0.063,-0.247,-1.253,1.279
54:10.5,0.063,-0.247,-1.253,1.279
54:10.5,0.054,-0.182,-1.334,1.347
54:10.5,0.072,-0.128,-1.37,1.378
54:10.5,0.114,-0.105,-1.359,1.368
54:10.5,0.156,-0.107,-1.276,1.29
54:10.6,0.18,-0.101,-1.154,1.172
54:10.6,0.192,-0.078,-1.047,1.067
54:10.6,0.201,-0.062,-0.994,1.016
54:10.6,0.168,-0.156,-1.01,1.036
54:10.6,0.168,-0.156,-1.01,1.036
54:10.6,0.168,-0.156,-1.01,1.036
54:10.6,0.168,-0.156,-1.01,1.036
54:10.6,0.121,-0.15,-0.975,0.994
54:10.6,0.086,-0.148,-0.943,0.958
54:10.7,0.065,-0.157,-0.923,0.939
54:10.7,0.066,-0.171,-0.903,0.921
54:10.7,0.08,-0.183,-0.878,0.9
54:10.7,0.091,-0.197,-0.862,0.889
54:10.7,0.066,-0.234,-0.845,0.879
54:10.7,0.066,-0.234,-0.845,0.879
54:10.7,0.066,-0.234,-0.845,0.879
54:10.7,0.056,-0.257,-0.856,0.896
54:10.7,0.047,-0.271,-0.846,0.89
54:10.7,0.035,-0.276,-0.835,0.88
54:10.8,0.021,-0.277,-0.828,0.873
54:10.8,0.007,-0.267,-0.827,0.869
54:10.8,-0.006,-0.258,-0.828,0.867
54:10.8,-0.016,-0.255,-0.825,0.864
54:10.8,-0.028,-0.229,-0.895,0.924
54:10.8,-0.028,-0.229,-0.895,0.924
54:10.8,-0.028,-0.229,-0.895,0.924
54:10.8,-0.033,-0.224,-0.913,0.941
54:10.8,-0.035,-0.216,-0.932,0.957
54:10.8,-0.031,-0.214,-0.942,0.966
54:10.9,-0.025,-0.216,-0.948,0.973
54:10.9,-0.013,-0.22,-0.96,0.985
54:10.9,-0.005,-0.223,-0.968,0.993
54:10.9,-0.006,-0.226,-0.966,0.992
54:10.9,-0.019,-0.275,-0.982,1.02
54:10.9,-0.019,-0.275,-0.982,1.02
54:10.9,-0.019,-0.275,-0.982,1.02
54:10.9,-0.023,-0.29,-0.989,1.031
54:10.9,-0.027,-0.309,-1.004,1.051
54:10.9,-0.026,-0.336,-1.026,1.08
54:11.0,-0.025,-0.358,-1.047,1.107
54:11.0,-0.019,-0.367,-1.079,1.14
54:11.0,-0.008,-0.374,-1.105,1.167
54:11.0,0.018,-0.397,-1.107,1.176
54:11.0,0.031,-0.408,-1.152,1.223
54:11.0,0.031,-0.408,-1.152,1.223
54:11.0,0.031,-0.408,-1.152,1.223
54:11.0,0.013,-0.4,-1.165,1.232
54:11.0,-0.016,-0.378,-1.176,1.235
54:11.0,-0.051,-0.333,-1.205,1.251
54:11.1,-0.082,-0.277,-1.237,1.27
