time,gFx,gFy,gFz,acc
51:35.2,-0.042,-0.295,-0.952,0.998
51:35.3,-0.001,-0.289,-1.034,1.074
51:35.3,0.023,-0.289,-1.049,1.088
51:35.3,0.015,-0.282,-1.048,1.085
51:35.3,0,-0.318,-1.056,1.103
51:35.3,0,-0.318,-1.056,1.103
51:35.3,0,-0.318,-1.056,1.103
51:35.3,0.012,-0.344,-1.041,1.096
51:35.3,0.009,-0.36,-1.035,1.096
51:35.3,-0.008,-0.359,-1.041,1.101
51:35.3,-0.012,-0.36,-1.043,1.103
51:35.4,-0.006,-0.36,-1.051,1.111
51:35.4,-0.003,-0.353,-1.089,1.145
51:35.4,-0.006,-0.33,-1.128,1.175
51:35.4,-0.035,-0.186,-1.23,1.244
51:35.4,-0.035,-0.186,-1.23,1.244
51:35.4,-0.035,-0.186,-1.23,1.244
51:35.4,-0.022,-0.155,-1.239,1.249
51:35.4,0.001,-0.126,-1.234,1.24
51:35.4,0.02,-0.101,-1.204,1.208
51:35.5,0.032,-0.089,-1.158,1.162
51:35.5,0.037,-0.085,-1.107,1.111
51:35.5,0.045,-0.093,-1.049,1.054
51:35.5,0.044,-0.111,-0.988,0.995
51:35.5,-0.056,-0.131,-0.806,0.818
51:35.5,-0.056,-0.131,-0.806,0.818
51:35.5,-0.056,-0.131,-0.806,0.818
51:35.5,-0.09,-0.144,-0.781,0.799
51:35.5,-0.105,-0.161,-0.787,0.81
51:35.5,-0.105,-0.181,-0.82,0.846
51:35.6,-0.108,-0.203,-0.831,0.862
51:35.6,-0.104,-0.213,-0.828,0.861
51:35.6,-0.086,-0.226,-0.841,0.875
51:35.6,-0.067,-0.242,-0.859,0.895
51:35.6,0.005,-0.285,-0.827,0.875
51:35.6,0.005,-0.285,-0.827,0.875
51:35.6,0.005,-0.285,-0.827,0.875
51:35.6,0.031,-0.31,-0.827,0.884
51:35.6,0.052,-0.335,-0.817,0.885
51:35.6,0.068,-0.351,-0.802,0.878
51:35.7,0.075,-0.365,-0.783,0.867
51:35.7,0.083,-0.375,-0.776,0.866
51:35.7,0.093,-0.385,-0.796,0.889
51:35.7,0.092,-0.39,-0.818,0.911
51:35.7,0.077,-0.356,-0.881,0.953
51:35.7,0.077,-0.356,-0.881,0.953
51:35.7,0.077,-0.356,-0.881,0.953
51:35.7,0.081,-0.35,-0.885,0.955
51:35.7,0.081,-0.34,-0.885,0.952
51:35.7,0.08,-0.336,-0.88,0.945
51:35.8,0.081,-0.338,-0.873,0.94
51:35.8,0.084,-0.341,-0.873,0.941
51:35.8,0.088,-0.348,-0.873,0.944
51:35.8,0.084,-0.359,-0.875,0.95
51:35.8,0.049,-0.376,-0.883,0.961
51:35.8,0.049,-0.376,-0.883,0.961
51:35.8,0.049,-0.376,-0.883,0.961
51:35.8,0.046,-0.384,-0.892,0.972
51:35.8,0.058,-0.392,-0.912,0.994
51:35.8,0.078,-0.399,-0.939,1.023
51:35.9,0.098,-0.403,-0.975,1.06
51:35.9,0.112,-0.407,-0.99,1.076
51:35.9,0.12,-0.404,-0.996,1.081
51:35.9,0.126,-0.408,-1.016,1.102
51:35.9,0.184,-0.435,-1.076,1.175
