time,gFx,gFy,gFz,acc
18:55.8,0.009,-0.257,-0.719,0.764
18:55.8,0.019,-0.272,-0.705,0.756
18:55.8,0.017,-0.288,-0.67,0.729
18:55.8,0.016,-0.319,-0.666,0.739
18:55.8,0,-0.354,-0.682,0.768
18:55.9,-0.027,-0.363,-0.699,0.788
18:55.9,-0.041,-0.355,-0.714,0.798
18:55.9,-0.026,-0.372,-0.827,0.907
18:55.9,-0.026,-0.372,-0.827,0.907
18:55.9,-0.026,-0.372,-0.827,0.907
18:55.9,-0.042,-0.374,-0.897,0.973
18:55.9,-0.059,-0.363,-0.954,1.022
18:55.9,-0.062,-0.35,-1.005,1.066
18:55.9,-0.043,-0.343,-1.046,1.102
18:55.9,-0.017,-0.342,-1.094,1.146
18:56.0,-0.002,-0.344,-1.14,1.191
18:56.0,0,-0.341,-1.156,1.205
18:56.0,0.019,-0.337,-1.181,1.228
18:56.0,0.019,-0.337,-1.181,1.228
18:56.0,0.019,-0.337,-1.181,1.228
18:56.0,0.03,-0.336,-1.218,1.264
18:56.0,0.034,-0.349,-1.255,1.303
18:56.0,0.006,-0.36,-1.272,1.322
18:56.0,-0.047,-0.346,-1.266,1.313
18:56.0,-0.085,-0.325,-1.262,1.306
18:56.1,-0.08,-0.32,-1.272,1.314
18:56.1,-0.052,-0.31,-1.278,1.316
18:56.1,0.021,-0.232,-1.209,1.231
18:56.1,0.021,-0.232,-1.209,1.231
18:56.1,0.021,-0.232,-1.209,1.231
18:56.1,0.007,-0.23,-1.177,1.199
18:56.1,-0.031,-0.217,-1.149,1.17
18:56.1,-0.075,-0.197,-1.119,1.139
18:56.1,-0.097,-0.185,-1.088,1.108
18:56.1,-0.093,-0.183,-1.06,1.08
18:56.2,-0.079,-0.179,-1.034,1.052
18:56.2,-0.06,-0.173,-1.001,1.018
18:56.2,0.025,-0.158,-0.879,0.893
18:56.2,0.025,-0.158,-0.879,0.893
18:56.2,0.025,-0.158,-0.879,0.893
18:56.2,0.045,-0.16,-0.842,0.858
18:56.2,0.046,-0.167,-0.809,0.827
18:56.2,0.037,-0.177,-0.792,0.812
18:56.2,0.021,-0.187,-0.786,0.808
18:56.2,-0.001,-0.195,-0.79,0.814
18:56.3,-0.028,-0.195,-0.801,0.825
18:56.3,-0.054,-0.19,-0.814,0.838
18:56.3,-0.076,-0.171,-0.871,0.891
18:56.3,-0.076,-0.171,-0.871,0.891
18:56.3,-0.076,-0.171,-0.871,0.891
18:56.3,-0.067,-0.162,-0.881,0.898
18:56.3,-0.056,-0.158,-0.884,0.9
18:56.3,-0.054,-0.16,-0.878,0.894
18:56.3,-0.054,-0.168,-0.869,0.887
18:56.4,-0.062,-0.179,-0.855,0.876
18:56.4,-0.069,-0.19,-0.839,0.863
18:56.4,-0.075,-0.205,-0.82,0.849
18:56.4,-0.075,-0.261,-0.754,0.801
18:56.4,-0.075,-0.261,-0.754,0.801
18:56.4,-0.075,-0.261,-0.754,0.801
18:56.4,-0.064,-0.279,-0.738,0.792
18:56.4,-0.051,-0.293,-0.727,0.785
18:56.4,-0.041,-0.303,-0.72,0.782
18:56.4,-0.035,-0.315,-0.722,0.789
18:56.5,-0.029,-0.329,-0.73,0.801
18:56.5,-0.028,-0.34,-0.746,0.82
18:56.5,-0.03,-0.348,-0.768,0.844
18:56.5,-0.02,-0.354,-0.889,0.957
18:56.5,-0.02,-0.354,-0.889,0.957
18:56.5,-0.02,-0.354,-0.889,0.957
18:56.5,-0.009,-0.352,-0.939,1.003
18:56.5,0.001,-0.34,-0.983,1.04
18:56.5,0.005,-0.326,-1.026,1.077
18:56.5,0.006,-0.315,-1.071,1.116
18:56.6,0.007,-0.301,-1.117,1.157
18:56.6,0.006,-0.28,-1.157,1.19
18:56.6,0.007,-0.26,-1.188,1.216
18:56.6,0.048,-0.325,-1.264,1.306
18:56.6,0.048,-0.325,-1.264,1.306
18:56.6,0.048,-0.325,-1.264,1.306
18:56.6,0.013,-0.321,-1.273,1.313
18:56.6,-0.029,-0.312,-1.285,1.323
18:56.6,-0.054,-0.317,-1.308,1.347
18:56.6,-0.065,-0.314,-1.339,1.377
18:56.7,-0.066,-0.289,-1.368,1.4
