time,gFx,gFy,gFz,acc
25:22.0,-0.08,-0.289,-1.089,1.13
25:22.0,-0.08,-0.289,-1.089,1.13
25:22.1,-0.027,-0.207,-1.088,1.108
25:22.1,-0.027,-0.207,-1.088,1.108
25:22.1,-0.005,-0.172,-1.093,1.106
25:22.1,-0.003,-0.139,-1.069,1.078
25:22.1,-0.007,-0.129,-1.027,1.035
25:22.1,-0.001,-0.128,-0.985,0.993
25:22.1,0.001,-0.127,-0.949,0.957
25:22.1,-0.012,-0.135,-0.92,0.93
25:22.1,-0.046,-0.157,-0.866,0.881
25:22.1,-0.046,-0.157,-0.866,0.881
25:22.1,-0.046,-0.157,-0.866,0.881
25:22.2,-0.039,-0.161,-0.84,0.856
25:22.2,-0.029,-0.161,-0.821,0.837
25:22.2,-0.025,-0.166,-0.805,0.822
25:22.2,-0.013,-0.172,-0.794,0.813
25:22.2,-0.001,-0.173,-0.791,0.81
25:22.2,0.014,-0.168,-0.803,0.821
25:22.2,0.024,-0.166,-0.831,0.848
25:22.2,0.047,-0.198,-0.869,0.893
25:22.2,0.047,-0.198,-0.869,0.893
25:22.2,0.047,-0.198,-0.869,0.893
25:22.3,0.046,-0.207,-0.854,0.88
25:22.3,0.041,-0.222,-0.827,0.857
25:22.3,0.038,-0.244,-0.791,0.829
25:22.3,0.035,-0.266,-0.76,0.806
25:22.3,0.038,-0.279,-0.746,0.797
25:22.3,0.041,-0.28,-0.757,0.808
25:22.3,0.045,-0.282,-0.786,0.836
25:22.3,0.018,-0.282,-0.883,0.927
25:22.4,0.018,-0.282,-0.883,0.927
25:22.4,0.018,-0.282,-0.883,0.927
25:22.4,0.015,-0.278,-0.917,0.958
25:22.4,0.014,-0.275,-0.952,0.991
25:22.4,0.012,-0.274,-0.977,1.015
25:22.4,0.004,-0.276,-0.994,1.032
25:22.4,-0.003,-0.283,-0.994,1.034
25:22.4,-0.009,-0.293,-0.98,1.023
25:22.4,-0.015,-0.303,-0.957,1.004
25:22.5,-0.017,-0.31,-0.911,0.962
25:22.5,-0.017,-0.31,-0.911,0.962
25:22.5,-0.017,-0.31,-0.911,0.962
25:22.5,-0.009,-0.311,-0.92,0.971
25:22.5,0.003,-0.304,-0.949,0.997
25:22.5,0.008,-0.31,-0.986,1.034
25:22.5,0.01,-0.323,-1.023,1.073
25:22.5,0.019,-0.33,-1.06,1.11
25:22.5,0.033,-0.337,-1.093,1.144
25:22.5,0.043,-0.344,-1.116,1.169
25:22.5,0.049,-0.36,-1.172,1.227
25:22.5,0.049,-0.36,-1.172,1.227
25:22.5,0.049,-0.36,-1.172,1.227
25:22.6,0.042,-0.429,-1.165,1.242
25:22.6,0.04,-0.462,-1.155,1.245
25:22.6,0.042,-0.408,-1.162,1.232
25:22.6,0.046,-0.317,-1.185,1.228
25:22.6,0.055,-0.259,-1.217,1.245
25:22.6,0.074,-0.213,-1.263,1.283
25:22.6,0.084,-0.169,-1.305,1.319
25:22.6,0.063,-0.136,-1.298,1.307
25:22.6,0.063,-0.136,-1.298,1.307
25:22.6,0.063,-0.136,-1.298,1.307
25:22.7,0.05,-0.118,-1.238,1.245
25:22.7,0.042,-0.122,-1.157,1.164
25:22.7,0.039,-0.144,-1.066,1.076
25:22.7,0.036,-0.165,-0.975,0.99
25:22.7,0.043,-0.172,-0.904,0.921
25:22.7,0.057,-0.168,-0.856,0.874
25:22.7,0.069,-0.172,-0.816,0.837
25:22.7,0.125,-0.177,-0.774,0.804
25:22.7,0.125,-0.177,-0.774,0.804
25:22.7,0.125,-0.177,-0.774,0.804
25:22.8,0.131,-0.17,-0.796,0.824
25:22.8,0.131,-0.169,-0.826,0.853
25:22.8,0.128,-0.177,-0.854,0.881
25:22.8,0.118,-0.19,-0.874,0.902
25:22.8,0.1,-0.2,-0.878,0.906
25:22.8,0.082,-0.214,-0.873,0.903
25:22.8,0.074,-0.229,-0.855,0.888
25:22.8,0.037,-0.263,-0.786,0.83
25:22.9,0.037,-0.263,-0.786,0.83
25:22.9,0.037,-0.263,-0.786,0.83
25:22.9,0.024,-0.27,-0.766,0.813
25:22.9,0.011,-0.283,-0.745,0.797
25:22.9,0.004,-0.297,-0.73,0.788
25:22.9,0.006,-0.302,-0.719,0.78
25:22.9,0.007,-0.308,-0.708,0.772
25:22.9,0.007,-0.318,-0.711,0.779
25:22.9,0.013,-0.332,-0.727,0.799
25:22.9,0.035,-0.346,-0.792,0.865
25:23.0,0.035,-0.346,-0.792,0.865
25:23.0,0.035,-0.346,-0.792,0.865
25:23.0,0.037,-0.343,-0.815,0.885
25:23.0,0.04,-0.34,-0.838,0.905
25:23.0,0.042,-0.331,-0.867,0.929
25:23.0,0.038,-0.321,-0.9,0.956
25:23.0,0.037,-0.31,-0.94,0.99
25:23.0,0.038,-0.298,-0.979,1.024
25:23.0,0.035,-0.298,-1.015,1.058
25:23.1,0.01,-0.302,-1.078,1.12
25:23.1,0.01,-0.302,-1.078,1.12
25:23.1,0.002,-0.302,-1.088,1.129
25:23.1,0.002,-0.302,-1.088,1.129
25:23.1,-0.012,-0.316,-1.095,1.14
25:23.1,-0.02,-0.336,-1.101,1.151
25:23.1,-0.027,-0.369,-1.095,1.156
25:23.1,-0.029,-0.4,-1.09,1.161
25:23.1,-0.026,-0.402,-1.094,1.166
25:23.1,-0.019,-0.38,-1.117,1.18
25:23.1,-0.023,-0.272,-1.254,1.283
25:23.1,-0.023,-0.272,-1.254,1.283
25:23.1,-0.023,-0.272,-1.254,1.283
25:23.2,-0.01,-0.219,-1.294,1.312
25:23.2,0.007,-0.16,-1.324,1.334
25:23.2,0.034,-0.119,-1.339,1.345
25:23.2,0.064,-0.092,-1.331,1.336
25:23.2,0.081,-0.084,-1.306,1.311
25:23.2,0.066,-0.102,-1.262,1.268
25:23.2,0.03,-0.136,-1.193,1.201
25:23.2,-0.076,-0.211,-0.94,0.966
25:23.2,-0.076,-0.211,-0.94,0.966
25:23.2,-0.076,-0.211,-0.94,0.966
25:23.3,-0.093,-0.217,-0.881,0.912
25:23.3,-0.097,-0.211,-0.842,0.873
25:23.3,-0.087,-0.197,-0.827,0.855
25:23.3,-0.071,-0.177,-0.84,0.861
25:23.3,-0.046,-0.156,-0.871,0.886
25:23.3,-0.022,-0.14,-0.905,0.916
25:23.3,-0.005,-0.135,-0.931,0.941
25:23.4,0.032,-0.137,-0.913,0.924
25:23.4,0.032,-0.137,-0.913,0.924
25:23.4,0.032,-0.137,-0.913,0.924
25:23.4,0.039,-0.144,-0.866,0.879
25:23.4,0.045,-0.156,-0.821,0.837
25:23.4,0.047,-0.171,-0.774,0.794
25:23.4,0.046,-0.183,-0.731,0.755
25:23.4,0.047,-0.195,-0.704,0.732
25:23.4,0.05,-0.207,-0.691,0.723
25:23.4,0.054,-0.22,-0.69,0.726
25:23.4,0.053,-0.262,-0.741,0.788
25:23.4,0.053,-0.262,-0.741,0.788
25:23.4,0.053,-0.262,-0.741,0.788
25:23.5,0.056,-0.272,-0.757,0.806
25:23.5,0.059,-0.283,-0.767,0.82
25:23.5,0.051,-0.295,-0.771,0.827
25:23.5,0.037,-0.308,-0.774,0.834
25:23.5,0.032,-0.313,-0.784,0.845
25:23.5,0.027,-0.311,-0.809,0.867
25:23.5,0.012,-0.307,-0.843,0.897
25:23.6,-0.001,-0.286,-0.997,1.037
25:23.6,-0.001,-0.286,-0.997,1.037
25:23.6,-0.001,-0.286,-0.997,1.037
25:23.6,0.007,-0.28,-1.069,1.105
25:23.6,0.006,-0.276,-1.144,1.177
25:23.6,0.004,-0.28,-1.208,1.24
25:23.6,0.011,-0.282,-1.252,1.283
25:23.6,0.034,-0.277,-1.266,1.296
25:23.6,0.073,-0.268,-1.254,1.284
25:23.6,0.105,-0.264,-1.222,1.255
25:23.7,0.104,-0.377,-1.081,1.15
25:23.7,0.104,-0.377,-1.081,1.15
25:23.7,0.104,-0.377,-1.081,1.15
25:23.7,0.106,-0.424,-1.038,1.126
25:23.7,0.093,-0.406,-1.007,1.09
25:23.7,0.073,-0.381,-0.998,1.071
25:23.7,0.063,-0.359,-1.03,1.093
25:23.7,0.061,-0.312,-1.091,1.136
25:23.7,0.048,-0.232,-1.186,1.209
25:23.7,0.02,-0.162,-1.29,1.3
25:23.8,-0.007,-0.063,-1.466,1.467
25:23.8,-0.007,-0.063,-1.466,1.467
25:23.8,-0.007,-0.063,-1.466,1.467
25:23.8,0,-0.053,-1.423,1.424
25:23.8,0.017,-0.063,-1.335,1.337
25:23.8,0.031,-0.079,-1.214,1.217
25:23.8,0.041,-0.091,-1.079,1.084
25:23.8,0.042,-0.104,-0.952,0.959
25:23.8,0.045,-0.126,-0.84,0.851
25:23.8,0.05,-0.15,-0.747,0.764
25:23.8,0.071,-0.223,-0.641,0.682
