time,gFx,gFy,gFz,acc
26:17.6,0.023,-0.242,-0.852,0.886
26:17.6,0.023,-0.242,-0.852,0.886
26:17.6,0.023,-0.242,-0.852,0.886
26:17.6,0.005,-0.254,-0.864,0.901
26:17.6,-0.024,-0.261,-0.866,0.905
26:17.6,-0.049,-0.267,-0.875,0.916
26:17.6,-0.064,-0.272,-0.899,0.941
26:17.6,-0.068,-0.275,-0.938,0.98
26:17.6,-0.066,-0.277,-0.978,1.019
26:17.6,-0.059,-0.272,-1.014,1.052
26:17.7,-0.011,-0.254,-1.122,1.15
26:17.7,-0.011,-0.254,-1.122,1.15
26:17.7,-0.011,-0.254,-1.122,1.15
26:17.7,-0.01,-0.25,-1.158,1.185
26:17.7,-0.017,-0.247,-1.183,1.209
26:17.7,-0.022,-0.239,-1.206,1.23
26:17.7,-0.014,-0.237,-1.229,1.252
26:17.7,-0.001,-0.25,-1.251,1.276
26:17.7,-0.011,-0.266,-1.266,1.294
26:17.7,-0.056,-0.261,-1.279,1.307
26:17.8,-0.104,-0.192,-1.378,1.395
26:17.8,-0.104,-0.192,-1.378,1.395
26:17.8,-0.104,-0.192,-1.378,1.395
26:17.8,-0.069,-0.143,-1.381,1.39
26:17.8,-0.018,-0.103,-1.364,1.368
26:17.8,0.023,-0.081,-1.336,1.339
26:17.8,0.041,-0.068,-1.288,1.29
26:17.8,0.039,-0.063,-1.225,1.227
26:17.8,0.026,-0.061,-1.146,1.148
26:17.8,0.018,-0.064,-1.06,1.062
26:17.9,0.062,-0.086,-0.854,0.861
26:17.9,0.062,-0.086,-0.854,0.861
26:17.9,0.062,-0.086,-0.854,0.861
26:17.9,0.08,-0.084,-0.814,0.822
26:17.9,0.094,-0.09,-0.789,0.8
26:17.9,0.102,-0.099,-0.773,0.786
26:17.9,0.098,-0.108,-0.768,0.782
26:17.9,0.088,-0.11,-0.777,0.79
26:17.9,0.071,-0.111,-0.796,0.807
26:17.9,0.051,-0.111,-0.818,0.827
26:18.0,0.027,-0.121,-0.91,0.918
26:18.0,0.027,-0.121,-0.91,0.918
26:18.0,0.027,-0.121,-0.91,0.918
26:18.0,0.018,-0.121,-0.929,0.937
26:18.0,0.016,-0.12,-0.935,0.943
26:18.0,0.021,-0.122,-0.931,0.939
26:18.0,0.025,-0.127,-0.915,0.924
26:18.0,0.024,-0.136,-0.894,0.905
26:18.0,0.019,-0.152,-0.869,0.882
26:18.0,0.01,-0.172,-0.844,0.861
26:18.1,-0.025,-0.24,-0.77,0.807
26:18.1,-0.025,-0.24,-0.77,0.807
26:18.1,-0.025,-0.24,-0.77,0.807
26:18.1,-0.031,-0.262,-0.742,0.788
26:18.1,-0.029,-0.287,-0.716,0.772
26:18.1,-0.026,-0.309,-0.689,0.756
26:18.1,-0.028,-0.332,-0.667,0.746
26:18.1,-0.031,-0.356,-0.658,0.749
26:18.1,-0.035,-0.372,-0.666,0.764
26:18.1,-0.037,-0.371,-0.693,0.787
26:18.2,-0.021,-0.316,-0.864,0.92
26:18.2,-0.021,-0.316,-0.864,0.92
26:18.2,-0.021,-0.316,-0.864,0.92
26:18.2,-0.021,-0.293,-0.939,0.984
26:18.2,-0.023,-0.278,-1.024,1.061
26:18.2,-0.02,-0.256,-1.109,1.138
26:18.2,-0.017,-0.236,-1.181,1.204
26:18.2,-0.008,-0.219,-1.23,1.249
26:18.2,0.002,-0.207,-1.263,1.28
26:18.2,0.004,-0.198,-1.288,1.303
26:18.3,0.002,-0.242,-1.29,1.313
26:18.3,0.002,-0.242,-1.29,1.313
26:18.3,0.002,-0.242,-1.29,1.313
26:18.3,0.003,-0.256,-1.258,1.284
26:18.3,-0.012,-0.262,-1.215,1.243
26:18.3,-0.033,-0.281,-1.178,1.212
26:18.3,-0.054,-0.297,-1.156,1.195
26:18.3,-0.075,-0.292,-1.15,1.189
26:18.3,-0.094,-0.261,-1.164,1.197
26:18.3,-0.103,-0.216,-1.197,1.221
26:18.4,-0.019,-0.081,-1.292,1.295
26:18.4,-0.019,-0.081,-1.292,1.295
26:18.4,-0.019,-0.081,-1.292,1.295
26:18.4,0.026,-0.065,-1.273,1.275
26:18.4,0.056,-0.06,-1.215,1.218
26:18.4,0.068,-0.066,-1.13,1.134
26:18.4,0.069,-0.087,-1.038,1.044
26:18.4,0.058,-0.115,-0.963,0.972
26:18.4,0.033,-0.134,-0.902,0.912
26:18.4,-0.01,-0.143,-0.855,0.867
26:18.5,-0.111,-0.174,-0.82,0.846
26:18.5,-0.111,-0.174,-0.82,0.846
26:18.5,-0.111,-0.174,-0.82,0.846
26:18.5,-0.117,-0.176,-0.841,0.867
26:18.5,-0.11,-0.17,-0.854,0.878
26:18.5,-0.091,-0.163,-0.853,0.873
26:18.5,-0.065,-0.159,-0.838,0.855
26:18.5,-0.033,-0.154,-0.812,0.827
26:18.5,-0.002,-0.148,-0.778,0.792
26:18.5,0.021,-0.147,-0.745,0.76
26:18.6,0.038,-0.15,-0.7,0.717
26:18.6,0.038,-0.15,-0.7,0.717
26:18.6,0.038,-0.15,-0.7,0.717
26:18.6,0.024,-0.151,-0.71,0.726
26:18.6,0.017,-0.154,-0.723,0.739
26:18.6,0.016,-0.163,-0.738,0.756
26:18.6,0.012,-0.178,-0.744,0.765
26:18.6,0.009,-0.198,-0.745,0.771
26:18.6,0.003,-0.222,-0.742,0.775
26:18.6,-0.003,-0.244,-0.74,0.779
26:18.7,-0.023,-0.289,-0.754,0.808
26:18.7,-0.023,-0.289,-0.754,0.808
26:18.7,-0.046,-0.301,-0.779,0.836
26:18.7,-0.067,-0.296,-0.826,0.88
26:18.7,-0.068,-0.279,-0.89,0.935
26:18.7,-0.064,-0.259,-0.966,1.002
26:18.7,-0.059,-0.243,-1.045,1.075
26:18.7,-0.045,-0.237,-1.114,1.14
26:18.7,-0.033,-0.233,-1.159,1.183
26:18.7,-0.022,-0.239,-1.177,1.201
26:18.7,-0.011,-0.252,-1.174,1.201
26:18.7,0.002,-0.263,-1.157,1.187
26:18.8,0.009,-0.267,-1.141,1.172
26:18.8,0.021,-0.273,-1.135,1.168
26:18.8,0.033,-0.279,-1.144,1.178
26:18.8,0.04,-0.286,-1.165,1.2
26:18.8,0.051,-0.303,-1.191,1.23
26:18.8,0.064,-0.321,-1.203,1.247
26:18.8,0.057,-0.318,-1.199,1.242
26:18.8,0.016,-0.291,-1.204,1.239
