time,gFx,gFy,gFz,acc
51:35.0,0.031,-0.279,-0.878,0.922
51:35.0,0.031,-0.279,-0.878,0.922
51:35.0,0.064,-0.287,-0.925,0.971
51:35.0,0.098,-0.312,-0.944,0.999
51:35.0,0.111,-0.325,-0.936,0.997
51:35.0,0.103,-0.334,-0.928,0.992
51:35.0,0.086,-0.349,-0.924,0.991
51:35.0,0.06,-0.35,-0.914,0.981
51:35.1,0.031,-0.325,-0.896,0.954
51:35.1,0.018,-0.308,-0.885,0.937
51:35.1,0.017,-0.307,-0.881,0.933
51:35.1,0.017,-0.307,-0.881,0.933
51:35.1,0.026,-0.308,-0.869,0.922
51:35.1,0.04,-0.303,-0.852,0.905
51:35.1,0.057,-0.304,-0.842,0.897
51:35.1,0.074,-0.307,-0.841,0.898
51:35.1,0.092,-0.304,-0.855,0.912
51:35.1,0.106,-0.305,-0.873,0.931
51:35.2,0.102,-0.31,-0.877,0.936
51:35.2,0.082,-0.307,-0.87,0.926
51:35.2,0.035,-0.317,-0.869,0.926
51:35.2,0.035,-0.317,-0.869,0.926
51:35.2,0.03,-0.334,-0.869,0.931
51:35.2,0.031,-0.346,-0.868,0.935
51:35.2,0.03,-0.359,-0.869,0.941
51:35.2,0.028,-0.368,-0.868,0.943
51:35.2,0.024,-0.369,-0.871,0.946
51:35.2,0.019,-0.371,-0.874,0.95
51:35.3,0.008,-0.378,-0.872,0.95
51:35.3,-0.005,-0.38,-0.882,0.96
51:35.3,-0.02,-0.382,-0.899,0.977
51:35.3,-0.02,-0.382,-0.899,0.977
51:35.3,-0.021,-0.398,-0.902,0.986
51:35.3,-0.025,-0.411,-0.901,0.991
51:35.3,-0.03,-0.41,-0.904,0.993
51:35.3,-0.03,-0.407,-0.929,1.015
51:35.3,-0.022,-0.409,-0.954,1.038
51:35.3,-0.023,-0.404,-0.968,1.049
51:35.4,-0.029,-0.392,-0.979,1.055
51:35.4,-0.031,-0.395,-1.001,1.077
51:35.4,-0.03,-0.443,-1.043,1.134
51:35.4,-0.03,-0.443,-1.043,1.134
51:35.4,-0.016,-0.466,-1.062,1.16
51:35.4,-0.005,-0.488,-1.081,1.186
51:35.4,-0.012,-0.481,-1.098,1.199
51:35.4,-0.015,-0.464,-1.096,1.19
51:35.4,-0.006,-0.47,-1.095,1.192
51:35.4,0.001,-0.454,-1.107,1.196
51:35.5,0.002,-0.405,-1.122,1.193
51:35.5,-0.001,-0.358,-1.132,1.187
51:35.5,-0.024,-0.256,-1.195,1.222
51:35.5,-0.024,-0.256,-1.195,1.222
51:35.5,-0.036,-0.223,-1.207,1.228
51:35.5,-0.059,-0.178,-1.211,1.225
51:35.5,-0.087,-0.142,-1.188,1.2
51:35.5,-0.108,-0.124,-1.161,1.173
51:35.5,-0.125,-0.117,-1.131,1.144
51:35.5,-0.138,-0.124,-1.092,1.108
51:35.6,-0.158,-0.141,-1.052,1.073
51:35.6,-0.179,-0.161,-0.996,1.025
51:35.6,-0.205,-0.193,-0.941,0.982
51:35.6,-0.205,-0.193,-0.941,0.982
51:35.6,-0.202,-0.215,-0.94,0.985
51:35.6,-0.198,-0.231,-0.943,0.991
51:35.6,-0.195,-0.235,-0.944,0.992
51:35.6,-0.19,-0.247,-0.942,0.992
51:35.6,-0.185,-0.27,-0.933,0.989
51:35.6,-0.175,-0.287,-0.921,0.98
51:35.7,-0.165,-0.298,-0.897,0.959
51:35.7,-0.158,-0.309,-0.859,0.926
51:35.7,-0.128,-0.334,-0.789,0.866
51:35.7,-0.128,-0.334,-0.789,0.866
51:35.7,-0.109,-0.343,-0.754,0.835
51:35.7,-0.088,-0.344,-0.725,0.807
51:35.7,-0.071,-0.353,-0.706,0.793
51:35.7,-0.062,-0.365,-0.695,0.787
51:35.7,-0.058,-0.375,-0.679,0.778
51:35.7,-0.049,-0.391,-0.668,0.776
51:35.8,-0.041,-0.407,-0.671,0.786
51:35.8,-0.036,-0.419,-0.68,0.8
51:35.8,-0.045,-0.441,-0.716,0.842
51:35.8,-0.045,-0.441,-0.716,0.842
51:35.8,-0.056,-0.443,-0.741,0.865
51:35.8,-0.063,-0.44,-0.761,0.881
51:35.8,-0.067,-0.442,-0.785,0.903
51:35.8,-0.071,-0.445,-0.812,0.929
51:35.8,-0.08,-0.454,-0.821,0.942
51:35.8,-0.09,-0.457,-0.823,0.946
51:35.9,-0.097,-0.471,-0.825,0.955
51:35.9,-0.099,-0.493,-0.829,0.97
51:35.9,-0.095,-0.537,-0.818,0.983
51:35.9,-0.095,-0.537,-0.818,0.983
51:35.9,-0.09,-0.542,-0.831,0.996
51:35.9,-0.086,-0.546,-0.845,1.01
51:35.9,-0.087,-0.533,-0.867,1.021
51:35.9,-0.094,-0.52,-0.884,1.03
51:35.9,-0.092,-0.5,-0.896,1.03
51:35.9,-0.08,-0.484,-0.902,1.027
51:36.0,-0.084,-0.502,-0.888,1.024
51:36.0,-0.08,-0.504,-0.867,1.006
51:36.0,-0.049,-0.527,-0.897,1.042
51:36.0,-0.049,-0.527,-0.897,1.042
51:36.0,-0.019,-0.537,-0.951,1.092
51:36.0,-0.011,-0.51,-1.113,1.224
51:36.0,0.029,-0.547,-1.095,1.224
51:36.0,0.076,-0.542,-0.995,1.136
51:36.0,0.035,-0.454,-1.015,1.112
51:36.0,0.069,-0.315,-0.976,1.028
51:36.1,0.07,-0.294,-0.939,0.986
51:36.1,0.023,-0.301,-0.956,1.003
