time,gFx,gFy,gFz,acc
30:31.7,0.026,-0.088,-0.969,0.973
30:31.7,0.042,-0.1,-0.931,0.937
30:31.7,0.047,-0.128,-0.867,0.878
30:31.7,0.04,-0.162,-0.8,0.817
30:31.7,-0.002,-0.212,-0.723,0.753
30:31.7,-0.002,-0.212,-0.723,0.753
30:31.7,-0.02,-0.223,-0.71,0.744
30:31.7,-0.031,-0.232,-0.714,0.751
30:31.7,-0.038,-0.246,-0.729,0.77
30:31.8,-0.048,-0.265,-0.751,0.798
30:31.8,-0.064,-0.282,-0.774,0.826
30:31.8,-0.081,-0.292,-0.794,0.85
30:31.8,-0.089,-0.293,-0.815,0.871
30:31.8,-0.083,-0.283,-0.84,0.89
30:31.8,-0.042,-0.237,-0.935,0.965
30:31.8,-0.042,-0.237,-0.935,0.965
30:31.8,-0.042,-0.237,-0.935,0.965
30:31.8,-0.06,-0.229,-0.977,1.005
30:31.8,-0.078,-0.222,-1.03,1.057
30:31.9,-0.082,-0.206,-1.083,1.105
30:31.9,-0.069,-0.184,-1.123,1.14
30:31.9,-0.041,-0.168,-1.145,1.158
30:31.9,-0.002,-0.166,-1.159,1.171
30:31.9,0.041,-0.173,-1.166,1.179
30:31.9,0.097,-0.198,-1.178,1.198
30:31.9,0.097,-0.198,-1.178,1.198
30:31.9,0.097,-0.198,-1.178,1.198
30:31.9,0.105,-0.241,-1.184,1.213
30:31.9,0.091,-0.271,-1.183,1.217
30:32.0,0.031,-0.267,-1.188,1.218
30:32.0,-0.045,-0.25,-1.223,1.249
30:32.0,-0.097,-0.23,-1.293,1.317
30:32.0,-0.12,-0.198,-1.38,1.399
30:32.0,-0.109,-0.153,-1.445,1.457
30:32.0,0.033,-0.083,-1.363,1.366
30:32.0,0.033,-0.083,-1.363,1.366
30:32.0,0.033,-0.083,-1.363,1.366
30:32.0,0.059,-0.075,-1.256,1.26
30:32.1,0.073,-0.079,-1.133,1.138
30:32.1,0.079,-0.091,-1.018,1.025
30:32.1,0.079,-0.103,-0.926,0.935
30:32.1,0.079,-0.108,-0.859,0.869
30:32.1,0.086,-0.11,-0.818,0.83
30:32.1,0.104,-0.103,-0.798,0.811
30:32.1,0.161,-0.101,-0.808,0.83
30:32.1,0.161,-0.101,-0.808,0.83
30:32.1,0.161,-0.101,-0.808,0.83
30:32.1,0.148,-0.119,-0.814,0.836
30:32.2,0.121,-0.133,-0.811,0.831
30:32.2,0.095,-0.139,-0.805,0.822
30:32.2,0.073,-0.144,-0.81,0.826
30:32.2,0.053,-0.148,-0.823,0.838
30:32.2,0.027,-0.149,-0.844,0.857
30:32.2,0,-0.146,-0.876,0.888
30:32.2,-0.035,-0.136,-0.956,0.966
30:32.2,-0.035,-0.136,-0.956,0.966
30:32.2,-0.035,-0.136,-0.956,0.966
30:32.2,-0.026,-0.141,-0.964,0.975
30:32.3,-0.014,-0.155,-0.95,0.963
30:32.3,-0.002,-0.171,-0.919,0.935
30:32.3,0.004,-0.185,-0.877,0.896
30:32.3,0.003,-0.197,-0.832,0.855
30:32.3,-0.008,-0.213,-0.795,0.823
30:32.3,-0.024,-0.232,-0.759,0.794
30:32.3,-0.014,-0.263,-0.726,0.772
30:32.3,-0.014,-0.263,-0.726,0.772
30:32.3,-0.014,-0.263,-0.726,0.772
30:32.3,-0.007,-0.264,-0.756,0.801
30:32.4,0,-0.256,-0.792,0.832
30:32.4,0.011,-0.243,-0.837,0.872
30:32.4,0.019,-0.232,-0.88,0.91
30:32.4,0.022,-0.228,-0.91,0.938
30:32.4,0.017,-0.223,-0.931,0.957
30:32.4,0.007,-0.216,-0.948,0.972
30:32.4,0.017,-0.2,-1.039,1.058
30:32.4,0.017,-0.2,-1.039,1.058
30:32.4,0.017,-0.2,-1.039,1.058
30:32.4,0.028,-0.199,-1.08,1.099
30:32.5,0.034,-0.203,-1.12,1.139
30:32.5,0.033,-0.204,-1.152,1.17
30:32.5,0.027,-0.194,-1.176,1.192
30:32.5,0.021,-0.18,-1.194,1.208
30:32.5,0.022,-0.18,-1.209,1.223
30:32.5,0.035,-0.198,-1.217,1.233
30:32.5,-0.025,-0.187,-1.197,1.212
30:32.5,-0.025,-0.187,-1.197,1.212
30:32.5,-0.025,-0.187,-1.197,1.212
30:32.5,-0.051,-0.196,-1.203,1.22
30:32.6,-0.066,-0.21,-1.212,1.232
30:32.6,-0.07,-0.209,-1.214,1.234
30:32.6,-0.063,-0.191,-1.203,1.22
30:32.6,-0.06,-0.166,-1.182,1.195
30:32.6,-0.062,-0.136,-1.158,1.168
30:32.6,-0.054,-0.093,-1.138,1.143
30:32.6,0.035,-0.018,-1.104,1.105
30:32.6,0.035,-0.018,-1.104,1.105
30:32.6,0.035,-0.018,-1.104,1.105
30:32.6,0.046,-0.011,-1.085,1.086
30:32.7,0.043,-0.01,-1.061,1.062
30:32.7,0.027,-0.018,-1.031,1.032
30:32.7,0.002,-0.033,-0.991,0.992
30:32.7,-0.026,-0.049,-0.935,0.937
30:32.7,-0.056,-0.073,-0.874,0.879
30:32.7,-0.075,-0.101,-0.817,0.827
30:32.7,-0.068,-0.161,-0.721,0.742
30:32.7,-0.068,-0.161,-0.721,0.742
30:32.7,-0.068,-0.161,-0.721,0.742
30:32.7,-0.052,-0.154,-0.722,0.74
30:32.8,-0.024,-0.151,-0.739,0.755
30:32.8,0.007,-0.149,-0.76,0.774
30:32.8,0.028,-0.149,-0.779,0.794
30:32.8,0.047,-0.152,-0.797,0.813
30:32.8,0.06,-0.156,-0.815,0.832
30:32.8,0.065,-0.16,-0.822,0.84
30:32.8,0.056,-0.195,-0.798,0.823
30:32.8,0.056,-0.195,-0.798,0.823
30:32.8,0.056,-0.195,-0.798,0.823
30:32.8,0.036,-0.218,-0.794,0.824
30:32.9,0.007,-0.24,-0.799,0.834
30:32.9,-0.014,-0.262,-0.813,0.854
30:32.9,-0.029,-0.28,-0.834,0.88
30:32.9,-0.046,-0.287,-0.864,0.912
30:32.9,-0.067,-0.28,-0.894,0.939
30:32.9,-0.087,-0.264,-0.926,0.967
