time,gFx,gFy,gFz,acc
25:46.7,-0.087,-0.154,-0.865,0.883
25:46.7,-0.047,-0.134,-0.858,0.87
25:46.8,-0.01,-0.148,-0.819,0.832
25:46.8,-0.002,-0.182,-0.777,0.798
25:46.8,-0.04,-0.196,-0.695,0.723
25:46.8,-0.04,-0.196,-0.695,0.723
25:46.8,-0.04,-0.198,-0.658,0.688
25:46.8,-0.023,-0.198,-0.635,0.666
25:46.8,-0.004,-0.196,-0.624,0.654
25:46.8,0.003,-0.192,-0.621,0.65
25:46.8,-0.005,-0.195,-0.633,0.662
25:46.8,-0.025,-0.209,-0.658,0.691
25:46.9,-0.046,-0.222,-0.694,0.73
25:46.9,-0.066,-0.233,-0.73,0.769
25:46.9,-0.08,-0.257,-0.804,0.848
25:46.9,-0.08,-0.257,-0.804,0.848
25:46.9,-0.08,-0.257,-0.804,0.848
25:46.9,-0.076,-0.265,-0.818,0.863
25:46.9,-0.08,-0.26,-0.828,0.872
25:46.9,-0.089,-0.251,-0.843,0.884
25:46.9,-0.095,-0.249,-0.865,0.905
25:46.9,-0.098,-0.255,-0.895,0.936
25:47.0,-0.095,-0.259,-0.936,0.976
25:47.0,-0.094,-0.251,-0.972,1.008
25:47.0,-0.09,-0.264,-1.075,1.111
25:47.0,-0.09,-0.264,-1.075,1.111
25:47.0,-0.09,-0.264,-1.075,1.111
25:47.0,-0.096,-0.273,-1.123,1.16
25:47.0,-0.094,-0.272,-1.157,1.192
25:47.0,-0.087,-0.273,-1.186,1.22
25:47.0,-0.063,-0.282,-1.21,1.244
25:47.0,-0.037,-0.3,-1.228,1.265
25:47.1,-0.01,-0.325,-1.232,1.274
25:47.1,-0.008,-0.344,-1.228,1.275
25:47.1,-0.222,-0.293,-1.328,1.378
25:47.1,-0.222,-0.293,-1.328,1.378
25:47.1,-0.222,-0.293,-1.328,1.378
25:47.1,-0.247,-0.258,-1.424,1.468
25:47.1,-0.222,-0.198,-1.508,1.537
25:47.1,-0.16,-0.124,-1.561,1.574
25:47.1,-0.085,-0.064,-1.567,1.571
25:47.1,-0.013,-0.032,-1.526,1.526
25:47.2,0.038,-0.019,-1.433,1.434
25:47.2,0.062,-0.019,-1.301,1.303
25:47.2,0.04,-0.087,-0.904,0.909
25:47.2,0.04,-0.087,-0.904,0.909
25:47.2,0.04,-0.087,-0.904,0.909
25:47.2,0.022,-0.119,-0.812,0.821
25:47.2,0.012,-0.145,-0.745,0.759
25:47.2,0.005,-0.166,-0.703,0.722
25:47.2,0.003,-0.181,-0.685,0.709
25:47.2,0.008,-0.187,-0.69,0.715
25:47.3,0.017,-0.183,-0.714,0.737
25:47.3,0.028,-0.174,-0.751,0.771
25:47.3,0.017,-0.165,-0.854,0.87
25:47.3,0.017,-0.165,-0.854,0.87
25:47.3,0.017,-0.165,-0.854,0.87
25:47.3,-0.003,-0.162,-0.886,0.901
25:47.3,-0.027,-0.156,-0.915,0.929
25:47.3,-0.044,-0.151,-0.943,0.956
25:47.3,-0.046,-0.145,-0.971,0.983
25:47.3,-0.038,-0.144,-0.995,1.006
25:47.4,-0.028,-0.15,-1.006,1.018
25:47.4,-0.025,-0.159,-0.994,1.007
25:47.4,-0.045,-0.225,-0.826,0.857
25:47.4,-0.045,-0.225,-0.826,0.857
25:47.4,-0.045,-0.225,-0.826,0.857
25:47.4,-0.051,-0.249,-0.771,0.812
25:47.4,-0.052,-0.268,-0.724,0.774
25:47.4,-0.051,-0.285,-0.69,0.748
25:47.4,-0.047,-0.297,-0.667,0.732
25:47.4,-0.04,-0.301,-0.661,0.727
25:47.5,-0.035,-0.303,-0.676,0.742
25:47.5,-0.032,-0.304,-0.711,0.774
25:47.5,-0.039,-0.291,-0.841,0.891
25:47.5,-0.039,-0.291,-0.841,0.891
25:47.5,-0.039,-0.291,-0.841,0.891
25:47.5,-0.034,-0.283,-0.897,0.941
25:47.5,-0.029,-0.273,-0.957,0.996
25:47.5,-0.029,-0.26,-1.022,1.055
25:47.5,-0.035,-0.247,-1.075,1.104
25:47.5,-0.046,-0.237,-1.113,1.139
25:47.6,-0.066,-0.228,-1.135,1.16
25:47.6,-0.075,-0.224,-1.145,1.169
25:47.6,-0.049,-0.297,-1.157,1.196
25:47.6,-0.049,-0.297,-1.157,1.196
25:47.6,-0.049,-0.297,-1.157,1.196
25:47.6,-0.071,-0.301,-1.159,1.2
25:47.6,-0.119,-0.295,-1.152,1.195
25:47.6,-0.171,-0.303,-1.147,1.199
25:47.6,-0.207,-0.308,-1.152,1.21
25:47.6,-0.23,-0.292,-1.165,1.223
25:47.7,-0.24,-0.254,-1.194,1.244
25:47.7,-0.237,-0.203,-1.239,1.278
25:47.7,-0.094,-0.104,-1.35,1.357
25:47.7,-0.094,-0.104,-1.35,1.357
25:47.7,-0.094,-0.104,-1.35,1.357
25:47.7,-0.062,-0.096,-1.325,1.33
25:47.7,-0.05,-0.103,-1.264,1.269
25:47.7,-0.056,-0.122,-1.17,1.178
25:47.7,-0.068,-0.153,-1.065,1.078
25:47.7,-0.084,-0.19,-0.964,0.986
25:47.8,-0.103,-0.218,-0.869,0.902
25:47.8,-0.132,-0.229,-0.797,0.84
25:47.8,-0.196,-0.229,-0.755,0.813
25:47.8,-0.196,-0.229,-0.755,0.813
25:47.8,-0.202,-0.227,-0.784,0.841
25:47.8,-0.186,-0.218,-0.837,0.885
25:47.8,-0.156,-0.204,-0.893,0.929
25:47.8,-0.114,-0.19,-0.93,0.956
25:47.8,-0.074,-0.183,-0.939,0.96
25:47.8,-0.043,-0.179,-0.916,0.934
