time,gFx,gFy,gFz,acc
24:10.1,-0.001,-0.242,-1.111,1.137
24:10.1,0.053,-0.25,-1.157,1.185
24:10.1,0.102,-0.289,-1.137,1.178
24:10.1,-0.102,-0.358,-1.094,1.156
24:10.1,-0.102,-0.358,-1.094,1.156
24:10.1,-0.102,-0.358,-1.094,1.156
24:10.1,-0.182,-0.34,-1.138,1.202
24:10.1,-0.211,-0.298,-1.17,1.226
24:10.1,-0.194,-0.252,-1.192,1.234
24:10.1,-0.153,-0.218,-1.201,1.23
24:10.2,-0.117,-0.162,-1.191,1.208
24:10.2,-0.084,-0.101,-1.17,1.177
24:10.2,-0.038,-0.085,-1.166,1.17
24:10.2,-0.008,-0.126,-1.184,1.191
24:10.2,-0.008,-0.126,-1.184,1.191
24:10.2,-0.008,-0.126,-1.184,1.191
24:10.2,-0.05,-0.137,-1.144,1.153
24:10.2,-0.089,-0.154,-1.08,1.095
24:10.2,-0.105,-0.177,-0.987,1.008
24:10.2,-0.112,-0.191,-0.9,0.927
24:10.3,-0.117,-0.202,-0.833,0.865
24:10.3,-0.118,-0.216,-0.803,0.84
24:10.3,-0.124,-0.237,-0.83,0.872
24:10.3,-0.121,-0.174,-0.898,0.923
24:10.3,-0.121,-0.174,-0.898,0.923
24:10.3,-0.121,-0.174,-0.898,0.923
24:10.3,-0.099,-0.155,-0.871,0.89
24:10.3,-0.068,-0.161,-0.833,0.851
24:10.3,-0.039,-0.172,-0.786,0.806
24:10.3,-0.015,-0.185,-0.742,0.765
24:10.4,0.004,-0.2,-0.713,0.741
24:10.4,0.011,-0.214,-0.712,0.744
24:10.4,0.01,-0.221,-0.73,0.763
24:10.4,-0.01,-0.192,-0.768,0.792
24:10.4,-0.01,-0.192,-0.768,0.792
24:10.4,-0.01,-0.192,-0.768,0.792
24:10.4,-0.002,-0.195,-0.77,0.794
24:10.4,0.013,-0.204,-0.765,0.792
24:10.4,0.022,-0.218,-0.759,0.79
24:10.4,0.021,-0.24,-0.761,0.798
24:10.5,0.012,-0.26,-0.77,0.813
24:10.5,0.001,-0.266,-0.791,0.835
24:10.5,-0.009,-0.262,-0.813,0.854
24:10.5,-0.029,-0.271,-0.86,0.902
24:10.5,-0.029,-0.271,-0.86,0.902
24:10.5,-0.029,-0.271,-0.86,0.902
24:10.5,-0.024,-0.279,-0.893,0.936
24:10.5,-0.016,-0.284,-0.942,0.984
24:10.5,-0.005,-0.287,-0.996,1.037
24:10.5,0.01,-0.279,-1.036,1.073
24:10.6,0.022,-0.268,-1.056,1.09
24:10.6,0.02,-0.26,-1.055,1.087
24:10.6,0.006,-0.259,-1.047,1.079
24:10.6,-0.086,-0.372,-1.126,1.189
24:10.6,-0.086,-0.372,-1.126,1.189
24:10.6,-0.086,-0.372,-1.126,1.189
24:10.6,-0.084,-0.418,-1.158,1.234
24:10.6,-0.056,-0.44,-1.188,1.268
24:10.6,-0.037,-0.419,-1.223,1.293
24:10.6,-0.035,-0.369,-1.273,1.326
24:10.7,-0.051,-0.302,-1.356,1.39
24:10.7,-0.074,-0.218,-1.453,1.471
24:10.7,-0.084,-0.132,-1.542,1.55
24:10.7,0.068,-0.007,-1.516,1.518
24:10.7,0.068,-0.007,-1.516,1.518
24:10.7,0.068,-0.007,-1.516,1.518
24:10.7,0.121,-0.011,-1.405,1.41
24:10.7,0.145,-0.02,-1.276,1.284
24:10.7,0.139,-0.035,-1.149,1.158
24:10.7,0.121,-0.063,-1.031,1.04
24:10.8,0.095,-0.101,-0.938,0.948
24:10.8,0.065,-0.134,-0.877,0.89
24:10.8,0.038,-0.152,-0.842,0.856
24:10.8,0.039,-0.164,-0.818,0.835
24:10.8,0.039,-0.164,-0.818,0.835
24:10.8,0.039,-0.164,-0.818,0.835
24:10.8,0.048,-0.162,-0.817,0.834
24:10.8,0.059,-0.164,-0.819,0.837
24:10.8,0.065,-0.169,-0.827,0.847
24:10.8,0.059,-0.173,-0.844,0.864
24:10.9,0.051,-0.174,-0.864,0.883
24:10.9,0.046,-0.166,-0.887,0.904
24:10.9,0.042,-0.157,-0.904,0.918
24:10.9,0.017,-0.16,-0.888,0.902
24:10.9,0.017,-0.16,-0.888,0.902
24:10.9,0.017,-0.16,-0.888,0.902
24:10.9,0.005,-0.176,-0.879,0.896
24:10.9,-0.013,-0.195,-0.869,0.891
24:10.9,-0.034,-0.211,-0.87,0.896
24:10.9,-0.047,-0.224,-0.871,0.901
24:11.0,-0.05,-0.236,-0.861,0.894
24:11.0,-0.054,-0.25,-0.833,0.871
24:11.0,-0.061,-0.264,-0.803,0.847
24:11.0,-0.062,-0.28,-0.745,0.798
24:11.0,-0.062,-0.28,-0.745,0.798
24:11.0,-0.062,-0.28,-0.745,0.798
24:11.0,-0.05,-0.273,-0.733,0.784
24:11.0,-0.031,-0.277,-0.734,0.785
24:11.0,-0.006,-0.275,-0.766,0.814
24:11.0,0.014,-0.263,-0.811,0.853
24:11.1,0.024,-0.269,-0.85,0.892
24:11.1,0.019,-0.292,-0.882,0.929
24:11.1,0.003,-0.313,-0.921,0.973
24:11.1,-0.08,-0.303,-1.016,1.063
24:11.1,-0.08,-0.303,-1.016,1.063
24:11.1,-0.08,-0.303,-1.016,1.063
24:11.1,-0.089,-0.296,-1.051,1.096
24:11.1,-0.089,-0.307,-1.1,1.145
24:11.1,-0.077,-0.303,-1.15,1.192
24:11.2,-0.046,-0.302,-1.18,1.219
24:11.2,-0.015,-0.327,-1.176,1.221
24:11.2,0.004,-0.352,-1.142,1.195
24:11.2,0.022,-0.367,-1.107,1.166
24:11.2,0.098,-0.305,-1.156,1.2
24:11.2,0.098,-0.305,-1.156,1.2
24:11.2,0.098,-0.305,-1.156,1.2
24:11.2,0.108,-0.228,-1.237,1.262
24:11.2,0.113,-0.132,-1.34,1.351
24:11.2,0.134,-0.054,-1.429,1.436
24:11.3,0.172,-0.028,-1.464,1.474
24:11.3,0.211,-0.049,-1.433,1.449
24:11.3,0.233,-0.091,-1.337,1.36
24:11.3,0.228,-0.137,-1.197,1.226
24:11.3,0.089,-0.227,-0.85,0.884
24:11.3,0.089,-0.227,-0.85,0.884
24:11.3,0.089,-0.227,-0.85,0.884
24:11.3,0.04,-0.233,-0.802,0.836
24:11.3,0.003,-0.232,-0.796,0.829
24:11.3,-0.023,-0.22,-0.837,0.866
24:11.4,-0.034,-0.203,-0.897,0.92
24:11.4,-0.026,-0.192,-0.948,0.968
24:11.4,-0.011,-0.188,-0.973,0.991
24:11.4,0.005,-0.185,-0.964,0.982
24:11.4,0.035,-0.192,-0.829,0.852
24:11.4,0.035,-0.192,-0.829,0.852
24:11.4,0.035,-0.192,-0.829,0.852
24:11.4,0.046,-0.186,-0.786,0.809
24:11.4,0.026,-0.186,-0.758,0.781
24:11.4,-0.006,-0.189,-0.751,0.774
24:11.5,0.046,-0.146,-0.725,0.741
24:11.5,0.083,-0.161,-0.704,0.727
24:11.5,0.115,-0.195,-0.693,0.729
24:11.5,0.128,-0.197,-0.666,0.706
24:11.5,0.075,-0.266,-0.646,0.703
24:11.5,0.075,-0.266,-0.646,0.703
