time,gFx,gFy,gFz,acc
52:16.3,-0.191,-0.329,-0.776,0.864
52:16.3,-0.181,-0.34,-0.803,0.891
52:16.3,-0.16,-0.355,-0.85,0.935
52:16.3,-0.15,-0.372,-0.866,0.954
52:16.3,-0.149,-0.374,-0.863,0.952
52:16.3,-0.137,-0.366,-0.874,0.957
52:16.3,-0.12,-0.397,-0.836,0.933
52:16.4,-0.132,-0.41,-0.798,0.907
52:16.4,-0.132,-0.41,-0.798,0.907
52:16.4,-0.149,-0.423,-0.797,0.915
52:16.4,-0.157,-0.423,-0.823,0.939
52:16.4,-0.127,-0.408,-0.833,0.936
52:16.4,-0.113,-0.414,-0.811,0.918
52:16.4,-0.121,-0.417,-0.809,0.918
52:16.4,-0.137,-0.393,-0.847,0.944
52:16.4,-0.166,-0.419,-0.832,0.946
52:16.4,-0.172,-0.462,-0.779,0.922
52:16.5,-0.098,-0.542,-0.897,1.053
52:16.5,-0.098,-0.542,-0.897,1.053
52:16.5,-0.138,-0.517,-0.975,1.112
52:16.5,-0.169,-0.436,-0.905,1.019
52:16.5,-0.155,-0.401,-0.72,0.839
52:16.5,-0.158,-0.389,-0.653,0.776
52:16.5,-0.151,-0.406,-0.716,0.837
52:16.5,-0.11,-0.448,-0.836,0.955
52:16.5,-0.062,-0.49,-0.95,1.071
52:16.5,-0.03,-0.497,-0.874,1.006
52:16.6,0.042,-0.53,-0.645,0.836
52:16.6,0.042,-0.53,-0.645,0.836
52:16.6,0.073,-0.519,-0.672,0.852
52:16.6,0.003,-0.419,-0.888,0.982
52:16.6,0.03,-0.46,-0.939,1.046
52:16.6,0.128,-0.467,-0.909,1.03
52:16.6,0.194,-0.426,-0.969,1.076
52:16.6,0.226,-0.422,-0.994,1.103
52:16.6,0.255,-0.498,-0.973,1.122
52:16.6,0.262,-0.549,-1.008,1.177
52:16.7,0.309,-0.616,-0.968,1.188
52:16.7,0.309,-0.616,-0.968,1.188
52:16.7,0.309,-0.616,-0.968,1.188
52:16.7,0.32,-0.626,-0.922,1.159
52:16.7,0.344,-0.595,-0.922,1.15
52:16.7,0.297,-0.515,-0.928,1.102
52:16.7,0.209,-0.44,-0.867,0.994
52:16.7,0.196,-0.446,-0.905,1.028
52:16.7,0.223,-0.499,-1.023,1.16
52:16.7,0.238,-0.502,-1.055,1.192
52:16.8,0.212,-0.431,-0.793,0.927
52:16.8,0.212,-0.431,-0.793,0.927
