time,gFx,gFy,gFz,acc
20:20.5,0.007,-0.268,-0.989,1.025
20:20.6,0.027,-0.236,-1.063,1.089
20:20.6,0.027,-0.236,-1.063,1.089
20:20.6,0.027,-0.236,-1.063,1.089
20:20.6,0.038,-0.23,-1.091,1.116
20:20.6,0.054,-0.231,-1.136,1.161
20:20.6,0.067,-0.249,-1.187,1.215
20:20.6,0.062,-0.267,-1.241,1.271
20:20.6,0.033,-0.275,-1.281,1.311
20:20.6,0.008,-0.288,-1.301,1.333
20:20.6,0.005,-0.319,-1.296,1.335
20:20.7,-0.045,-0.289,-1.149,1.186
20:20.7,-0.045,-0.289,-1.149,1.186
20:20.7,-0.045,-0.289,-1.149,1.186
20:20.7,-0.034,-0.276,-1.13,1.164
20:20.7,0,-0.265,-1.141,1.171
20:20.7,0.04,-0.234,-1.163,1.187
20:20.7,0.08,-0.199,-1.184,1.203
20:20.7,0.116,-0.173,-1.2,1.218
20:20.7,0.134,-0.16,-1.194,1.212
20:20.7,0.124,-0.154,-1.16,1.177
20:20.8,0.063,-0.14,-1.059,1.07
20:20.8,0.063,-0.14,-1.059,1.07
20:20.8,0.063,-0.14,-1.059,1.07
20:20.8,0.049,-0.125,-1.034,1.043
20:20.8,0.043,-0.106,-1.021,1.027
20:20.8,0.05,-0.088,-1.022,1.027
20:20.8,0.063,-0.071,-1.038,1.042
20:20.8,0.071,-0.051,-1.056,1.06
20:20.8,0.074,-0.037,-1.059,1.062
20:20.8,0.071,-0.037,-1.047,1.05
20:20.9,0.038,-0.095,-0.919,0.925
20:20.9,0.038,-0.095,-0.919,0.925
20:20.9,0.038,-0.095,-0.919,0.925
20:20.9,0.009,-0.111,-0.855,0.862
20:20.9,-0.017,-0.124,-0.804,0.814
20:20.9,-0.04,-0.139,-0.786,0.799
20:20.9,-0.045,-0.149,-0.78,0.795
20:20.9,-0.034,-0.152,-0.78,0.795
20:20.9,-0.013,-0.151,-0.79,0.804
20:20.9,0.009,-0.154,-0.812,0.827
20:21.0,0.008,-0.144,-0.863,0.875
20:21.0,0.008,-0.144,-0.863,0.875
20:21.0,0.008,-0.144,-0.863,0.875
20:21.0,0.003,-0.142,-0.844,0.856
20:21.0,0.01,-0.162,-0.816,0.832
20:21.0,0.021,-0.199,-0.777,0.802
20:21.0,0.021,-0.235,-0.738,0.775
20:21.0,0.016,-0.273,-0.699,0.751
20:21.0,0.018,-0.318,-0.677,0.748
20:21.0,0.015,-0.359,-0.681,0.77
20:21.1,-0.077,-0.379,-0.824,0.91
20:21.1,-0.077,-0.379,-0.824,0.91
20:21.1,-0.077,-0.379,-0.824,0.91
20:21.1,-0.095,-0.365,-0.898,0.974
20:21.1,-0.097,-0.344,-0.962,1.026
20:21.1,-0.095,-0.334,-1.016,1.074
20:21.1,-0.081,-0.341,-1.054,1.111
20:21.1,-0.058,-0.351,-1.08,1.137
20:21.1,-0.034,-0.354,-1.089,1.146
20:21.1,-0.018,-0.347,-1.096,1.15
20:21.2,0.008,-0.325,-1.122,1.168
20:21.2,0.008,-0.325,-1.122,1.168
20:21.2,0.008,-0.325,-1.122,1.168
20:21.2,-0.001,-0.295,-1.14,1.178
20:21.2,0.011,-0.284,-1.169,1.203
20:21.2,0.05,-0.313,-1.194,1.235
20:21.2,0.078,-0.341,-1.187,1.237
20:21.2,0.066,-0.331,-1.157,1.205
20:21.2,0.027,-0.317,-1.131,1.175
20:21.2,-0.027,-0.31,-1.126,1.168
20:21.3,-0.074,-0.136,-1.229,1.239
20:21.3,-0.074,-0.136,-1.229,1.239
20:21.3,-0.074,-0.136,-1.229,1.239
20:21.3,-0.006,-0.075,-1.29,1.292
